id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,knownName,placeOfBirth,endDate,secondNationality,secondNationalityId
bobv9lv8zv59d4n6xg58ewrqi,Henok,Teklab,Henok,Teklab,Male,H. Teklab,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-11-16,Germany,36min0qztu8eydwvpv8t1is0m,174.0,70.0,right,11.0,2023-06-15Z,active,yes,NaN,Frankfurt,NaN,Eritrea,76fkjar42okgr6loos2xb6ka1
c1frjhexi83xl2msy3e9zoefo,Bart,Meert,Bart,Meert,Male,B. Meert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2025-02-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
crbebs1o2d0hdjqa4b2i7xnv8,Mamadou Thierno,Barry,Mamadou,Barry,Male,M. Barry,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2005-03-20,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,3.0,2025-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
dm7f1l37nza2bna8oabqn4v84,Giorgi,Kavlashvili,Giorgi,Kavlashvili,Male,G. Kavlashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Goalkeeper,player,2007-01-24,Georgia,55mqz7j6585f2jhgfhn62lomr,195.0,NaN,NaN,18.0,2025-03-08Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
earug82pg87gzwvm5yt1yd990,Anan,Khalaili,Anan,Khalaili,Male,A. Khalaili,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Attacker,player,2004-09-03,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,183.0,NaN,right,25.0,2024-06-17Z,active,yes,NaN,Haifa,NaN,NaN,NaN
eer6pzs9mfd5j1r2ic4j9dbvu,Kamiel,Van de Perre,Kamiel,Van de Perre,Male,K. Van de Perre,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-02-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,68.0,right,6.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
f0ean6buvvp9l4rh1ayvnnill,Ross James,Sykes,Ross,Sykes,Male,R. Sykes,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1999-03-26,England,1fk5l4hkqk12i7zske6mcqju6,196.0,73.0,right,26.0,2022-07-01Z,active,yes,NaN,Burnley,NaN,NaN,NaN
j95dlnrqf9n5x1zvt2gumvbo,Ivan,Pavlić,Ivan,Pavlic,Male,I. Pavlić,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-11-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,80.0,right,NaN,2025-09-03Z,active,yes,NaN,Rotterdam,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6
payije8nojdfrbkuq9hj2sph,Mathias,Knutsen Rasmussen,Mathias,Rasmussen,Male,M. Rasmussen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-11-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,65.0,left,4.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ths196pehnfyf4f4scmqj8ph,Guillaume,François,Guillaume,François,Male,G. François,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1990-06-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,74.0,right,19.0,2020-08-12Z,active,yes,NaN,Libramont,NaN,NaN,NaN
1du03mqsc0o6i4e64n7pzr6ui,Ennio,van der Gouw,Ennio,van der Gouw,Male,E. van der Gouw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2000-02-14,England,1fk5l4hkqk12i7zske6mcqju6,195.0,76.0,right,23.0,2023-07-12Z,active,yes,NaN,Stockport,NaN,NaN,NaN
2aoci58r7pgzm4unjl919yiuh,Laurent,Lemoine,Laurent,Lemoine,Male,L. Lemoine,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-04-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,75.0,right,4.0,2024-09-05Z,active,yes,NaN,La Louvière,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y
2hj88r72bbwnhqx12tv13jmqx,Anton Willy,Tanghe,Anton,Tanghe,Male,A. Tanghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1999-01-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,194.0,84.0,right,3.0,2024-01-13Z,active,yes,NaN,Roeselare,NaN,NaN,NaN
2w3tbss77o7z5drv5smbzmyac,Benoit,De Jaegere,Benoit,De Jaegere,Male,B. De Jaegere,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-04-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,NaN,right,45.0,2025-04-05Z,active,yes,NaN,NaN,NaN,NaN,NaN
2zfl3uasstx4eknstbzcsg7is,Tochukwu,Nnadi,Tochukwu,Nnadi,Male,T. Nnadi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2003-06-30,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,21.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
39nl486kil9v2ajszgd0p01uy,Stavros,Gavriel,Stavros,Gavriel,Male,S. Gavriel,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Defender,player,2002-01-29,Cyprus,3om8cj5nhmq1rzzkykubm5icj,NaN,NaN,NaN,11.0,2024-01-23Z,active,yes,NaN,NaN,NaN,Greece,6lpgd60z890no2v46zdecrcss
3e3c1mn2j19lbgm42mknle5uc,Thibaud,Sergeant,Thibaud,Sergeant,Male,T. Sergeant,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-09-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,64.0,2023-08-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
5263nzr05pwua9zn9bf4ov816,Tobias,Hedl,Tobias,Hedl,Male,T. Hedl,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,2003-01-15,Austria,hcs1bd49qliqqity6o268jyt,184.0,80.0,NaN,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
53bjjau3dtb18vp3749w31brp,Sven Ludwig,Vandenbroeck,Sven,Vandenbroeck,Male,S. Vandenbroeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1979-09-22,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
5m27f84vvraap8bmfujt1qiok,Anosike Victor,Ementa,Anosike,Ementa,Male,A. Ementa,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-05-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,202.0,85.0,right,18.0,2025-08-08Z,active,yes,NaN,Annisse,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p
6bg194qw78c7h62ild4p6g4r8,Emeka,Anachunam,Emeka,Anachunam,Male,E. Anachunam,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
74cz8a7i8qg1mln9uzs54m0np,Benoît Vivian,Nyssen,Benoît,Nyssen,Male,B. Nyssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1997-09-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,NaN,NaN,19.0,2024-07-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
7jo5hyybivu2csysje8cxfmui,Enrique,Lofolomo,Enrique,Lofolomo,Male,E. Lofolomo,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-04-14,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,both,6.0,2025-07-01Z,active,yes,NaN,NaN,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
7llweju6njarodz8azwbfwsbu,Wilguens Raphaël,Polynice Paugain,Wilguens,Paugain,Male,W. Paugain,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Defender,player,2001-08-24,France,7gww28djs405rfga69smki84o,180.0,73.0,right,12.0,2025-07-01Z,active,yes,NaN,Yvoy-le-Marron,NaN,France,7gww28djs405rfga69smki84o
7ojr3svfuiak6zm6pjrc18mhh,Louis,Bostyn,Louis,Bostyn,Male,L. Bostyn,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1993-10-04,Belgium,4wbzjcclyefma1ourvjsu4q2j,195.0,86.0,right,1.0,2014-07-01Z,active,yes,NaN,Roeselare,NaN,NaN,NaN
7rlx4tok9qp2xsj2dykejci96,Serxho,Ujka,Serxho,Ujka,Male,S. Ujka,Albania,17zsm8shejejls2on1ffil3op,Midfielder,player,1998-08-27,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN,NaN,36.0,2025-07-18Z,active,yes,NaN,Lezhë,NaN,NaN,NaN
8jn4wq3d1ro8f89lttw4b9rzd,Alioune,Badou Ndour,Alioune,Ndour,Male,A. Ndour,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1997-10-21,Senegal,6hhqyhr5cwq2pfprlazyposyk,183.0,NaN,right,NaN,2026-01-01Z,active,no,NaN,Dakar,NaN,NaN,NaN
8ti0bem0diie20df2jjaol9be,Nikola,Mituljikić,Nikola,Mituljikic,Male,N. Mituljikić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-01-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,left,7.0,2025-08-15Z,active,yes,Nikola Mituljikic,NaN,NaN,NaN,NaN
a4a4f09ue90nufjf16nrf766s,Joseph,Amankwaah Opoku,Joseph,Opoku,Male,J. Opoku,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2005-08-08,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,22.0,2024-08-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
a5phevkusn2g4h8ol0fjxqk9g,Kewan,Vemba,Kewan,Vemba,Male,K. Vemba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2005-07-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,53.0,2025-08-09Z,active,yes,NaN,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6
a6z9meo0yksv97ntwe0q2k650,Jeppe,Lyngvold Erenbjerg,Jeppe,Erenbjerg,Male,J. Erenbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-04-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,NaN,left,24.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
atcec7exqoh2xa0hsroo6k6xg,Siebe,Van Keymolen,Siebe,Van Keymolen,Male,S. Van Keymolen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-02-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,NaN,NaN,58.0,2025-02-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
az21s916gcylcjy5riyia9239,Jelle,Vossen,Jelle,Vossen,Male,J. Vossen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1989-03-22,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,9.0,2020-01-30Z,active,yes,NaN,Bilzen,NaN,NaN,NaN
bb2cldqy0vvcyrrcvj6j0d71l,Atli,Barkarson,Atli,Barkarson,Male,A. Barkarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-03-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,175.0,NaN,left,14.0,2024-08-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
bix6heaayhagpsc1ccfz84r2s,Arnaud,Dobbels,Arnaud,Dobbels,Male,A. Dobbels,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2005-02-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,42.0,2023-02-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,Male,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,NaN,left,5.0,2025-08-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
c7p273yzhjgr7kl3wa3laej2s,Ibrahim,Diabaté,Ibrahim,Diabaté,Male,I. Diabaté,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2004-04-16,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,27.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
c84u47w1mc6glo4ol6qq22bjd,Brent Georges,Gabriël,Brent,Gabriël,Male,B. Gabriël,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1999-01-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,NaN,NaN,13.0,2025-06-17Z,active,yes,NaN,Sint-Niklaas,NaN,NaN,NaN
cl0dr4ix10ksfm39vudnke978,Abdoulaye Kinski David,Traoré,Abdoulaye,Traoré,Male,A. Traoré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2003-06-28,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,10.0,2023-07-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
dx7uyozr8fv3s4c0vuyek2904,Jevon,Simons,Jevon,Simons,Male,J. Simons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-07-31,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,75.0,right,99.0,2025-02-03Z,active,no,NaN,NaN,2025-07-29Z,NaN,NaN
enl0mjrht847a24567edbi4gk,Yannick Christophe,Cappelle,Yannick,Cappelle,Male,Y. Cappelle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-08-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,55.0,2023-10-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
fu4y7y6dd3uxi42dk4woxm38,Andres,Labie,Andres,Labie,Male,A. Labie,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-03-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,47.0,2023-08-18Z,active,no,NaN,NaN,2025-08-03Z,NaN,NaN
xshamrmjf78pzddhffl9ysmi,Marley Martin Mickaël Justin,Aké,Marley,Aké,Male,M. Aké,France,7gww28djs405rfga69smki84o,Midfielder,player,2001-01-05,France,7gww28djs405rfga69smki84o,178.0,73.0,right,NaN,2025-09-02Z,active,yes,NaN,Béziers,2026-06-30Z,NaN,NaN
139gqjqk73bl6dmkwpq8iamz9,Wouter,Vrancken,Wouter,Vrancken,Male,W. Vrancken,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1979-02-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,76.0,NaN,NaN,2025-04-15Z,active,yes,NaN,Sint-Truiden,NaN,NaN,NaN
2e663x5a1nqazir5gxsilbac4,Kaito,Matsuzawa,Kaito,Matsuzawa,Male,K. Matsuzawa,Japan,lxyibh89lpdc0bfian1nx0xq,Attacker,player,2001-02-05,Japan,lxyibh89lpdc0bfian1nx0xq,174.0,66.0,NaN,38.0,2025-06-28Z,active,yes,NaN,Shizuoka,NaN,NaN,NaN
3erz4yrlw2m15mxxocwq31g16,Rihito,Yamamoto,Rihito,Yamamoto,Male,R. Yamamoto,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2001-12-12,Japan,lxyibh89lpdc0bfian1nx0xq,179.0,73.0,left,6.0,2024-07-01Z,active,yes,NaN,Kanagawa,NaN,NaN,NaN
3hbsrnnpcsjiocm57mcsf36xh,Jo,Coppens,Jo,Coppens,Male,J. Coppens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1990-12-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,73.0,left,12.0,2022-06-21Z,active,yes,NaN,Heusden,NaN,NaN,NaN
3n8lo5wm0i7sh0h92abx87hm1,Ryotaro,Ito,Ryotaro,Ito,Male,R. Ito,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,1998-02-06,Japan,lxyibh89lpdc0bfian1nx0xq,174.0,66.0,right,13.0,2023-06-15Z,active,yes,NaN,Osaka,NaN,NaN,NaN
3rqm1ah2sdysjq4lcsuy56zh0,Illyès,Benachour,Illyès,Benachour,Male,I. Benachour,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2007-01-09,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN,31.0,2025-07-01Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
5impv9wqcsegzmn4675uphxqs,Andrés Martín,Ferrari Malveira,Andrés,Ferrari,Male,A. Ferrari,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Attacker,player,2003-01-03,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,185.0,84.0,right,9.0,2025-07-01Z,active,yes,NaN,Sauce,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
5jiyb6pp37ykx6q0812h7766s,Alouis,Diriken,Alouis,Diriken,Male,A. Diriken,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-04-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,84.0,right,33.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
6sgdwfdo9cz4adyw5mc6qsjys,Ryan Dylan,Merlen,Ryan,Merlen,Male,R. Merlen,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-05-11,France,7gww28djs405rfga69smki84o,NaN,NaN,right,14.0,2025-06-21Z,active,yes,NaN,Lens,NaN,NaN,NaN
6u4t6jqkc3xp41p2r7invhslw,Robert-Jan,Vanwesemael,Robert-Jan,Vanwesemael,Male,R. Vanwesemael,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-03-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,68.0,right,60.0,2023-06-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
6w8dohrb23k0m2j704hhy0m50,Jay David,Mbalanda Nziang,Jay David,Mbalanda,Male,J. Mbalanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2007-05-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,32.0,2024-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
77wkqbxkqix367lc0ccnym86h,Abdoulaye,Sissako,Abdoulaye,Sissako,Male,A. Sissako,France,7gww28djs405rfga69smki84o,Midfielder,player,1998-05-26,France,7gww28djs405rfga69smki84o,181.0,80.0,right,8.0,2025-06-17Z,active,yes,NaN,Clichy,NaN,Mali,d0v29nncgikdswlxpdq553zz
8wqoklmjxahosejo1y718fok4,Hugo,Lambotte,Hugo,Lambotte,Male,H. Lambotte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-06-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,34.0,2024-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
93mfx60imfs1lx341b3ae7wgk,Keisuke,Goto,Keisuke,Goto,Male,K. Goto,Japan,lxyibh89lpdc0bfian1nx0xq,Attacker,player,2005-06-03,Japan,lxyibh89lpdc0bfian1nx0xq,191.0,NaN,right,42.0,2025-08-07Z,active,yes,NaN,NaN,2026-06-30Z,NaN,NaN
954ldw96u7zxzmzdb7fqah80l,Shogo,Taniguchi,Shogo,Taniguchi,Male,S. Taniguchi,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,1991-07-15,Japan,lxyibh89lpdc0bfian1nx0xq,183.0,75.0,right,5.0,2024-07-19Z,active,yes,NaN,Kumamoto,NaN,NaN,NaN
9o0gr6f5lmwsnm1nrgm7akno,Sil,Rouvrois,Sil,Rouvrois,Male,S. Rouvrois,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1989-12-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2023-01-01Z,active,yes,NaN,Tongeren,NaN,NaN,NaN
9qafk5ke1yzqggkcmf1zqevp,Wolke Johannes,Janssens,Wolke,Janssens,Male,W. Janssens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1995-01-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,72.0,right,22.0,2018-07-01Z,active,yes,NaN,Peer,NaN,NaN,NaN
9w0brh9x5ez6yoiinh50g6y5m,Taiga,Hata,Taiga,Hata,Male,T. Hata,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,2002-01-20,Japan,lxyibh89lpdc0bfian1nx0xq,177.0,75.0,right,3.0,2025-07-04Z,active,yes,NaN,Tokyo,NaN,NaN,NaN
a0o987ua6e41qxxter9lykno,Adam,Nhaili,Adam,Nhaili,Male,A. Nhaili,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2005-08-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,65.0,right,53.0,2023-07-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
aeue0dvxs088u4ucahccoe1as,Ilias,Sebaoui,Ilias,Sebaoui,Male,I. Sebaoui,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2001-10-04,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,10.0,2025-06-18Z,active,yes,NaN,Antwerpen,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
axbyqn4r430cilb6lbnzpbuvo,Rein,Van Helden,Rein,Van Helden,Male,R. Van Helden,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-07-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,80.0,right,20.0,2023-07-01Z,active,yes,NaN,Genk,NaN,NaN,NaN
b28shtartb4rywo0utiaidawa,Leo Brian,Kokubo,Leo,Kokubo,Male,L. Kokubo,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,2001-01-23,Japan,lxyibh89lpdc0bfian1nx0xq,193.0,85.0,right,16.0,2024-07-11Z,active,yes,NaN,Chiba,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p
bpkcr9bqq4f3dge8zcqowymfo,Matt,Lendfers,Matt,Lendfers,Male,M. Lendfers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2006-03-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,82.0,right,21.0,2022-07-01Z,active,yes,NaN,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6
bxm1hhoqn14l6kopk32nnyktl,Adriano,Bertaccini,Adriano,Bertaccini,Male,A. Bertaccini,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2000-08-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,70.0,right,91.0,2024-02-01Z,active,no,NaN,Charleroi,2025-08-01Z,Italy,25f2cmb2r8mk5rj92tzer6kvv
bz2k6xcfh9658rbaex82134yd,Simen,Kristiansen Juklerød,Simen,Juklerød,Male,S. Juklerød,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,79.0,left,18.0,2025-01-16Z,active,yes,NaN,Bærum,NaN,NaN,NaN
cl2mi40x3gjsan1iifpbwec4p,Arbnor,Muja,Arbnor,Muja,Male,A. Muja,Albania,17zsm8shejejls2on1ffil3op,Attacker,player,1998-11-29,Kosovo,86u6edbqifdjsn49mbp2anw7p,179.0,69.0,right,NaN,2025-08-27Z,active,yes,NaN,Mitrovica,2026-06-30Z,Kosovo,86u6edbqifdjsn49mbp2anw7p
dmk8usvqtzv60bwkoxk7kfqxg,Louis,Patris,Louis,Patris,Male,L. Patris,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-06-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,74.0,right,19.0,2024-09-04Z,active,yes,NaN,Gembloers,NaN,NaN,NaN
e44w6g1c1ojf854svzswpl0x5,Loïc André Terry,Lapoussin,Loïc,Lapoussin,Male,L. Lapoussin,Madagascar,4pidpq12frm06h0wij6mzhhdz,Attacker,player,1996-03-27,France,7gww28djs405rfga69smki84o,181.0,70.0,right,94.0,2025-02-07Z,active,yes,NaN,Rosny-sous-Bois,NaN,France,7gww28djs405rfga69smki84o
ehvjt5b68hbe23xpel1ah1mqy,Isaías Omar,Delpupo,Isaías,Delpupo,Male,I. Delpupo,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2003-03-31,Argentina,2vovxa97k7v7ofa85dah2xktb,176.0,69.0,left,11.0,2024-08-09Z,active,yes,NaN,El Socorro,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
enup95vx1a5gih6ljth7sdbrp,Visar,Musliu,Visar,Musliu,Male,V. Musliu,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,1994-11-13,North Macedonia,1lesyxylc5eza0a4z87t9azcc,187.0,80.0,both,26.0,2025-02-03Z,active,yes,NaN,Gostivar,NaN,NaN,NaN
ua8idum4ugeq704np5of7azu,Zinéddine,Belaïd,Zinéddine,Belaïd,Male,Z. Belaïd,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1999-03-20,Algeria,1ayprcriqhb8iv10ch70clppu,187.0,80.0,right,4.0,2024-07-15Z,active,no,NaN,Thénia,2025-08-23Z,NaN,NaN
