id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,status,active,secondNationality,secondNationalityId,weight,knownName
bs14utcyx2am6s46cuv52nf56,Jeredy Harry Dries,Hilterman,Jeredy,Hilterman,J. Hilterman,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,1998-06-20,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,NaN,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN
c46xp363o8m76eswzfmlsel4a,Thomas,Poll,Thomas,Poll,T. Poll,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-08-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,left,NaN,active,no,NaN,NaN,79.0,NaN
ccmmsnrfn58gwi1petlp08f3e,Lance,Duijvestijn,Lance,Duijvestijn,L. Duijvestijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1999-01-15,Wateringen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,10.0,active,no,NaN,NaN,NaN,NaN
cx3fqj7odbuc6i0kppcie4jmy,Joey,Jacobs,Joey,Jacobs,J. Jacobs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-04-10,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,3.0,active,yes,NaN,NaN,79.0,NaN
d1dq7upxtawnps3wljz6wf9jo,Stije,Resink,Stije,Resink,S. Resink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-05-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,28.0,active,yes,NaN,NaN,74.0,NaN
da7xrsi98gdp2ccwckrhmixn9,Thomas,Robinet,Thomas,Robinet,T. Robinet,France,7gww28djs405rfga69smki84o,Attacker,player,1996-08-18,Saint-Priest,France,7gww28djs405rfga69smki84o,180.0,right,9.0,active,yes,NaN,NaN,72.0,NaN
dgio69i8qj7x1dzd7q6y7168l,Danny,Post,Danny,Post,D. Post,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1989-04-07,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,8.0,active,yes,NaN,NaN,92.0,NaN
dmtsvsqvdoqqtmrset0uz0and,José Pascual,Alba Seva,José Pascual,Alba Seva,Pascu,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2000-04-02,Santa Pola,Spain,49ih1pwv3ahshdf8uzrimi54c,184.0,right,14.0,active,yes,NaN,NaN,80.0,Pascu
dolfy51fw3jycb0cfhoecbo16,Hamdi,Jobi Akujobi,Hamdi,Akujobi,H. Akujobi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-01-20,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,20.0,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,70.0,NaN
e1tlna6dw0zi7vaef52q857o4,Joël,van der Wilt,Joël,van der Wilt,J. van der Wilt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-04-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,52.0,active,yes,NaN,NaN,78.0,NaN
ebnm8xj9pggemio5qay9pcc0l,Anthony,Limbombe Ekango,Anthony,Limbombe,A. Limbombe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1994-07-15,Mechelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,right,7.0,active,no,NaN,NaN,72.0,NaN
evz953s9rvki1w9c3hsljss7p,Agil,Etemadi,Agil,Etemadi,A. Etemadi,Iran,e53g9hr2d3kasm34uumbg8r4,Goalkeeper,player,1987-04-23,Tehran,Iran,e53g9hr2d3kasm34uumbg8r4,184.0,right,29.0,active,yes,NaN,NaN,78.0,NaN
f1as17wqpj44gihtvw936lofd,Bradly,van Hoeven,Bradly,van Hoeven,B. van Hoeven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-04-17,Maassluis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,left,29.0,active,no,NaN,NaN,69.0,NaN
10rii5jnu060z4qzyn0a36n84,Juliën,Mesbahi,Juliën,Mesbahi,J. Mesbahi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-01-31,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,24.0,active,yes,NaN,NaN,75.0,NaN
1rb3nj8hn58ynsadzive0h36y,Sam Luca,Karssies,Sam,Karssies,S. Karssies,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-02-26,Enschede,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,30.0,active,yes,NaN,NaN,70.0,NaN
2teefpvijsbzag4yi7fm1pyol,Alfons,Sampsted,Alfons,Sampsted,A. Sampsted,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-06,Kópavogur,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,right,12.0,active,yes,NaN,NaN,72.0,NaN
2zkaf848fjcdhuii8783pkm7e,Youri Pieter,Regeer,Youri,Regeer,Y. Regeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-08-18,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,8.0,active,yes,NaN,NaN,68.0,NaN
36veg0wk1z3om89daf0clbl5h,Ricky,van Wolfswinkel,Ricky,van Wolfswinkel,R. van Wolfswinkel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1989-01-27,Woudenberg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,9.0,active,yes,NaN,NaN,70.0,NaN
5g0q7azk54eryl8vcgyb2oj4l,Przemysław,Tytoń,Przemyslaw,Tyton,P. Tytoń,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1987-01-04,Zamość,Poland,27baqb7359ywdvsxxklx1kn11,195.0,right,22.0,active,yes,NaN,NaN,88.0,NaN
5m8pflpgynidzk7d9507oujje,Daan,Rots,Daan,Rots,D. Rots,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-07-25,Groenlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,11.0,active,yes,NaN,NaN,71.0,Daan Rots
5r47vtvu418kae5j2rpv6w2dw,Mats,Rots,Mats,Rots,M. Rots,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-03-11,Groenlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,left,39.0,active,yes,NaN,NaN,70.0,NaN
69cvlhfo7ulmz4o5ztlj1wlm2,Mees,Hilgers,Mees,Hilgers,M. Hilgers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-05-13,Amersfoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2.0,active,yes,NaN,NaN,79.0,NaN
6p4fs5rivwt0e45twlsf6ajth,Joshua Benjamin,Brenet,Joshua,Brenet,J. Brenet,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1994-03-20,Kerkrade,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,20.0,active,yes,Curaçao,5im58ram567ao2fbnz39sm8vk,74.0,NaN
7ty1wdxxnusgkl34k5raipbl5,Mitchell,van Bergen,Mitchell,van Bergen,M. van Bergen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-08-27,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,right,7.0,active,yes,NaN,NaN,62.0,NaN
8fuul8znu2hzdqkxsotqt6u0a,Manfred Alonso,Ugalde Arce,Manfred,Ugalde,M. Ugalde,Costa Rica,48emauy3fucokp86skcs5alh8,Attacker,player,2002-05-25,Heredia,Costa Rica,48emauy3fucokp86skcs5alh8,173.0,right,27.0,active,no,NaN,NaN,68.0,NaN
8ijea6poqnpomi075fowev7kk,Gijs,Besselink,Gijs,Besselink,G. Besselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-06-16,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,41.0,active,yes,NaN,NaN,69.0,NaN
9qoc020keotb4s72a09zm5pzp,Michal,Sadílek,Michal,Sadílek,M. Sadílek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-05-31,Uherské Hradiště,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,left,23.0,active,yes,NaN,NaN,65.0,NaN
a185wef6iz1nun1wry40jcgoa,Naci,Ünüvar,Naci,Ünüvar,N. Ünüvar,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2003-06-13,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,right,10.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,64.0,NaN
a21sngx9u0boxf3n6u5qbkdlh,Carel Willem Hendrik,Eiting,Carel,Eiting,C. Eiting,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-02-11,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,6.0,active,yes,NaN,NaN,72.0,NaN
ad9kukqx4xulbvelacgwgqvah,Michel,Vlap,Michel,Vlap,M. Vlap,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1997-06-02,Sneek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,18.0,active,yes,NaN,NaN,81.0,NaN
ahwtdhrerarmljk9bh0tcpk6i,Sem,Steijn,Sem,Steijn,S. Steijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-11-12,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,14.0,active,yes,NaN,NaN,61.0,NaN
ax1f2gncrjm3q6wixxdr4chzo,Lucas,Vennegoor of Hesselink,Lucas,Vennegoor of Hesselink,L. Vennegoor of Hesselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-03-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,left,25.0,active,yes,NaN,NaN,NaN,NaN
bner5siqnwn1fqusfrgujt0fe,Max,Bruns,Max,Bruns,M. Bruns,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-11-06,Almelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,38.0,active,yes,NaN,NaN,67.0,NaN
by85t8ssyumcjcks1jx3v96vo,Younes,Taha El Idrissi,Younes,Taha,Y. Taha,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-11-27,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,left,19.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,67.0,NaN
bzanwdo4ihqd6d7vr06bd3845,Lars,Unnerstall,Lars,Unnerstall,L. Unnerstall,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1990-07-20,Ibbenbüren,Germany,36min0qztu8eydwvpv8t1is0m,198.0,right,1.0,active,yes,NaN,NaN,103.0,NaN
c7n2b2gq381k0o0jizqueii5m,Mathias,Ullereng Kjølø,Mathias,Kjølø,M. Kjølø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-06-27,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,174.0,right,4.0,active,yes,NaN,NaN,67.0,NaN
cl9w7puzn884om1zfu0jz5wwl,Joseph,Oosting,Joseph,Oosting,J. Oosting,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1972-01-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
dtcvzfse83ztj96kiizwp6jqi,Gijs,Smal,Gijs,Smal,G. Smal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-08-31,De Rijp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,left,5.0,active,yes,NaN,NaN,74.0,NaN
dxmulnxbs11kpi1goq5hl9cve,Anass,Salah-Eddine,Anass,Salah-Eddine,A. Salah-Eddine,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-01-18,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,34.0,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,66.0,NaN
e33libhll66jj5ksl319uh17u,Issam,El Maach,Issam,El Maach,I. El Maach,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Goalkeeper,player,2000-02-01,Heerlen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,16.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,96.0,NaN
f4pqxviuwzd6a803jfx9bh4o9,Myron,Boadu,Myron,Boadu,M. Boadu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-01-14,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,both,21.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,67.0,NaN
lduqoe45t2fnbn9s9rbvlnf9,Robin,Pröpper,Robin,Pröpper,R. Pröpper,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1993-09-23,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,3.0,active,yes,NaN,NaN,78.0,NaN
mlqit2c8my1ewqy6avrfhf8q,Alec,Van Hoorenbeeck,Alec,Van Hoorenbeeck,A. Van Hoorenbeeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-12-30,Mortsel,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,left,17.0,active,yes,NaN,NaN,77.0,NaN
16mtjri8tz6vmxtxwr34y2tp1,Mattijs,Branderhorst,Mattijs,Branderhorst,M. Branderhorst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1993-12-31,Tiel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,right,31.0,active,yes,NaN,NaN,88.0,NaN
1an1szg5c4190b9sxdvm9xn85,Ron,Jans,Ron,Jans,R. Jans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1958-09-29,Zwolle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
1p0xp2onnys7jlru55vfgf1pm,Anastasios,Douvikas,Tasos,Douvikas,T. Douvikas,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,1999-08-02,Tripoli,Greece,6lpgd60z890no2v46zdecrcss,184.0,right,9.0,active,no,NaN,NaN,76.0,NaN
1q9e4al0esz5oepkwpgxk99wq,Rickson,van Hees,Rickson,van Hees,R. van Hees,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-07-21,Glendale,USA,7hr2f89v44y65dyu9k92vprwn,175.0,right,35.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,72.0,NaN
1s7vp9ovsa1jo7tu7nisykn9x,Mark,van der Maarel,Mark,van der Maarel,M. van der Maarel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-08-12,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,2.0,active,yes,NaN,NaN,78.0,NaN
28o7vv0jud22hmg4h649yozqh,Taylor Anthony,Booth,Taylor,Booth,T. Booth,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-05-31,NaN,USA,7hr2f89v44y65dyu9k92vprwn,173.0,right,10.0,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,66.0,NaN
2n5747kdxok0ifg5o37336plg,Lynden,Edhart,Lynden,Edhart,L. Edhart,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-10-04,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,39.0,active,yes,NaN,NaN,65.0,NaN
2t2mq9pun2hrdvadnpixxvlzo,Adrian,Blake,Adrian,Blake,A. Blake,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2005-07-15,London,England,1fk5l4hkqk12i7zske6mcqju6,173.0,left,15.0,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,65.0,NaN
2tu58roj0u0vpaqcaz266a415,Tommy Luciano,St. Jago,Tommy,St. Jago,T. St. Jago,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-01-03,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,33.0,active,no,Curaçao,5im58ram567ao2fbnz39sm8vk,64.0,NaN
36q7nfs7t68aeg3z54rnr31pm,Marouan,Azarkan,Marouan,Azarkan,M. Azarkan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-12-08,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,11.0,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,67.0,NaN
3mp92d5s002hi523kl4zmgrft,Othmane,Boussaid,Othmane,Boussaid,O. Boussaid,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2000-03-07,Kortrijk,Belgium,4wbzjcclyefma1ourvjsu4q2j,166.0,right,26.0,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,66.0,NaN
3ohbqdzgocvaipgik7plvzpwp,Jeppe,Møldrup Okkels,Jeppe,Okkels,J. Okkels,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-07-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,both,17.0,active,yes,NaN,NaN,76.0,NaN
55e0z1vhb48go6y2io7h80aqy,Ole,ter Haar Romeny,Ole,Romeny,O. Romeny,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-06-20,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,77.0,active,yes,NaN,NaN,81.0,NaN
5dypkrqi9yaa9rvk6oluthze2,Devin,Remie,Devin,Remie,D. Remie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-03-13,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,41.0,active,yes,NaN,NaN,76.0,NaN
5ffbqf6o50173uqvaefnce4gk,Joshua,Ebitonmo Mukeh,Joshua,Mukeh,J. Mukeh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-09-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,left,44.0,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,72.0,NaN
5i68y1yix8jho6hhje8drhic4,Nazjir,Held,Nazjir,Held,N. Held,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,2005-09-02,Willemstad,Curaçao,5im58ram567ao2fbnz39sm8vk,178.0,left,45.0,active,yes,NaN,NaN,60.0,NaN
5q6qsh7qw0f9y754i3ylqfl04,Ivar,Jenner,Ivar,Jenner,I. Jenner,Indonesia,1zi2c00k6skx48tn692uem0n6,Midfielder,player,2004-01-10,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,38.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,72.0,NaN
6anvl82jyio52wo87cbxdp4np,Sean Desmond,Klaiber,Sean,Klaiber,S. Klaiber,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,1994-07-31,Nieuwegein,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,right,17.0,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,77.0,NaN
6gabdz53gxhyp8dv6x5the4t1,Hidde Willem,ter Avest,Hidde,ter Avest,H. ter Avest,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-05-20,Wierden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,5.0,active,yes,NaN,NaN,78.0,NaN
721sqdm51rybsfytf68tagq38,Wessel,Kooy,Wessel,Kooy,W. Kooy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,33.0,active,yes,NaN,NaN,80.0,NaN
790v7fu7f2s40e160mlrb6dt6,Calvin Owen Harm,Raatsie,Calvin,Raatsie,C. Raatsie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-02-09,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,32.0,active,no,NaN,NaN,70.0,NaN
87kc5hjp3ry2z624wty5h7g4q,Oscar Luigi,Fraulo,Oscar,Fraulo,O. Fraulo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-12-06,Odense,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,right,8.0,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,77.0,NaN
8j55jduxd0jfxrxh88kdqgcq2,Silas Sinan,Erhen Thorup Andersen,Silas,Andersen,S. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-06-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,right,46.0,active,yes,NaN,NaN,76.0,NaN
8p47d0e54hgl7d86vur1m5nmx,Modibo,Sagnan,Modibo,Sagnan,M. Sagnan,Mali,d0v29nncgikdswlxpdq553zz,Defender,player,1999-04-14,Saint-Denis,France,7gww28djs405rfga69smki84o,187.0,left,27.0,active,no,France,7gww28djs405rfga69smki84o,77.0,NaN
8tqsvu5sw6kn014hdv88zppm1,Niklas,Brøndsted Vesterlund Nielsen,Niklas,Vesterlund,N. Vesterlund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-06-06,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,right,NaN,active,yes,NaN,NaN,80.0,NaN
8zmj7mo9zxsoo5trhmmgmgb56,Hugo,Novoa Ramos,Hugo,Novoa,Hugo Novoa,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2003-01-24,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,182.0,right,22.0,active,no,NaN,NaN,74.0,NaN
95138z7cunha28l5ptzjnnggk,Jesse,van de Haar,Jesse,van de Haar,J. van de Haar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-01-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,49.0,active,yes,NaN,NaN,75.0,NaN
9gw757lm8xk4ns0aio0v7yllh,Michael,Kappelgaard Silberbauer,Michael,Silberbauer,M. Silberbauer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1981-07-07,Støvring,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,right,NaN,active,no,NaN,NaN,80.0,NaN
9q90ls3k1i2739wd6a20fku6t,Vasilis Cornelius,Barkas,Vasilios,Barkas,V. Barkas,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1994-05-30,Zetten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,left,1.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,88.0,NaN
aafz6q5ggn9e6m5hprc71lgph,Mike Adrianus Wilhelmus,van der Hoorn,Mike,van der Hoorn,M. van der Hoorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1992-10-15,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,3.0,active,yes,NaN,NaN,81.0,NaN
ab38msf7g1zuovck24ng2453p,Tim-Henry,Handwerker,Tim,Handwerker,T. Handwerker,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-05-19,Bergisch Gladbach,Germany,36min0qztu8eydwvpv8t1is0m,182.0,left,29.0,active,yes,NaN,NaN,74.0,NaN
at1exty71ma6xymjybnojel05,Rob,Penders,Rob,Penders,R. Penders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1975-12-31,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,NaN,NaN,active,no,NaN,NaN,75.0,NaN
atbvv2os8m7nfs0p128w5a6l1,Mats,Seuntjens,Mats,Seuntjens,M. Seuntjens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1992-04-17,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,21.0,active,no,NaN,NaN,81.0,NaN
b33sm106xc7g3h4bcqtawja7e,Can,Bozdoğan,Can,Bozdogan,C. Bozdoğan,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-04-05,Köln,Germany,36min0qztu8eydwvpv8t1is0m,174.0,left,6.0,active,yes,Türkiye,6kd6webenogylfgwt2aa9l6vx,72.0,NaN
b427p4czppyjddx3xuuvc2okp,Bart,Ramselaar,Bart,Ramselaar,B. Ramselaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1996-06-29,Amersfoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,23.0,active,no,NaN,NaN,74.0,NaN
bymhffiw7brsfpjzsfqq7bvth,Zakaria,Labyad,Zakaria,Labyad,Z. Labyad,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,1993-03-09,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,both,20.0,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,67.0,NaN
c2an5ksdu6jbap3x3jp3z9c5x,Nick,Viergever,Nick,Viergever,N. Viergever,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-08-03,Capelle aan den IJssel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,left,24.0,active,yes,NaN,NaN,78.0,NaN
cgsmk5437f466uoqvol7devze,Ryan,Flamingo,Ryan,Flamingo,R. Flamingo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-12-31,Blaricum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,34.0,active,yes,NaN,NaN,75.0,NaN
d7ml58kwwpetvnw46qja9ru5m,Anthony Kevin N.,Descotte,Anthony,Descotte,A. Descotte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-08-03,Gosselies,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,right,19.0,active,yes,NaN,NaN,75.0,NaN
deb7ysp5fwiouttlarstuxgyc,Kevin,Gadellaa,Kevin,Gadellaa,K. Gadellaa,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-04-08,Zaandijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,206.0,right,61.0,active,yes,NaN,NaN,87.0,NaN
dmnk8dz6w8n4fcso88fuvusfe,Zidane Aamar,Iqbal,Zidane Aamar,Iqbal,Zidane Iqbal,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2003-04-27,Manchester,England,1fk5l4hkqk12i7zske6mcqju6,181.0,right,14.0,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,71.0,Zidane Iqbal
ealh7n21gctxxw5ol3l3yxzze,Yannick Cereso Frederik,Leliendal,Yannick,Leliendal,Y. Leliendal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-04-23,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,left,36.0,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,73.0,NaN
