id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,status,active,foot,secondNationality,secondNationalityId,knownName
azucip6ddp6m5yo01wvuaeod1,James Michael,Weir,James,Weir,J. Weir,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1995-08-04,Preston,England,1fk5l4hkqk12i7zske6mcqju6,177.0,71.0,8.0,active,no,right,NaN,NaN,NaN
bpys25y0d73ir08ccb9p01qwa,Patrik,Mijić,Patrik,Mijic,P. Mijić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1998-11-04,Slavonski Brod,Croatia,37hlakrwxyuzovaeoo4sezusp,186.0,NaN,9.0,active,no,right,NaN,NaN,NaN
c4fje8ge7a2h9niwket8nytih,Filip,Balaj,Filip,Balaj,F. Balaj,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1997-08-02,Zlaté Moravce,Slovakia,7dybe8679n9bgyrcxi383pq3y,192.0,81.0,45.0,active,yes,right,NaN,NaN,NaN
cuyzyls47198yknsfuuvtvhsl,Milan,Ivanka,NaN,NaN,M. Ivanka,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,assistant coach,NaN,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
czxqbpzavamf7vk9tkk05mw2x,Matej,Moško,NaN,NaN,M. Moško,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-02-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,192.0,83.0,39.0,active,yes,right,NaN,NaN,NaN
da7pshxb9iy4edmooaxbebmjt,Branislav,Sluka,Branislav,Sluka,B. Sluka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-01-23,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,17.0,active,no,NaN,NaN,NaN,NaN
ddw2j83zi5bmet49x7dv8k45w,Samuel,Hodúr,NaN,NaN,S. Hodúr,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-05-31,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,37.0,active,yes,NaN,NaN,NaN,NaN
dgim6o077wlggrxfw9t8tydat,Patrik,Lukáč,NaN,NaN,P. Lukáč,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1994-12-05,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,191.0,85.0,1.0,active,yes,right,NaN,NaN,NaN
dju1k1rsggcz54bivw0md7m5l,Vladimír,Cifranič,NaN,NaN,V. Cifranič,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1975-10-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN
dnzbafthal4rwaudpc54ew5m2,Samuel,Suľa,NaN,NaN,S. Suľa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-04-12,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,22.0,active,yes,NaN,NaN,NaN,NaN
ean6bui439la02a9sn4gm5ck5,Tomáš,Ďubek,Tomás,Dubek,T. Ďubek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1987-01-22,Zvolen,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,83.0,26.0,active,yes,left,NaN,NaN,NaN
eb8x7hgrv802sxywlq1wrhlka,Johnson,Nsumoh Kalu,NaN,NaN,J. Nsumoh,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2001-06-14,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,10.0,active,no,NaN,NaN,NaN,NaN
1950kcqtjnsucxq32zvx0qs45,Adrián,Káčerík,NaN,NaN,A. Káčerík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1997-08-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,77.0,active,no,NaN,NaN,NaN,NaN
1pspsqbqjrotk6c3x09o84id,Jakub,Považanec,Jakub,Povazanec,J. Považanec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1991-01-31,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,181.0,78.0,91.0,active,yes,NaN,NaN,NaN,NaN
2enfunw56fyi0fdnjr9qv7696,Jakub,Uhrinčať,Jakub,Uhrincat,J. Uhrinčať,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,7.0,active,no,NaN,NaN,NaN,NaN
2go6g3smam2ll954zk3qrk5x,Marek,Hlinka,NaN,NaN,M. Hlinka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1990-10-04,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,83.0,88.0,active,yes,NaN,NaN,NaN,NaN
2xdnx2egg51d9cnec3h1lba3t,Marián,Pišoja,NaN,NaN,M. Pišoja,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-06-16,Považská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,83.0,28.0,active,yes,right,NaN,NaN,NaN
32649nlo21dlxhgwz88j4rifo,Ivan,Anokye Mensah,Ivan,Anokye Mensah,I. Anokye Mensah,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-04-22,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,25.0,active,yes,NaN,NaN,NaN,NaN
3olhifvbewrgeudyi6n7ndlre,Tibor,Slebodník,NaN,NaN,T. Slebodník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-09-21,Jánovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,80.0,9.0,active,yes,NaN,NaN,NaN,NaN
3qf9lidcmozvvpy2jprlx3v11,Boris,Godál,Boris,Godál,B. Godál,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1987-05-27,Trenčín,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,88.0,33.0,active,yes,right,NaN,NaN,NaN
47tihhwvlym68utqhuzik2y1h,Branislav,Ľupták,NaN,NaN,B. Ľupták,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1991-06-05,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,75.0,10.0,active,yes,right,NaN,NaN,NaN
6af32dsaqietkepdi4sblamp6,Enzo Mauro,Arevalo Acosta,NaN,NaN,Enzo Arevalo,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1997-04-15,NaN,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,NaN,NaN,29.0,active,no,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
6hew65b32paemf47ffwkfjis5,Ľubomír,Willwéber,NaN,NaN,Ľ. Willwéber,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1992-09-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,41.0,active,yes,NaN,NaN,NaN,NaN
6pdj7sbbpm9suh28pynvmh1xw,Matúš,Köröš,NaN,NaN,M. Köröš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-11-17,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,8.0,active,no,NaN,NaN,NaN,NaN
6tzdstuj4rx3o6lmzyrq4ecfe,Mário,Auxt,NaN,NaN,M. Auxt,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1978-09-25,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
71unvnpwjjeqq2oci02ev8us5,Dávid,Richtárech,NaN,NaN,D. Richtárech,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1996-04-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,172.0,72.0,6.0,active,yes,NaN,NaN,NaN,NaN
7f9c9k53x2lxi0c83poubb2tw,Oliver,Klimpl,NaN,NaN,O. Klimpl,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-09-20,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,26.0,active,yes,NaN,NaN,NaN,NaN
7mxte3saoydveu76v98z917ft,Július,Nôta,NaN,NaN,J. Nôta,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1999-08-13,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,99.0,active,yes,NaN,NaN,NaN,NaN
80gyjel9nj2vtp9q4t012exas,Gabriel,Demian,NaN,NaN,G. Demian,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-12-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,14.0,active,yes,NaN,NaN,NaN,NaN
81pnvf9h58ug0eoyagcl6au3t,Matúš,Hruška,NaN,NaN,M. Hruška,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1994-09-17,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,22.0,active,yes,NaN,NaN,NaN,NaN
8g4paxl5e68y9xvpvy1omp016,Dominik,Veselovský,Dominik,Veselovsky,D. Veselovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2002-07-19,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,20.0,active,yes,NaN,NaN,NaN,NaN
9nrps1br9mhbl7huhbuldlyvp,Michal,Ščasný,Michal,Scasny,M. Ščasný,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1978-08-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,75.0,NaN,active,no,NaN,NaN,NaN,NaN
9sfruzqzrq849d4dmr0s259ex,Tomás,Maya Giraldo,Tomás,Maya,T. Maya,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1996-09-12,Medellín,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,69.0,32.0,active,no,left,NaN,NaN,NaN
a7ypxy4pzu4hl2fcf9dfjxxck,Marcos Paulo,Costa de Oliveira,NaN,NaN,Marquinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1999-05-09,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,76.0,active,yes,NaN,NaN,NaN,NaN
anbbua2r96lbr4revtn24a8lw,Michal,Lukáč,Michal,Lukác,M. Lukáč,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2005-09-14,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,31.0,active,yes,NaN,NaN,NaN,NaN
ata52av3m6wab60sndu7vhyol,Lukáš,Migaľa,NaN,NaN,L. Migaľa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1990-07-04,Hnúšťa,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,21.0,active,yes,right,NaN,NaN,NaN
azr7i5vhfh44qvu9f3b09opnt,João Victor,Guimarães Ribeiro e Silva,NaN,NaN,João Guimarães,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1998-01-28,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,15.0,active,yes,NaN,NaN,NaN,NaN
ben9y02c8u7jzof97t27q97v8,Samuel,Svetlík,NaN,NaN,S. Svetlík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-08-03,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,24.0,active,no,NaN,NaN,NaN,NaN
cbeu58bxafvmjscul2hb1de6s,Šimon,Mičuda,Simon,Micuda,S. Mičuda,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-01-28,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,NaN,2.0,active,no,NaN,NaN,NaN,NaN
ckhtep3wdbi6tofodh3d1fp7u,Martin,Rymarenko,Martin,Rymarkeno,M. Rymarenko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1999-04-09,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,67.0,11.0,active,yes,NaN,NaN,NaN,NaN
cp1i86uxyxv6l5xla4mw32zth,David Alberto,Depetris,David,Depetris,D. Depetris,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1988-11-11,San Jorge,Argentina,2vovxa97k7v7ofa85dah2xktb,184.0,75.0,18.0,active,yes,NaN,NaN,NaN,NaN
cqtopaztbkxgb30bzbja6iwdm,Michal,Trnovský,Michal,Trnovsky,M. Trnovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2001-08-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,39.0,active,yes,NaN,NaN,NaN,NaN
cruwd3n1q6tfusq3dlvycimfo,Branko,Pinďura,NaN,NaN,B. Pinďura,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2006-06-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,19.0,active,yes,NaN,NaN,NaN,NaN
dua5ewk710pbnrnl3v7s5iyvo,Adam,Hanes,NaN,NaN,A. Hanes,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2002-06-17,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,16.0,active,yes,NaN,NaN,NaN,NaN
e05abuimu2rhh0kiy0a9k6x1x,Róbert,Polievka,Róbert,Polievka,R. Polievka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1996-06-09,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,74.0,17.0,active,yes,right,NaN,NaN,NaN
ezcrg867lnc0175aiep1irwt1,Timotej,Záhumenský,Timotej,Záhumensky,T. Záhumenský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1995-07-17,Žiar nad Hronom,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,81.0,44.0,active,yes,left,NaN,NaN,NaN
17wb7qv8x70tkgmug9ngw0zys,Branislav,Sokol,NaN,NaN,B. Sokol,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-09-15,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,33.0,active,yes,NaN,NaN,NaN,NaN
1c20bjugyu85rrlbw7yieg8pg,Marek,Žáčok,NaN,NaN,M. Žáčok,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2006-05-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
3o3k9nthftcbtlr589zj47xn8,Viktor,Úradník,Viktor,Úradník,V. Úradník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-08-11,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,82.0,38.0,active,yes,NaN,NaN,NaN,NaN
3qszei9rfwcv722hlpq7j7e5m,Samuel,Lavrinčík,Samuel,Lavrincik,S. Lavrinčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-07-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,11.0,active,yes,NaN,NaN,NaN,NaN
42d89sta2s6vkeafesgz8yqd,Štefan,Gerec,Stefan,Gerec,Š. Gerec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1992-11-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,71.0,15.0,active,yes,NaN,NaN,NaN,NaN
4cszkdyzm6678s5f4heode2g9,Ivan,Krajčírik,Ivan,Krajcírik,I. Krajčírik,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2000-06-15,Handlová,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,83.0,35.0,active,no,left,NaN,NaN,NaN
4w32xhwkyd5mtf8jkbja744x5,Lukáš,Fabiš,Lukás,Fabis,L. Fabiš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1998-05-05,Nitra,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,82.0,19.0,active,no,NaN,NaN,NaN,NaN
57ieklwt78roetp55kcgiczu2,Alexander,Mojžiš,Alexander,Mojzis,A. Mojžiš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-01-02,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,82.0,2.0,active,yes,NaN,NaN,NaN,NaN
5dl5nz5hp5lazq2pnru8slnh0,David,Jackuliak,NaN,NaN,D. Jackuliak,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-08-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,13.0,active,yes,NaN,NaN,NaN,NaN
5eqw9xo4lpkewsehpiauhsui2,Mário,Mrva,Mário,Mrva,M. Mrva,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-02-16,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,85.0,5.0,active,no,NaN,NaN,NaN,NaN
5nq8a77t1enm36la314v0h5ka,Oliver,Luterán,Oliver,Luterán,O. Luterán,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-09-06,Kendice,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,73.0,4.0,active,yes,right,NaN,NaN,NaN
5nrmy96rd53lt1lob9q0zaynd,Marián,Chobot,Marián,Chobot,M. Chobot,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-08-31,Topoľčany,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,NaN,20.0,active,yes,left,NaN,NaN,NaN
5on7xtjzijxmmc9lgld14wsx6,Timotej,Múdry,Timotej,Múdry,T. Múdry,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-04-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,6.0,active,yes,NaN,NaN,NaN,NaN
5uol2o9loy0ihrff17kz2ux2h,Marek,Zsigmund,Marek,Zsigmund,M. Zsigmund,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1997-04-20,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,174.0,76.0,24.0,active,yes,NaN,NaN,NaN,NaN
5vr2kfap08lirtdgw0vh6mpsk,Tomáš,Frühwald,Tomáš,Frühwald,T. Frühwald,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2002-09-23,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,88.0,34.0,active,yes,NaN,NaN,NaN,NaN
71wijkzueuulwshsw7z5cmb8q,Matúš,Malý,Matús,Maly,M. Malý,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-07-11,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,87.0,32.0,active,yes,NaN,NaN,NaN,NaN
7zp84rnke5blo9z4rkug0m5ed,Martin,Chrien,Martin,Chrien,M. Chrien,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1995-09-08,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,80.0,30.0,active,yes,right,NaN,NaN,NaN
88m1d6wwdft7cxtbg0fn77w15,Matej,Madleňák,Matej,Madlenák,M. Madleňák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,75.0,NaN,active,no,NaN,NaN,NaN,NaN
8i6qvsnql164tc432z7q0445w,Dominik,Ťapaj,Dominik,Tapaj,D. Ťapaj,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-05-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,85.0,1.0,active,yes,NaN,NaN,NaN,NaN
948hkubnsmkrwesqk0ylmvkr9,Ondřej,Smetana,NaN,NaN,O. Smetana,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1982-09-04,Ostrava - Vítkovice,Czechia,5md5tpwr2nmqao528prx43jr7,198.0,94.0,NaN,active,yes,NaN,NaN,NaN,NaN
9mt84o1omv64u5kd94hsrxazt,Martin,Boďa,Martin,Boda,M. Boďa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1997-02-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,194.0,84.0,18.0,active,yes,NaN,NaN,NaN,NaN
9n54ox1i7fskj6esi9h8xvfqi,Alexander,Selecký,Alexander,Selecký,A. Selecký,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-10-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,71.0,28.0,active,yes,NaN,NaN,NaN,NaN
9nr7jmaqe7rroput1dx013v1l,Samuel,Šefčík,Samuel,Sefcik,S. Šefčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1996-11-04,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,73.0,10.0,active,yes,NaN,NaN,NaN,NaN
aepfg6oyeyfxw5pyq62zfo0a2,Adam,Tučný,Adam,Tucny,A. Tučný,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2002-05-21,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,72.0,17.0,active,yes,NaN,NaN,NaN,NaN
ah86hq477gjurowqpaulhft3o,Kevin,Švehla,NaN,NaN,K. Švehla,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-07-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,7.0,active,yes,NaN,NaN,NaN,NaN
an42om3qvdrdni1fte93q4zx1,Peter,Tomko,NaN,NaN,P. Tomko,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,assistant coach,1984-05-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,85.0,NaN,active,yes,NaN,NaN,NaN,NaN
anyot3yq9b46axbh4oqvlxtsk,Marko,Jendrol',NaN,NaN,M. Jendrol',Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-10-21,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
bietr931bndhcujqn866nqj56,Tomáš,Bobček,Tomás,Bobcek,T. Bobček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2001-09-08,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,76.0,9.0,active,no,right,NaN,NaN,NaN
bqxwqho31gkp20ghh33956x3o,Jakub,Luka,Jakub,Luka,J. Luka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2003-08-18,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,NaN,29.0,active,no,right,NaN,NaN,NaN
byyv7bl9m3sh4on62lvuc11bd,Jan,Hladík,NaN,NaN,J. Hladík,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1993-09-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,75.0,14.0,active,yes,NaN,NaN,NaN,NaN
cegvtqj8897ggq8tg63m3pjo,Giuliano Antonio,Marek,NaN,NaN,G. Marek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2005-03-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,23.0,active,yes,NaN,NaN,NaN,NaN
cq2siabqa0z8pwuoweciwgdwq,Šimon,Gabriel,Simon,Gabriel,Š. Gabriel,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-05-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,22.0,active,yes,NaN,NaN,NaN,NaN
ea0kw1uq8vipof4wb8xlrsnh1,Ján,Maslo,Ján,Maslo,J. Maslo,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1986-02-05,Dolný Kubín,Slovakia,7dybe8679n9bgyrcxi383pq3y,199.0,97.0,3.0,active,yes,right,NaN,NaN,NaN
ellfertz7z7nftuv5pl4ukh9m,Kristóf,Domonkos,Kristóf,Domonkos,K. Domonkos,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1998-08-17,Galanta,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,73.0,8.0,active,yes,NaN,NaN,NaN,NaN
f2at3vb7a0duvxqon63v0prrp,Juraj,Kotula,Juraj,Kotula,J. Kotula,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1995-09-30,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,80.0,39.0,active,yes,both,NaN,NaN,NaN
11km8272lx6ml9ty48234z4oa,Max,Thompson,Max,Thompson,M. Thompson,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-02-09,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,99.0,active,no,NaN,NaN,NaN,NaN
1c2chlc4b6b98wmjqmfwul711,Martin,Nagy,NaN,NaN,M. Nagy,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1990-09-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,71.0,18.0,active,yes,NaN,NaN,NaN,NaN
1nzmtzzhpyul7kk61yn1cep6,Matěj,Luksch,NaN,NaN,M. Luksch,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1998-06-19,České Budějovice,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,83.0,1.0,active,yes,NaN,NaN,NaN,NaN
1xq8r9g0n0zp1augg3wrihlg5,Martin,Junas,NaN,NaN,M. Junas,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1996-03-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,84.0,39.0,active,yes,right,NaN,NaN,NaN
218jan56ksky7oqrakbci8962,Adam,Gaži,Adam,Gazi,A. Gaži,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-03-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,NaN,25.0,active,yes,NaN,NaN,NaN,NaN
33bi7y8jn984bxktox4xmmw44,Davi Esteves,de Freitas Alves,NaN,NaN,Davi Alves,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2001-06-12,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,8.0,active,yes,NaN,NaN,NaN,NaN
417pgu52k0kpuqk56tp11wzu2,Martin,Mášík,NaN,NaN,M. Mášík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-01-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,72.0,19.0,active,yes,NaN,NaN,NaN,NaN
43ssius9znhjpkfvc93go6wa1,Adam,Krčík,NaN,NaN,A. Krčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-03-16,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,37.0,active,yes,NaN,NaN,NaN,NaN
