id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,height,weight,foot,secondNationality,secondNationalityId,placeOfBirth,knownName,dateOfDeath
7gwr0c8nqmkguorgdab7lgphw,Philip,Conradi Schie,Philip,Schie,Male,P. Schie,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-02-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,22.0,2023-01-01Z,2024-02-22Z,active,no,NaN,NaN,both,NaN,NaN,NaN,NaN,NaN
9c1mabzkbeq1fge6mlvj3bv1l,Curtis Garry,Edwards,Curtis,Edwards,Male,C. Edwards,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1994-01-12,England,1fk5l4hkqk12i7zske6mcqju6,8.0,2022-02-13Z,2023-12-31Z,active,no,183.0,70.0,right,NaN,NaN,Middlesbrough,NaN,NaN
9wwcre2boebjuba53yh4spiad,Lars Roar,Bohinen,Lars,Bohinen,Male,L. Bohinen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1969-09-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2022-08-20Z,2023-09-10Z,active,no,185.0,91.0,NaN,NaN,NaN,Vadso,NaN,NaN
a9aeoz0w3jm527ra9tiug72ll,Gaute Høberg,Vetti,Gaute,Vetti,Male,G. Vetti,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-09-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2023-08-14Z,2023-12-31Z,active,no,180.0,70.0,right,NaN,NaN,Bergen,NaN,NaN
ae9pgxhwhlzmh42tmpwu8d711,Mushagalusa,Bakenga Joar Bahati Namugunga,Mushaga,Bakenga,Male,M. Bakenga,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1992-08-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2023-02-09Z,2023-12-31Z,active,no,181.0,77.0,right,NaN,NaN,Trondheim,NaN,NaN
axyrfq1u8nwcj2ss5498u8qhg,Luca,Tange Kjerrumgaard,Luca,Kjerrumgaard,Male,L. Kjerrumgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-02-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2023-08-31Z,2023-12-31Z,active,no,190.0,NaN,NaN,NaN,NaN,Odense,NaN,NaN
b0nqp6hnpqr6w07a8wsbx1puc,Sebastian,Olderheim,Sebastian,Olderheim,Male,S. Olderheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-07-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,40.0,2023-06-03Z,NaN,active,yes,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN
b6od5gk8dlsw5ip8z2imkpo4q,Kaloyan,Kalinov Kostadinov,Kaloyan,Kostadinov,Male,K. Kostadinov,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-07-18,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,24.0,2020-07-21Z,2025-06-30Z,active,no,NaN,NaN,NaN,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,NaN
bq0n8l0yhobucqk157jyzgx04,Olav,Lilleøren Veum,Olav,Veum,Male,O. Veum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-02-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,31.0,2020-11-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bstnwe69gr7xk4tiy9ul4p045,Nicolai,Næss,Nicolai,Næss,Male,N. Næss,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-01-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2022-03-11Z,NaN,active,yes,183.0,82.0,right,NaN,NaN,Oslo,NaN,NaN
c6xakidja1353l11ws0apj1t5,Carl Isak Emanuel,Pettersson,Isak,Pettersson,Male,I. Pettersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1997-06-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,21.0,2023-02-03Z,2023-12-31Z,active,no,181.0,84.0,left,NaN,NaN,Laholm,NaN,NaN
ddvc584dl6c2jfg39jb5n7yms,Aleksander,Andresen,Aleksander,Andresen,Male,A. Andresen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2021-08-02Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dm6xpphbyyooqriwaambi7njd,Fredrik,Krogstad,Fredrik,Krogstad,Male,F. Krogstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-06-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2022-02-21Z,2023-12-31Z,active,no,181.0,80.0,right,NaN,NaN,Oslo,NaN,NaN
dnj2uycnku5pgu2ky6mvt2p5h,Nikolas,Walstad,Nikolas,Walstad,Male,N. Walstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-02-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2022-12-20Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eck4313flmcrue8511swwsgyd,Simen,Søraunet Wangberg,Simen,Wangberg,Male,S. Wangberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1991-05-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,4.0,2021-05-05Z,2023-12-31Z,active,no,188.0,85.0,right,NaN,NaN,Trondheim,NaN,NaN
eq3zlwjan5niba67eq6lnjmz8,Leander Larona,Gunnerød,Leander,Gunnerød,Male,L. Gunnerød,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2006-08-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,12.0,2022-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15wt9e9girpzdqw5y2hb4awut,Herman,Sørby Stengel,Herman,Stengel,Male,H. Stengel,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-08-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,10.0,2018-01-01Z,NaN,active,yes,180.0,74.0,right,NaN,NaN,Hokksund,NaN,NaN
189ruwm3wvafqltpgs8y1hsa2,Ernest,Boahene,Ernest,Boahene,Male,E. Boahene,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-03-06,Ghana,2q2sw72utw5gu9t5y4knckwba,18.0,2022-03-10Z,2024-12-31Z,active,no,172.0,73.0,NaN,NaN,NaN,Accra,NaN,NaN
1b5cuas1969svs8yahkhhasyc,Dilawar,Ahmadzay,Dilawar,Ahmadzay,Male,D. Ahmadzay,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-04-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,85.0,2023-01-01Z,2023-12-31Z,active,no,178.0,NaN,right,NaN,NaN,NaN,NaN,NaN
1gnk80elwynvj72ftxxyder6c,Fabian,Holst-Larsen,Fabian,Holst-Larsen,Male,F. Holst-Larsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-12-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,30.0,2022-01-01Z,2024-04-20Z,active,no,183.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263cj7dbq77k9z4kh6xqtbecq,Jack,Ipalibo,Jack,Ipalibo,Male,J. Ipalibo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,1998-04-06,Nigeria,63pvdwrsiq5b07mzi8igqei9p,6.0,2019-08-01Z,2023-07-26Z,active,no,187.0,NaN,right,NaN,NaN,NaN,NaN,NaN
2eamyg7vov278m3hpl5wruivo,Adrian,Selliah,Adrian,Selliah,Male,A. Selliah,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-04-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,65.0,2023-01-01Z,2023-12-31Z,active,no,173.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
370kkwnidcltqyooh51z6uzqi,Tobias,Fjeld Gulliksen,Tobias,Gulliksen,Male,T. Gulliksen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-07-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2019-09-14Z,2023-08-01Z,active,no,177.0,NaN,right,NaN,NaN,Drammen,NaN,NaN
37nltbem26wbv5t8fl9yu7gno,Andreas,Heredia-Randen,Andreas,Heredia-Randen,Male,A. Heredia-Randen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-02-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2023-02-01Z,2024-05-25Z,active,no,181.0,NaN,right,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,NaN
3fmmxv6k758vv00y577p0j28k,Yves Inge,Thuille Vaage,Yves,Vaage,Male,Y. Vaage,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-02-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,68.0,2023-01-01Z,2024-07-29Z,active,no,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3vh1sx99telj2gktbljiarap5,Kreshnik,Krasniqi,Kreshnik,Krasniqi,Male,K. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-12-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,8.0,2020-02-21Z,NaN,active,yes,183.0,55.0,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Hønefoss,NaN,NaN
4clmd8g8jogdfvauhijd7n55h,Viljar,Røsholt Myhra,Viljar,Myhra,Male,V. Myhra,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-07-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2019-01-12Z,2024-01-31Z,active,no,194.0,94.0,right,NaN,NaN,Skien,NaN,NaN
4hdrcg8os3e1uf9syfv5mpiol,Lars-Christopher Horst Jan,Vilsvik,Lars,Vilsvik,Male,L. Vilsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-10-18,Germany,36min0qztu8eydwvpv8t1is0m,26.0,2010-01-19Z,NaN,active,yes,180.0,73.0,left,Germany,36min0qztu8eydwvpv8t1is0m,Berlin,NaN,NaN
4hmj5l79xbxxkyuxdx47lj8wl,Gustav,Valsvik,Gustav,Valsvik,Male,G. Valsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-05-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,71.0,2021-05-04Z,NaN,active,yes,196.0,91.0,left,NaN,NaN,Vik,NaN,NaN
4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Hussein,Farji,Marko Hussein,Farji,Male,Marko Farji,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2004-03-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2021-08-28Z,NaN,active,yes,184.0,NaN,right,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Grimstad,Marko Farji,NaN
524wrr4yiyagu7r0fq3cu9cd1,Thomas,Grøgaard,Thomas,Grøgaard,Male,T. Grøgaard,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,4.0,2021-08-31Z,2023-12-08Z,active,no,180.0,73.0,left,NaN,NaN,Arendal,NaN,NaN
58dyik26pd4vb9biime1mw2y1,Jonatan,Braut Brunes,Jonatan,Braut Brunes,Male,J. Braut Brunes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-08-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2022-08-03Z,2023-08-14Z,active,no,189.0,80.0,left,NaN,NaN,Bryne,NaN,NaN
5l7k2kjhvhehzo9byd8d6jk0k,Albert,Palmberg Thorsen,Albert,Thorsen,Male,A. Thorsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-04-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2022-03-10Z,2023-08-01Z,active,no,179.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5neljae0dmqtgvkcsm1i0wz8q,Sondre Fosnæss,Hanssen,Sondre,Hanssen,Male,S. Hanssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-05-25,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,3.0,2019-05-25Z,2024-09-08Z,active,no,186.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5qq4l9qh14ej217d3by53ucmi,Jostein,Ekeland,Jostein,Ekeland,Male,J. Ekeland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-07-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2023-01-08Z,NaN,active,yes,184.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6c9jzebimd3c53gpxa35sxzah,Logi,Tómasson,Logi,Tómasson,Male,L. Tómasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-09-13,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2023-08-22Z,2025-07-01Z,active,no,182.0,NaN,left,NaN,NaN,NaN,NaN,NaN
74ua70da8qzzp0uy3e2ei46ol,Jørgen,Isnes,Jørgen,Isnes,Male,J. Isnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1979-08-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-01-01Z,2025-05-27Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77595dd0cnpbpwhteiwyfwk45,Morten,Sætra,Morten,Sætra,Male,M. Sætra,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1997-06-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,40.0,2020-01-01Z,2023-12-31Z,active,no,198.0,NaN,NaN,NaN,NaN,Drammen,NaN,NaN
7gnn9d501aradmmdrhhs5vfo4,Jonas,Torrissen Therkelsen,Jonas,Therkelsen,Male,J. Therkelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-05-05,Norway,7f16iy4w8u8ogyn6pfooqwv5z,22.0,2022-06-24Z,2025-06-01Z,active,no,184.0,75.0,right,NaN,NaN,NaN,NaN,NaN
7io59zk29vhvyueadmkotzeqy,Elias,Hoff Melkersen,Elias,Melkersen,Male,E. Melkersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-12-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2023-08-14Z,2023-12-31Z,active,no,179.0,60.0,right,NaN,NaN,NaN,NaN,NaN
7kdf2nyhfvbtqcjcfca6x4zkk,Ole Kristian,Bergem Enersen,Ole,Enersen,Male,O. Enersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-09-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2021-04-26Z,NaN,active,yes,181.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7u76uh9164fs8tx6zqw0icqtx,Bent,Langåssve Sørmo,Bent,Sørmo,Male,B. Sørmo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-09-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,5.0,2023-08-04Z,NaN,active,yes,188.0,NaN,right,NaN,NaN,Levanger,NaN,NaN
97aigdp5c2m2sd1eoq143q8kp,Halldor,Østervold Stenevik,Halldor,Stenevik,Male,H. Stenevik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-02-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2020-01-01Z,2024-01-31Z,active,no,185.0,70.0,right,NaN,NaN,NaN,NaN,NaN
9e2w9z9m47lay1mtg5dy1lhqs,Eirik,Espelid Blikstad,Eirik,Blikstad,Male,E. Blikstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-05-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,28.0,2021-11-26Z,2024-01-28Z,active,no,185.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9f2qe5g2c58qszgpdao8p43ys,Chrisander,Bjørndalen Sørum,Chrisander,Sørum,Male,C. Sørum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-03-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2021-03-18Z,2023-12-31Z,active,no,178.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9qls08j5i7vn4jbdh37ygkfai,Emmanuel,Danso,Emmanuel,Danso,Male,E. Danso,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-11-10,Ghana,2q2sw72utw5gu9t5y4knckwba,20.0,2022-08-03Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
adgmyq763r5i7dnneax0h6ck4,Andreas,Waterfield Skjold,Andreas,Skjold,Male,A. Skjold,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-02-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,47.0,2021-07-27Z,2023-08-31Z,active,no,168.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ap46gkx1wxiog02327an06jv8,Samuel,Agung Marcello Silalahi,Samuel,Silalahi,Male,S. Silalahi,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-06-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,37.0,2022-10-01Z,NaN,active,yes,175.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
biax7ooshcfvvaw6abtk1rxsl,Eirik,Ulland Andersen,Eirik,Andersen,Male,E. Andersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-09-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2023-08-05Z,NaN,active,yes,181.0,73.0,right,NaN,NaN,Randers,NaN,NaN
cr3712pf5aekd2bmmucpfcqvo,Simo,Lampinen-Skaug,Simo,Lampinen-Skaug,Male,S. Lampinen-Skaug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-04-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,52.0,2022-03-10Z,2023-08-17Z,active,no,188.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cs99i7ypembqsswr96y6n53ze,Fredrik,Kristensen Dahl,Fredrik,Dahl,Male,F. Dahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-01-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2023-01-31Z,NaN,active,yes,181.0,69.0,left,NaN,NaN,Kristiansand,NaN,NaN
dqssvdpt2iwg8qn9wto3miind,Ari,Leifsson,Ari,Leifsson,Male,A. Leifsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2020-03-02Z,2023-12-31Z,active,no,193.0,NaN,NaN,NaN,NaN,Reykjavík,NaN,NaN
go4g6syxqw7nwn67c1am65t5,Marcus,Johansen Mehnert,Marcus,Mehnert,Male,M. Mehnert,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1997-10-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,77.0,2023-01-24Z,NaN,active,yes,185.0,77.0,NaN,NaN,NaN,NaN,NaN,NaN
12dvwpqxmlp8guqsswqwqg1cl,Christophe Charles Steven René,Psyché,Christophe,Psyché,Male,C. Psyché,France,7gww28djs405rfga69smki84o,Defender,player,1988-07-28,France,7gww28djs405rfga69smki84o,28.0,2021-08-02Z,2024-12-31Z,active,no,186.0,NaN,right,NaN,NaN,Marseille,NaN,NaN
18ibccymsaxom7wdnfz0tevx0,El Hadji Malick,Diouf,El Hadji Malick,Diouf,Male,E. Diouf,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2004-12-28,Senegal,6hhqyhr5cwq2pfprlazyposyk,26.0,2023-02-21Z,2024-01-11Z,active,no,183.0,NaN,left,NaN,NaN,Ziguinchor,NaN,NaN
1btdf0u84c9e5elaq9h1ps8b8,Elias,Aarflot,Elias,Aarflot,Male,E. Aarflot,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-11-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2022-07-22Z,2023-04-21Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1kpwthkmr85wtdzrfvl3ix4ut,Lasse,Nilsen,Lasse,Nilsen,Male,L. Nilsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-02-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,25.0,2017-07-24Z,2024-12-31Z,active,no,180.0,78.0,left,NaN,NaN,NaN,NaN,NaN
1qeetk4waatuxev4mqvbxx87p,Ruben,Yttergård Jenssen,Ruben,Yttergård Jenssen,Male,R. Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1988-05-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2020-01-18Z,NaN,active,yes,173.0,71.0,left,NaN,NaN,Tromsø,NaN,NaN
22p3xpno583nx6a9xqltupq3u,Sakarias,Opsahl,Sakarias,Opsahl,Male,S. Opsahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-07-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,22.0,2021-06-28Z,2024-07-17Z,active,no,187.0,67.0,NaN,NaN,NaN,NaN,NaN,NaN
38qnvrvf3y1xs22tovwy21jv9,Jostein,Maurstad Gundersen,Jostein,Gundersen,Male,J. Gundersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-04-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,4.0,2014-07-01Z,2024-01-31Z,active,no,186.0,82.0,NaN,NaN,NaN,NaN,NaN,NaN
3cybbj27qrqr2fqzjv8vg10id,Gaute Ugelstad,Helstrup,Gaute,Helstrup,Male,G. Helstrup,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1976-05-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2020-05-20Z,2024-01-02Z,active,no,NaN,NaN,NaN,NaN,NaN,Tromsø,NaN,NaN
3eo4naq1q8ma2wrkdmy3y5edw,Elias,Langmo,Elias,Langmo,Male,E. Langmo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,38.0,2022-05-18Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jgniouh70v4y74ly7u681o89,Dadi Dodou,Gaye,Dadi,Gaye,Male,D. Gaye,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1995-03-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2023-08-30Z,2024-03-25Z,active,no,183.0,75.0,both,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Oslo,NaN,NaN
451kwpccebq3457c7jw8toz4l,Jakob,Let Haugaard,Jakob,Haugaard,Male,J. Haugaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1992-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2023-01-01Z,NaN,active,yes,199.0,87.0,right,NaN,NaN,Sundby,NaN,NaN
4bcfp6repuyw4tkfpems0mf4k,Jesper Bergset,Robertsen,Jesper,Robertsen,Male,J. Robertsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-03-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2020-09-07Z,2023-08-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4qvwlz56k5y1eyburctqpr816,Marius,Tollefsen,Marius,Tollefsen,Male,M. Tollefsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2000-03-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,32.0,2022-03-31Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4v1zs5vyf4m4bbeop3n2msgve,Casper,Øyvann,Casper,Øyvann,Male,C. Øyvann,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-12-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2021-02-17Z,2023-08-23Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5mvddfxv6aqzohz87gopwl990,Jens,Hjertø-Dahl,Jens,Hjertø-Dahl,Male,J. Hjertø-Dahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-10-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2022-10-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5xgcwr8alrcay5f5pf22pfaxg,Hilmir Rafn,Mikaelsson,Hilmir,Mikaelsson,Male,H. Mikaelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-02-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2023-01-11Z,2023-08-31Z,active,no,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN
766yz5r437tgwjkn0ey8j2wwk,Runar,Robinsønn Norheim,Runar,Norheim,Male,R. Norheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-02-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,23.0,2020-09-14Z,2025-08-27Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77ck99p356va2sm1y62n7mhp0,Tobias,Vonheim Norbye,Tobias,Norbye,Male,T. Norbye,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2023-01-14Z,2024-03-11Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7c6k5rdno9vv4wco7g55klqp6,Tobias,Hafstad,Tobias,Hafstad,Male,T. Hafstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-06-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2022-07-18Z,2023-08-11Z,active,no,178.0,75.0,right,NaN,NaN,Tromsø,NaN,NaN
7rt4wpc0qphwnvhn8jeazesfe,Felix,Vrede Winther,Felix,Winther,Male,F. Winther,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-05-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2021-05-11Z,2024-08-21Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
859iih7ovl4iq8jintdeh402y,Maï,Traoré,Maï,Traoré,Male,M. Traoré,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,1999-11-24,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,29.0,2023-03-30Z,2023-12-31Z,active,no,185.0,NaN,left,NaN,NaN,Conakry,NaN,NaN
