id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,shortFirstName,shortLastName,height,foot,placeOfBirth,weight,secondNationality,secondNationalityId,endDate,knownName
9ygeqhpdwf141686xn1az96vo,Michael Björn,Nielsen,Male,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1973-08-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-06-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9zkq770b4u2z0dv9cjbn42xhw,Magne,Nyegaard,Male,M. Nyegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-03-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2025-08-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
akn25feza2ap119jabpsdlk44,Burana,Saenkham,Male,B. Saenkham,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-04-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN,NaN
awmd9pb430o29jt0qfo2bzklw,Vieux,Djitte,Male,V. Djitte,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bfpmrwh3x5xlfl8h4izzokgt0,Magnus,Rahbek,Male,M. Rahbek,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-10-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bvja84xx14pq93n5ixgnpl5w4,Sami Ahmed,Abou Chawk,Male,S. Abou Chawk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-04-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d8l7850v0dh72qhbe019gkwlw,Rinor,Cocaj,Male,R. Cocaj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-08-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzpyo43y3i9oyoz03ca88ffv8,Jakob,Bödker Tonnesen,Male,J. Tonnesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1994-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2025-08-06Z,NaN
e0fn9v25qwtoqctcae2wyv9xw,Luke Joan,Rushton Ferrando,Male,L. Rushton Ferrando,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2025-08-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
y2xtggqs9hmh9nzaaod93wus,Oliver,Bender Madsen,Male,O. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-09-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1m5nsjdzqpcv5mhg4hniss0lw,Mads,Brandt Hansen,Male,M. Brandt Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20qsa7rfwoc3sncroxdcp4mxg,Kristian,Kamper,Male,K. Kamper,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ac6scyxbpkw5ngdw32c4kn4k,Marvin,Fever-Eriksen,Male,M. Fever-Eriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2cztcfxj4zm7rf0oi4ewpkm50,Nikolaj,Jakobsen,Male,N. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2hz3pjseyi68xw1r9als0xqtw,Markus,Buxbom,Male,M. Buxbom,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2xrphoq2r01mv6qfry0tdstn8,Simon,Wenzell,Male,S. Wenzell,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4j784tps2n5jg7u7j3lwomn10,Tobias,Stjerning,Male,T. Stjerning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5nj2mu69fjttkq6ul4ois77kk,Mikkel,Christensen,Male,M. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5on2nrwvrrd323qjbggnje68k,Victor,Plenge,Male,V. Plenge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-09-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5qw88butj4pj2roo6f67q9kic,Mathias,Torres Jensen,Male,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6mtnzt98ae6upqxo5zbvtr0us,Simon,Andersen,Male,S. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83col0aejjyj5hgfpbd5f98gk,Kauan,Laurentzius,Male,K. Laurentzius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2023-08-09Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8be9hfcoxz56r87lmuqi22m1g,Philip,Hemmingsen,Male,P. Hemmingsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8e4ky8633ox7vkhax3jxtda8k,Jens,Stamphøj,Male,J. Stamphøj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8v34sjnudvvuj9iwm6kjebaxg,Magnus,Wenzell,Male,M. Wenzell,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9fvoqvpai22pxfnogqlihm3v8,Buster Kuld,Petersen,Male,B. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9y3eb76j6xbw5edio67g4pdsk,Sebastian,Bøgh,Male,S. Bøgh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a2f62wu6u3984409ico9j0s9g,Noah,Malmskov,Male,N. Malmskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bx8iyk8dlool057wi2oku5r10,Frey Luca,Numelin,Male,F. Numelin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-07-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dqxi4fcjjqfx92xdbsxi2jo4,Frederik,Malmskov,Male,F. Malmskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ds62iqegulvgratw6nk0wq710,Tobias,Rasmussen,Male,T. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1996-11-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzpf0xnp0aqn0adp8e8rm3pjo,Frederik Emil,Baltzer,Male,F. Baltzer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-09-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f0tubgqr6u04766i2l2vve3v8,Finn,Larsen,Male,F. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
qz1mq21jz4wfjd9fgkepxh5g,Mathias,Klitgaard Thomsen,Male,M. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189gcvem8lcj6pco7rxsxo9as,Jens,Dahl,Male,J. Dahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3feet42ixvtkrqzmoigby5edw,Marc,Poulsen,Male,M. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5u8263owlo0img3zl353t4zkk,Lasse,Bandsberg Poulsen,Male,L. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67fmhs2ns3gaqm0u6y5k9bx90,Rene,Backmann Jørgensen,Male,R. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6mu5kagkyu59ac7ys3yvop7h0,Jakob,Knudsen,Male,J. Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70tyuchohgx5m81nw44f5nk0k,Ricko,Hjort,Male,R. Hjort,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-12-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71028g6w6mc0bpxc4ojotqnf8,Viktor Baltzer,Larsen,Male,V. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7klf82m29r87vrwqnw1pqabdg,Mads,Bro Schultz,Male,M. Schultz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7vwok4l206f8ize91wejqisd0,Mikkel,Blåholm,Male,M. Blåholm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8juzd6q0x8qmaffj5b07kz28k,David,Poulsen,Male,D. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8u493mbo2k25ornf7booyoydw,Frederik Dahl,Thomsen,Male,F. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9e81qstqzo1yvum0n762k9jbo,Mikkel,Jørgensen,Male,Mikkel Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ae8pfb57fkc8ab4882l13d91w,Mathias,Jørgensen,Male,Mathias Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ai5j7rbw8xwi5le5mwajnoljo,Dennis,Backmann Jørgensen,Male,D. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bixwf9ztugvzwh91235gkfac4,Jan Bloch,Jørgensen,Male,J. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bk0236nar9f3ygxmytplbyjh0,Anders,Kjærgaard,Male,A. Kjærgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cr7nem16dtq4se8i68hedlv6c,Malthe,Hager,Male,M. Hager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dh8e79w00wqnfznaqcaifjx90,Jeppe,Hvid Sørensen,Male,J. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
duvg3b2jz3juksojzvphq1pn8,Rishad A.,Fahim,Male,R. Fahim,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dwxg2mzi7bi5w7v7c34nn0t1w,Kristian,Theilgaard Sørensen,Male,K. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
etybokzgwqoidyg8dto9ajmdw,Malthe,Plauborg,Male,M. Plauborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rips4cqfzkyi4pzplcqrsaac,Rasmus,Veje Plauborg,Male,R. Plauborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-11-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2025-07-01Z,active,yes,Rasmus,Plauborg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1j48dmn5tafd2gp4rjmjlbm6s,Muhammad,Huzaifa Khan,Male,Muhammad Huzaifa,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,Defender,player,2006-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2025-02-03Z,active,yes,Muhammad,Huzaifa Khan,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,Muhammad Huzaifa
2k5289tevc2gxo04i83io5a3u,Emil,Rosberg Møller,Male,E. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-05-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,24.0,2023-07-26Z,active,yes,Emil,Møller,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3ngygpwrrb9ghyph2nmr8hb10,Karl,Noppen Bertelsen,Male,K. Noppen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2007-02-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,29.0,2024-04-25Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3u184ybkonoa5ubxjzoy06ntg,Kristaps,Grabovskis,Male,K. Grabovskis,Latvia,6s9bglosczqlp9cxh3ze5hdm5,Midfielder,player,2005-06-14,Latvia,6s9bglosczqlp9cxh3ze5hdm5,8.0,2025-07-01Z,active,yes,Kristaps,Grabovskis,165.0,both,NaN,NaN,NaN,NaN,NaN,NaN
4a0jmv6qmwn01iuqp1mhnyzth,Nicolaj,Thomsen,Male,N. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,27.0,2023-07-01Z,active,yes,Nicolaj,Thomsen,180.0,right,Skagen,75.0,NaN,NaN,NaN,NaN
4csz412vb3lquessbnf999ct0,Adam,Ahmad,Male,A. Ahmad,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52xeb867n93p1wftf42wxu1w4,Yasin,Belhadj,Male,Y. Belhadj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-10-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,32.0,2025-02-20Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN
5mmgppapbchmcj9zdtyw0w5xw,Julius,Voldby Rosenberg Hansen,Male,J. Voldby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-06-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2024-08-30Z,active,yes,Julius,Voldby,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61dwnjxkcocac94sqbk3u1jv9,Kasper,Wellemberg Lorentzen,Male,K. Lorentzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1985-11-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-12-06Z,active,yes,Kasper,Lorentzen,180.0,NaN,Hvidovre,74.0,NaN,NaN,NaN,NaN
6dki65mdd3letfjjj51i0w3c9,Andreas,Heimer Hansen,Male,A. Heimer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-12-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2022-07-01Z,active,yes,Andreas,Heimer Hansen,183.0,NaN,København,75.0,NaN,NaN,NaN,NaN
6g671k5lvgoo2bgub2516q1w4,Ludvig,Fagersted Henriksen,Male,L. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-11-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6otr0cifkk9jbmxc2ew2spka,Ahmed,Daghim,Male,Ahmed Daghim,Palestine,1iq272xbm8xx01hiu7thq4tgt,Midfielder,player,2001-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2022-07-08Z,active,yes,Ahmed,Daghim,NaN,right,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN
7h02v4ymnko5fh01iylbh34es,Roni,Arabaci,Male,R. Arabaci,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,28.0,2025-07-14Z,active,yes,Roni,Arabaci,176.0,right,København,NaN,NaN,NaN,NaN,NaN
7k2c7wgoywy7boesjer5578q1,Frederik,Ibsen,Male,F. Ibsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-03-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,31.0,2024-08-13Z,active,yes,Frederik,Ibsen,186.0,right,NaN,80.0,NaN,NaN,NaN,NaN
86mx27krl6c613x6e3t9g3cic,Fisnik,Isaki,Male,F. Isaki,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,2003-04-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-07-21Z,active,yes,Fisnik,Isaki,178.0,left,NaN,68.0,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN
8i0o1b8rjsab9se3v6vteqmfo,Chukwuemeka Paul,Nnamani,Male,E. Nnamani,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-11-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2024-02-01Z,active,no,Emeka,Nnamani,183.0,both,Rødovre,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-08-15Z,NaN
8xe0fufxfgf5cuwgysz3r2j85,Emil,Nørmark Christensen,Male,E. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-07-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2022-07-01Z,active,yes,NaN,NaN,190.0,NaN,NaN,83.0,NaN,NaN,NaN,NaN
9213debwtuph6cjborx73sx78,Osvald Gabriel,Søe,Male,O. Søe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-11-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2023-07-12Z,active,yes,NaN,NaN,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9y3vs6l0mjj38z0kw062jlh3p,Aris Nikolaos,Halling Vaporakis,Male,A. Vaporakis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1995-01-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2020-01-31Z,active,yes,Aris,Vaporakis,184.0,NaN,NaN,77.0,NaN,NaN,NaN,NaN
a8ccmy6j1xj2yvx324vws81lg,Oliver Konstantin,Thomassen,Male,O. Thomassen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,22.0,2025-07-13Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ab3nxxoj7bxlnhot9htoex1xw,Gustav,Højbjerg,Male,G. Højbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-12-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2023-07-01Z,active,yes,NaN,NaN,187.0,left,NaN,NaN,NaN,NaN,NaN,NaN
broy5so32tobi4qohtwgomq6s,Mikail,Ergin,Male,M. Ergin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ct7z1lwc3kc5oblzcewgipzl6,Andreas,Pedersen Bredahl,Male,A. Bredahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2024-08-21Z,active,yes,Andreas,Bredahl,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
