id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName
2zo1hevzos5iwq9vzbzpxz3e1,Rik Robert,Vercauteren,Rik,Vercauteren,R. Vercauteren,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2001-06-08,Beveren,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,82.0,right,NaN,active,no,NaN
3evlv58suo8sr6auud3jpeo0k,Nunzio,Engwanda-Ongena,Nunzio,Engwanda,N. Engwanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2007-12-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,71.0,active,yes,NaN
3hpv677ua2y88yx55iujzqpgq,Antoine Benjamin,Colassin,Antoine,Colassin,A. Colassin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2001-02-26,Charleroi,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,82.0,right,53.0,active,yes,NaN
3q2ibq6hhxyht8046ib49ye39,Anders,Laustrup Dreyer,Anders,Dreyer,A. Dreyer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1998-05-02,Bramming,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,69.0,left,36.0,active,yes,NaN
3y9nm18as1wxhizq3fyazb2t,Thorgan Ganael Francis,Hazard,Thorgan,Hazard,T. Hazard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1993-03-29,La Louvière,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,71.0,right,11.0,active,yes,NaN
3yk6n0wr6nc0dlm51gwvwi4t1,Maxime,Dupé,Maxime,Dupé,M. Dupé,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1993-03-04,Malestroit,France,7gww28djs405rfga69smki84o,188.0,88.0,right,1.0,active,no,NaN
40vvfc7vxy4zqv209dhiezaj8,Luca,Monticelli,Luca,Monticelli,L. Monticelli,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2005-02-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,right,68.0,active,yes,NaN
4gqnyyx3i92fayq6cxvekqwut,Thomas Joseph,Delaney,Thomas,Delaney,T. Delaney,Denmark,5adf60vwiw2f2mibyq1k4ex7i,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1991-09-03,Frederiksberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,79.0,left,25.0,active,yes,NaN
4x6oiw1rueiv2jzjs9k76h1p1,Colin Maurice,Coosemans,Colin,Coosemans,C. Coosemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1992-08-03,Gent,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,80.0,right,26.0,active,yes,NaN
5don85s7097g5df42m429b8ix,Francis,Apelete Amuzu,Francis,Amuzu,F. Amuzu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1999-08-23,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,170.0,65.0,right,7.0,active,yes,NaN
5is9bcj143orulo4biogwxzl6,Lucas Jozef,Lissens,Lucas,Lissens,L. Lissens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-07-25,Gent,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,right,47.0,active,no,NaN
6pnws0618dfug6udvka4wv9m2,Ishaq,Abdulrazak,Ishaq,Abdulrazak,I. Abdulrazak,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2002-05-05,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,74.0,right,24.0,active,no,NaN
6rarodhofviwmh5jd0ly8lp4a,Moussa,N'Diaye,Moussa,N'Diaye,M. N'Diaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Defender,player,2002-06-18,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,181.0,69.0,left,5.0,active,yes,NaN
78fx1xqqtcqm2g4h1dj8beml1,Jan,Vertonghen,Jan,Vertonghen,J. Vertonghen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1987-04-24,Sint-Niklaas,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,79.0,left,14.0,active,yes,NaN
7je01bs3a4q6c2gd02ee6da3u,Kristian Fredrik,Malt Arnstad,Kristian,Arnstad,K. Arnstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,2003-09-07,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,60.0,right,61.0,active,yes,NaN
88nmn961vtb3bnt9v9rye1h0q,Zeno Koen,Debast,Zeno,Debast,Z. Debast,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-10-24,Halle,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,73.0,right,56.0,active,yes,NaN
8f77xyqg4womglj1o8udq77qh,Majeed,Ashimeru,Majeed,Ashimeru,M. Ashimeru,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1997-10-10,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,182.0,72.0,right,18.0,active,yes,NaN
8govqd0xf8ijst50tgypaep5h,Kasper Peter,Schmeichel,Kasper,Schmeichel,K. Schmeichel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Goalkeeper,player,1986-11-05,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,88.0,right,1.0,active,yes,NaN
8lj9hc8u1351oczzu81mryluc,Mario,Stroeykens,Mario,Stroeykens,M. Stroeykens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-09-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,79.0,right,29.0,active,yes,NaN
8q7c0yi5x7vh7032jgbeytal1,Benito Dirk,Raman,Benito,Raman,B. Raman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1994-11-07,Gent,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,67.0,right,9.0,active,no,NaN
8q8qxzmb9j1vntg5llyqa35uy,Killian,Sardella,Killian,Sardella,K. Sardella,Belgium,4wbzjcclyefma1ourvjsu4q2j,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2002-05-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,70.0,right,54.0,active,yes,NaN
8wwn9qai1bpesujve04sb225m,Federico Agustín,Gattoni,Federico,Gattoni,F. Gattoni,Argentina,2vovxa97k7v7ofa85dah2xktb,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1999-02-16,Buenos Aires,Argentina,2vovxa97k7v7ofa85dah2xktb,183.0,79.0,right,33.0,active,yes,NaN
9mvwnz2zlvx54nggvvw3l9ega,Robert,Ure,Robbie,Ure,R. Ure,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,Attacker,player,2004-02-26,NaN,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,NaN,69.0,active,yes,NaN
9o10vhew3jar8tqnkabw0qoyx,Justin Antonius,Lonwijk,Justin,Lonwijk,J. Lonwijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Midfielder,player,1999-12-21,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,76.0,right,19.0,active,no,NaN
anx0hiu9yn8szbjk3994u7njd,Théo,Leoni,Théo,Leoni,T. Leoni,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-04-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,left,17.0,active,yes,NaN
b3vvxolwxcukqk76hb4scvh79,Michael Amir,Murillo Bermúdez,Amir,Murillo,A. Murillo,Panama,5nhk7v9jq6dqmfbn4hiihhofv,NaN,NaN,Defender,player,1996-02-11,Colón,Panama,5nhk7v9jq6dqmfbn4hiihhofv,183.0,75.0,right,62.0,active,no,NaN
b9mk3mgxpy0rrvmswfkh0rt9l,Brian,Riemer,Brian,Riemer,B. Riemer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,coach,1978-09-22,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN
bpprd2haoafk6y0rjans4iytx,Kasper,Dolberg Rasmussen,Kasper,Dolberg,K. Dolberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,1997-10-06,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,82.0,right,12.0,active,yes,NaN
brcncnxfdkcnqga5eaegi9las,Tudor,Olorunninbe Mendel-Idowu,Tudor,Mendel-Idowu,T. Mendel-Idowu,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Midfielder,player,2005-01-15,Slough,England,1fk5l4hkqk12i7zske6mcqju6,180.0,NaN,left,77.0,active,no,NaN
bu7cw3305zs2u7uj2ed5t867e,Yari,Verschaeren,Yari,Verschaeren,Y. Verschaeren,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-07-12,Sint-Niklaas,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,69.0,right,10.0,active,yes,NaN
c716rboejsazxhoosf6l0v6dw,Timon Maurice,Vanhoutte,Timon,Vanhoutte,T. Vanhoutte,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2004-01-29,Kortrijk,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,80.0,right,63.0,active,no,NaN
ccu7hw3wrcspl1a18g2ldnsh5,Alexis Laurent Patrice,Roge Flips,Alexis,Flips,A. Flips,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2000-01-18,Villeneuve-d'Ascq,France,7gww28djs405rfga69smki84o,173.0,68.0,right,8.0,active,no,NaN
cei4ujo2jqzc9f0tmi8xgll62,Luis Ismael,Vázquez,Luis,Vázquez,L. Vázquez,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Attacker,player,2001-04-24,Recreo,Argentina,2vovxa97k7v7ofa85dah2xktb,190.0,82.0,NaN,20.0,active,yes,NaN
cu3a4pb4a9g6d0qir3oakd46i,Marco,Kana,Marco,Kana,M. Kana,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2002-08-08,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,182.0,62.0,right,55.0,active,no,NaN
dmk8usvqtzv60bwkoxk7kfqxg,Louis,Patris,Louis,Patris,L. Patris,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-06-07,Gembloers,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,74.0,right,22.0,active,yes,NaN
do8nqlhvf43wmla5rakw1chsk,Amando,Lapage,Amando,Lapage,A. Lapage,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-11-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,NaN,right,73.0,active,yes,NaN
drjbms71w0kt1pidq8q17h05w,Nilson David,Angulo Ramírez,Nilson,Angulo,N. Angulo,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Attacker,player,2003-06-19,Quito,Ecuador,6pyj2bytt2osbjk69owzfehcg,184.0,65.0,right,32.0,active,yes,NaN
eb48g14m2erkf7yzqz8gj4u6t,Hans Carl Ludwig,Augustinsson,Ludwig,Augustinsson,L. Augustinsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1994-04-21,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,74.0,left,15.0,active,yes,NaN
16joupttab9djibztgysgt68l,Abner Felipe,Souza de Almeida,Abner Felipe,Souza de Almeida,Abner,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1996-05-30,Londrina,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,179.0,73.0,left,26.0,active,yes,Abner
1euu3hhonwfxl3ahakofgxbkl,Philipe,Sampaio Azevedo,Philipe,Sampaio Azevedo,Philipe Sampaio,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1994-11-11,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,191.0,83.0,right,94.0,active,yes,Philipe Sampaio
1j33u4pcdl987f0pm1hpkynai,Malcolm,Perewari Ebiowei,Malcolm,Ebiowei,M. Ebiowei,England,1fk5l4hkqk12i7zske6mcqju6,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-09-04,London,England,1fk5l4hkqk12i7zske6mcqju6,185.0,80.0,left,10.0,active,yes,NaN
1peysurir1rnam43nj686vyfo,Djokovar,Doudaev,Djokovar,Doudaev,D. Doudaev,Belgium,4wbzjcclyefma1ourvjsu4q2j,Russia,7kfg68kh6n16fs4ap3xjiudr,Defender,player,2003-11-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,32.0,active,yes,NaN
1t02yvbqtxoq0xlil3o88bgx6,Shuto,Abe,Shuto,Abe,S. Abe,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,1997-12-05,Tokyo,Japan,lxyibh89lpdc0bfian1nx0xq,171.0,67.0,right,8.0,active,yes,NaN
28mpvdhcf5jycnaj5kxsdu1yi,Makhtar,Gueye,Makhtar,Gueye,M. Gueye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,1997-12-04,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,195.0,90.0,right,9.0,active,yes,NaN
2bfs1dfmyao4e3gzha29t1lw4,Mamadou,Sarr,Mamadou,Sarr,M. Sarr,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2005-08-29,NaN,France,7gww28djs405rfga69smki84o,194.0,77.0,right,29.0,active,yes,NaN
2s5hdzxoulvjyzvqwr23l6v9x,Bruno,Irles,Bruno,Irles,B. Irles,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1975-08-16,Rochefort,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,active,no,NaN
3dhl1i9v3sv65l1zz77q4se3u,Carlos Alberto,Gomes da Silva Filho,Carlos Alberto,Gomes da Silva Filho,Carlos Alberto,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Attacker,player,2002-04-14,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,179.0,75.0,right,89.0,active,yes,Carlos Alberto
3qcyotm0vljybir8poi67stsl,Youssouf,Koné,Youssouf,Koné,Y. Koné,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,Defender,player,1995-07-05,Bamako,Mali,d0v29nncgikdswlxpdq553zz,174.0,71.0,left,99.0,active,yes,NaN
4o8pw1qn0edeihbsiau2hsowk,Christ Melik,Makosso,Christ,Makosso,C. Makosso,Congo,1s2y6o0lwj69dj5ib5pid8f6r,NaN,NaN,Defender,player,2004-05-09,Brazzaville,Congo,1s2y6o0lwj69dj5ib5pid8f6r,192.0,85.0,right,34.0,active,yes,NaN
4qvf8tffqwt7cxwgpri3kpk6i,Niklo,Dailly,Niklo,Dailly,N. Dailly,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2001-11-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,right,11.0,active,no,NaN
4v5t4x6emwd5wl7cuxl02xd2i,David,Sousa Albino,David,Sousa Albino,David Sousa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,2001-07-04,Rio de Janeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,192.0,79.0,left,43.0,active,yes,David Sousa
51i0g0ceeou3hkxpv3e95o7pw,Sada,Diallo,Sada,Diallo,S. Diallo,Mali,d0v29nncgikdswlxpdq553zz,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-07-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,15.0,active,yes,NaN
523y6elubi2i0racrmh8ry11x,Kylian,Hazard,Kylian,Hazard,K. Hazard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1995-08-05,La Louvière,Belgium,4wbzjcclyefma1ourvjsu4q2j,171.0,71.0,right,14.0,active,no,NaN
594fy1301qdxdc7bt8otg3v85,Igor Albert,Rinck de Diver Camargo,Igor,de Camargo,I. de Camargo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1983-05-12,Porto Velho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,187.0,85.0,right,NaN,active,no,NaN
5egzwt11xlx1vz5dk9yu29q1g,Frederic Leroi,Soelle Soelle,Frederic,Soelle Soelle,F. Soelle Soelle,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-12-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,79.0,right,22.0,active,yes,NaN
5kk7seazzmcwvbs7w2gg3tuxh,Jonathan Steve,Heris,Jonathan,Heris,J. Heris,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1990-09-03,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,78.0,right,19.0,active,yes,NaN
5znxskqta4a94wiuss5qlc8ut,William,Klaus,William,Klaus,William Klaus,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1994-01-11,Dois Irmãos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,187.0,79.0,right,4.0,active,yes,William Klaus
64b5bv8hzn77wat33vo143hsl,Théo Pierre,Defourny,Théo,Defourny,T. Defourny,Belgium,4wbzjcclyefma1ourvjsu4q2j,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1992-04-25,Bourg-Saint-Maurice,France,7gww28djs405rfga69smki84o,194.0,85.0,right,33.0,active,yes,NaN
66wjz910gts0trgqbl9uana39,Yannick,Ferrera,Yannick,Ferrera,Y. Ferrera,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1980-09-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
6ghuupc5g2yap31ucicus7pt6,Romildo,Del Piage de Souza,Romildo,Del Piage de Souza,Romildo Del Piage,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-04-12,São José dos Campos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,74.0,right,23.0,active,yes,Romildo Del Piage
6sdewc16eexhg5ppdlwpovnit,Florian Yves,Le Joncour,Florian,Le Joncour,F. Le Joncour,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1995-02-03,Quimper,France,7gww28djs405rfga69smki84o,192.0,83.0,left,3.0,active,no,NaN
7ef73s1ryz38blmo3n9p9c82x,Jeff Jason,Reine-Adélaïde,Jeff,Reine-Adélaïde,J. Reine-Adélaïde,France,7gww28djs405rfga69smki84o,Martinique,1eb70pvuqssbbg3yamdba5ie5,Midfielder,player,1998-01-17,Champigny-sur-Marne,France,7gww28djs405rfga69smki84o,183.0,75.0,right,77.0,active,yes,NaN
7jvh2eqpr9l2mk9wmkyxcukbu,Sebastião Ênio,Santos de Almeida,Sebastião Ênio,Santos de Almeida,Ênio,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,2001-03-03,Rio de Janeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,168.0,64.0,right,NaN,active,no,Ênio
7tqtqw3lm37syxqcpr94shfit,Cláudio Roberto,da Silva,Cláudio,Roberto da Silva,Cláudio Caçapa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,coach,1976-05-29,Lavras,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,78.0,right,NaN,active,no,Caçapa
863wevd1kdzq5sd7qpmhr4lqs,Fabio,Ferraro,Fabio,Ferraro,F. Ferraro,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-09-03,Halle,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,left,17.0,active,no,NaN
8ipqhvaekpinqwwgb4eo0g6qc,Pathé,Mboup,Pathé,Mboup,P. Mboup,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,2003-10-19,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,175.0,NaN,right,47.0,active,yes,NaN
9xvik8av83pfnqwwt85unf504,Joaquin,Seys,Joaquin,Seys,J. Seys,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-03-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,65.0,active,yes,NaN
8la35pc9akij8zxqjzo9fs9ka,Kayque Luiz,Pereira,Kayque Luiz,Pereira,Kayque,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,2000-07-12,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,67.0,right,NaN,active,no,Kayque
8mwgfyvjn4adxslhk4om685x,Xavier,Jacques Mercier,Xavier,Mercier,X. Mercier,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1989-07-25,Alès,France,7gww28djs405rfga69smki84o,172.0,71.0,right,30.0,active,yes,NaN
94m52so1qmqjtmgxtbzgqmsyc,Théo Frédéric,Gécé,Théo,Gécé,T. Gécé,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-03-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,74.0,right,20.0,active,no,NaN
99eumu17h5sxriw5vfczvdb6d,Guillaume Yvon,Hubert,Guillaume,Hubert,G. Hubert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1994-01-11,Charleroi,Belgium,4wbzjcclyefma1ourvjsu4q2j,198.0,88.0,right,28.0,active,yes,NaN
9bnvh1i6mu45yvkz257c0x1at,Junior Marsoni Sambu,Mansoni,Junior Sambu,Mansoni,M. Sambu,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1996-06-03,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,78.0,right,21.0,active,yes,NaN
9v7z1qipyaoagz7917l80gfyt,Frédéric,Stilmant,Bernard,Stillmant,F. Stilmant,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1979-05-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
a0hdaimb60ls8qj00c6q9las,Ilay,Camara,Ilay,Camara,I. Camara,Belgium,4wbzjcclyefma1ourvjsu4q2j,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2003-01-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,63.0,right,17.0,active,yes,NaN
a2yuysqk9ubovci8ynikwdpii,Mickaël Christophe,Biron,Mickaël,Biron,M. Biron,Martinique,1eb70pvuqssbbg3yamdba5ie5,France,7gww28djs405rfga69smki84o,Attacker,player,1997-08-26,Ducos,Martinique,1eb70pvuqssbbg3yamdba5ie5,170.0,71.0,right,7.0,active,yes,NaN
a8mpfrxbg486y1zf6g2nwkhnu,Nicolas,Alavoine,Nicolas,Alavoine,N. Alavoine,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-01-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,72.0,right,1.0,active,yes,NaN
b2pej2i318j0bfi5gsnkn2w44,Ismaël,El Abbassi,Ismaël,El Abbassi,I. El Abbassi,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2003-07-24,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,170.0,NaN,right,35.0,active,yes,NaN
b3c041krgeiozvcv2y9i40oa,Matías Emanuel,Segovia Torales,Matías,Segovia,M. Segovia,Paraguay,4snnlul02xmgkkb024q2bqyn9,NaN,NaN,Midfielder,player,2003-01-04,Caaguazú,Paraguay,4snnlul02xmgkkb024q2bqyn9,163.0,54.0,left,80.0,active,yes,NaN
b4xj3gmszqkqiebdcgnfo917u,Omotayo Daniel,Adaramola,Tayo,Adaramola,T. Adaramola,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2003-11-14,Dublin,Republic of Ireland,63nepb66un7juhglo2g6rezcl,177.0,68.0,left,11.0,active,yes,NaN
b81lneik0objvk15uf6m4cewa,Pierre Junior,Dwomoh,Pierre,Dwomoh,P. Dwomoh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-06-21,Ghent,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,69.0,right,6.0,active,yes,NaN
bm7md4xmtj59f3au70hf25kgl,Alexis François,De Sart,Alexis,De Sart,A. De Sart,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-11-12,Waremme,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,66.0,right,5.0,active,yes,NaN
bpwwcahacwfin6752ikr4y0b8,Mattéo,Nkurunziza,Mattéo,Nkurunziza,M. Nkurunziza,Belgium,4wbzjcclyefma1ourvjsu4q2j,Rwanda,12obgipj8u3vm1grf3jkrvqte,Goalkeeper,player,2004-06-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,70.0,active,yes,NaN
car0gajfp7l7yuf7g9mfi9uui,Moussa,Sissako,Moussa,Sissako,M. Sissako,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Defender,player,2000-11-10,Clichy,France,7gww28djs405rfga69smki84o,188.0,82.0,both,44.0,active,no,NaN
cxs294yvxtp9qxbgosgdb7ris,Zakaria,El Ouahdi,Zakaria,El Ouahdi,Z. El Ouahdi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-12-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,77.0,active,no,NaN
dll3x4ua7q15dcb7gbm61jso9,Luis Geovanny,Segovia Vega,Luis,Segovia,L. Segovia,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Defender,player,1997-10-26,Quito,Ecuador,6pyj2bytt2osbjk69owzfehcg,182.0,80.0,left,2.0,active,no,NaN
