id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,endDate,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
7io59zk29vhvyueadmkotzeqy,Elias,Hoff Melkersen,Elias,Melkersen,Male,E. Melkersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-12-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,179.0,60.0,9.0,2024-01-31Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
7kdf2nyhfvbtqcjcfca6x4zkk,Ole Kristian,Bergem Enersen,Ole,Enersen,Male,O. Enersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-09-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,NaN,14.0,2021-04-26Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7u76uh9164fs8tx6zqw0icqtx,Bent,Langåssve Sørmo,Bent,Sørmo,Male,B. Sørmo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-09-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,5.0,2023-08-04Z,active,yes,NaN,Levanger,right,NaN,NaN,NaN
7zwcbyvr51afkeql9bp8c0tpm,Frank,Stople,Frank,Stople,Male,F. Stople,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-02-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,32.0,2025-07-12Z,active,no,2025-09-02Z,NaN,NaN,NaN,NaN,NaN
937i6vapqvbnfzs3n6rqf29qt,Børre,Steenslid,Børre,Steenslid,Male,B. Steenslid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1985-06-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,81.0,NaN,2025-05-28Z,active,no,2025-06-10Z,Deknepollen,NaN,NaN,NaN,NaN
9oc4or4w78wl51wehk66xb4k5,Per Kristian,Worre Bråtveit,Per Kristian,Bråtveit,Male,P. Kristian Bråtveit,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-02-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,72.0,1.0,2024-02-07Z,active,yes,NaN,Haugesund,right,NaN,NaN,NaN
9zusfjmp7pil86mc2r3affm51,Dag-Eilev Akkerhaugen,Fagermo,Dag-Eilev,Fagermo,Male,D. Fagermo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1967-01-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-06-10Z,active,yes,NaN,Bærum,NaN,NaN,NaN,NaN
ap46gkx1wxiog02327an06jv8,Samuel,Agung Marcello Silalahi,Samuel,Silalahi,Male,S. Silalahi,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-06-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,NaN,6.0,2022-10-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b9jnt91acdlokhw6c59l681zo,André Stavås,Skistad,André,Stavås Skistad,Male,A. Skistad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-01-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,74.0,84.0,2024-06-01Z,active,yes,NaN,Konnerud,right,NaN,NaN,NaN
bh4tgnopvaormeadqqfl4zms4,Mats,Spiten,Mats,Spiten,Male,M. Spiten,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2010-01-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,39.0,2025-04-20Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
biax7ooshcfvvaw6abtk1rxsl,Eirik,Ulland Andersen,Eirik,Andersen,Male,E. Andersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-09-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,73.0,23.0,2023-08-05Z,active,yes,NaN,Randers,right,NaN,NaN,NaN
cr3712pf5aekd2bmmucpfcqvo,Simo,Lampinen-Skaug,Simo,Lampinen-Skaug,Male,S. Lampinen-Skaug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-04-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,12.0,2024-06-10Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cs99i7ypembqsswr96y6n53ze,Fredrik,Kristensen Dahl,Fredrik,Dahl,Male,F. Dahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-01-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,69.0,27.0,2023-01-31Z,active,yes,NaN,Kristiansand,left,NaN,NaN,NaN
d1p2mgz94oi55fa1wd2uhx5ud,Eirik,Holmen Johansen,Eirik,Holmen Johansen,Male,E. Holmen Johansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1992-07-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,201.0,102.0,24.0,2025-02-14Z,active,yes,NaN,Tønsberg,right,NaN,NaN,NaN
emwufnsbcbgtl4g3mg2beozys,Tomas André,Skaret Halvorsen,Tomas,Halvorsen,Male,T. Halvorsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1990-11-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-05-28Z,active,no,2025-06-10Z,NaN,NaN,NaN,NaN,NaN
go4g6syxqw7nwn67c1am65t5,Marcus,Johansen Mehnert,Marcus,Mehnert,Male,M. Mehnert,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1997-10-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,77.0,77.0,2023-01-24Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
1btdf0u84c9e5elaq9h1ps8b8,Elias,Aarflot,Elias,Aarflot,Male,E. Aarflot,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-11-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-08-23Z,active,no,2025-08-24Z,NaN,NaN,NaN,NaN,NaN
1gwemllvgcore4shqy79qu82y,Vetle,Skjærvik,Vetle,Skjærvik,Male,V. Skjærvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-09-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,4.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
1ncet6wg9tne9oif8vkgsc8kq,Leo Erik Jean,Cornic,Leo,Cornic,Male,L. Cornic,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-01-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,NaN,2.0,2024-07-31Z,active,yes,NaN,Oslo,right,NaN,NaN,NaN
1qeetk4waatuxev4mqvbxx87p,Ruben,Yttergård Jenssen,Ruben,Yttergård Jenssen,Male,R. Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1988-05-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,71.0,11.0,2020-01-18Z,active,yes,NaN,Tromsø,left,NaN,NaN,NaN
24ovv34p6gh1a0svkyix4bxg4,Johan,Solstad-Nøis,Johan,Solstad-Nøis,Male,J. Solstad-Nøis,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2008-01-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
34lcrlx7ddks5ko8s8opi44k4,Heine,Åsen Larsen,Heine,Larsen,Male,H. Larsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-07-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,19.0,2025-07-08Z,active,no,2025-08-21Z,NaN,NaN,NaN,NaN,NaN
3bmh3ork0ei2hrqy1yq0lpwk4,Daniel,Braut,Daniel,Braut,Male,D. Braut,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-05-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,18.0,2025-02-24Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3ofoznpnmm5gzj6ngbny6la6t,Jørgen,Vik,Jørgen,Vik,Male,J. Vik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1990-04-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,176.0,77.0,NaN,2024-01-08Z,active,yes,NaN,Tromsø,right,NaN,NaN,NaN
451kwpccebq3457c7jw8toz4l,Jakob,Let Haugaard,Jakob,Haugaard,Male,J. Haugaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1992-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,199.0,87.0,1.0,2023-01-01Z,active,yes,NaN,Sundby,right,NaN,NaN,NaN
4bcfp6repuyw4tkfpems0mf4k,Jesper Bergset,Robertsen,Jesper,Robertsen,Male,J. Robertsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-03-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,3.0,2025-01-01Z,active,no,2025-05-27Z,NaN,NaN,NaN,NaN,NaN
4bhecy0vioxwdpmw64uyek3ro,Sander,Håvik Innvær,Sander,Innvær,Male,S. Innvær,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-10-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-08-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4kribchzl5lme5b56pigqdh7u,Frederik Rasmus,Christensen,Frederik,Christensen,Male,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-01-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,22.0,2024-09-02Z,active,no,2025-07-01Z,NaN,NaN,NaN,NaN,NaN
4lgssq0rrwqlssy6t1k5ha3u,Mats,Trige,Mats,Trige,Male,M. Trige,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-07-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,32.0,2025-01-30Z,active,no,2025-07-15Z,NaN,NaN,NaN,NaN,NaN
5gyrwgiqc3w2qbqj7wxm9tfro,Johannes,Lilletun Elvebu,Johannes,Elvebu,Male,J. Lilletun Elvebu,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-07-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5mvddfxv6aqzohz87gopwl990,Jens,Hjertø-Dahl,Jens,Hjertø-Dahl,Male,J. Hjertø-Dahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-10-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,6.0,2022-10-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5xbrybr5fxvg6br9b6tq4a4fd,Lars,Olden Larsen,Lars,Olden Larsen,Male,L. Olden Larsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1998-09-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,74.0,NaN,2025-08-22Z,active,yes,2025-12-31Z,Oslo,right,NaN,NaN,NaN
766yz5r437tgwjkn0ey8j2wwk,Runar,Robinsønn Norheim,Runar,Norheim,Male,R. Norheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-02-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,23.0,2020-09-14Z,active,no,2025-08-27Z,NaN,NaN,NaN,NaN,NaN
7min8mh112wt2y429a5en6cyc,Filip Andrei,Oprea,Filip,Oprea,Male,F. Oprea,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-11-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-07-01Z,active,no,2025-07-24Z,NaN,left,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN
817yu81bkan5ga820t5uvx05w,Alexander Rickard Chadchai,Thongla-Iad Warneryd,Alexander,Warneryd,Male,A. Warneryd,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-08-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,NaN,NaN,2025-08-01Z,active,yes,NaN,NaN,right,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN
8he8k86ayqx3x5ee2a0jsfuy2,Winston Robin Yaw,Paintsil,Yaw,Paintsil,Male,Y. Paintsil,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-08-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,7.0,2023-01-23Z,active,no,2025-07-24Z,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
95t0lc2qqgzxp92n1pr62n816,David Mikael,Edvardsson,David,Edvardsson,Male,D. Edvardsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-03-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,20.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9fig1s65cvva53x8yqi30xwx5,Ole Kristian,Gjefle Lauvli,Ole,Lauvli,Male,O. Lauvli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1994-05-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,193.0,82.0,27.0,2025-02-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9l89pnte9uhyc8jnads2lintg,Tobias,Kvalvågnes Guddal,Tobias,Guddal,Male,T. Guddal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-07-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,201.0,88.0,21.0,2024-03-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9nr6anmon9qq8vpk46m5r57v8,Isak,Vådebu,Isak,Vadebu,Male,I. Vådebu,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-08-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,30.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9p03mfw1a51fwu8fklock97je,Miika Juho Sakari,Koskela,Miika,Koskela,Male,M. Koskela,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2003-07-12,Finland,2u07e54v5dprsugdvddpq5ync,190.0,NaN,NaN,2025-07-29Z,active,no,2025-08-02Z,NaN,NaN,NaN,NaN,NaN
9ydz5qfnuetnx1yld5j15t1at,Simon Edmund,Thomas,Simon,Thomas,Male,S. Thomas,Canada,1iaoypzp6syf32cz9l15pzp7e,Goalkeeper,player,1990-04-12,Canada,1iaoypzp6syf32cz9l15pzp7e,191.0,90.0,12.0,2021-05-11Z,active,yes,NaN,Victoria,NaN,France,7gww28djs405rfga69smki84o,NaN
b02g29dknl89wywv3l61fgueh,Vegard,Østraat Erlien,Vegard,Erlien,Male,V. Erlien,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1998-06-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,15.0,2023-01-24Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b0zkcgl6f68noauzpuhzjm4tl,Anders,Finjord Jenssen,Anders,Jenssen,Male,A. Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-10-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,84.0,5.0,2019-02-08Z,active,yes,NaN,Harstad,right,NaN,NaN,NaN
bab8s40ltdf9v117umanbcmxg,Abubacarr Sedi,Kinteh,Abubacarr,Kinteh,Male,A. Kinteh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2006-11-30,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,25.0,2025-03-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bjd03xcx3m5fw2iktwovmub6c,Mads,Mikkelsen,Mads,Mikkelsen,Male,M. Mikkelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2008-08-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,34.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cd0g5e95qabgsw4gl3b8ijoid,Kent-Are,Antonsen,Kent-Are,Antonsen,Male,K. Antonsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-02-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,70.0,8.0,2012-01-01Z,active,no,2025-08-23Z,Storsteinnes,right,NaN,NaN,NaN
dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Jerónimo,Semedo Camões,Ieltsin Jerónimo,Semedo Camões,Male,Ieltsin Camões,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,1999-04-16,Angola,3k53bkrjx5zsxchc6e3mcd834,188.0,69.0,9.0,2025-02-12Z,active,yes,NaN,Luanda,right,Angola,3k53bkrjx5zsxchc6e3mcd834,Ieltsin Camões
ebkhyti8l579bl8amir9zgl5g,Jakob Napoleon,Romsaas,Jakob,Romsaas,Male,J. Romsaas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,10.0,2023-02-15Z,active,no,2025-06-17Z,NaN,NaN,NaN,NaN,NaN
fbk14d79iikagip25ncya0ut,Ruben,Kristiansen,Ruben,Kristiansen,Male,R. Kristiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-02-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,74.0,24.0,2025-01-30Z,active,yes,NaN,Bodø,left,NaN,NaN,NaN
hqe6ytrn865k82hbdfufxmac,Sigurd,Jacobsen Prestmo,Sigurd,Jacobsen Prestmo,Male,S. Jacobsen Prestmo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-10-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,14.0,2025-02-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
q1o72uyrvclbkccpjvzugacq,August,Mikkelsen,August,Mikkelsen,Male,A. Mikkelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-10-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,17.0,2025-03-27Z,active,yes,2025-12-31Z,NaN,NaN,NaN,NaN,NaN
18paxu0ihqdu4kbd2ddi5z1t5,Martin Ove,Roseth,Martin,Roseth,Male,M. Roseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1998-07-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,4.0,2025-02-18Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
3h8jot3v5xxuwzukt6n15jwlx,Joe Zen Robert,Bell,Joe,Bell,Male,J. Bell,New Zealand,wcq2y28a27syx5do1k2i2nj8,Midfielder,player,1999-04-27,England,1fk5l4hkqk12i7zske6mcqju6,182.0,77.0,8.0,2023-08-29Z,active,yes,NaN,Bristol,right,England,1fk5l4hkqk12i7zske6mcqju6,NaN
3nwlj0ehxqc231j9l9wtmjthw,Franco,Osuru Lino,Franco,Lino,Male,F. Lino,Australia,u5ieemi69z72c3bgczyy68lo,Defender,player,2005-08-26,Australia,u5ieemi69z72c3bgczyy68lo,177.0,NaN,22.0,2024-02-07Z,active,no,2025-07-03Z,NaN,left,South Sudan,11zpzpjhf8wr0dcsrhz3suxc7,NaN
488tt50hbrv0lbgcgvsr8utqs,Tobias Saliou,Séne Moi,Tobias,Moi,Male,T. Moi,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-03-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,35.0,2024-05-11Z,active,no,2025-08-17Z,NaN,NaN,NaN,NaN,NaN
4yive3zei0pzhsn0s9tccixhw,Vetle,Auklend,Vetle,Auklend,Male,V. Auklend,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-03-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,167.0,59.0,24.0,2023-11-25Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
53vkcvwf46xgr7bvoqi9lpj4k,Niklas,Kemp Fuglestad,Niklas,Fuglestad,Male,N. Fuglestad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-05-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,31.0,2024-07-06Z,active,no,2025-08-16Z,NaN,NaN,NaN,NaN,NaN
587vmahr6cyqzuucjdgr0ttec,Simen,Kvia-Egeskog,Simen,Kvia-Egeskog,Male,S. Kvia-Egeskog,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-05-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,26.0,2024-01-01Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
5cjx2i2perp5vr62en4cyer1m,Kristoffer,Askildsen,Kristoffer,Askildsen,Male,K. Askildsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-01-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,75.0,19.0,2025-03-26Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
5i4vlyjo72lysifl90zs7y238,Kasper,Sætherbø,Kasper,Sætherbø,Male,K. Sætherbø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-01-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,32.0,2023-09-30Z,active,no,2025-05-23Z,NaN,NaN,NaN,NaN,NaN
5pdnnmhowb2mfpfwou61pygpg,Morten,Jensen,Morten,Jensen,Male,M. Jensen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1981-03-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2021-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5xgcwr8alrcay5f5pf22pfaxg,Hilmir Rafn,Mikaelsson,Hilmir,Mikaelsson,Male,H. Mikaelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-02-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,28.0,2025-01-30Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
60xm53o64nszavcsgfu5xzjyt,Sander,Svendsen,Sander,Svendsen,Male,S. Svendsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-08-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,67.0,7.0,2022-08-30Z,active,yes,NaN,Molde,right,NaN,NaN,NaN
617qfwb824ko8xrulrp6b86ad,Veton,Berisha,Veton,Berisha,Male,V. Berisha,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1994-04-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,75.0,NaN,2025-08-05Z,active,yes,NaN,Egersund,right,NaN,NaN,NaN
6hfh81884cw22q8ekjmiezq39,Kristoffer,Haugen,Kristoffer,Haugen,Male,K. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,77.0,23.0,2025-07-12Z,active,yes,NaN,Stavanger,left,NaN,NaN,Kristoffer Haugen
6ni1632pd1mkwbnjiglttoo2x,Jošt,Urbančič,Jost,Urbancic,Male,J. Urbančič,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Defender,player,2001-04-12,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,23.0,2023-01-08Z,active,no,2025-07-01Z,NaN,NaN,NaN,NaN,NaN
6uhzksha34sbcf7o3vsk2wlck,Magnus,Rugland Ree,Magnus,Rugland Ree,Male,M. Rugland Ree,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2004-04-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,12.0,2024-07-20Z,active,no,2025-05-23Z,NaN,NaN,NaN,NaN,NaN
7ctsofo6904i5ysgpfh2sdv1m,Christian,Jaeger Cappis,Christian,Cappis,Male,C. Cappis,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-08-13,USA,7hr2f89v44y65dyu9k92vprwn,185.0,72.0,27.0,2024-08-13Z,active,no,2025-07-24Z,Katy,both,NaN,NaN,NaN
894tj8rg0i6kl4zvlok803949,Sondre,Flem Bjørshol,Sondre,Bjørshol,Male,S. Bjørshol,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-04-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,72.0,18.0,2018-08-15Z,active,yes,NaN,Stavanger,right,NaN,NaN,NaN
8csmi6krrz8ju4085n6dgekt1,Viljar,Helland Vevatne,Viljar,Vevatne,Male,V. Vevatne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-12-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,73.0,3.0,2018-01-10Z,active,yes,NaN,Stavanger,right,NaN,NaN,NaN
91zbh3ij4d3d538i9hkqir9w5,Yann-Erik Randa Bahezre,de Lanlay,Yann-Erik,de Lanlay,Male,Y. de Lanlay,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-05-14,France,7gww28djs405rfga69smki84o,180.0,72.0,11.0,2020-01-09Z,active,yes,NaN,Stavanger,right,France,7gww28djs405rfga69smki84o,NaN
94s19kazaywfzrg007vsha6wa,Ruben,Kristensen Alte,Ruben,Alte,Male,R. Alte,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-02-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,14.0,2025-07-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9trvbmdwo8fkndwjz9mr1bfmx,Kristoffer-August,Sundquist Klaesson,Kristoffer,Klaesson,Male,K. Klaesson,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2000-11-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,76.0,13.0,2025-01-30Z,active,yes,NaN,Oslo,left,NaN,NaN,NaN
abz6occh9zmu2tcsejm5uiyg9,Nicholas,D'Agostino,Nick,D'Agostino,Male,N. D'Agostino,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-02-25,Australia,u5ieemi69z72c3bgczyy68lo,175.0,77.0,9.0,2023-01-23Z,active,yes,NaN,Sydney,NaN,Malta,52j1myzb4go3nqu8crtu7ulc1,NaN
aeq6jlhgxpnkywoc20kp8tvu2,Herman Johan,Haugen,Herman,Haugen,Male,H. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-04-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,2.0,2022-07-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,Herman Haugen
