id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,weight,knownName
ntw7v8f0mz5phdysadtgi0b8,Souleymane,Coulibaly,Souleymane,Coulibaly,Male,S. Coulibaly,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2001-12-26,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,27.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
reelt18o0lhvy8vl8h33glpl,Axel Erik Gustaf,Björnström,Axel,Björnström,Male,A. Björnström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1995-09-10,Danderyd,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,left,3.0,2025-01-29Z,active,yes,NaN,NaN,NaN,68.0,NaN
10lj2qekb1e4c8ful68b1pazt,Tobias,Pajbjerg Anker,Tobias,Anker,Male,T. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-03-06,Herning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,left,4.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
14ypgy7ikxp4yubgkr3yhh90p,Oscar,Krusnell,Oscar,Krusnell,Male,O. Krusnell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-02-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,left,22.0,2025-07-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
18bse4ibo093zek684kottdec,Arthin,Jamshidi,Arthin,Jamshidi,Male,A. Jamshidi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2006-02-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-02-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
1pvc501wrf76ytudhdktp1d78,Ozzy Neo,Jönsson,Neo,Jönsson,Male,N. Jönsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2007-01-19,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,164.0,left,27.0,2025-07-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
21ht7s882is4sisnr8dpf61yi,Joakim Birger,Persson,Joakim,Persson,Male,J. Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2002-04-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,7.0,2022-12-01Z,active,yes,NaN,Ethiopia,5rbnsdndc8mp36d76dwuzd2ow,69.0,Joakim Persson
2cvq4wyrr0xtelibpirkxqpsk,Eric Noel Patrik,Milleskog,Noel,Milleskog,Male,N. Milleskog,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,19.0,2024-02-01Z,active,yes,NaN,NaN,NaN,72.0,NaN
2dsh3fmie9xqp448e0dxudp4a,Michael,Martin,Michael,Martin,Male,M. Martin,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-07-10,Crailsheim,Germany,36min0qztu8eydwvpv8t1is0m,180.0,right,NaN,2025-07-01Z,active,no,2025-07-30Z,NaN,NaN,73.0,NaN
3907otfahqaiqsy7hx3k142dw,Björn Isaac,Yawe Höök,Isaac,Yawe Höök,Male,I. Yawe Höök,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2007-04-03,Uppsala,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,12.0,2025-01-29Z,active,no,2025-08-28Z,NaN,NaN,NaN,NaN
3xrja99d4b0jewfjzelq4rspg,Adam Oscar Magnus,Vikman,Adam,Vikman,Male,A. Vikman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2003-12-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,18.0,2021-03-05Z,active,yes,NaN,NaN,NaN,68.0,NaN
451liwl34giar3r8y7b295w16,Marcus,Lindberg,Marcus,Lindberg,Male,M. Lindberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-06-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,right,17.0,2024-02-01Z,active,yes,NaN,NaN,NaN,75.0,NaN
4ly7t29cozmc49wu7avkvv3yt,Jens Tobias,Carlsson,Tobias,Carlsson,Male,T. Carlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1995-07-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,5.0,2023-08-16Z,active,yes,NaN,NaN,NaN,75.0,NaN
520dbk81emwb7u262qivg8wyd,Kristopher Santos,Da Graça,Kristopher Santos,Da Graça,Male,Kristopher Da Graça,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1998-01-16,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,NaN,2025-07-01Z,active,no,2025-08-27Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,80.0,Kristopher Da Graça
546vmchsyl1wt10pr13r5oup6,Melker Jonathan,Heier,Melker,Heier,Male,M. Heier,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2001-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,10.0,2023-02-01Z,active,yes,NaN,NaN,NaN,65.0,NaN
5k4gsy5f7ius93bbks9wbvqei,Andreas,Pyndt Andersen,Andreas,Pyndt,Male,A. Pyndt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-04,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,right,8.0,2024-08-19Z,active,no,2025-07-07Z,NaN,NaN,68.0,NaN
5pxxqtzqj2fwu0yy5mk8fpnje,Henrik,Åhnstrand,Henrik,Åhnstrand,Male,H. Åhnstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,1979-07-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
6f0gn0s326avqwshii5mvfz10,David,Ćelić,David,Celic,Male,D. Ćelić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2003-03-08,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,34.0,2024-02-21Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,83.0,NaN
6lykrd3hzedl7xljr167gow5x,Simon Christer,Sandberg,Simon,Sandberg,Male,S. Sandberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1994-03-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,15.0,2025-03-24Z,active,yes,NaN,NaN,NaN,77.0,NaN
6njw0ms8wu3r169u7rbarjlec,Finlay,Neat,Finlay,Neat,Male,F. Neat,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,2006-02-08,NaN,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,23.0,2025-07-08Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
77767sxrg8n7kfm58qf1wq32s,Saba,Mamatsashvili,Saba,Mamatsashvili,Male,S. Mamatsashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,2002-08-23,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,183.0,left,33.0,2024-08-13Z,active,no,2025-08-08Z,NaN,NaN,73.0,NaN
85jw7q58nuiekjl7snvmkjyp6,Patrick Emeka,Nwadike,Patrick,Nwadike,Male,P. Nwadike,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-08-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,2.0,2021-01-01Z,active,no,2025-06-30Z,NaN,NaN,87.0,NaN
8rd3ahkalx8n0uwwavbjdnv2s,Hugo Jonas,Andersson Mella,Hugo,Andersson Mella,Male,H. Andersson Mella,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-01-12,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,167.0,right,26.0,2024-02-17Z,active,no,2025-08-09Z,NaN,NaN,55.0,NaN
9jqz6yi90pj9dlvgktdwrsf10,Victor Arvid,Ekström,Victor,Ekström,Male,V. Ekström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2003-01-28,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,right,20.0,2024-03-19Z,active,no,2025-09-03Z,NaN,NaN,65.0,NaN
9mvwnz2zlvx54nggvvw3l9ega,Robert Philip,Ure,Robbie,Ure,Male,R. Ure,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,2004-02-26,Glasgow,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,189.0,right,9.0,2025-03-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
9vxzrtu5nu36h49hxjtakxqwa,Andreas,Engelmark,Andreas,Engelmark,Male,A. Engelmark,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ar6kx6du1mv53o6ejicsief4k,Villy,Strindlund Larsen,Villy,Strindlund Larsen,Male,V. Strindlund Larsen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2007-09-19,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-02-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
bdgqvvkpadpthmlm40wa6dcyx,Bohdan,Milovanov,Bogdan,Milovanov,Male,B. Milovanov,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1998-04-19,Luhansk,Ukraine,315w6fk6umfzf4qvba3t55u61,178.0,right,3.0,2025-01-29Z,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,75.0,NaN
bwfqvyn5oz3fbeoqs587lzl04,Matthias,Nartey,Matthias,Nartey,Male,M. Nartey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-08-28,Leeuwarden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,left,8.0,2025-08-27Z,active,yes,NaN,NaN,NaN,82.0,NaN
cdlngd5oc988etq8dp8bh4s7p,Trond Dennis,Widgren,Dennis,Widgren,Male,D. Widgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1994-03-28,Östersund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,21.0,2022-07-22Z,active,yes,NaN,NaN,NaN,77.0,NaN
d9p7v146ey16f60njfophdyhh,Sven Henrik Olof,Castegren,Henrik,Castegren,Male,H. Castegren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1996-03-28,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,right,2.0,2025-07-08Z,active,yes,NaN,NaN,NaN,82.0,NaN
dcewpavwmjbplo5fahrzfxega,Jakob Stig Olov,Voelkerling Persson,Jakob,Voelkerling Persson,Male,J. Voelkerling Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2000-09-27,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,13.0,2022-07-15Z,active,yes,NaN,NaN,NaN,75.0,Jakob Voelkerling Persson
di0z3rihhkz11o1ccqo2b654a,Leo Eemil,Walta,Leo,Walta,Male,L. Walta,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,2003-06-24,Vantaa,Finland,2u07e54v5dprsugdvddpq5ync,178.0,right,14.0,2024-03-08Z,active,yes,NaN,NaN,NaN,62.0,NaN
dsw7clrtv93nkdnppqhfm1n9,Ismaël,Diarra Diawara,Ismaël,Diawara,Male,I. Diawara,Mali,d0v29nncgikdswlxpdq553zz,Goalkeeper,player,1994-11-11,Örebro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,1.0,2025-01-29Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,97.0,NaN
dy1lhnql8cpw307wcxw3brndg,Victor Max Robert,Svensson,Victor,Svensson,Male,V. Svensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2006-06-10,Uppsala,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,24.0,2025-02-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
es8z1xh8vhhtrjs8jrfbrqrro,August Johan,Ljungberg,August,Ljungberg,Male,A. Ljungberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-05-13,Uppsala,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,36.0,2023-02-01Z,active,yes,NaN,NaN,NaN,67.0,NaN
gkyakbpfwhi9ura3y4zz0tuc,Herman Hilmer Johannes,Sjögrell,Herman,Sjögrell,Male,H. Sjögrell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,left,16.0,2022-12-01Z,active,yes,NaN,NaN,NaN,75.0,NaN
rxypx04u4hxdd5dfwoazp2xg,Kenneth Viktor Isak,Bjerkebo,Isak,Bjerkebo,Male,I. Bjerkebo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2003-01-19,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,29.0,2025-03-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
1meafg8cs0tnmmm6ep0563alm,Patriot,Sejdiu,Patriot,Sejdiu,Male,P. Sejdiu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-05-05,Pristina,Kosovo,86u6edbqifdjsn49mbp2anw7p,182.0,left,NaN,2025-07-01Z,active,no,2025-07-08Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
1pkp4fqrgj87mk6x7lhryt6vo,Adrian Siam,Skogmar,Adrian,Skogmar,Male,A. Skogmar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-11-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,37.0,2023-07-01Z,active,yes,NaN,Thailand,71wqq15l0mvpl4lneayzzh44g,70.0,NaN
27w9691m35wlxy4ujti7sppn8,Kenan,Busuladžić,Kenan,Busuladzic,Male,K. Busuladžić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-02-06,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,right,40.0,2025-02-15Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN
2e1hb1s2jhbpag0wk814qgqmt,Johan Helge,Dahlin,Johan,Dahlin,Male,J. Dahlin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1986-09-08,Trollhättan,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,27.0,2017-07-15Z,active,yes,NaN,NaN,NaN,94.0,NaN
2k1v6526ielemu1w3rayxdkkq,Sebastian,Vinther Jørgensen,Sebastian,Jørgensen,Male,S. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-06-08,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,left,NaN,2025-07-09Z,active,no,2025-07-14Z,NaN,NaN,68.0,NaN
2pg9ob2gfhd9rb7yoee5i6uj8,Salifou,Soumah,Salifou,Soumah,Male,S. Soumah,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2003-10-03,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,178.0,right,15.0,2025-07-28Z,active,yes,NaN,NaN,NaN,74.0,NaN
329r6jq5pn0m174v3berarh90,Daníel Tristan,Guðjohnsen,Daníel,Gudjohnsen,Male,D. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2006-03-01,London,England,1fk5l4hkqk12i7zske6mcqju6,190.0,right,32.0,2023-03-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
47sr2j31nty2au85b5a0c1wd0,Joakim Oscar,Persson,Joakim,Persson,Male,J. Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2007-02-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,NaN,2024-04-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
4az5n8aekw6ipzu7fagqhkys4,Emmanuel,Ekong,Emmanuel,Ekong,Male,E. Ekong,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-06-25,Reggio Emilia,Italy,25f2cmb2r8mk5rj92tzer6kvv,176.0,right,11.0,2025-01-29Z,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,70.0,NaN
4gucmltvhuvakf8mrheveqdt6,Mahamé,Siby,Mahamé,Siby,Male,M. Siby,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,1996-07-07,Paris,France,7gww28djs405rfga69smki84o,191.0,right,NaN,2025-07-01Z,active,no,2025-07-01Z,France,7gww28djs405rfga69smki84o,84.0,NaN
4h6t59bj1n3ci5ti1g7tsimz9,Anton Lars,Tinnerholm,Anton,Tinnerholm,Male,A. Tinnerholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1991-02-26,Linköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,3.0,2023-02-01Z,retired,no,2025-05-05Z,NaN,NaN,68.0,NaN
4imfkav743ep5bqdgzs5kd1t6,Andrej,Đurić,Andrej,Djuric,Male,A. Đurić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2003-09-21,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,192.0,NaN,5.0,2025-07-09Z,active,yes,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
4j6a6qec8m58zgojpbv8wxnf9,Pontus Sven Gustav,Jansson,Pontus,Jansson,Male,P. Jansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1991-02-13,Arlöv,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,18.0,2023-07-01Z,active,yes,NaN,NaN,NaN,86.0,NaN
4myy5br8yj5678xlji3up1ryt,Robin Patrick,Olsen,Robin,Olsen,Male,R. Olsen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1990-01-08,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,198.0,right,30.0,2025-07-08Z,active,yes,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,89.0,NaN
4tfxftr5a5sqi5muo7sbtgu8k,Malte Vilhelm,Frejd Pålsson,Malte,Palsson,Male,M. Pålsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2006-02-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,44.0,2025-05-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
4yg4i2wvdz87rrxpn0rqn2xg5,Jens,Stryger Larsen,Jens,Stryger Larsen,Male,J. Stryger Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-02-21,Sakskøbing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,both,17.0,2024-02-01Z,active,yes,NaN,NaN,NaN,81.0,NaN
53dvtfms2uxd500y87x5jf2eh,Erik,Botheim,Erik,Botheim,Male,E. Botheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-01-10,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,right,20.0,2024-02-01Z,active,yes,NaN,NaN,NaN,70.0,NaN
5mb3g5nufbwhw09w3wgm6glwp,Arnór,Sigurðsson,Arnór,Sigurdsson,Male,A. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-05-15,Akranes,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,177.0,right,8.0,2025-02-19Z,active,yes,NaN,NaN,NaN,75.0,NaN
5ocn8a1on2u9o9giyulgqtvxl,Lars Joseph,Ceesay,Joseph,Ceesay,Male,Joseph Ceesay,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1998-06-03,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,NaN,2025-07-01Z,active,no,2025-07-16Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,69.0,NaN
62w849kqrnjm00xr12suencgl,Anders,Bleg Christiansen,Anders,Christiansen,Male,A. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1990-06-08,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,right,10.0,2018-06-09Z,active,yes,NaN,NaN,NaN,67.0,NaN
6nxklu38ppq01l9dp66m3pc5x,Henrik Per-Erik,Rydström,Henrik,Rydström,Male,H. Rydström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1976-02-16,Karlskrona,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,NaN,2022-11-17Z,active,yes,NaN,NaN,NaN,71.0,NaN
70uwtz6q782qjf2mqpdlqpbkl,Martin Tony,Waikwa Olsson,Martin,Olsson,Male,M. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1988-05-17,Gävle,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,13.0,2021-08-12Z,active,yes,NaN,NaN,NaN,78.0,NaN
7hugqbtot3c8fmxtfqld9l15g,Axel Hugo,Bolin,Hugo,Bolin,Male,H. Bolin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2003-07-24,Borås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,NaN,38.0,2024-01-01Z,active,yes,NaN,NaN,NaN,64.0,NaN
7iv79dtpsplpjl1jxod3swmlm,Melker Åke,Ellborg,Melker,Ellborg,Male,M. Ellborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2003-05-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,33.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
7si8brq1p8o6fvw93hq9v9bmc,Nils Erik Ulf,Zätterström,Nils,Zätterström,Male,N. Zätterström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-03-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,left,35.0,2024-02-17Z,active,no,2025-08-22Z,NaN,NaN,NaN,NaN
8ydeghsg8bdyovqjnr56hz8x5,Sead,Hakšabanović,Sead,Haksabanovic,Male,S. Hakšabanović,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,1999-05-04,Hyltebruk,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,right,29.0,2024-07-02Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,74.0,NaN
90eoelhr2oxpg3ejr2whwwu6t,Isaac,Kiese Thelin,Isaac,Kiese Thelin,Male,I. Kiese Thelin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1992-06-24,Örebro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,9.0,2022-03-16Z,active,no,2025-07-31Z,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,83.0,NaN
a19tsu5agpdwugg5fsijzzxsl,Stefano Giuseppe Arne,Holmquist Vecchia,Stefano,Vecchia,Male,S. Vecchia,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1995-01-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,right,21.0,2023-03-10Z,active,yes,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,78.0,NaN
agi8qzxhn0x66um0x1vo7hzpw,Gentian,Lajqi,Gentian,Lajqi,Male,G. Lajqi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-01-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,43.0,2025-01-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
as6coaak724tr7igyz1wwlfc9,Colin,Rösler,Colin,Rösler,Male,C. Rösler,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-04-22,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,186.0,right,19.0,2024-08-06Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,72.0,NaN
azcjwvw9799e6bawnlcb0lt2i,Lasse,Berg Johnsen,Lasse,Berg Johnsen,Male,L. Berg Johnsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-08-18,Stavanger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,179.0,right,23.0,2023-07-01Z,active,yes,NaN,NaN,NaN,73.0,NaN
b9tsqyrv0xp0tt5nzwrmy9gb9,Oliver,Berg,Oliver,Berg,Male,O. Berg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1993-08-28,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,right,16.0,2023-08-21Z,active,yes,NaN,NaN,NaN,74.0,NaN
carpl05zgalgbsd6gnk3akc89,Gabriel,Dal Toé Busanello,Gabriel,Dal Toé Busanello,Male,Gabriel Busanello,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1998-10-29,Frederico Westphalen,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,179.0,left,25.0,2023-01-19Z,active,yes,NaN,NaN,NaN,75.0,Gabriel Busanello
cj7aybqox4kzoicnzea7b64t1,Ricardo Henrique,Schuck Friedrich,Ricardo Henrique,Schuck Friedrich,Male,Ricardo Friedrich,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Goalkeeper,player,1993-02-18,Candelaria,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,188.0,right,1.0,2024-01-05Z,active,no,2025-08-21Z,Germany,36min0qztu8eydwvpv8t1is0m,83.0,Ricardo Friedrich
d58ji96mcnebbci6skc46x9uc,Otto Eric,Rosengren,Otto,Rosengren,Male,O. Rosengren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2003-05-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,7.0,2023-07-07Z,active,yes,NaN,NaN,NaN,67.0,NaN
d8b1lbi0r229uiylsfm2lo3ro,Zakaria,Loukili,Zakaria,Loukili,Male,Z. Loukili,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2006-01-25,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,34.0,2023-07-01Z,active,no,2025-08-18Z,Morocco,2xdcc39z1k79pnjbtn9x31wdh,65.0,NaN
duhvdeeqlyxgt2qve8fjgrpat,Carl Oscar Johan,Lewicki,Oscar,Lewicki,Male,O. Lewicki,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-07-14,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,both,6.0,2015-01-01Z,active,yes,NaN,Poland,27baqb7359ywdvsxxklx1kn11,68.0,NaN
