id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,dateOfDeath
22qvx5edglyx1lcfdapgvvz3e,Dennis,Borkowski,Dennis,Borkowski,Male,D. Borkowski,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-01-26,Riesa,Germany,36min0qztu8eydwvpv8t1is0m,184.0,74.0,right,29.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
2e5buyhiwaps1qloetwufkru1,Robin Maximilian,Meißner,Robin,Meißner,Male,R. Meißner,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-10-08,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,182.0,78.0,both,21.0,2023-07-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
2tp9dxwnr9o1xfw7xmddr4b8p,Claudio Matthias,Kammerknecht,Claudio,Kammerknecht,Male,C. Kammerknecht,Sri Lanka,5yei7oqz4ku57trm484fgw1gr,Defender,player,1999-07-07,Emmendingen,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,right,15.0,2022-07-01Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
3n4ju4f2shaqdsegqrafi4vf8,Tony,Menzel,Tony,Menzel,Male,T. Menzel,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-03-06,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,179.0,NaN,right,24.0,2023-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
3tzaz5c8n70xgvjehd0fad8iy,Florian,Junge,Florian,Junge,Male,F. Junge,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1986-01-03,Gladbeck,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2023-04-21Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
42ounta8vuqzh8xy2g6ymgjro,Dmytro,Bohdanov,Dmytro,Bohdanov,Male,D. Bohdanov,Ukraine,315w6fk6umfzf4qvba3t55u61,Attacker,player,2007-03-06,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,NaN,34.0,2024-04-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
48wkoketoi76s1368fpunng89,Lars,Bünning,Lars,Bünning,Male,L. Bünning,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-02-27,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,left,23.0,2023-08-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
4dy76ma50fapqoni7d8j012w9,Stefan,Drljača,Stefan,Drljaca,Male,S. Drljača,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-04-20,Homburg,Germany,36min0qztu8eydwvpv8t1is0m,192.0,89.0,right,1.0,2022-07-01Z,active,no,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-30Z,NaN,NaN
4zk47h25zolq1f6ogx6zf0kwl,Lucas,Cueto,Lucas,Cueto,Male,L. Cueto,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-03-24,Köln,Germany,36min0qztu8eydwvpv8t1is0m,175.0,64.0,both,11.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
5a4vvymm0ab6nr8bqr1xi532t,Daniel,Mesenhöler,Daniel,Mesenhöler,Male,D. Mesenhöler,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1995-07-24,Engelskirchen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,83.0,right,37.0,2024-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
5dbqh9emnlpzgq54dwkqp5je2,Jakob,Lemmer,Jakob,Lemmer,Male,J. Lemmer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-04-26,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,79.0,right,10.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
2qwsoftmnegu0pzpt68tyni09,Julian,Guttau,Julian,Guttau,Male,J. Guttau,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-10-29,Halle,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,left,7.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
5fg7szsxvizygcpwq030h0z1m,Jong-Min,Seo,Jong-Min,Seo,Male,Seo Jong-Min,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Attacker,player,2002-05-09,NaN,Korea Republic,4vzpxtqkiwx0puygnmayr74di,182.0,73.0,left,18.0,2022-07-01Z,active,no,NaN,NaN,2024-01-31Z,Seo Jong-Min,NaN
5pwahrhgx0mvfl5gnd30o9w16,Tom,Zimmerschied,Tom,Zimmerschied,Male,T. Zimmerschied,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-09-22,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,69.0,both,22.0,2023-07-01Z,active,no,NaN,NaN,2024-08-21Z,NaN,NaN
67v6i95r4489a5hnuunef0s0l,Stefan,Kutschke,Stefan,Kutschke,Male,S. Kutschke,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1988-11-03,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,194.0,95.0,right,30.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
6las8etwx9c9kdkcip8gz26wa,Kevin,Ehlers,Kevin,Ehlers,Male,K. Ehlers,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-01-23,München,Germany,36min0qztu8eydwvpv8t1is0m,190.0,86.0,right,39.0,2019-02-20Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
71s0465utw4sf58z9qrz6u1p0,Paul,Lehmann,Paul,Lehmann,Male,P. Lehmann,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-07-22,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,190.0,NaN,right,14.0,2022-07-08Z,active,no,NaN,NaN,2024-01-31Z,NaN,NaN
7n0bgphc9ex9irwqvikocryay,Jonas,Oehmichen,Jonas,Oehmichen,Male,J. Oehmichen,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-03-03,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,177.0,69.0,NaN,25.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
7noyh0qfufrk1yg7gvf38o8gl,Manuel,Schäffler,Manuel,Schäffler,Male,M. Schäffler,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1989-02-06,Fürstenfeldbruck,Germany,36min0qztu8eydwvpv8t1is0m,189.0,89.0,right,9.0,2022-07-21Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
8rrcvufs6qwxuu9wlor0eitp1,Heiko,Scholz,Heiko,Scholz,Male,H. Scholz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1966-01-07,Görlitz,Germany,36min0qztu8eydwvpv8t1is0m,173.0,NaN,NaN,NaN,2019-12-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
994ia13lubgvk0cmdxpeppjop,Jakob,Lewald,Jakob,Lewald,Male,J. Lewald,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-02-26,Bremen,Germany,36min0qztu8eydwvpv8t1is0m,194.0,82.0,right,31.0,2022-08-22Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
9c7u4prxgs3gzmi8ls0ygrpm2,Kyu-Hyun,Park,Kyu-Hyun,Park,Male,Park Kyu-Hyun,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Defender,player,2001-04-14,Seosan-si,Korea Republic,4vzpxtqkiwx0puygnmayr74di,183.0,77.0,left,2.0,2023-07-01Z,active,no,NaN,NaN,2024-12-31Z,Park Kyu-Hyun,NaN
9cqpcbi9uwqd1rwakqyqegl3p,Panagiotis,Vlachodimos,Panagiotis,Vlachodimos,Male,P. Vlachodimos,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,1991-10-12,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,184.0,74.0,right,7.0,2020-07-15Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
asfpsii2sb9y5sz0ck58lpmtx,Markus,Anfang,Markus,Anfang,Male,M. Anfang,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1974-06-12,Köln,Germany,36min0qztu8eydwvpv8t1is0m,171.0,69.0,NaN,NaN,2022-07-01Z,active,no,NaN,NaN,2024-04-21Z,NaN,NaN
b43r59yhlc1a8v922up7mzu1h,Ferydoon,Zandi,Ferydoon,Zandi,Male,F. Zandi,Iran,e53g9hr2d3kasm34uumbg8r4,NaN,assistant coach,1979-04-26,Emden,Germany,36min0qztu8eydwvpv8t1is0m,185.0,80.0,NaN,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
btwjh42n7oh2ovbvoe347tjvt,Tobias Manuel,Kraulich,Tobias,Kraulich,Male,T. Kraulich,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-03-24,Erfurt,Germany,36min0qztu8eydwvpv8t1is0m,191.0,85.0,left,33.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bv0ha83fclswgcr2cz6yt59lh,Ahmet Metin,Arslan,Ahmet,Arslan,Male,A. Arslan,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1994-03-30,Memmingen,Germany,36min0qztu8eydwvpv8t1is0m,179.0,77.0,right,5.0,2024-01-31Z,active,no,Türkiye,6kd6webenogylfgwt2aa9l6vx,2024-06-30Z,NaN,NaN
d8187os1ouvj2oc5tgj0h6lbe,Kyrylo,Melichenko,Kyrylo,Melichenko,Male,K. Melichenko,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1999-06-07,Svitlovodsk,Ukraine,315w6fk6umfzf4qvba3t55u61,178.0,67.0,right,17.0,2022-07-08Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
di0uw1d4sz4pa46nol4mb8yqd,Niklas,Hauptmann,Niklas,Hauptmann,Male,N. Hauptmann,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-06-27,Köln,Germany,36min0qztu8eydwvpv8t1is0m,176.0,63.0,left,27.0,2022-08-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
dpv9eg4ik6spih65xj466pdyh,Luca Valentin,Herrmann,Luca,Herrmann,Male,L. Herrmann,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-02-20,Freiburg im Breisgau,Germany,36min0qztu8eydwvpv8t1is0m,176.0,71.0,right,19.0,2021-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
e78zum82tetxlgbkuesp2czro,Marlon,Grafe,Marlon,Grafe,Male,M. Grafe,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2006-09-08,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,38.0,2024-01-18Z,active,no,NaN,NaN,2024-06-30Z,Marlon Grafe,NaN
e97o3wf8ul0g3lwlmdp80exre,Tom,Kaspar Berger,Tom,Berger,Male,T. Berger,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-07-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,79.0,left,6.0,2023-08-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
echmyzzdel76124mjmjzn0fd,Jonathan,Meier,Jonathan,Meier,Male,J. Meier,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-11-11,München,Germany,36min0qztu8eydwvpv8t1is0m,181.0,75.0,left,8.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
ej9jegzuqld9uw208t731de6s,Emil,Zeil,Emil,Zeil,Male,E. Zeil,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-12-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,36.0,2024-03-29Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
eqbo811or1jh9ps1llmrugpux,Oliver,Batista Meier,Oliver,Batista Meier,Male,O. Batista Meier,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-02-16,Kaiserslautern,Germany,36min0qztu8eydwvpv8t1is0m,180.0,74.0,right,NaN,2024-01-01Z,active,no,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2024-02-02Z,NaN,NaN
lla1vl98xaruiwq4a3wbu5ii,Erik,Herrmann,Erik,Herrmann,Male,E. Herrmann,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2004-09-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,40.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,Erik Herrmann,NaN
pmncebtselisl7s0q96rxpzp,Kevin,Broll,Kevin,Broll,Male,K. Broll,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1995-08-23,Mannheim,Germany,36min0qztu8eydwvpv8t1is0m,184.0,85.0,right,35.0,2023-02-01Z,active,no,Poland,27baqb7359ywdvsxxklx1kn11,2024-06-30Z,NaN,NaN
xftmvkjliz16tsy1n8v7tqzt,Paul,Will,Paul,Will,Male,P. Will,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-03-01,Biedenkopf,Germany,36min0qztu8eydwvpv8t1is0m,185.0,77.0,left,28.0,2020-08-22Z,active,no,NaN,NaN,2024-07-01Z,NaN,NaN
1ccd918r2bc4eyor02qtvhdnu,Rasim,Bulić,Rasim,Bulic,Male,R. Bulić,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-12-10,Frankfurt,Germany,36min0qztu8eydwvpv8t1is0m,196.0,84.0,right,5.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
1sjn4odwzplroed1c66amj2eh,Eric,Hottmann,Eric,Hottmann,Male,E. Hottmann,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-02-08,Aalen,Germany,36min0qztu8eydwvpv8t1is0m,187.0,92.0,right,9.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2wo6rxen90k02cwtluazofmz8,Lukas,Reich,Lukas,Reich,Male,L. Reich,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-10-24,Erding,Germany,36min0qztu8eydwvpv8t1is0m,181.0,78.0,right,20.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
24itnba0ig0qmau98y0zcqu0a,Oscar,Schönfelder,Oscar,Schönfelder,Male,O. Schönfelder,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-02-05,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,left,7.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2en66ak2a8daoywb436xo90d0,Kelvin,Tochukwu Onuigwe,Kelvin,Onuigwe,Male,K. Onuigwe,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-12-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,36.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
2jg7efla39bnxl5ls4c3eogr9,Joseph Andrew,Enochs,Joe,Enochs,Male,J. Enochs,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1971-09-01,Petaluma,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
2u2o2ip0xyaj9vv5ja1iuvre2,Bryan Anthony Chibuike,Hein,Bryan,Hein,Male,B. Hein,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,76.0,left,3.0,NaN,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN
32yloi4j3lfxlxkj2bkbh1gd0,Noel,Eichinger,Noel,Eichinger,Male,N. Eichinger,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-08-02,Mainz,Germany,36min0qztu8eydwvpv8t1is0m,182.0,79.0,right,22.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
3ndjbliglc5vn0bv3yspa3aad,Andreas,Geipl,Andreas,Geipl,Male,A. Geipl,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1992-04-21,Garmisch-Partenkirchen,Germany,36min0qztu8eydwvpv8t1is0m,178.0,73.0,right,8.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3olxdbszv5qa82dqi8fvlzwx6,Dominik,Kother,Dominik,Kother,Male,D. Kother,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-03-16,Bruchsal,Germany,36min0qztu8eydwvpv8t1is0m,180.0,72.0,right,27.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
3p0txq2rzvrzodhismkpe8pp0,Louis,Breunig,Louis,Breunig,Male,L. Breunig,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-11-14,Würzburg,Germany,36min0qztu8eydwvpv8t1is0m,188.0,77.0,both,16.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
46zi8331a6tj0mlgqfz3stxck,Christian,Schmidt,Christian,Schmidt,Male,C. Schmidt,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-02-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,81.0,right,19.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
49m6v23y89mzt0tfccsamswoa,Noah,Ganaus,Noah,Ganaus,Male,N. Ganaus,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-01-19,Nürtingen,Germany,36min0qztu8eydwvpv8t1is0m,195.0,80.0,right,20.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
4gux5rr11knijw88riikjtrai,Niclas,Anspach,Niclas,Anspach,Male,N. Anspach,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-07-22,Schkeuditz,Germany,36min0qztu8eydwvpv8t1is0m,180.0,73.0,both,18.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
4hftnfi9qo73pc8r2vtgps57u,Konrad Johannes Karl,Faber,Konrad,Faber,Male,K. Faber,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-11-04,Breisach am Rhein,Germany,36min0qztu8eydwvpv8t1is0m,179.0,71.0,right,11.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
4ncxoj82nshvpw8lljwdew5jo,Jannik,Graf,Jannik,Graf,Male,J. Graf,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-11-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,78.0,NaN,23.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
56lx3i3r7vbjgkq4m00cykjc9,Christian,Viet,Christian,Viet,Male,C. Viet,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-03-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,181.0,75.0,right,10.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
5l4fkm9a0pvfi9qiy6gipf71m,Joël,Zwarts,Joël,Zwarts,Male,J. Zwarts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-04-26,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,left,9.0,NaN,active,no,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
5vnt9w5sh29yefdntr9g68rca,Tobias,Eisenhuth,Tobias,Eisenhuth,Male,T. Eisenhuth,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-09-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,83.0,right,21.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
66f58adp2hnmbca1iqk25n14a,Felix Karl-Ernst,Gebhardt,Felix,Gebhardt,Male,F. Gebhardt,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-03-01,Lörrach,Germany,36min0qztu8eydwvpv8t1is0m,189.0,83.0,right,1.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6y73apnjmwzqedx9cquuhyec4,Max,Meyer,Max,Meyer,Male,M. Meyer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2006-08-17,NaN,Germany,36min0qztu8eydwvpv8t1is0m,175.0,72.0,right,31.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
7pmfwg411869qoj97wsw0ym6t,Alexander,Bittroff,Alexander,Bittroff,Male,A. Bittroff,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1988-09-19,Lauchhammer,Germany,36min0qztu8eydwvpv8t1is0m,186.0,81.0,right,13.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
86ct24zfcan9uij0yyj87k60a,Erik,Tallig,Erik,Tallig,Male,E. Tallig,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-01-10,Chemnitz,Germany,36min0qztu8eydwvpv8t1is0m,178.0,73.0,left,33.0,NaN,active,no,NaN,NaN,NaN,NaN,NaN
8pibla67enzdmqo8w6v1n1q8k,Jonas,Bauer,Jonas,Bauer,Male,J. Bauer,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-08-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,177.0,72.0,right,25.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9i912wt0dt4uar6j7dg7fr97u,Leon Mate,Ćuk,Leon,Cuk,Male,L. Ćuk,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-04-11,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,188.0,75.0,right,12.0,NaN,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN
9vjt0b62licyolfbx69y91o15,Elias Paul,Huth,Elias,Huth,Male,E. Huth,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-02-10,Aschaffenburg,Germany,36min0qztu8eydwvpv8t1is0m,181.0,70.0,right,29.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
aigtsj6dqdhleuuu2hk9ckwdl,Valdrin,Mustafa,Valdrin,Mustafa,Male,V. Mustafa,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1998-03-11,Merzig,Germany,36min0qztu8eydwvpv8t1is0m,183.0,76.0,right,30.0,NaN,active,no,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
atp8u0th4x5x4rb6iz122ws89,Alexander,Weidinger,Alexander,Weidinger,Male,A. Weidinger,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1997-06-18,Regensburg,Germany,36min0qztu8eydwvpv8t1is0m,197.0,91.0,right,32.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
b3lv6mwjea7e78hgu41k2rl78,Leopold,Wurm,Leopold,Wurm,Male,L. Wurm,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-03-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,194.0,76.0,right,37.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bb1ppi30fyqqa6s39f1nsud5g,Andreas,Patz,Andreas,Patz,Male,A. Patz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1983-10-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN,NaN,NaN
c91uk0erx3s8bxeqrwchgwkph,Robin,Ziegele,Robin,Ziegele,Male,R. Ziegele,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-03-13,Wolfsburg,Germany,36min0qztu8eydwvpv8t1is0m,183.0,82.0,right,14.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cd544gjdhkc7grz87vja11p1,Benedikt,Saller,Benedikt,Saller,Male,B. Saller,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-09-22,München,Germany,36min0qztu8eydwvpv8t1is0m,178.0,72.0,right,6.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
ef1x5pcxke94hq2pcu7m7d04p,Agyemang,Diawusie,Agyemang,Diawusie,Male,A. Diawusie,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-02-12,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,right,24.0,NaN,died,no,NaN,NaN,NaN,NaN,2023-11-28
u07uaiylqh6neb7yn44blnf9,Florian,Ballas,Florian,Ballas,Male,F. Ballas,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1993-01-08,Saarbrücken,Germany,36min0qztu8eydwvpv8t1is0m,196.0,96.0,both,4.0,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
16fowlmeiscrgro3sw73k2ane,Sascha,Risch,Sascha,Risch,Male,S. Risch,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-04-13,Emmendingen,Germany,36min0qztu8eydwvpv8t1is0m,175.0,68.0,both,28.0,2023-07-01Z,active,no,NaN,NaN,2024-08-29Z,NaN,NaN
1mj1lmu4eyicrg9mqq9gxx0mi,Lorenz,Otto,Lorenz,Otto,Male,L. Otto,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2001-01-24,Fulda,Germany,36min0qztu8eydwvpv8t1is0m,192.0,82.0,both,1.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
1wnh7v6jvw5l5ezhl7g3dnhpm,Lamar Anthony,Yarbrough,Lamar,Yarbrough,Male,L. Yarbrough,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1996-04-07,Öhringen,Germany,36min0qztu8eydwvpv8t1is0m,192.0,88.0,NaN,25.0,2022-07-01Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,2024-08-30Z,NaN,NaN
21hd6998w2ry0lwe17lnew9ka,Marvin,Seybold,Marvin,Seybold,Male,M. Seybold,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2001-11-26,NaN,Germany,36min0qztu8eydwvpv8t1is0m,190.0,91.0,right,12.0,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
2r9yuqe70jv3wqdgewmilf55h,Andreas,Ludwig,Andreas,Ludwig,Male,A. Ludwig,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1990-09-11,Ulm,Germany,36min0qztu8eydwvpv8t1is0m,174.0,68.0,left,10.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
3afz15tujmhute5uz9xv2hiad,Lennart,Stoll,Lennart,Stoll,Male,L. Stoll,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1996-05-03,Münster,Germany,36min0qztu8eydwvpv8t1is0m,189.0,82.0,right,18.0,2018-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
42sjindqvk1d8vukuifebhdd5,Moritz,Hannemann,Moritz,Hannemann,Male,M. Hannemann,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-04-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,19.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
48bdhjlz87jjxwckgn57t9p7t,Philipp,Strompf,Philipp,Strompf,Male,P. Strompf,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-04-23,Mosbach,Germany,36min0qztu8eydwvpv8t1is0m,195.0,91.0,left,32.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
