id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,secondNationality,secondNationalityId,knownName,foot
awo5yg1p7vwuwltlcrfvi8es,Isaac,Zuleta Rendón,Isaac,Zuleta,Male,I. Zuleta,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,2003-08-10,USA,7hr2f89v44y65dyu9k92vprwn,183.0,73.0,90.0,2023-07-28Z,2023-12-31Z,active,no,California,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
b8e96nrcbfbnyznm7hc6utgx5,Christopher,Wehan,Chris,Wehan,Male,C. Wehan,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-01-29,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,14.0,2021-08-18Z,2023-12-31Z,active,no,Orange,NaN,NaN,NaN,left
bdli3jfhz2wfi5yd8cg0a4m0a,Timothie,Vinson Zali,Timothie,Zali,Male,T. Zali,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1998-01-23,Switzerland,3bh70jgvc5mn58x0byjkuda17,193.0,82.0,23.0,2023-03-01Z,2023-05-04Z,active,no,NaN,NaN,NaN,NaN,NaN
be8fvuk48owddw4qj8wi0r11w,Cristian,Nava,Cristian,Nava,Male,C. Nava,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-09-02,USA,7hr2f89v44y65dyu9k92vprwn,160.0,57.0,45.0,2021-01-21Z,2024-12-31Z,active,no,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
bfdes5ft117ggu7ue5tnu5hm2,Dominick Gilbert,Hernandez,Nicky,Hernandez,Male,N. Hernandez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-09-21,USA,7hr2f89v44y65dyu9k92vprwn,178.0,78.0,8.0,2023-07-01Z,2024-12-31Z,active,no,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
bosdsb16w79aihfktvp4cjvje,Sergio,Rivas,Sergio,Rivas,Male,S. Rivas,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-10-03,Mexico,5trdr3jf42i20zj1hnkvcytr6,180.0,79.0,7.0,2020-12-24Z,NaN,active,yes,Hidalgo del Parral,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
c6mkphafg3mak0ehqnun3vn6c,Michael,Wyparło,Michael,Wyparlo,Male,M. Wyparło,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-09-25,USA,7hr2f89v44y65dyu9k92vprwn,190.0,74.0,38.0,2023-03-14Z,2023-11-30Z,active,no,New York,NaN,NaN,NaN,right
caxfn5xu1taewgtxil6ah2rjd,Zico Alika,Lefroy Locquiao Bailey,Zico,Bailey,Male,Z. Bailey,Philippines,2bn52u7dpgfatwqumx224cczx,Midfielder,player,2000-08-27,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,19.0,2023-08-22Z,NaN,active,yes,Henderson,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
cvdn34vl3zje5uq54nvg77sut,Kalen,Ryden,Kalen,Ryden,Male,K. Ryden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-04-12,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,22.0,2019-12-19Z,NaN,active,yes,Norman,NaN,NaN,NaN,left
dasf2lv14a1a1b0pt16mwdy50,Andres,Robles Garcia,Andres,Robles,Male,A. Robles,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-09-18,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,36.0,2021-02-10Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
dxd6p1c8k96armsbg5isjbu95,Greg,Hurst,Greg,Hurst,Male,G. Hurst,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,1997-04-08,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,183.0,77.0,17.0,2023-03-09Z,NaN,active,yes,Stirling,NaN,NaN,NaN,NaN
e4sv4m9zdkxn0dybcs2pxqms,Jose Ariel,Sosa,Jose,Sosa,Male,J. Sosa,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-09-10,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-03-17Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
eia2agt01civx5r3z8lh3hp7t,Austin,Yearwood,Austin,Yearwood,Male,A. Yearwood,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-08-12,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,3.0,2019-02-13Z,2023-12-31Z,active,no,Charlotte,NaN,NaN,NaN,NaN
g31cspu8sa8eohwakxm28ne2,Daniel,Bruce,Daniel,Bruce,Male,D. Bruce,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1996-05-13,England,1fk5l4hkqk12i7zske6mcqju6,168.0,70.0,25.0,2019-04-01Z,NaN,active,yes,Warrington,NaN,NaN,NaN,NaN
ju24rgwcctj5yizl54o91gfe,Shanyder Antonio,Borgelin,Shanyder,Borgelin,Male,S. Borgelin,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,2001-10-19,USA,7hr2f89v44y65dyu9k92vprwn,193.0,84.0,49.0,2023-08-18Z,2023-11-09Z,active,no,Margate,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
t9qs15ixqxrhnr8zd0e355hw,Arturo,Astorga,Arturo,Astorga,Male,A. Astorga,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-03-29,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,15.0,2023-09-20Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
w9y8zr5izzu0uciih4q5c2j9,Masaki,Hemmi,Masaki,Hemmi,Male,M. Hemmi,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,assistant coach,1986-08-14,Japan,lxyibh89lpdc0bfian1nx0xq,170.0,NaN,NaN,2023-08-18Z,2023-12-31Z,active,no,Tōkyō,NaN,NaN,NaN,NaN
zczt4alpawz5522hff8x39p1,Alexandros,Tambakis,Alexander,Tambakis,Male,A. Tambakis,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1992-12-08,Greece,6lpgd60z890no2v46zdecrcss,191.0,86.0,1.0,2021-03-11Z,NaN,active,yes,Athína,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
1jhs3g95t0ah1hx3fwlo14kmi,Guillermo Fernando,Diaz,Guillermo,Diaz,Male,G. Diaz,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-10-16,USA,7hr2f89v44y65dyu9k92vprwn,170.0,70.0,23.0,2021-01-01Z,2025-01-31Z,active,no,Anthony,NaN,NaN,NaN,NaN
2fjmpp5029scf8a29ghcx4rf9,Kevin Adrian,Wright,Kevin,Wright,Male,K. Wright,Sierra Leone,7kilikg56sxc0dsd6168dr57b,Defender,player,1995-12-28,England,1fk5l4hkqk12i7zske6mcqju6,169.0,70.0,3.0,2023-03-01Z,2024-03-07Z,active,no,London,England,1fk5l4hkqk12i7zske6mcqju6,NaN,left
2itjlhugbdj3tqkhtbk7myck4,Etsgar,Cruz,Etsgar,Cruz,Male,E. Cruz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-08-03,USA,7hr2f89v44y65dyu9k92vprwn,165.0,65.0,38.0,2023-03-01Z,2024-12-31Z,active,no,Modesto,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
2w7w1l7lwhu2u6nhvqg1bnd2h,Neveal Irwin,Hackshaw,Neveal,Hackshaw,Male,N. Hackshaw,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1995-09-21,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,185.0,79.0,13.0,2023-03-01Z,NaN,active,yes,La Horquetta,NaN,NaN,NaN,left
2xf8cqkb5y85qe5tbfri7ipk9,Trayvone,Reid,Trayvone,Reid,Male,T. Reid,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2000-05-02,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,180.0,70.0,11.0,2023-03-10Z,2025-01-21Z,active,no,NaN,NaN,NaN,NaN,NaN
4nr1ocxp67jfdmteia2j8bbv9,Tarek Mahmoud,Morad,Tarek,Morad,Male,T. Morad,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-08-21,USA,7hr2f89v44y65dyu9k92vprwn,185.0,80.0,6.0,2021-05-01Z,2024-03-07Z,active,no,Chino Hills,NaN,NaN,NaN,right
69j92vzo1swgodk0g9g2ksqqy,Baboucarr,Njie,Baboucarr,Njie,Male,B. Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1995-06-05,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,75.0,NaN,2023-08-21Z,2025-07-12Z,active,no,Serrekunda,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
6b3gpcxipjbkqpeiahugoplgp,Napo Davis,Matsoso,Napo,Matsoso,Male,N. Matsoso,Lesotho,7bif2q3mk2x38qpil3e5ri2ef,Midfielder,player,1994-05-27,Lesotho,7bif2q3mk2x38qpil3e5ri2ef,168.0,68.0,7.0,2022-12-08Z,2024-12-31Z,active,no,Maseru,NaN,NaN,NaN,NaN
6eoyhons8zoaxiemwt7dhkvoq,Taylor Logan,Bailey,Taylor,Bailey,Male,T. Bailey,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1997-02-27,USA,7hr2f89v44y65dyu9k92vprwn,185.0,78.0,47.0,2022-06-08Z,2023-09-22Z,active,no,Greenville,NaN,NaN,NaN,NaN
6g7v93m80xq6x38o9u3t8y3je,Wolfgang,Prentice,Wolfgang,Prentice,Male,W. Prentice,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-04-25,USA,7hr2f89v44y65dyu9k92vprwn,183.0,66.0,19.0,2023-06-16Z,2024-01-19Z,active,no,NaN,NaN,NaN,NaN,NaN
6naqq6f6acfec3zh2msuxrmqd,Dariusz,Formella,Dariusz,Formella,Male,D. Formella,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-10-21,Poland,27baqb7359ywdvsxxklx1kn11,185.0,75.0,9.0,2022-03-09Z,2023-07-28Z,active,no,Gdynia,NaN,NaN,NaN,right
6nceim2fw842qkracdr57d4ut,Edgardo José,Rito Cuero,Edgardo,Rito,Male,E. Rito,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1996-02-17,Venezuela,1er0616j12s9yghuzvsx76d5v,173.0,72.0,72.0,2022-03-11Z,2023-06-05Z,active,no,El Vigía,NaN,NaN,NaN,right
7axija4tjjy8de3k6omuv0yl0,Ethan David,Kohler,Ethan,Kohler,Male,E. Kohler,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-05-20,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,66.0,2023-01-26Z,2023-06-26Z,active,no,NaN,NaN,NaN,NaN,NaN
7ywcp9nocoz0gvttgvlor649g,Edwin,Rodriguez,Edwin,Rodriguez,Male,E. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-11-25,USA,7hr2f89v44y65dyu9k92vprwn,183.0,70.0,61.0,2023-03-01Z,2024-12-31Z,active,no,Pittsburg,NaN,NaN,Edwin Rodriguez,NaN
7znfhllegbliv6sik1jagklm2,Ser Xa Ryan,Her,Ryan,Her,Male,R. Her,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-02-13,USA,7hr2f89v44y65dyu9k92vprwn,170.0,67.0,16.0,2022-12-14Z,2024-03-07Z,active,no,NaN,NaN,NaN,NaN,NaN
86sups6ctbbbds04t0df862hg,Kieran,Bracken Serra,Kieran,Bracken,Male,K. Bracken,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-08-14,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,46.0,2023-09-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
8ve8q72ni0yo3066r7qbx0u8k,Anuar José,Peláez Paba,Anuar,Peláez,Male,A. Peláez,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,1993-02-01,Colombia,6kby8rq1p01fg5ds38ckkrcs5,182.0,82.0,18.0,2023-03-10Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,right
93o6uiunyviyp2wajs526a4bu,Irakoze,Donasiyano,Irakoze,Donasiyano,Male,I. Donasiyano,Burundi,5d7e5052i0sb4wwloukhpafuu,Midfielder,player,1998-02-03,Tanzania,3rramsla3ovuhxks28wq1kirb,178.0,70.0,8.0,2023-02-01Z,2024-12-31Z,active,no,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
97rzxcaw3u0qqov2uci1m4ges,Luis,Saldana,Luis,Saldana,Male,L. Saldana,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-03-09,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,48.0,2023-08-18Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9irc1xmfpa2395qef78rfyjje,Jeciel Jair,Cedeño Benavides,Jeciel,Cedeño,Male,J. Cedeño,Ecuador,6pyj2bytt2osbjk69owzfehcg,Midfielder,player,2000-03-04,Ecuador,6pyj2bytt2osbjk69owzfehcg,173.0,64.0,22.0,2023-06-08Z,2024-07-30Z,active,no,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
9te5zso5mwqrhey6301k48ull,Paul Angelo,Blanchette,Paul,Blanchette,Male,P. Blanchette,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-04-16,USA,7hr2f89v44y65dyu9k92vprwn,191.0,86.0,20.0,2021-07-06Z,2024-12-31Z,active,no,Palo Alto,NaN,NaN,NaN,NaN
9xm6jl872pxaxl6uufm91o8ic,Adan,Corona,Adan,Corona,Male,A. Corona,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-10-11,USA,7hr2f89v44y65dyu9k92vprwn,178.0,66.0,62.0,2023-03-01Z,2023-09-01Z,active,no,NaN,NaN,NaN,NaN,NaN
aa7og4e6huuascsjoslqlauad,Bryan Alexander,Tamacas López,Bryan,Tamacas,Male,B. Tamacas,El Salvador,6jovhn8du7uhbedi92voitt3k,Defender,player,1995-02-21,El Salvador,6jovhn8du7uhbedi92voitt3k,175.0,70.0,30.0,2023-03-18Z,2024-09-01Z,active,no,San Salvador,NaN,NaN,NaN,right
aa8wxd6orgx3wa187n63htjpw,Timothy,Syrel,Timothy,Syrel,Male,T. Syrel,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2003-11-18,USA,7hr2f89v44y65dyu9k92vprwn,196.0,86.0,60.0,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
am4kp4gaxt9d1vf4byaotl04p,Lindokuhle,Mfeka,Lindo,Mfeka,Male,L. Mfeka,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Attacker,player,1994-03-30,South Africa,1kiwby3xmt97m3ejw76qs4i6k,165.0,70.0,10.0,2021-01-19Z,2024-10-01Z,active,no,Durban,NaN,NaN,NaN,NaN
bero35hmc65pv1203sa8fxaz9,Noah William,Delgado,Noah,Delgado,Male,N. Delgado,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1979-12-30,USA,7hr2f89v44y65dyu9k92vprwn,178.0,NaN,NaN,2022-08-22Z,2024-04-29Z,active,no,Fremont,NaN,NaN,NaN,NaN
bogxgfao7j28diagxffy0z9ey,Daniel,Gomez,Daniel,Gomez,Male,D. Gomez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-05-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,15.0,2022-12-20Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
c2p156qbtkqv3aui2h5r8mvp,Emrah,Klimenta,Emrah,Klimenta,Male,E. Klimenta,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,1991-02-13,Montenegro,1411jebgwo2ja1erogsq81lg9,185.0,82.0,21.0,2021-06-05Z,2024-02-13Z,active,no,Rozaje,USA,7hr2f89v44y65dyu9k92vprwn,NaN,both
daai9lh5s1r5bqo7faru7l0r8,Drew Hokulani,Murray,Drew,Murray,Male,D. Murray,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-10-27,USA,7hr2f89v44y65dyu9k92vprwn,191.0,75.0,99.0,2023-01-27Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN
dbyiafdyf93b8rtpceqitgopg,Damario,McIntosh,Damario,McIntosh,Male,D. McIntosh,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-08-17,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,178.0,82.0,34.0,2023-03-01Z,2023-08-31Z,active,no,Westmoreland,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,right
dys5amseelexajp5gn82b3fmd,Joseph,Nane Fils Eone,Joseph,Nane,Male,J. Nane,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,1987-03-12,Cameroon,4eb9feio6u267dd1jcwaf38mt,188.0,83.0,4.0,2021-09-16Z,2024-03-07Z,active,no,Yaoundé,NaN,NaN,NaN,right
f2ljfc50gjews7cn3rdn9qfis,Javier,Bedolla-Vera,Javier,Bedolla-Vera,Male,J. Bedolla-Vera,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-05-04,USA,7hr2f89v44y65dyu9k92vprwn,173.0,59.0,39.0,2023-03-10Z,NaN,active,yes,NaN,NaN,NaN,NaN,right
f3ftrudyp33naykboqmua0jro,Jonathan,Rodriguez,Jonathan,Rodriguez,Male,J. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-06-13,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,17.0,2020-09-03Z,2025-02-25Z,active,no,Madera,NaN,NaN,NaN,NaN
rtercnq9nn7y0814ghe7wo2x,Daniel Jacob,Barbir,Daniel,Barbir,Male,D. Barbir,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-01-31,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,14.0,2022-03-09Z,2023-12-01Z,active,no,Atlanta,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,left
18p7p7jj9dub7r7z4zccrn7jd,Kevin,Lankford,Kevin,Lankford,Male,K. Lankford,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-11-16,Germany,36min0qztu8eydwvpv8t1is0m,186.0,81.0,17.0,2023-07-25Z,2023-12-31Z,active,no,Heidenheim,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
1e6izvlpdd72uwwcdn1k782l0,Benjamin,Norris,Benjamin,Norris,Male,B. Norris,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-08-21,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,35.0,2023-04-01Z,2024-12-31Z,active,no,Poway,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN
1hl7veuy8npulidzmc6pz4wk5,Morten,Karlsen,Morten,Karlsen,Male,M. Karlsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1979-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,70.0,NaN,2023-05-01Z,2024-06-25Z,active,no,København,NaN,NaN,NaN,NaN
1iyhipdn84for8bbxb07kw4x5,Thomas Olivier,Amang A Kegueni,Thomas,Amang,Male,T. Amang,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-02-09,Cameroon,4eb9feio6u267dd1jcwaf38mt,173.0,82.0,21.0,2023-03-25Z,2024-12-31Z,active,no,Douala,NaN,NaN,NaN,NaN
2g041gdcrqua6uqmnl5lrysyc,Mark,Hyan,Mark,Hyan,Male,M. Hyan,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-01-27,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,34.0,2023-03-11Z,2023-09-01Z,active,no,NaN,NaN,NaN,NaN,NaN
2k8pu7pegxmvh2fijy6r53622,Paul George,Hardyman,Paul,Hardyman,Male,P. Hardyman,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,1964-05-11,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,2023-05-01Z,2024-06-25Z,active,no,NaN,NaN,NaN,NaN,NaN
2m8m4aavjwesbh6oea1ta1vys,Ashton,Miles,Ashton,Miles,Male,A. Miles,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2004-10-21,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,33.0,2022-09-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3461sfmst5pjeiaof78d0efo,Benjamin,Barjolo,Benjamin,Barjolo,Male,B. Barjolo,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-02-17,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,24.0,2023-09-01Z,2025-08-07Z,active,no,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,NaN,NaN
3aszpburdmdlgwvqpcz81xh5g,Joseph,Buckley,Joseph,Buckley,Male,J. Buckley,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-09-28,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,22.0,2023-03-09Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
3gofrteqre0ms4u0uhw7v69k9,Seth Robert,Casiple,Seth,Casiple,Male,S. Casiple,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1993-08-23,USA,7hr2f89v44y65dyu9k92vprwn,175.0,79.0,8.0,2020-01-06Z,2024-12-31Z,active,no,San Diego,NaN,NaN,NaN,NaN
3sp46qr51lu5o2213enn5xtjp,Kyle Michael,Scott,Kyle,Scott,Male,K. Scott,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-12-22,England,1fk5l4hkqk12i7zske6mcqju6,175.0,75.0,26.0,2022-08-11Z,2025-07-17Z,active,no,Bath,England,1fk5l4hkqk12i7zske6mcqju6,NaN,right
41vhu1ms3a0e299s1y4s94zbp,Robert Samuel,Kiernan,Robert,Kiernan,Male,R. Kiernan,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Defender,player,1991-01-13,England,1fk5l4hkqk12i7zske6mcqju6,185.0,84.0,4.0,2020-02-07Z,2023-03-23Z,active,no,Watford,NaN,NaN,NaN,right
427gutu4gr6yqt1s60w88ghjp,Dillon Thomas,Powers,Dillon,Powers,Male,D. Powers,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-02-14,USA,7hr2f89v44y65dyu9k92vprwn,180.0,82.0,5.0,2022-07-01Z,2024-12-31Z,active,no,Plano,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,right
48uqngihbphe6ttv7v9xfpal1,Daniel Alexander,Pedersen,Daniel,Pedersen,Male,D. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-07-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,84.0,12.0,2022-03-11Z,2023-07-06Z,active,no,NaN,NaN,NaN,NaN,right
510uf3z3i4uzywt2x5ydemuj8,Nicolas,Ruiz,Nico,Ruiz,Male,N. Ruiz,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-04-05,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,32.0,2022-09-09Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
52qwgcxm3vpgabixc8c2i3aax,Ryan,Doghman,Ryan,Doghman,Male,R. Doghman,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-06-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,75.0,23.0,2023-03-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
5hydd49k3j2k4s3y1yeny7f2s,Taj,Eagleston,Taj,Eagleston,Male,T. Eagleston,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-07-20,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-09-21Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
5nv5d35t6x08kuujy5qptrlec,Bryce Everett,Jamison,Bryce,Jamison,Male,B. Jamison,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-01-06,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,11.0,2022-09-22Z,2025-04-04Z,active,no,NaN,NaN,NaN,NaN,NaN
5r8plrthoglaofkvf2930hujt,Markus,Lund Nakkim,Markus,Nakkim,Male,M. Nakkim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-07-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,82.0,30.0,2023-02-02Z,2024-12-31Z,active,no,Oslo,NaN,NaN,NaN,NaN
5yagqw0826fi91s0i8qv8lfkk,Fernando,Aguirre,Fernando,Aguirre,Male,F. Aguirre,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-01-07,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,36.0,2023-08-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
62d3tsany7t5t2bwm4cx9pbai,Alexander,Villanueva,Alex,Villanueva,Male,A. Villanueva,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-07-09,USA,7hr2f89v44y65dyu9k92vprwn,175.0,77.0,3.0,2022-03-02Z,2024-01-09Z,active,no,Herriman,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
6kp2pv58u27yf5tnclyhnuoh6,Cameron Gatlin,Dunbar,Cameron,Dunbar,Male,C. Dunbar,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-10-22,USA,7hr2f89v44y65dyu9k92vprwn,165.0,70.0,12.0,2023-08-16Z,NaN,active,yes,San Diego,NaN,NaN,NaN,both
6ldl5u0fz2kgb1hz6ntlms5hx,Richard David,Chaplow,Richard,Chaplow,Male,R. Chaplow,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1985-02-02,England,1fk5l4hkqk12i7zske6mcqju6,182.0,70.0,NaN,2021-08-26Z,2023-05-01Z,active,no,Accrington,NaN,NaN,NaN,right
7im0ak1zd8rk6bmnnq41cgcbu,Ashish,Chattha,Ashish,Chattha,Male,A. Chattha,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-01-06,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,15.0,2023-03-09Z,2024-12-31Z,active,no,NaN,India,pu2isxryiewd7pvejah6oqex,NaN,NaN
7pnxa8wzxx5qxevcckxdd62tx,Lasse Emil,Nielsen,Emil,Nielsen,Male,E. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-11-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,77.0,17.0,2023-03-09Z,2023-06-06Z,active,no,Store Merløse,NaN,NaN,NaN,left
7s2oy8fgb92smaa4ttwehnutx,Cody Joseph,Cropper,Cody,Cropper,Male,C. Cropper,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-02-16,USA,7hr2f89v44y65dyu9k92vprwn,191.0,91.0,1.0,2023-01-01Z,2023-07-19Z,active,no,Maple Grove,NaN,NaN,NaN,right
