id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,shirtNumber
11uis2qhphq8uucd4vixva784,Nicolas,Verkooijen,Nicolas,Verkooijen,Male,N. Verkooijen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-12-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1jr23fmrmezgiaq7k63pro07o,Isaac Achmed,Koroma Junior Babadi,Isaac,Babadi,Male,I. Babadi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-04-06,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,73.0,right,2021-01-01Z,active,yes,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN,NaN,NaN
1otm71j1169bt3ivgo2vlj2tw,Kjell,Peersman,Kjell,Peersman,Male,K. Peersman,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-05-21,Wilrijk,Belgium,4wbzjcclyefma1ourvjsu4q2j,194.0,NaN,right,2021-05-01Z,active,no,NaN,NaN,2024-09-03Z,NaN,NaN
20bqqlems9oasr1azr7ss72tw,Yiandro Jesus Ricardo,Raap Macedo,Yiandro,Raap,Male,Y. Raap,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,2006-07-25,Hoek van Holland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,74.0,right,2024-08-15Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
24sgu58uugxgy49el075dz21g,Esmir,Bajraktarević,Esmir,Bajraktarevic,Male,E. Bajraktarević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2005-03-10,Appleton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,64.0,left,2025-01-19Z,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN
2cjn1m1b0o1wrxz8czng538wl,Alfons,Groenendijk,Alfons,Groenendijk,Male,A. Groenendijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1964-05-17,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,81.0,NaN,2024-07-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
2wtpixwmkck7iznp6mowtcowk,Jens,Heylen,Jens,Heylen,Male,J. Heylen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2007-04-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,left,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
2x0hbry9gpcq5cbujdee5u904,Emmanuel,van de Blaak,Emmanuel,van de Blaak,Male,E. van de Blaak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-02-15,Lagos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,79.0,right,2021-04-01Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN
3c3vzihvua5ap17aa27v1ve38,Joël,van den Berg,Joel,van den Berg,Male,J. van den Berg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-02-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-05-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
3kw81bjc4y4uqdbmsr77opams,Ayodele,Thomas,Ayodele,Thomas,Male,A. Thomas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-07-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2024-02-25Z,active,yes,NaN,NaN,NaN,NaN,NaN
3r9pruaa356qxzvmgu130lh5g,Raf Anne Cris,van de Riet,Raf,van de Riet,Male,R. van de Riet,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-08-11,Sevenum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,left,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
4g38r0oalsanuw8p6fa1iraxg,Samuel,Gomez Van Hoogen,Samuel,Gomez van Hoogen,Male,S. Gomez Van Hoogen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-01-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,left,2023-07-01Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,2025-06-15Z,NaN,NaN
4goqtttv5cnd1zbdfr96qh89g,Niek,Janssen,Niek,Janssen,Male,N. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-08-26,Sevenum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,NaN,both,2024-08-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
4i5i204kbg1we22h8cabtb1n8,Jordy,Bawuah,Jordy,Bawuah,Male,J. Bawuah,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-11-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,left,2023-09-01Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN
4u12cln8rmtkwlu5q36ypjl2i,Niek,Schiks,Niek,Schiks,Male,N. Schiks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-02-03,Boxmeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,73.0,left,2021-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ayglez8yxtfprrfmvlgl7dp0,Iggy,Houben,Iggy,Houben,Male,I. Houben,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-12-07,Bocholtz,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,60.0,left,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ebnw28rus9ft1mho00zmizh0,Rivas,Manuhutu,Rivas,Manuhutu,Male,R. Manuhutu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-07-02,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-11-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ucdhb871lfyiw3qootnby590,Jamal,Ourhris Gonzaga,Jamal,Gonzaga,Male,J. Gonzaga,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-10-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,64.0,right,2022-07-01Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
5walk8fkjomtv4a9hpcrn9ul0,Emir,Bars,Emir,Bars,Male,E. Bars,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2005-04-11,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,79.0,left,2023-07-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
5wgwd67f9n3qshemsag55cjdg,Dantaye Michael Lee,Gilbert,Dantaye,Gilbert,Male,D. Gilbert,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Midfielder,player,2004-12-03,NaN,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,184.0,NaN,right,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
67np9yqsr86iheossxpve8ufo,Fabian,Merién,Fabian,Merién,Male,F. Merién,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2008-09-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-05-01Z,active,yes,Curaçao,5im58ram567ao2fbnz39sm8vk,NaN,NaN,NaN
6jhavdnaitqn6ydme8a526aui,Couhaib,Driouech,Couhaib,Driouech,Male,C. Driouech,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-04-17,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,75.0,right,2024-08-11Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
7aa5kjv02kla3kbyr4a983axg,Wessel,Kuhn,Wessel,Kuhn,Male,W. Kuhn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-09-16,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,left,2023-08-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
9evbsuqr8fgbwjvfnfrlu2txw,Madi,Monamay Nsosemo,Madi,Monamay,Male,M. Monamay,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-04-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,72.0,right,2024-07-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
9n5b2klyfhc0qlxgeqpz060wk,Manuel,Bahaty,Manuel,Bahaty,Male,M. Bahaty,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-08-22,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-03-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
9p8hykzzgmm90hlrqrv95bhg4,Muhlis,Dağaşan,Muhlis,Dagasan,Male,M. Dağaşan,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2004-08-09,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,72.0,right,2023-07-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
9ra9bypu6rhy8jo46yts8dg4,Stijn,Kuijsten,Stijn,Kuijsten,Male,S. Kuijsten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-07-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2024-10-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
9u8971kfzqmejcmntgwquim1g,Joel,Tshisanga Ndala,Joel,Ndala,Male,J. Ndala,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2006-05-31,Manchester,England,1fk5l4hkqk12i7zske6mcqju6,178.0,NaN,right,2024-09-02Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2025-02-03Z,NaN,NaN
ac63yrc2d6oo70rwon6lkx6ac,Essien,Bassey,Essien,Bassey,Male,E. Bassey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-11-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2024-11-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
adra6wrtnrz7de6pmaf1ugm50,Marcus,Younis,Marcus,Younis,Male,M. Younis,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2005-07-03,NaN,Australia,u5ieemi69z72c3bgczyy68lo,175.0,74.0,right,2024-09-04Z,active,yes,Lebanon,x78kryrxd9j9dfj4mtec292b,2025-06-30Z,NaN,NaN
alic8z5h7h9qlr1p4ujvc3ris,Adamo,Nagalo,Adamo,Nagalo,Male,A. Nagalo,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Defender,player,2002-09-22,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,185.0,75.0,right,2024-10-17Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN
amz65a6dp1pwwql1dkonktfys,Tijn,Smolenaars,Tijn,Smolenaars,Male,T. Smolenaars,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-02-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,80.0,right,2022-09-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
b0dq1r91s9qaysf503xpfajv8,Floris,Bos,Floris,Bos,Male,F. Bos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-07-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,NaN,left,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
b60vncs0ueahhesvgrpo9st0,Mikkel,Markdal,Mikkel,Markdal,Male,M. Markdal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-04-20,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,NaN,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bhyyi1zzlmc1f7xo3wnh3etxw,Eus,Waayers,Eus,Waayers,Male,E. Waayers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-04-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2023-04-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
bpdb4fx11815avqbf5cpnr3mc,Benjamin,Khaderi,Benjamin,Khaderi,Male,B. Khaderi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-08-01,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,right,2025-01-26Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
bx6j2y1hnu63lawn3rdoep1m2,Saint-Cyr Johan,Bakayoko,Johan,Bakayoko,Male,J. Bakayoko,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-04-20,Overijse,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,76.0,left,2020-11-05Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN
ch4mwwdzqiksjm5kfda3f3klw,Tim Antonius Laurent,van den Heuvel,Tim,van den Heuvel,Male,T. van den Heuvel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-02-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,75.0,left,2022-11-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
clf1gaibzuksl1a4acfu7y0ic,Jesper,Uneken,Jesper,Uneken,Male,J. Uneken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-08-09,Den Bosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,61.0,right,2023-03-05Z,active,yes,NaN,NaN,NaN,NaN,NaN
cm78w42nflwgvshpnok680mlm,Fredrik,Oppegård,Fredrik,Oppegård,Male,F. Oppegård,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-08-07,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,67.0,left,2024-10-24Z,active,no,NaN,NaN,2025-01-29Z,NaN,NaN
cmkmzhe7411tz6phdgqpnj76c,Brent,Jonkers,Brent,Jonkers,Male,B. Jonkers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2008-03-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,2025-04-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
cmrror5dshow00mbi6nxh1es4,Tai,Abed Kassus,Tai,Abed,Male,T. Abed,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Midfielder,player,2004-03-08,Tel Aviv,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,176.0,63.0,left,2023-06-12Z,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN
d1j2to3blzsl8cockwou2jjrp,Wilfred,Bouma,Wilfred,Bouma,Male,W. Bouma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1978-06-15,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,83.0,left,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
d2g3nqaeldjxd1um0o4k3unmc,Sami,Bouhoudane,Sami,Bouhoudane,Male,S. Bouhoudane,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2008-01-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-03-14Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
d5v47kueisvcjjz4f69m83sut,Joël,Drommel,Joël,Drommel,Male,J. Drommel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1996-11-16,Bussum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,89.0,right,2022-12-14Z,active,no,NaN,NaN,2024-12-31Z,NaN,NaN
dled1uwb66ipkzcf6ej6vjf8,Robin,van Duiven,Robin,van Duiven,Male,R. Duiven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-04-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
doiz6aypgk6z29h4wfzrki7f8,Boet,Mulders,Boet,Mulders,Male,B. Mulders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-04-19,Den Bosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,NaN,right,2024-11-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
dqai7t7skhmqnu19vzv7kjp5g,Michael,Bresser,Michael,Bresser,Male,M. Bresser,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-04-24,Lancaster,USA,7hr2f89v44y65dyu9k92vprwn,187.0,78.0,right,2024-08-11Z,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN
dx7uyozr8fv3s4c0vuyek2904,Jevon,Simons,Jevon,Simons,Male,J. Simons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-07-31,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,75.0,right,2023-08-13Z,active,no,NaN,NaN,2025-02-03Z,NaN,NaN
e6x3hs6v8cq74ojgluyny72fo,Tygo,Land,Tygo,Land,Male,T. Land,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-01-11,Peize,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,56.0,right,2022-12-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
emglxnqrlqskt8krglv7sziwa,Ricardo Daniel,Pepi,Ricardo,Pepi,Male,R. Pepi,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-01-09,El Paso,USA,7hr2f89v44y65dyu9k92vprwn,185.0,73.0,right,2023-12-03Z,active,no,Mexico,5trdr3jf42i20zj1hnkvcytr6,2024-12-31Z,NaN,NaN
eukc9fng5jfasmr9i814nq8t0,Enzo,Geerts,Enzo,Geerts,Male,E. Geerts,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-01-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,2023-01-04Z,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN
f2wnao7bz7cthsqc12z3moc9g,Peter,Quispel,Peter,Quispel,Male,P. Quispel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-01-02,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-04-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
v2fzut4hxstturbu0sb64hzo,Sven,van der Plas,Sven,van der Plas,Male,S. van der Plas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-02-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
vrkanoideipif70wo4adb5lg,Roy Johannes Maria,Steur,Roy,Steur,Male,R. Steur,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-02-01,Volendam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,NaN,right,2023-01-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
wlltloe6hbe8hin3hix0366s,Matteo,Dams,Matteo,Dams,Male,M. Dams,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-03-09,Brasschaat,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,73.0,left,2021-11-21Z,active,no,NaN,NaN,2025-01-29Z,NaN,NaN
1l6pokz0idh52sh8seqkznms4,Tijmen,Holla,Tijmen,Holla,Male,T. Holla,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-07-25,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-11-07Z,active,yes,NaN,NaN,NaN,NaN,40.0
1xwmx2ydxa5zeqo12778h83ro,Nolan,Martens,Nolan,Martens,Male,N. Martens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-07-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,right,2025-01-23Z,active,yes,NaN,NaN,NaN,NaN,17.0
3fvaph4p7n0i1nwhhtlpayzh0,Pascal,Kuiper,Pascal,Kuiper,Male,P. Kuiper,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-03-17,Papendrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,87.0,right,2020-09-21Z,active,yes,NaN,NaN,NaN,NaN,38.0
472gtgjd61tmky6j73s10rkt0,Efosa Richie,Omorowa,Richie,Omorowa,Male,R. Omorowa,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2004-03-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,78.0,right,2023-07-28Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,9.0
49xsd6e4oyjrhtwsdbdm4rj84,Lennard,Hartjes,Lennard,Hartjes,Male,L. Hartjes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-04-07,Spijkenisse,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,63.0,right,2024-07-26Z,active,yes,NaN,NaN,NaN,NaN,20.0
4gso82x236c4xe0eovfr50sfd,Kik,Pierie,Kik,Pierie,Male,K. Pierie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-07-20,Boston,USA,7hr2f89v44y65dyu9k92vprwn,183.0,72.0,left,2023-07-11Z,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,3.0
4qoddvxuknli8073d54hii2cq,Xander,Blomme,Xander,Blomme,Male,X. Blomme,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-06-21,Eeklo,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,68.0,right,2024-08-07Z,active,yes,NaN,NaN,2025-06-30Z,NaN,6.0
4sunqn5rh61b4lmywcei3d17u,Chadwick Zachary,Booth,Chadwick,Booth,Male,Z. Booth,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-02-17,NaN,USA,7hr2f89v44y65dyu9k92vprwn,184.0,79.0,right,2024-08-28Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,Zach Booth,11.0
4w7a5n358oifbqkyftop0rtka,Jacky,Donkor,Jacky,Donkor,Male,J. Donkor,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1998-11-12,Ghent,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,70.0,right,2022-07-21Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,21.0
5nhideyjwp2347ryi1n9wfq50,Derensili,Sanches Fernandes,Derensili,Sanches Fernandes,Male,D. Sanches Fernandes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-05-28,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,left,2023-07-15Z,active,yes,NaN,NaN,NaN,NaN,30.0
5r0fil8nlhuytgo8ehiz9wr2s,Mika,Luijendijk,Mika,Luijendijk,Male,M. Luijendijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-08-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
5rbr8z5frgawr2ykcmcxbbluy,Fredrik Oscar Olle,Uddenäs,Oscar,Uddenäs,Male,O. Uddenäs,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-08-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,75.0,left,2023-07-29Z,active,no,NaN,NaN,2024-08-26Z,NaN,11.0
5v3kwio58999yd888sqphu49g,Nesto,Groen,Nesto,Groen,Male,N. Groen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-07-22,Spijkenisse,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,76.0,right,2024-07-11Z,active,yes,NaN,NaN,NaN,NaN,19.0
5wwqe546ohp130rvi8x8pt0tm,Arthur,Zagré,Arthur,Zagré,Male,A. Zagré,France,7gww28djs405rfga69smki84o,Defender,player,2001-10-04,Neuilly-sur-Seine,France,7gww28djs405rfga69smki84o,168.0,55.0,left,2023-06-29Z,active,yes,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN,12.0
5yxt2x26j6ym393evvb5utvdg,Rayviën,Rosario,Rayviën,Rosario,Male,R. Rosario,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,2004-04-11,Willemstad,Curaçao,5im58ram567ao2fbnz39sm8vk,181.0,73.0,right,2024-08-17Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,14.0
6coor7jll29drx4kgvyt499wq,Noah,Naujoks,Noah,Naujoks,Male,N. Naujoks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-05-02,Oud-Beijerland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,right,2023-01-30Z,active,yes,NaN,NaN,NaN,NaN,15.0
6h94gwornjobxoqj0opybreok,Seb,Loeffen,Seb,Loeffen,Male,S. Loeffen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-01-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2024-08-13Z,active,no,NaN,NaN,2025-01-30Z,NaN,18.0
6my743on19jmzmlq0crx3mq51,Django,Warmerdam,Django,Warmerdam,Male,D. Warmerdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1995-09-02,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,66.0,left,2024-07-23Z,active,yes,NaN,NaN,NaN,NaN,4.0
790v7fu7f2s40e160mlrb6dt6,Calvin Owen Harm,Raatsie,Calvin,Raatsie,Male,C. Raatsie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-02-09,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,70.0,right,2024-07-16Z,active,yes,NaN,NaN,NaN,NaN,1.0
7y0acvcg9km8dz51t5ndy23md,Mike,van Duinen,Mike,van Duinen,Male,M. van Duinen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1991-11-06,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,74.0,both,2022-07-19Z,active,yes,NaN,NaN,NaN,NaN,29.0
8znaym62oghri26gdn8o6fz84,Serano,Seymor,Serano,Seymor,Male,S. Seymor,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-01-04,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,80.0,right,2020-11-19Z,active,no,NaN,NaN,2025-02-04Z,NaN,34.0
