id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,foot,shirtNumber,startDate,endDate,status,active,placeOfBirth,height,weight,knownName
bj0kslwsaegvaschkmitwbv2s,Federico,Romeo,Federico,Romeo,Male,F. Romeo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2002-03-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,7.0,2023-07-07Z,2024-08-20Z,active,no,NaN,NaN,NaN,NaN
c4bccspnyg73206u27nhiwu1g,Niccolò,Fortini,Niccolò,Fortini,Male,N. Fortini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2006-02-13,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,29.0,2024-08-30Z,2025-06-30Z,active,yes,Camaiore,185.0,NaN,NaN
cj97i9w4hahdv5s070p58s89h,Cristian,Andreoni,Cristian,Andreoni,Male,C. Andreoni,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1992-05-30,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,28.0,2023-09-21Z,NaN,active,yes,Vaprio D'Adda,182.0,80.0,NaN
cvlle39d008uslku5lxvabe5m,Enrico,Piovanello,Enrico,Piovanello,Male,E. Piovanello,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2000-04-20,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,99.0,2023-08-31Z,2025-01-04Z,active,no,NaN,174.0,NaN,NaN
cxmghpfbwv53ufn6e8vvv3hg4,Matteo,Baldi,Matteo,Baldi,Male,M. Baldi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2002-03-06,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,13.0,2023-07-28Z,NaN,active,yes,NaN,193.0,NaN,NaN
d1gfov5z3prec9rt9r1sjbidx,Daniele,Mignanelli,Daniele,Mignanelli,Male,D. Mignanelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1993-05-10,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,19.0,2022-08-10Z,2024-08-30Z,active,no,Cantù,179.0,75.0,NaN
d3dzhnj9na7marc0c4j0d1zbo,Romano Benito,Floriani Mussolini,Romano,Floriani,Male,R. Floriani Mussolini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2003-01-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,15.0,2024-07-05Z,2025-06-30Z,active,yes,Roma,188.0,72.0,NaN
dcz06o234sqyk3ypeqgepvpxw,Francesco Gaetano,Balzano,Francesco,Balzano,Male,F. Balzano,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2008-05-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-12-25Z,2024-12-25Z,active,no,NaN,NaN,NaN,NaN
dhpuu5km3ck486us5pu583e38,Lorenzo,Del Piero,Lorenzo,Del Piero,Male,L. Del Piero,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2007-03-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-08-07Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
dof5okwx2xgoa68iyncdpe8rt,Marco,Varnier,Marco,Varnier,Male,M. Varnier,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1998-06-08,Italy,25f2cmb2r8mk5rj92tzer6kvv,both,24.0,2024-07-10Z,NaN,active,yes,Padova,186.0,82.0,NaN
dvoxluvhxsq603czmvg2pcdwq,Riccardo,Tonin,Riccardo,Tonin,Male,R. Tonin,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2001-01-30,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,17.0,2024-07-04Z,2024-08-31Z,active,no,Arzignano,NaN,NaN,NaN
dxqag9c2m5imkgu0b013dso6i,Giuseppe,Leone,Giuseppe,Leone,Male,G. Leone,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2001-05-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,55.0,2023-08-25Z,NaN,active,yes,Torino,183.0,67.0,NaN
ez1hmuew3awuze8h2r2ssla3u,Gabriele,Artistico,Gabriele,Artistico,Male,G. Artistico,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2002-07-14,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,90.0,2024-07-13Z,2025-01-08Z,active,no,Roma,187.0,79.0,NaN
tf2yf1zxumwruhnnwse8ce3u,Jacopo,Da Riva,Jacopo,Da Riva,Male,J. Da Riva,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2000-10-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,both,21.0,2024-07-09Z,2024-08-24Z,active,no,NaN,187.0,81.0,NaN
2h0d8d3as8plkcsze952djhlh,César Alejandro,Falletti dos Santos,César,Falletti,Male,C. Falletti,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1992-12-02,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,right,19.0,2024-08-30Z,2025-06-30Z,active,yes,Artigas,174.0,78.0,NaN
2qvv9pjgwxutk0sx2dnbndm8l,Gastón Rodrigo,Pereiro López,Gastón,Pereiro,Male,G. Pereiro,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,NaN,NaN,Midfielder,player,1995-06-11,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,left,20.0,2025-02-01Z,NaN,active,yes,Montevideo,188.0,76.0,NaN
2usi6tal8eccmqrjkdo99c2s4,Mehdi Emile,Dorval,Mehdi,Dorval,Male,M. Dorval,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Defender,player,2001-02-09,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,93.0,2022-07-02Z,NaN,active,yes,NaN,176.0,70.0,NaN
34iwlp5whd2kn6hvy1d5xc6i1,Nunzio,Lella,Nunzio,Lella,Male,N. Lella,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2000-07-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,28.0,2024-08-29Z,2025-06-30Z,active,yes,Santeramo in Colle,186.0,76.0,NaN
3mqn4y96mv4jaegftzxljbqlm,Matteo,Ahmetaj,Matteo,Ahmetaj,Male,M. Ahmetaj,Italy,25f2cmb2r8mk5rj92tzer6kvv,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2002-05-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,74.0,2024-07-01Z,2024-08-20Z,active,no,NaN,NaN,NaN,NaN
3szefvs9tify783fquwyb6b55,Alessandro,Tripaldelli,Alessandro,Tripaldelli,Male,A. Tripaldelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1999-02-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,13.0,2024-08-30Z,NaN,active,yes,Naples,182.0,77.0,NaN
419r55867uggqbadb66ymtw5w,Nosa Edward,Obaretin,Nosa,Obaretin,Male,N. Obaretin,Italy,25f2cmb2r8mk5rj92tzer6kvv,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2003-01-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,55.0,2024-07-10Z,2025-06-30Z,active,yes,Forlì,193.0,NaN,NaN
4ew9n1k5q9nurbwq437aw4ahg,Andrea,Astrologo,Andrea,Astrologo,Male,A. Astrologo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2002-04-06,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,16.0,2024-07-01Z,2024-08-30Z,active,no,NaN,NaN,NaN,NaN
4nb6q5eutifwhdxucdj4iq385,Mattia,Maita,Mattia,Maita,Male,M. Maita,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1994-07-29,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,4.0,2020-01-18Z,NaN,active,yes,Messina,182.0,NaN,NaN
4y9swvi27eh7vyn48vbrdp9ed,Boris,Radunović,Boris,Radunovic,Male,B. Radunović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1996-05-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,right,1.0,2024-08-01Z,2025-06-30Z,active,yes,Beograd,194.0,84.0,NaN
5nobew9ivsykdh05mwya7p250,Flavio,De Giosa,Flavio,De Giosa,Male,F. De Giosa,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2007-01-13,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,33.0,2024-07-01Z,2025-01-31Z,active,no,NaN,NaN,NaN,NaN
5zvny0si38ictfz5oa9e8x6uh,Emmanuele,Matino,Emmanuele,Matino,Male,E. Matino,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1998-10-07,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,5.0,2023-01-31Z,2025-01-30Z,active,no,Napoli,186.0,85.0,NaN
6avubzb506i4vcxwsjp1t0zit,Raffaele,Pucino,Raffaele,Pucino,Male,R. Pucino,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1991-05-03,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,25.0,2021-09-02Z,NaN,active,yes,Caserta,183.0,74.0,NaN
6i1czljxorf4zpe5sgynmcx5h,Lorenco,Šimić,Lorenco,Simic,Male,L. Šimić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Defender,player,1996-07-15,Croatia,37hlakrwxyuzovaeoo4sezusp,right,44.0,2024-08-30Z,2025-06-30Z,active,yes,Split,195.0,89.0,NaN
6nrytgna4gypcqih5k44cu8yd,Ahmad,Benali,Ahmad,Benali,Male,Ahmad Benali,Libya,u42u510tspw3jy1ihkb3mdx9,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1992-02-07,England,1fk5l4hkqk12i7zske6mcqju6,right,8.0,2023-01-31Z,NaN,active,yes,Manchester,173.0,66.0,NaN
73ty1f3klw0u58tvua21jdfdg,Dario,Migliaccio,Dario,Migliaccio,Male,D. Migliaccio,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,assistant coach,1981-01-01,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-06-19Z,NaN,active,yes,Torino,NaN,NaN,NaN
7f3eo3ri04uxmfds0q9guhous,Paolo Antonio,De Lucci,Paolo,De Lucci,Male,P. De Lucci,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2006-10-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,12.0,2024-09-13Z,NaN,active,yes,NaN,187.0,NaN,NaN
7wx3dkby21gnlav2nkjt9v3vu,Giacomo,Manzari,Giacomo,Manzari,Male,G. Manzari,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2000-09-21,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,18.0,2024-07-12Z,2025-02-03Z,active,no,Bari,178.0,72.0,NaN
877r201ueuys7mpodshym2tpl,Gregorio,Morachioli,Gregorio,Morachioli,Male,G. Morachioli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2000-02-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,14.0,2023-01-31Z,2024-08-30Z,active,no,La Spezia,172.0,60.0,NaN
90o6q80g2gcqmn0a6lj6iw9ka,Lorenzo,Sgarbi,Lorenzo,Sgarbi,Male,L. Sgarbi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2001-03-24,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,11.0,2024-07-11Z,2025-01-07Z,active,no,Bolzano,189.0,82.0,NaN
93dpni06psk5200tti337kh6,Marco,Pissardo,Marco,Pissardo,Male,M. Pissardo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,1998-01-08,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,22.0,2023-09-06Z,NaN,active,yes,Verbania,184.0,NaN,NaN
98ggh2a4bh6i2w67xeyqp2dbd,Giuseppe,Sibilli,Giuseppe,Sibilli,Male,G. Sibilli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1996-08-07,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,20.0,2024-07-01Z,2025-01-31Z,active,no,Napoli,180.0,77.0,NaN
a4ylgd2gsl6ccyor66y3g60np,Giacomo,Ricci,Giacomo,Ricci,Male,G. Ricci,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1996-09-02,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,31.0,2021-08-31Z,2024-08-30Z,active,no,Livorno,180.0,74.0,NaN
aif4l3ejkfaqirszfkgkr5rdh,Nicola,Bellomo,Nicola,Bellomo,Male,N. Bellomo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1991-02-18,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,10.0,2022-07-26Z,NaN,active,yes,Bari,174.0,70.0,NaN
arjzlnc4430mqjep8qba549hw,Hemsley Chizorba,Akpa-Chukwu,Hemsley,Akpa-Chukwu,Male,H. Akpa-Chukwu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-07-14,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,28.0,2023-08-11Z,2024-08-23Z,active,no,Douala,NaN,NaN,NaN
auqjshgkv3xgp0abk0rdnie0a,Nicholas,Bonfanti,Nicholas,Bonfanti,Male,N. Bonfanti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2002-03-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,11.0,2025-01-22Z,2025-06-30Z,active,yes,NaN,178.0,68.0,NaN
banl2dah01b9j0abhwrtzn66s,Coli,Saco,Coli,Saco,Male,C. Saco,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-05-15,France,7gww28djs405rfga69smki84o,left,94.0,2024-08-30Z,2025-06-30Z,active,yes,Créteil,197.0,90.0,NaN
be4csmuoic0b982roo7otauj8,Costantino,Favasuli,Costantino,Favasuli,Male,C. Favasuli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2004-04-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,27.0,2024-07-04Z,2025-06-30Z,active,yes,NaN,178.0,NaN,NaN
bhfla994uuhbvid7p4k9u89w4,Andrea,Oliveri,Andrea,Oliveri,Male,A. Oliveri,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2003-01-14,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,7.0,2024-07-13Z,2025-06-30Z,active,yes,Palermo,181.0,NaN,NaN
c1ib4xuxnho4s71tj44za6xg5,Francesco,Vicari,Francesco,Vicari,Male,F. Vicari,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1994-08-03,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,23.0,2022-07-09Z,NaN,active,yes,Roma,190.0,80.0,NaN
cgcwrulsr19sn3b2c5af71exh,Karlo,Lulić,Karlo,Lulic,Male,K. Lulić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,1996-05-10,Croatia,37hlakrwxyuzovaeoo4sezusp,right,26.0,2024-01-03Z,2024-09-05Z,active,no,Nova Gradiška,187.0,76.0,NaN
ck0xsd3ntd9t30ue0c4hjnbhl,Valerio,Mantovani,Valerio,Mantovani,Male,V. Mantovani,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,1996-04-18,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,3.0,2024-08-07Z,2025-06-30Z,active,yes,Roma,180.0,70.0,NaN
cliy1oequbtz7kyo4gh8pjcvd,Moreno,Longo,Moreno,Longo,Male,M. Longo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,coach,1976-02-14,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2024-06-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
copo8qsmvy2fhpi1aev6f46i1,Davide,Marfella,Davide,Marfella,Male,D. Marfella,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,1999-09-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,45.0,2024-09-18Z,NaN,active,yes,Pozzuoli,182.0,76.0,NaN
cwbrl3uppq8p2vc4zvus4eqne,Francesco Paolo,Scafetta,Francesco,Scafetta,Male,F. Scafetta,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2002-08-07,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,98.0,2024-07-01Z,2024-09-28Z,active,no,NaN,NaN,NaN,NaN
d3u6rb7l7yd1sm0flqwlnzi09,Andrea,Favilli,Andrea,Favilli,Male,A. Favilli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1997-05-17,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,99.0,2024-08-30Z,2025-06-30Z,active,yes,Pisa,190.0,78.0,NaN
e5ccnxgbz5jmqwy6fza3gdsl,Kevin,Lasagna,Kevin,Lasagna,Male,K. Lasagna,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1992-08-10,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,15.0,2024-07-19Z,2025-06-30Z,active,yes,Suzzara,185.0,80.0,NaN
e8q5ejb7xhahmf48q58e04ahg,Filippo,Faggi,Filippo,Faggi,Male,F. Faggi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2003-02-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,80.0,2024-07-01Z,2024-08-29Z,active,no,NaN,183.0,NaN,NaN
evr68rbfyhhzvbrxdatpz97f9,Andrea,D'Errico,Andrea,D'Errico,Male,A. D'Errico,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1992-03-24,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,90.0,2024-07-01Z,2024-09-28Z,active,no,Milan,171.0,NaN,NaN
q281ehu1acmc9v96sv9g8bmx,Giulio,Maggiore,Giulio,Maggiore,Male,G. Maggiore,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1998-03-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,21.0,2025-02-03Z,2025-06-30Z,active,yes,Genova,184.0,69.0,NaN
rguhd3fxzvy34uk52nyjcyj9,Raffaele,Maiello,Raffaele,Maiello,Male,R. Maiello,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1991-07-10,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,17.0,2022-07-01Z,NaN,active,yes,Acerra,177.0,73.0,NaN
ubwmzz1zku0kfusjxazie5ex,Andrija,Novakovich,Andrija,Novakovich,Male,A. Novakovich,USA,7hr2f89v44y65dyu9k92vprwn,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1996-09-21,USA,7hr2f89v44y65dyu9k92vprwn,right,9.0,2024-07-23Z,2025-06-30Z,active,yes,Muskego,192.0,78.0,NaN
12vo1l1xngzwi7kndbnyzfbv9,Antonio-Mirko,Čolak,Antonio,Colak,Male,A. Čolak,Croatia,37hlakrwxyuzovaeoo4sezusp,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1993-09-17,Germany,36min0qztu8eydwvpv8t1is0m,both,17.0,2024-08-30Z,NaN,active,yes,Ludwigsburg,188.0,83.0,NaN
1dwczfi2zqbz8jfyd1lcrq7rp,Riccardo,Taddei,Riccardo,Taddei,Male,R. Taddei,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,assistant coach,1980-09-05,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,2023-11-15Z,NaN,active,yes,Pisa,178.0,70.0,NaN
1g33yrs4i31qzttlkgqukxx7u,Salvatore,Elia,Salvatore,Elia,Male,S. Elia,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1999-06-30,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,7.0,2023-09-01Z,NaN,active,yes,Prato,183.0,70.0,NaN
1lota2za1imhl3oydwa89u5l,Filippo,Bandinelli,Filippo,Bandinelli,Male,F. Bandinelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,1995-03-29,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,25.0,2023-07-21Z,NaN,active,yes,Firenze,180.0,70.0,NaN
1v6nfd46wx11jbfertslccbo4,Francesco Pio,Esposito,Francesco Pio,Esposito,Male,F. Esposito,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2005-06-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,9.0,2023-08-01Z,NaN,active,yes,NaN,190.0,80.0,Francesco Pio Esposito
1vw0eyp65peggsjq0udce2vo,Giovanni,Corradini,Giovanni,Corradini,Male,G. Corradini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2002-11-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,21.0,2023-08-26Z,2024-08-21Z,active,no,Orvieto,182.0,75.0,NaN
2rgkzs11z0rrzo4naywvxj6s4,Matteo Michele,Leonardo,Matteo,Leonardo,Male,M. Leonardo,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2007-10-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,22.0,2025-01-17Z,2025-04-28Z,active,no,NaN,NaN,NaN,NaN
2ya2ozbgvtrwx5fp5ekdo9fx1,Stefano,Gori,Stefano,Gori,Male,S. Gori,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,1996-03-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,66.0,2024-08-30Z,2025-06-30Z,active,yes,Brescia,185.0,70.0,NaN
38urdiipxhrbrsz62th8mokyc,Halid,Djankpata,Halid,Djankpata,Male,H. Djankpata,Italy,25f2cmb2r8mk5rj92tzer6kvv,Togo,3jiuckrqd0zejkm452st5dyq7,Midfielder,player,2005-04-13,Togo,3jiuckrqd0zejkm452st5dyq7,right,82.0,2024-08-30Z,NaN,active,yes,Lomé,185.0,69.0,NaN
39504a9fwi439uhqbwc809ene,Duccio,Degli Innocenti,Duccio,Degli Innocenti,Male,D. Degli Innocenti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Midfielder,player,2003-04-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,6.0,2024-08-02Z,2025-06-30Z,active,yes,NaN,180.0,75.0,NaN
399j815r2akyfreynjrouwbmx,Petko,Rosenov Hristov,Petko,Hristov,Male,P. Hristov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,Defender,player,1999-03-01,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,right,55.0,2023-07-01Z,NaN,active,yes,Sofia,191.0,85.0,NaN
3alpnqozguzoyyijixfbwh5ka,Giuseppe,Di Serio,Giuseppe,Di Serio,Male,G. Di Serio,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,2001-07-20,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,20.0,2024-07-01Z,NaN,active,yes,Trento,182.0,76.0,NaN
3as3hk30rs52hwrcxldkrciz8,Rachid,Kouda,Rachid,Kouda,Male,R. Kouda,Italy,25f2cmb2r8mk5rj92tzer6kvv,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,2002-07-25,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,80.0,2024-08-31Z,2025-06-30Z,active,yes,Cantù,188.0,78.0,NaN
3tc9k0ekzrt2vei2l4yjhp5g5,Gianluca,Lapadula Vargas,Gianluca,Lapadula,Male,G. Lapadula,Peru,2uib9hdovpcye4re2l3omr4dl,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1990-02-07,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,10.0,2025-01-31Z,NaN,active,yes,Torino,178.0,71.0,NaN
545o5sllzb34kosvbw3fxhc5x,Arkadiusz,Reca,Arkadiusz,Reca,Male,A. Reca,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Defender,player,1995-06-17,Poland,27baqb7359ywdvsxxklx1kn11,left,13.0,2022-07-01Z,NaN,active,yes,Chojnicach,187.0,81.0,NaN
57iidaul9ucet0aq666t5z2wa,Giuseppe,Aurelio,Giuseppe,Aurelio,Male,G. Aurelio,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2000-03-22,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,31.0,2024-07-15Z,2025-06-30Z,active,yes,Bracciano,186.0,80.0,NaN
5ir1co1upsbvucs2if8j2mrx1,Ádám,Nagy,Ádám,Nagy,Male,Á. Nagy,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,Midfielder,player,1995-06-17,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,right,8.0,2024-07-01Z,NaN,active,yes,Budapest,178.0,70.0,NaN
63iuskrqndwv19k9w1b2n9yj8,Simone,Giorgeschi,Simone,Giorgeschi,Male,S. Giorgeschi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2004-06-28,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,65.0,2024-07-01Z,NaN,active,yes,Genoa,190.0,78.0,NaN
7x3b73cpu51pi17khtxp63x79,Diego,Falcinelli,Diego,Falcinelli,Male,D. Falcinelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Attacker,player,1991-06-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,left,11.0,2024-01-22Z,NaN,active,yes,Perugia,186.0,76.0,NaN
8bou10ttzwz0734eu9qbkk1sk,Diego,Mascardi,Diego,Mascardi,Male,D. Mascardi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Goalkeeper,player,2006-09-26,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,12.0,2023-07-01Z,NaN,active,yes,Carrara,198.0,80.0,NaN
8kioh2rzit592d4zwjoqsftas,Nicolò,Bertola,Nicolò,Bertola,Male,N. Bertola,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,Defender,player,2003-03-23,Italy,25f2cmb2r8mk5rj92tzer6kvv,right,77.0,2023-07-01Z,NaN,active,yes,NaN,185.0,79.0,NaN
9casrbyhvk5woencvp365fnmy,Salvador,Ferrer Canals,Salvador,Ferrer,Male,Salvador Ferrer,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,1998-01-21,Spain,49ih1pwv3ahshdf8uzrimi54c,right,4.0,2024-07-01Z,NaN,active,yes,Martorell,184.0,73.0,NaN
