id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,height,weight,foot,endDate,knownName
bxpuoixlnfyk2jbej4k8uesk4,Jordan,Mendes Correia,Jordan,Mendes,Male,J. Mendes,France,7gww28djs405rfga69smki84o,player,2004-03-07,NaN,France,7gww28djs405rfga69smki84o,2025-06-30Z,active,yes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Midfielder,6.0,NaN,NaN,NaN,NaN,NaN
c73g48ncmjwhbaxzmrz9ed0k4,Yanis,Dahalani,Yanis,Dahalani,Male,Y. Dahalani,France,7gww28djs405rfga69smki84o,player,2005-02-23,NaN,France,7gww28djs405rfga69smki84o,2025-07-08Z,active,yes,Mayotte,2ei35jfxyya3wohqi6x3wqpuh,Midfielder,NaN,NaN,NaN,left,NaN,NaN
cgi58xhkxt79sl1tejcf0hses,Mathis,Magnin,Mathis,Magnin,Male,M. Magnin,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,2001-09-24,Genève,Switzerland,3bh70jgvc5mn58x0byjkuda17,2025-06-20Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,4.0,190.0,85.0,right,NaN,NaN
crn7i9243dnczl74jti8i5pzp,Flavien,Tait,Flavien,Tait,Male,F. Tait,France,7gww28djs405rfga69smki84o,player,1993-02-02,Longjumeau,France,7gww28djs405rfga69smki84o,2025-10-17Z,active,no,NaN,NaN,Midfielder,29.0,175.0,70.0,right,2026-01-05Z,NaN
czuzcn8aksf8hmibckue1s8dm,Mehdi,Baaloudj,Mehdi,Baaloudj,Male,M. Baaloudj,Algeria,1ayprcriqhb8iv10ch70clppu,player,2001-02-02,NaN,France,7gww28djs405rfga69smki84o,2025-07-02Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,10.0,189.0,78.0,right,NaN,NaN
dgs76xugujyrvpx9yji1rcwyx,Clément,Jolibois Houilliez,Clément,Jolibois,Male,C. Jolibois,France,7gww28djs405rfga69smki84o,player,1997-09-03,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,5.0,192.0,NaN,NaN,NaN,NaN
f2ue546ihjt8itvsvbtxw2wgl,Didier,Santini,Didier,Santini,Male,D. Santini,France,7gww28djs405rfga69smki84o,coach,1968-09-07,Marseille,France,7gww28djs405rfga69smki84o,2022-12-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
yoqla2pfcqf88bp66zv786j8,Raphaël,Lipinski,Raphaël,Lipinski,Male,R. Lipinski,France,7gww28djs405rfga69smki84o,player,2002-07-30,Poissy,France,7gww28djs405rfga69smki84o,2023-08-02Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Defender,3.0,181.0,79.0,left,NaN,NaN
zfy4tf8inqkb8zsrd08f2h62,Loni,Laurent Quenabio,Loni,Laurent,Male,L. Laurent,France,7gww28djs405rfga69smki84o,player,2001-04-17,Romans-sur-Isère,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Defender,24.0,184.0,73.0,right,NaN,NaN
17geufx4th086s4svex86loet,Florian,Bohnert,Florian,Bohnert,Male,F. Bohnert,Luxembourg,f2r46apchse9eg3n9c9pupfs,player,1997-11-09,NaN,Luxembourg,f2r46apchse9eg3n9c9pupfs,2023-01-01Z,active,yes,NaN,NaN,Defender,15.0,182.0,76.0,right,NaN,NaN
1ik39v820li9rmatk4dje05at,Gustave,Akueson,Gustave,Akueson,Male,G. Akueson,Togo,3jiuckrqd0zejkm452st5dyq7,player,1995-12-20,Ermont,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,28.0,190.0,85.0,right,NaN,NaN
26kflzrcul8evbehh0h0eurro,Ruben,Beliandjou,Ruben,Beliandjou,Male,R. Beliandjou,France,7gww28djs405rfga69smki84o,player,2005-07-08,NaN,France,7gww28djs405rfga69smki84o,2026-01-22Z,active,yes,NaN,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN
2k4gm69lfod63ly58k2ng83qh,Tom,Ducrocq,Tom,Ducrocq,Male,T. Ducrocq,France,7gww28djs405rfga69smki84o,player,1999-08-25,Blendecques,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Midfielder,13.0,176.0,62.0,right,NaN,NaN
2mcmtd938ghenrhl2j6wt15ux,Mehdi,Merghem,Mehdi,Merghem,Male,M. Merghem,Algeria,1ayprcriqhb8iv10ch70clppu,player,1997-07-19,Aubervilliers,France,7gww28djs405rfga69smki84o,2026-02-02Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,29.0,178.0,70.0,left,NaN,NaN
2w4a8tsiwi3azl6wakw2yuru2,Félix,Tomi,Félix,Tomi,Male,F. Tomi,France,7gww28djs405rfga69smki84o,player,2000-08-31,Ajaccio,France,7gww28djs405rfga69smki84o,2023-01-18Z,active,yes,NaN,NaN,Midfielder,9.0,181.0,72.0,right,NaN,NaN
35rmk0bmc8jgubw59bc1hkpd6,Issiaka,Karamoko,Issiaka,Karamoko,Male,I. Karamoko,France,7gww28djs405rfga69smki84o,player,2001-07-15,Paris,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,8.0,NaN,NaN,NaN,NaN,NaN
35sqdzhxipc9s72ezx51hw4yc,Yahya,Bathily,Yahya,Bathily,Male,Y. Bathily,France,7gww28djs405rfga69smki84o,player,2003-06-08,Belley,France,7gww28djs405rfga69smki84o,2024-08-26Z,active,yes,NaN,NaN,Midfielder,21.0,NaN,NaN,NaN,NaN,NaN
37ahquke0mo4kkzkfm10ii3v8,Steevy,Mazikou,Steevy,Mazikou,Male,S. Mazikou,Congo,1s2y6o0lwj69dj5ib5pid8f6r,player,2004-01-31,Orléans,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,no,France,7gww28djs405rfga69smki84o,Defender,NaN,180.0,NaN,left,2025-08-12Z,NaN
37m3g6fsikf8kjr4ek9cyh80l,Michel,Moretti,Michel,Moretti,Male,M. Moretti,France,7gww28djs405rfga69smki84o,coach,1989-05-26,Bastia,France,7gww28djs405rfga69smki84o,2025-10-30Z,active,no,NaN,NaN,NaN,NaN,175.0,63.0,left,2025-11-16Z,NaN
39ukwlalgqyl148ax2cj8spn9,Julien,Fabri,Julien,Fabri,Male,J. Fabri,France,7gww28djs405rfga69smki84o,player,1994-02-05,Marseille,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,NaN,NaN,Goalkeeper,23.0,183.0,75.0,right,NaN,NaN
3llomoce69chpaezul1kpb4t0,Jocelyn,Janneh,Jocelyn,Janneh,Male,J. Janneh,Guinea,4i9sg55wigitrfx7290f59ceo,player,2002-12-06,Freetown,Sierra Leone,7kilikg56sxc0dsd6168dr57b,2022-07-23Z,active,yes,Sierra Leone,7kilikg56sxc0dsd6168dr57b,Midfielder,66.0,184.0,NaN,right,NaN,NaN
3vwboh2xwfgyxekaj5f1dukus,Loup-Diwan,Guého,Loup,Gueho,Male,L. Guého,France,7gww28djs405rfga69smki84o,player,2004-05-24,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,no,NaN,NaN,Defender,NaN,188.0,82.0,right,2025-08-26Z,NaN
3ytyicl8uhpnpdgzff9tkyb4l,Dominique,Guidi,Dominique,Guidi,Male,D. Guidi,France,7gww28djs405rfga69smki84o,player,1996-02-06,Porto-Vecchio,France,7gww28djs405rfga69smki84o,2020-07-01Z,active,yes,NaN,NaN,Defender,6.0,177.0,75.0,right,NaN,NaN
416l7tk34c4v5z4catpc1ym8k,David,Djédjé,David,Djédjé,Male,D. Djédjé,France,7gww28djs405rfga69smki84o,player,2007-01-30,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,34.0,NaN,NaN,NaN,NaN,NaN
4sdfaikxbnt6wot5niozynu38,Maxime,Blé,Maxime,Blé,Male,M. Blé,France,7gww28djs405rfga69smki84o,player,2002-07-26,NaN,France,7gww28djs405rfga69smki84o,2024-11-28Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,11.0,177.0,69.0,right,NaN,NaN
4tsb5lvs8qpdw16wb1hl4h9ii,Juan José,Guevara Possú,Juan,Guevara,Male,J. Guevara,Colombia,6kby8rq1p01fg5ds38ckkrcs5,player,2001-06-27,Cali,Colombia,6kby8rq1p01fg5ds38ckkrcs5,2024-07-31Z,active,yes,NaN,NaN,Defender,3.0,180.0,80.0,right,2026-06-30Z,NaN
5uyrvtwian786equg0uqu0iz8,Alexandre,Bi Zaouai,Alexandre,Zaouai,Male,A. Zaouai,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2005-04-01,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2025-07-16Z,active,yes,NaN,NaN,Midfielder,18.0,NaN,NaN,NaN,NaN,NaN
7ciqnw18plh39zetcxv09p6hg,Nicolas,Parravicini,Nicolas,Parravicini,Male,N. Parravicini,Italy,25f2cmb2r8mk5rj92tzer6kvv,player,1997-08-05,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,2025-07-01Z,active,yes,NaN,NaN,Attacker,19.0,195.0,NaN,right,NaN,NaN
7j2kef8h2lkz7slmtepynu5g4,Lisandru Pierre,Olmeta,Lisandru,Olmeta,Male,L. Olmeta,France,7gww28djs405rfga69smki84o,player,2005-07-21,Ajaccio,France,7gww28djs405rfga69smki84o,2025-06-25Z,active,yes,NaN,NaN,Goalkeeper,1.0,190.0,75.0,right,2026-06-30Z,NaN
7xpi2r1fiagfmhbh0lal8zey2,Amine,Boutrah,Amine,Boutrah,Male,A. Boutrah,France,7gww28djs405rfga69smki84o,player,2000-10-26,Porto-Vecchio,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,10.0,173.0,60.0,right,NaN,NaN
8h7x549oqg8ny1g7n1nklfpp1,Frédéric,Née,Frédéric,Née,Male,F. Née,France,7gww28djs405rfga69smki84o,assistant coach,1975-04-18,Bayeux,France,7gww28djs405rfga69smki84o,2020-03-01Z,active,yes,NaN,NaN,NaN,NaN,183.0,73.0,right,NaN,NaN
8tucmf6ybcz7nu5pxh8bwi7yt,Joachim,Eickmayer,Joachim,Eickmayer,Male,J. Eickmayer,France,7gww28djs405rfga69smki84o,player,1993-01-11,Bully-les-Mines,France,7gww28djs405rfga69smki84o,2026-01-18Z,active,yes,NaN,NaN,Midfielder,17.0,178.0,71.0,right,NaN,NaN
93nkh0uy1oy874nptc39aygic,Matteo,Petrignani,Matteo,Petrignani,Male,M. Petrignani,France,7gww28djs405rfga69smki84o,player,2005-09-09,NaN,France,7gww28djs405rfga69smki84o,2025-09-11Z,active,yes,NaN,NaN,Midfielder,33.0,176.0,NaN,left,NaN,NaN
9ks09rfm5rrgui2cwwhl951xw,Mamadou,Soumahoro,Mamadou,Soumahoro,Male,M. Soumahoro,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2005-10-01,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2024-07-03Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN,NaN,2025-09-03Z,NaN
a7kchiqhophwlsrpd73x7io7o,Noah,Zilliox,Noah,Zilliox,Male,N. Zilliox,France,7gww28djs405rfga69smki84o,player,2003-03-17,NaN,France,7gww28djs405rfga69smki84o,2025-10-30Z,active,yes,NaN,NaN,Defender,12.0,NaN,NaN,NaN,NaN,NaN
abin8sn56s8vq6n1npgkgvzdh,Réginald,Ray,Reginald,Ray,Male,R. Ray,France,7gww28djs405rfga69smki84o,coach,1968-10-31,Cucq,France,7gww28djs405rfga69smki84o,2025-11-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c0zltqpdjrq8l26xwn0mockwl,Johny,Placide,Johny,Placide,Male,J. Placide,Haiti,5mp58o38d0mr5qt8g4o6l7efg,player,1988-01-29,Paris,France,7gww28djs405rfga69smki84o,2021-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,30.0,181.0,84.0,right,NaN,NaN
cbciqoin4avsen0vu7cfqtxqs,Christ Ravynel,Inao Oulaï,Christ,Inao Oulaï,Male,C. Inao Oulaï,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2006-04-06,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2024-07-06Z,active,no,NaN,NaN,Midfielder,NaN,173.0,NaN,right,2025-08-20Z,NaN
cboa5y2fdv6teieo72ests4fe,Anthony,Roncaglia,Anthony,Roncaglia,Male,A. Roncaglia,France,7gww28djs405rfga69smki84o,player,2000-08-30,Bastia,France,7gww28djs405rfga69smki84o,2019-12-01Z,active,yes,NaN,NaN,Defender,4.0,180.0,70.0,right,NaN,NaN
cp9lno5c1zrotmd2rtq5yip78,Donovan,Basset,Donovan,Basset,Male,D. Basset,France,7gww28djs405rfga69smki84o,player,2004-01-05,NaN,France,7gww28djs405rfga69smki84o,2025-05-01Z,active,yes,NaN,NaN,Defender,2.0,NaN,NaN,NaN,NaN,NaN
ct4g07nfzirv5eatl3owl8650,Mohamed Lamine,Cissé,Lamine,Cissé,Male,L. Cissé,France,7gww28djs405rfga69smki84o,player,2003-02-15,Créteil,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,no,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,NaN,179.0,69.0,right,2025-08-14Z,NaN
d2j70qk8jb8t33cz5kvq63dp0,Zyed,Beltaief,Zyed,Beltaief,Male,Z. Beltaief,Algeria,1ayprcriqhb8iv10ch70clppu,player,2006-03-27,Paris,France,7gww28djs405rfga69smki84o,2025-11-14Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,27.0,181.0,NaN,right,NaN,NaN
de98xp1zerjkcupsiu3ce0u1g,Tom,Meynadier,Tom,Meynadier,Male,T. Meynadier,France,7gww28djs405rfga69smki84o,player,2000-01-27,NaN,France,7gww28djs405rfga69smki84o,2024-02-01Z,active,yes,NaN,NaN,Defender,24.0,176.0,NaN,right,NaN,NaN
dqldyg42lp28xlq0xp6dd68oa,Cyrille Loïc,Onana Etoga,Loïc,Etoga,Male,L. Etoga,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2003-04-01,Nkol Megnegue,Cameroon,4eb9feio6u267dd1jcwaf38mt,2024-07-01Z,active,no,NaN,NaN,Midfielder,29.0,186.0,NaN,right,2026-01-31Z,NaN
dvp31n723rn6ipd3xwgxtu1w4,Ayman,Aiki,Ayman,Aiki,Male,A. Aiki,France,7gww28djs405rfga69smki84o,player,2005-06-25,Champigny-sur-Marne,France,7gww28djs405rfga69smki84o,2025-08-14Z,active,yes,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,25.0,178.0,75.0,right,NaN,NaN
egokjx0cjn3dzz6uke8gcxogk,Nassim,Douce,Nassim,Douce,Male,N. Douce,France,7gww28djs405rfga69smki84o,player,2007-02-12,NaN,France,7gww28djs405rfga69smki84o,2025-11-28Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,NaN,NaN,NaN,NaN,NaN,NaN
emv3qrjcgk44qcnfcfl5k8hxx,Christophe,Vincent,Christophe,Vincent,Male,C. Vincent,France,7gww28djs405rfga69smki84o,player,1992-11-08,Bastia,France,7gww28djs405rfga69smki84o,2018-10-04Z,active,yes,NaN,NaN,Midfielder,7.0,178.0,74.0,right,NaN,NaN
enmvg97zw912ysa1hqr7mznpx,Benoit,Tavenot,Benoit,Tavenot,Male,B. Tavenot,France,7gww28djs405rfga69smki84o,coach,1977-01-03,Paris 15e,France,7gww28djs405rfga69smki84o,2024-06-05Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2025-10-30Z,NaN
erw4bszp444ze7q9modzzygb8,Jérémy,Sebas,Jérémy,Sebas,Male,J. Sebas,Martinique,1eb70pvuqssbbg3yamdba5ie5,player,2003-04-14,Sainte-Anne,Martinique,1eb70pvuqssbbg3yamdba5ie5,2025-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,14.0,187.0,82.0,right,NaN,NaN
iwdw7gstefpeg5ax75s6uwic,Sacha,Contena,Sacha,Contena,Male,S. Contena,France,7gww28djs405rfga69smki84o,player,2005-10-04,NaN,France,7gww28djs405rfga69smki84o,2025-08-13Z,active,yes,NaN,NaN,Goalkeeper,16.0,NaN,NaN,NaN,NaN,NaN
vhcobqvcy71xknlwum4v2l1w,Victor,Lebas,Victor,Lebas da Silva,Male,Victor Lebas,Portugal,1nbm5i9a0403zzvltn17lxinc,player,2004-09-14,NaN,France,7gww28djs405rfga69smki84o,2025-11-14Z,active,yes,NaN,NaN,Defender,35.0,NaN,NaN,NaN,NaN,Victor Lebas
yl0xjz80l54gd87o98gw9c7o,Zakaria,Ariss,Zakaria,Ariss,Male,Z. Ariss,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2004-06-17,Marseille,France,7gww28djs405rfga69smki84o,2024-07-30Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,5.0,178.0,NaN,left,NaN,NaN
1546gmpi7b1cwi9ilbrrfoqac,Lucas,Droyaux,Lucas,Droyaux,Male,L. Droyaux,France,7gww28djs405rfga69smki84o,player,2005-01-28,NaN,France,7gww28djs405rfga69smki84o,2025-08-14Z,active,yes,NaN,NaN,Goalkeeper,40.0,NaN,NaN,NaN,NaN,NaN
1e14zr4gcx5g96lt1zjcxq09h,Mamadou,Samassa,Mamadou,Samassa,Male,M. Samassa,Mali,d0v29nncgikdswlxpdq553zz,player,1990-02-16,Montreuil-sous-Bois,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,30.0,198.0,85.0,right,NaN,NaN
1esvpea7fo5a0l520ilt8fy1g,Joseph Layousse Irfa,Samb,Joseph,Samb,Male,J. Samb,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,2000-10-25,Rufisque,Senegal,6hhqyhr5cwq2pfprlazyposyk,2025-10-07Z,active,yes,NaN,NaN,Defender,35.0,183.0,NaN,left,NaN,NaN
1ht9aoukdt0cy3097u8gabkes,Mathis,Houdayer,Mathys,Houdayer,Male,M. Houdayer,France,7gww28djs405rfga69smki84o,player,2005-04-30,NaN,France,7gww28djs405rfga69smki84o,2025-12-18Z,active,yes,NaN,NaN,Attacker,31.0,NaN,NaN,NaN,NaN,NaN
1ihr0tynwvmw6fr2pg3nwf8id,Olivier,Frapolli,Olivier,Frapolli,Male,O. Frapolli,France,7gww28djs405rfga69smki84o,coach,1971-09-27,Hyeres,France,7gww28djs405rfga69smki84o,2019-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23kk95p8zf228zmyocxamga1h,Théo,Pellenard,Théo,Pellenard,Male,T. Pellenard,France,7gww28djs405rfga69smki84o,player,1994-03-04,Lille,France,7gww28djs405rfga69smki84o,2025-01-16Z,active,no,NaN,NaN,Defender,2.0,184.0,78.0,left,2026-01-22Z,NaN
3pli8kudxxa2vgxw0p99t4bmd,Cyril Paul,Mandouki,Cyril,Mandouki,Male,C. Mandouki,Martinique,1eb70pvuqssbbg3yamdba5ie5,player,1991-08-21,Paris,France,7gww28djs405rfga69smki84o,2025-07-22Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,14.0,179.0,76.0,right,NaN,NaN
3qx38uytg8hdc1izxnmb69rdh,Yohan,Tavares,Yohan,Tavares,Male,Yohan Tavares,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1988-03-02,Tours,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,23.0,188.0,81.0,right,NaN,Yohan Tavares
40jnibha2scud40hz1lwnk0es,Aymeric,Faurand-Tournaire,Aymeric,Faurand-Tournaire,Male,A. Faurand-Tournaire,France,7gww28djs405rfga69smki84o,player,2004-04-14,Cordemais,France,7gww28djs405rfga69smki84o,2024-11-16Z,active,no,NaN,NaN,Attacker,27.0,181.0,NaN,NaN,2026-01-29Z,NaN
4uirgmoz71hva0kg33t7gjc9,Peter,Ouaneh,Peter,Ouaneh,Male,P. Ouaneh,France,7gww28djs405rfga69smki84o,player,1998-04-04,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2023-07-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,4.0,184.0,78.0,right,NaN,NaN
5codmq7nj98dsjhhp6rzy9eqx,William Ludovic,Brandon Bianda,William,Bianda,Male,W. Bianda,France,7gww28djs405rfga69smki84o,player,2000-04-30,Suresnes,France,7gww28djs405rfga69smki84o,2024-07-10Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,3.0,187.0,82.0,left,NaN,NaN
5lm7x9fo3p5no02ull0cei0ru,Mamadou,Camara,Mamadou,Camara,Male,Mamadou Camara,Mali,d0v29nncgikdswlxpdq553zz,player,2001-02-07,Aubervilliers,France,7gww28djs405rfga69smki84o,2024-08-30Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,9.0,186.0,71.0,right,NaN,Mamadou Camara
5wrncizb43s3bu803hf1muru2,Sam,Sanna,Sam,Sanna,Male,S. Sanna,France,7gww28djs405rfga69smki84o,player,1999-03-08,Lourdes,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,6.0,170.0,65.0,right,NaN,NaN
63ox7kqo9rl36cvk4joqh9soa,Eros Horatio Emmanuel,Maddy,Eros,Maddy,Male,E. Maddy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,player,2001-02-05,Woerden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-09-01Z,active,yes,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,34.0,177.0,71.0,right,2026-06-30Z,NaN
6ahpwf1pbykftxd7w8xrphjl6,Mattéo,Commaret,Mattéo,Commaret,Male,M. Commaret,France,7gww28djs405rfga69smki84o,player,2002-01-02,NaN,France,7gww28djs405rfga69smki84o,2025-07-04Z,active,yes,NaN,NaN,Defender,12.0,NaN,NaN,NaN,NaN,NaN
6eg8vaxpqsd6cyh736h7bq4x6,Dylan,Mbayo,Dylan,Mbayo,Male,D. Mbayo,Belgium,4wbzjcclyefma1ourvjsu4q2j,player,2001-10-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,2026-01-19Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,15.0,175.0,65.0,left,2026-06-30Z,NaN
6oftfrma9u36w2afjjs32fl04,Mamadou,Sidibé,Mamadou,Sidibé,Male,M. Sidibé,France,7gww28djs405rfga69smki84o,player,2005-02-18,NaN,France,7gww28djs405rfga69smki84o,2026-01-27Z,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN
75zyvb390pwzuqfukr7hid638,Mathis Anthony,N'Tessa,Mathis,Ntessa,Male,M. N'Tessa,Congo,1s2y6o0lwj69dj5ib5pid8f6r,player,2008-07-28,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN
7c58hgy3g9gntpuqf5w5hpvu2,Malik,Sellouki,Malik,Sellouki,Male,M. Sellouki,France,7gww28djs405rfga69smki84o,player,2000-03-21,Nice,France,7gww28djs405rfga69smki84o,2024-08-02Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,10.0,177.0,67.0,right,NaN,NaN
911m4nsaehgl2b2ctlfleoc9g,Trevis,Dago,Trévis,Dago,Male,T. Dago,France,7gww28djs405rfga69smki84o,player,2005-01-21,NaN,France,7gww28djs405rfga69smki84o,2026-01-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,11.0,183.0,76.0,right,NaN,NaN
acj5n8ucnl50x95mrpb78iplg,William,Benard,William,Benard,Male,W. Benard,France,7gww28djs405rfga69smki84o,player,2003-04-27,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,26.0,182.0,75.0,NaN,NaN,NaN
aruhl2jr1yeywl4m41zb0wvrp,Maxime,Hautbois,Maxime,Hautbois,Male,M. Hautbois,France,7gww28djs405rfga69smki84o,player,1991-01-03,Laval,France,7gww28djs405rfga69smki84o,2021-07-01Z,active,yes,NaN,NaN,Goalkeeper,1.0,181.0,75.0,right,NaN,NaN
ausaja79nhlknp6lbmznb7ckq,Williams Joseph Gabriel,Kokolo,William,Kokolo,Male,W. Kokolo,France,7gww28djs405rfga69smki84o,player,2000-06-09,Paris,France,7gww28djs405rfga69smki84o,2024-07-10Z,active,no,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,17.0,181.0,75.0,left,2025-09-01Z,NaN
b4a09yp2av6sczrh3kz85zk7o,Aristide,Mateta,Aristide,Mateta,Male,A. Mateta,France,7gww28djs405rfga69smki84o,player,2003-01-03,NaN,France,7gww28djs405rfga69smki84o,2025-09-26Z,active,no,NaN,NaN,Midfielder,33.0,NaN,NaN,NaN,2026-01-23Z,NaN
b4a2wu8fdbrh5sirpv34hoewa,Titouan Christophe,Gérard Thomas,Titouan,Thomas,Male,T. Thomas,France,7gww28djs405rfga69smki84o,player,2002-01-12,Saint-Brieuc,France,7gww28djs405rfga69smki84o,2023-08-16Z,active,yes,NaN,NaN,Midfielder,8.0,183.0,95.0,right,NaN,NaN
b962r9h7rair9l45wpxzr02z8,Noa-Grace,Di-Tshibalabala Mupemba,Noa,Mupemba,Male,N. Mupemba,France,7gww28djs405rfga69smki84o,player,2002-07-27,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,22.0,NaN,NaN,NaN,2026-01-08Z,NaN
bove42an1qhetz62vgmgkt2ad,Moïse Wilfrid Maoussé,Adiléhou,Moise,Adiléhou,Male,M. Adiléhou,Benin,3o5wco7tkqgfmys9exmt5fo2h,player,1995-11-01,Colombes,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,5.0,190.0,82.0,right,NaN,NaN
buh6rtxbw84k01psusfuz3nro,Enzo,Montet,Enzo,Montet,Male,E. Montet,France,7gww28djs405rfga69smki84o,player,2003-05-10,NaN,France,7gww28djs405rfga69smki84o,2025-02-21Z,active,yes,NaN,NaN,Midfielder,25.0,180.0,NaN,left,NaN,NaN
bw2rz8gl9r0jsvcmzsrgr9sr9,Malik,Tchokounté,Malik,Tchokounté,Male,M. Tchokounté,France,7gww28djs405rfga69smki84o,player,1988-09-11,Nice,France,7gww28djs405rfga69smki84o,2023-07-04Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,18.0,186.0,80.0,right,NaN,NaN
cgs1yza0ptqywvtbtp7mi55p0,Alessio,Beaudouin,Alessio,Beaudouin,Male,A. Beaudouin,France,7gww28djs405rfga69smki84o,player,2005-04-30,NaN,France,7gww28djs405rfga69smki84o,2025-12-18Z,active,yes,NaN,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN
ctakvixmkms76vdvq84xl5v6c,Ylies,Aradj,Ylies,Aradj,Male,Y. Aradj,France,7gww28djs405rfga69smki84o,player,2005-06-05,NaN,France,7gww28djs405rfga69smki84o,2025-08-26Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,21.0,179.0,69.0,left,NaN,NaN
