id,firstName,lastName,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,height,foot,shortFirstName,shortLastName,weight,knownName,placeOfBirth,secondNationality,secondNationalityId
29y19vqfjkvlc8s9gr5v5atqs,Jashar,Beluli,J. Beluli,Albania,17zsm8shejejls2on1ffil3op,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,2004-06-07,180.0,left,Jashar,Beluli,70.0,NaN,Aabenraa,NaN,NaN
2p9y93r7xfjb71d1bfckcs53p,Oliver,Stanisic,O. Stanisic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,NaN,1994-02-10,192.0,right,Oliver,Stanisic,NaN,NaN,NaN,NaN,NaN
2xewnia49fvj3u2x3y8tfq2ju,Simon Michael,Becher,S. Becher,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,1999-07-20,185.0,NaN,Simon,Becher,85.0,NaN,NaN,NaN,NaN
32wmgvj3oe28rnxn22727tpn8,Claus,Troelsen,C. Troelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1976-05-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3bxz0cn0chwqvs1114ectrrsa,Frederik Emil,Hedegaard Heiselberg,F. Heiselberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,2003-02-11,191.0,left,Frederik,Heiselberg,NaN,NaN,Lyne,NaN,NaN
436ydggem13x5kamueivijmdw,Oliver,Bjerregaard,O. Bjerregaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2006-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4bkqvwlmbwul0s8lbbq6mifp,Søren,Reese,S. Reese,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,1993-07-29,184.0,left,Søren,Reese,71.0,NaN,Ingstrup,NaN,NaN
4i0jiisff5k1efcgf27skpqfo,Frederik,Roslyng,F. Roslyng,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-01-10,NaN,NaN,Frederik,Roslyng,NaN,NaN,NaN,NaN,NaN
4m3slt6iikaxklqd12i719rl5,Moses,Opondo,M. Opondo,Uganda,1j6yonplolalz6goyopv7xd1k,Midfielder,player,Uganda,1j6yonplolalz6goyopv7xd1k,active,yes,6.0,1997-10-28,174.0,right,Moses,Opondo,72.0,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
4mxciw9jsj9l437fd7bv78p91,Jakob,Svarrer Ankersen,J. Ankersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1990-09-22,182.0,right,Jakob,Ankersen,70.0,NaN,Esbjerg,NaN,NaN
4u8nj3oxx8lfxvjnb383baodl,Jean Carlos,de Brito,Jean Carlos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,no,36.0,1995-06-09,173.0,left,Jean Carlos,de Brito,65.0,Jean Carlos,Goiânia,NaN,NaN
5bhxlryh066pxnogizbuh67tg,Lukas,Wagner,L. Wagner,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,25.0,2004-11-19,175.0,right,Lukas,Wagner,NaN,NaN,NaN,NaN,NaN
5ccuvrs6aauvbah12idx0bor8,Muhammed,Jallow,M. Jallow,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,no,NaN,2005-02-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5oesz1ge01l4ay7llja4a3alm,Rogers,Mugisha,R. Mugisha,Uganda,1j6yonplolalz6goyopv7xd1k,Attacker,player,Uganda,1j6yonplolalz6goyopv7xd1k,active,yes,NaN,2003-06-06,NaN,NaN,Rogers,Mugisha,NaN,NaN,NaN,NaN,NaN
61vr9xr91fr4g6ayzga5vn9w5,Alexander,Ludwig,A. Ludwig,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,33.0,1993-06-30,184.0,left,Alexander,Ludwig,85.0,NaN,København,NaN,NaN
630daj1ef34rczbhng0eoncvd,Malte,Kiilerich Hansen,M. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,4.0,1995-10-16,188.0,right,Malte,Kiilerich,82.0,NaN,København,NaN,NaN
6xisosaqrokplph1s2rhrui38,Sory,Traoré,S. Traoré,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,Guinea,4i9sg55wigitrfx7290f59ceo,active,yes,NaN,2005-03-13,NaN,NaN,Sory,Traore,NaN,NaN,NaN,NaN,NaN
7353ysa16qgg30b9z5qiagys4,Alagie,Saine,A. Saine,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,yes,28.0,2003-01-20,186.0,right,Alagie,Saine,NaN,NaN,NaN,NaN,NaN
7dwudio3wx6xoa2g0by42wf10,Anton,Mandrup,A. Mandrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2008-02-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Iran,e53g9hr2d3kasm34uumbg8r4
7odg3dte6eh3uuv1cjnd3oefo,Andreas,Kampp Kiilerich Hermansen,A. Hermansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,40.0,2004-05-01,NaN,NaN,Andreas,Hermansen,NaN,NaN,NaN,NaN,NaN
7pbzgnyig3427nvsukz1bqq6s,Frederik,Vestergaard Kristensen,F. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2001-02-12,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7x5op2llscnltkn0pkshbwlxw,Mads,Lyng,M. Lyng,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,Mads,Lyng,NaN,NaN,NaN,NaN,NaN
8lwk0z8fo8baciw394qqzew2d,Joakim,Persson,J. Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,no,NaN,1975-04-03,180.0,NaN,Joakim,Persson,76.0,NaN,NaN,NaN,NaN
8uhv14rin2znrr0wqgvcc2f2t,Matej,Delač,M. Delač,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,active,yes,1.0,1992-08-20,190.0,right,Matej,Delac,80.0,NaN,Gornji Vakuf,NaN,NaN
9ik2uhlguua62ftde1gbv1dlg,Oscar,Karimi Mandrup,O. Mandrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2008-02-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Iran,e53g9hr2d3kasm34uumbg8r4
9p9cd8xw4fz5mihxm69exb7ys,Omar,Jarju,O. Jarju,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,yes,NaN,2005-08-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9tdl50o579ut0oj2eec0dprtg,Angelo Luca,Nehme,A. Nehme,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2004-01-23,165.0,both,Angelo,Nehmé,NaN,NaN,NaN,NaN,NaN
9yiz575rldkwu7icgqwk1qmdx,Anders,Kvindebjerg Jacobsen,A. Jacobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,9.0,1989-10-27,181.0,right,Anders,Jacobsen,77.0,NaN,Odense,NaN,NaN
a5ixaq4f9h2eol29wyp7ncb2s,Gabriel,Kehinde Victor,G. Kehinde,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,Nigeria,63pvdwrsiq5b07mzi8igqei9p,active,no,NaN,2003-07-28,NaN,NaN,Gabriel,Kehinde,NaN,NaN,NaN,NaN,NaN
aomjkj5s52jkzgk3ljsz0osiy,Emanuel,Perez,E. Perez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,1999-02-19,183.0,NaN,Manny,Perez,73.0,NaN,Garner,NaN,NaN
b9g3gwxlao9u6y4elz1sdukmh,Elijah Henry,Just,E. Just,New Zealand,wcq2y28a27syx5do1k2i2nj8,Midfielder,player,New Zealand,wcq2y28a27syx5do1k2i2nj8,active,yes,27.0,2000-05-01,174.0,right,Elijah,Just,68.0,NaN,NaN,NaN,NaN
c1p51x3fg0dgss14z9vozfqc4,Anton Noah Christian,Ekeroth,A. Ekeroth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,NaN,2001-09-16,NaN,NaN,Anton,Ekeroth,NaN,NaN,NaN,NaN,NaN
cphvg2nexeks2vwd2ezb4zuok,Kouassi Odilon Bryan,Me Atowoula,O. Kouassi,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,Côte d'Ivoire,tin6kf561ywonqan0mettr98,active,yes,NaN,2005-10-13,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cyast97jr969kqwdltszg1p0p,Marcus,Bobjerg Jakobsen,M. Bobjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,30.0,1998-01-26,188.0,right,Marcus,Bobjerg,76.0,NaN,NaN,NaN,NaN
dsfbfzwy3c06mu50ee89qrbsa,Marinus Frederik,Løvgren Larsen,M. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2003-12-30,169.0,right,Marinus,Larsen,63.0,NaN,NaN,NaN,NaN
duahzgqspyuy2gu31u3s8ky96,Mikkel,Møller Lassen,M. Lassen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-06-19,181.0,right,Mikkel,Lassen,74.0,NaN,NaN,NaN,NaN
e0q7vplzzxb23i607ztmnm5lh,Lubambo Sailas,Musonda,L. Musonda,Zambia,2dlu3zrfid7nl6ppmb04hjgot,Defender,player,Zambia,2dlu3zrfid7nl6ppmb04hjgot,active,no,24.0,1995-03-01,171.0,both,Lubambo,Musonda,75.0,NaN,Lusaka,NaN,NaN
e2157naqwp1qdsgaxre307cb8,Hjalte,Toftegaard,H. Toftegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,32.0,2006-06-25,NaN,NaN,Hjalte,Toftegaard,NaN,NaN,NaN,NaN,NaN
emi8qy4aaxle4m9n9e32d7wno,Lasse,Risager Kristensen,L. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eso2tbbpnxu9qvx6zy07m5jx0,Julius,Madsen,J. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-08-01,NaN,NaN,NaN,NaN,NaN,NaN,Næstved,NaN,NaN
s8c0oxnoqt6zi7pi88rwawvd,Jacob,Buus Jacobsen,J. Buus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,15.0,1997-03-07,177.0,NaN,Jacob,Buus,67.0,NaN,Odense,NaN,NaN
11ghqqfok7wcjuzdi9v8qcsno,Gabriel,Shawol,G. Shawol,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1ff871cvh5n7hojsrrgu085jo,Markus,Andersen,M. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24qlq481c5kjmhultot7dk36c,Kenneth,Kruse,K. Kruse,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1999-04-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26c5c3p7501gbahavcd7y5gtm,Mads,Steenberg,M. Steenberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-06-22,NaN,NaN,Mads,Steenberg,NaN,NaN,NaN,NaN,NaN
43ysus6m00qs1cucdrd3gv7ys,Nikolaj,Weis,N. Weis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4mq6h6o0gtlwdwgp2wlphjhlh,Jacob,Fauerholdt Agger,J. Agger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58d5ijoirvujhakieiubk2hp0,Jakob,Petersen,J. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5atu9f22qamrronus236bei38,Alexander,Plagborg,A. Plagborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1995-03-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5b3mcw5h6gj0rklsezqbwmsk4,Patrick,Petersen,P. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5eqbz1ycro34u68l05veg6ec4,Kim Lindtoft,Kristiansen,K. Kristiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606sx8y1pjmzj2b6nazwozt3o,Mikkel Fuglsang,Rasmussen,M. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-05-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63fyzkp8yxyvteqeu05wrb7kk,Tobias,Molbo,T. Molbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6xgt8kiak4f9mqbmabrzievpw,Nicolaj,Knudsen,N. Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-07-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hqxxyeb0c13of0jomd83kaok,Kristian,Kammer,K. Kammer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7nkwmxyafq3vt43qqx52op1xw,Christian,Pinholt Olesen,C. Pinholt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2000-05-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pk9l00mblokvr3wl8nljdyc4,Jens Jacob,Corneliussen,J. Corneliussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1992-02-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pv98b2j2r2vje1g8te6y3ehg,Anders,Brüggert,A. Brüggert,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8t9h7sjcoi4h2yntbno7zuxw4,Sugam,Suwal,S. Suwal,Nepal,51iq28c5d9aip8pf4p6dxocgv,Midfielder,player,Nepal,51iq28c5d9aip8pf4p6dxocgv,active,yes,NaN,NaN,NaN,NaN,Sugam,Suwal,NaN,NaN,NaN,NaN,NaN
a4qc5axx8nkll0m4kv508gems,Mads Lyder,Mortensen,M. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b8rsv7jh7zcn788265fotxuc5,Thomas,Ravn,T. Ravn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bmme1hs6czf7mkqcmydrur3tg,Bo,Balder Berg,B. Berg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,2000-05-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c0rl5mnwuby6iav2ye268tvro,Luca,Frese,L. Frese,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c9jaasp2x4lbaztd3xz19s55g,Thomas,Brejnholt Sønnichsen,T. Sønnichsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2001-12-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cdcoskf4pt3sh1691178ecv10,Andreas,Lauridsen,A. Lauridsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cuvdracxs4z6z8ojy8ncxdwd0,Jonas Dam,Hagemann-Madsen,J. Hagemann-Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cwayhyl4b8i9ulbfvfaj692c4,Phillip,Mundt,P. Mundt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dtj8mckiyo5w3a9px67a0raj8,Frederik Krogsgaard,Olesen,F. Olesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eacjutj2uy6manp2pk3xu98no,Marc,Ahrendsen,M. Ahrendsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,1993-12-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ekgm6qfj8p1bnxs9qopr8ch78,Mads,Egelind,M. Egelind,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1996-12-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
elzkd1xoapaewl7js8p0obehg,Rasmus,Nielsen,R. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
etcyhgvfove6aebkfc0orsoic,Christian Peter,Jørgensen,C. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2003-06-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ewr0un0fy5cxe4rwxkiqochzo,Emil,Vestergaard,E. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2000-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f4skix916ej5ds1dxagmd8fmc,Kasper,Bank,K. Bank,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1999-01-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1kbassjcm38mdv856cu0c7ims,Mads,Nielsen,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1mzolc2pkkjsyisfbrud44r8,Niclas,Munksgaard,N. Munksgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2a7oteg52baenoqaofy8vh8us,Mads,Hoeg,M. Hoeg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307okv9gyi5hvzxpppeds80t0,Alexander,Skovgaard Thøgersen,A. Thøgersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jp87vmdkhsumvi4l24jzcf10,Jesper,Kallsen,J. Kallsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1991-11-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3mv3nqx607fcnzhqrrn87fj84,Søren,Kalmar,S. Kalmar,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3oz80wl55vc32nftv7uwapses,Mikkel,Holm Madsen,M. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,1995-12-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4e0pxt7ek84buasfobn8p11ck,Lukas,Brink Poulsen,L. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-10-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58d5ijoirvujhakieiubk2hp0,Jakob,Petersen,J. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5h0qsxqyecuzfqgwzeh3tmjo4,Jakob,Nielsen,J. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5py0ap8l5uugsduzolfgcqe50,Simon,Vestergaard,S. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2004-12-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5y4g8bwgaldpcohfwlu2xrjtg,Victor,Buchholdt,V. Buchholdt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6v0egnvhunre4whs8x4vv43kk,Aksel,Haaning Lorenzen,A. Lorenzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77sle12t53iwuqniprmdtqsyc,Jacob,Rahbaek,J. Rahbaek,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
