id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName
8bzofkhtmz59ftxa6kqw1nwno,Mustapha Adio,Ojora,NaN,NaN,Male,A. Ojora,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2004-08-02,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
9ah2fy1r28hk7r7lzigydpq8k,Ondřej,Schovanec,NaN,NaN,Male,O. Schovanec,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2006-01-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,23.0,2024-10-04Z,active,yes,NaN,NaN,NaN,NaN
a83cmny6b5p8qcrydb2upp82c,Yahaya,Muhammad,Yahaya,Muhammad,Male,Y. Muhammad,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2005-03-05,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2025-08-26Z,active,no,NaN,NaN,2025-08-27Z,NaN
a8xtt7qqzic30tvgu5vaube5m,Vladimír,Neuman,Vladimír,Neuman,Male,V. Neuman,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2000-02-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,1.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
afiwqfoykw6heldn8f3gwhi50,Pavel,Kačor,Pavel,Kacor,Male,P. Kačor,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2006-09-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,NaN,right,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
bj7wa7p08hledgc7c1qux9q8k,Jan,Fiala,Jan,Fiala,Male,J. Fiala,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-05-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,198.0,90.0,NaN,29.0,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
bjpmvbkbhw7ynfyvtqehg68t0,Emmanuel Dennis,Ayaosi,NaN,NaN,Male,E. Ayaosi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-10-28,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,14.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
bm6cnt0kdua3ukox47ut3nfo4,Vít,Valošek,NaN,NaN,Male,V. Valošek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2007-05-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,28.0,2025-09-19Z,active,yes,NaN,NaN,NaN,NaN
c1k7kuw3phizkxjpqwb38wlw,Sebastian,Boháč,NaN,NaN,Male,S. Boháč,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-07-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,6.0,2022-07-25Z,active,yes,NaN,NaN,NaN,NaN
cen47oljunpmotfb2bgomqfbo,David,Planka,David,Planka,Male,D. Planka,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-07-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,8.0,2024-07-19Z,active,no,NaN,NaN,2025-09-08Z,NaN
cy5vomqx7zkwmooy89tjcl250,Lucky,Ezeh,NaN,NaN,Male,L. Ezeh,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2004-01-23,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
d4ilknum0vvixnqv85xgb1tec,Samuel,Šigut,NaN,NaN,Male,S. Šigut,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-10-31,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
ejqx64tv5qc2bc0v4a21da6ll,Kristián,Vallo,Kristián,Vallo,Male,K. Vallo,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1998-06-02,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,79.0,right,7.0,2024-09-04Z,active,yes,NaN,NaN,NaN,NaN
enqlffnmrpdbqf5i1lrqpois4,Alexandr,Bužek,Alexandr,Buzek,Male,A. Bužek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-08-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2025-01-27Z,active,yes,NaN,NaN,2026-06-30Z,NaN
eznikc8jgi8h8y3rdshg0lpuc,Yahaya,Danjuma Lawali,Yahaya,Lawali,Male,Y. Lawali,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2006-06-05,Kaduna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,56.0,NaN,3.0,2024-09-16Z,active,yes,NaN,NaN,NaN,NaN
gau8ty5slj16yldx9cfeu66t,Martin,Hyský,Martin,Hysky,Male,M. Hyský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1975-09-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,75.0,NaN,NaN,2024-06-12Z,active,yes,NaN,NaN,NaN,NaN
181g6wzi3ihz7zuzte0ck77bp,Tomáš,Huk,Tomas,Huk,Male,T. Huk,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1994-12-22,Košice,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,79.0,right,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
18b0j9f7f6wm1a7r90e960i6s,Jakub,Elbel,Jakub,Elbel,Male,J. Elbel,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2000-07-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,4.0,2024-02-06Z,active,no,NaN,NaN,2025-09-08Z,NaN
1bzlhj9y6fwe3r21c8fxno7bo,Ivo,Gregovský,Ivo,Gregovsky,Male,I. Gregovský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1979-06-07,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-02-08Z,active,yes,NaN,NaN,NaN,NaN
1dq7j7cplqs37veuc46vjdgyc,Moses,Emmanuel Amasi,Moses,Emmanuel,Male,M. Emmanuel,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-01-10,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,12.0,2023-08-19Z,active,no,NaN,NaN,2025-09-08Z,NaN
24ag393ieajcfwhg66ui2zotm,Ahmad Abubakar,Ghali,Ahmad,Ghali,Male,A. Ghali,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2000-06-23,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,64.0,NaN,70.0,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
2ajvbnkl3znpich7x6k5a8w2y,Dominik,Janošek,Dominik,Janosek,Male,D. Janošek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-06-13,Brno,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,76.0,right,39.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2jtsn4w1j0qp3hhw0oycnbnfu,Michal,Beran,Michal,Beran,Male,M. Beran,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-08-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,167.0,58.0,NaN,47.0,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
2shrxnkgrdxuro6l0edhism39,Jan,Kliment,Jan,Kliment,Male,J. Kliment,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1993-09-01,Jihlava,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,73.0,right,9.0,2024-06-21Z,active,yes,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN
3sdymo3iwbk5v4bco2in9qcd0,Patrik,Siegl,Patrik,Siegl,Male,P. Siegl,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2007-10-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,66.0,2024-12-07Z,active,yes,NaN,NaN,NaN,NaN
3u9y0ex46ajtz77gcos7kl0k4,Jan,Koutný,Jan,Koutny,Male,J. Koutný,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2004-10-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,91.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
469t34p8sqy2tgturoh4p266t,Juraj,Chvátal,Juraj,Chvátal,Male,J. Chvátal,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-07-13,Malacky,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,74.0,right,20.0,2021-07-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
4rkl9bef513htcb8toe8lvkyx,Jan,Král,Jan,Král,Male,J. Král,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-04-05,Česká Lípa,Czechia,5md5tpwr2nmqao528prx43jr7,194.0,88.0,left,21.0,2024-09-09Z,active,yes,NaN,NaN,NaN,NaN
4tot50x0p27me7mibv9brspas,Tadeáš,Stoppen,Tadeás,Stoppen,Male,T. Stoppen,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2003-12-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,29.0,2020-12-21Z,active,yes,NaN,NaN,NaN,NaN
5ioykn5eaz0k05yczz2ce1uy1,Antonín,Růsek,Antonín,Rusek,Male,A. Růsek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1999-03-22,Znojmo,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,82.0,NaN,14.0,2021-07-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
5rf0vynlv8g7c456sdzkprzdh,Michal,Leibl,Michal,Leibl,Male,M. Leibl,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1992-06-07,Osek,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,79.0,NaN,28.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
5sjrfen47dwujaebmv4fkdgr8,Mohamed Yasser Fawzi,Nour,Mohamed Yasser Fawzi,Nour,Male,Mohamed Yasser,Egypt,42vt7mha0thcwd0ihw3p29x5i,Attacker,player,2001-05-05,NaN,Egypt,42vt7mha0thcwd0ihw3p29x5i,193.0,88.0,NaN,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,Mohamed Yasser
5t6hvxsin1u46ir4x0e641vmy,Artūr,Dolžnikov,Artur,Dolznikov,Male,A. Dolžnikov,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,Midfielder,player,2000-06-06,NaN,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,NaN,NaN,NaN,77.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
6po5zochya9bx4ofzhuvbcglw,David,Tkáč,David,Tkác,Male,D. Tkáč,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-07-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,24.0,2025-07-04Z,active,yes,NaN,NaN,NaN,NaN
6x8d55kfmrd1fys0ekt6bpa3u,Štěpán,Langer,Stepán,Langer,Male,Š. Langer,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-08-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,37.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
6ygn74c36ruuaxzdeohncohec,Matěj,Mikulenka,Matej,Mikulenka,Male,M. Mikulenka,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-02-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,25.0,2024-02-16Z,active,yes,NaN,NaN,NaN,NaN
6zr6cb4jubs2z0ou1opwr2fis,Šimon,Jalovičor,Simon,Jalovicor,Male,Š. Jalovičor,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-08-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,60.0,right,32.0,2025-05-23Z,active,yes,NaN,NaN,NaN,NaN
71wijkzueuulwshsw7z5cmb8q,Matúš,Malý,Matús,Maly,Male,M. Malý,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-07-11,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,87.0,NaN,33.0,2025-07-16Z,active,yes,NaN,NaN,NaN,NaN
7ltowf6s0b7rvhr5eo4fp9tgq,Ola,Dele Israel,Ola,Dele,Male,O. Dele,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2001-10-27,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,17.0,2023-02-25Z,active,no,NaN,NaN,2025-09-08Z,NaN
7yjjseoqj1xwuo7z4ydop4fvu,Muhamed,Tijani,Muhamed,Tijani,Male,M. Tijani,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-07-26,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,86.0,right,26.0,2025-07-31Z,active,yes,NaN,NaN,2026-06-30Z,NaN
81pnvf9h58ug0eoyagcl6au3t,Matúš,Hruška,Matús,Hruska,Male,M. Hruška,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1994-09-17,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,98.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
88zlgst2hpsk88eyu3pv654a,Matěj,Hadaš,Matej,Hadas,Male,M. Hadaš,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-11-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,22.0,2021-05-28Z,active,yes,NaN,NaN,NaN,NaN
9ctd54hlsaxfi1tsha385di7e,Daniel,Vašulín,Daniel,Vasulín,Male,D. Vašulín,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1998-06-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2025-07-15Z,active,yes,NaN,NaN,2026-06-30Z,NaN
9dp1jno9xjyc8kiotow43d9lh,Lukáš,Vraštil,Lukás,Vrastil,Male,L. Vraštil,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1994-03-10,Jilemnice,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,77.0,NaN,19.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
9hwxz4jig9tzvusschssz9r6d,Tihomir,Kostadinov,Tihomir,Kostadinov,Male,T. Kostadinov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,1996-03-04,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,180.0,77.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
9nmi2lsge88iifnh1jxwuggd1,Radim,Breite,Radim,Breite,Male,R. Breite,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1989-08-10,Krupka,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,72.0,NaN,7.0,2020-02-20Z,active,yes,NaN,NaN,NaN,NaN
9o9sv7ge7zsd16iq7mzf9xmfp,Tomáš,Janotka,Tomás,Janotka,Male,T. Janotka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1982-03-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,70.0,NaN,NaN,2024-05-29Z,active,yes,NaN,NaN,NaN,NaN
9sumludxwuxkljhtaclvmkqok,Václav,Zahradníček,Václav,Zahradnícek,Male,Z. Zahradníček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2006-02-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
a8ecnu3j5kjs73odj8hbe9coa,Jiří,Spáčil,Jirí,Spácil,Male,J. Spáčil,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-02-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,71.0,NaN,8.0,2021-10-01Z,active,yes,NaN,NaN,NaN,NaN
af8gj4w5eg8rdl4iq7fi8aa96,Abdoulaye,Sylla,Abdoulaye,Sylla,Male,A. Sylla,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,2000-04-10,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,181.0,75.0,left,2.0,2025-01-26Z,active,yes,France,7gww28djs405rfga69smki84o,2025-12-31Z,NaN
bgjsocfbqa7vget1jf1n6o8dm,Jiří,Sláma,Jirí,Sláma,Male,J. Sláma,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-01-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,71.0,NaN,13.0,2022-01-01Z,active,yes,NaN,NaN,NaN,NaN
bj7wa7p08hledgc7c1qux9q8k,Jan,Fiala,Jan,Fiala,Male,J. Fiala,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-05-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,198.0,90.0,NaN,18.0,2023-10-06Z,active,no,NaN,NaN,2025-09-08Z,NaN
cmvv6i9wji2zwi1s9ybl8st1,Jan,Navrátil,Jan,Navrátil,Male,J. Navrátil,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1990-04-13,Troubky,Czechia,5md5tpwr2nmqao528prx43jr7,170.0,65.0,NaN,30.0,2022-01-01Z,active,yes,NaN,NaN,NaN,NaN
dj73g1jbbkifa6k21hm6p65ii,Yunusa Owolabi,Muritala,Yunusa,Muritala,Male,Y. Muritala,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-04-02,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,83.0,NaN,11.0,2023-07-21Z,active,yes,NaN,NaN,NaN,NaN
dpxm073kfzuc64sx4m2m36z56,Jáchym,Šíp,Jáchym,Síp,Male,J. Šíp,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2003-01-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,176.0,80.0,NaN,6.0,2020-01-01Z,active,yes,NaN,NaN,NaN,NaN
dzl3nhd1wmcttn6qkm0sqb7ro,Simion Boubacar,Michez,Simion,Michez,Male,S. Michez,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2002-02-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,75.0,2025-07-18Z,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,2026-06-30Z,NaN
e14hkxkrppmud7nook8uw73dh,Ladislav,Minář,Ladislav,Minár,Male,L. Minář,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1969-06-18,Rymice,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2020-08-01Z,active,yes,NaN,NaN,NaN,NaN
efv4t5no5s11itxknnyavjnro,Filip,Slavíček,Filip,Slavícek,Male,F. Slavíček,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2002-09-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,76.0,right,16.0,2022-04-16Z,active,yes,NaN,NaN,NaN,NaN
etm92aq0wzhetxyxr5ck2knis,Adam,Dohnálek,Adam,Dohnálek,Male,A. Dohnálek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-07-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,3.0,2024-04-27Z,active,yes,NaN,NaN,NaN,NaN
f2vguyu2dfg24o9jm077xb3ai,Andres Mihai,Dumitrescu,Andres,Dumitrescu,Male,A. Dumitrescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2001-03-11,Slatina,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,23.0,2025-07-01Z,active,yes,NaN,NaN,2026-06-30Z,NaN
k6chkubuhakl5f0g337mtxt6,Filip,Uriča,Filip,Urica,Male,F. Uriča,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2003-09-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,71.0,both,27.0,2021-05-22Z,active,yes,NaN,NaN,NaN,NaN
11n2y3idvspx0o5p0p61sw5xw,Emmanuel Favor,Fully,Emmanuel,Fully,Male,E. Fully,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,2006-03-20,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,NaN,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
153kk9y39c8lm57ng9mpvue50,Ondřej,Kričfaluši,Ondrej,Kricfalusi,Male,O. Kričfaluši,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-03-29,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,NaN,NaN,NaN,2025-08-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
1p3s256thlek90c23aptqtcyd,Ondřej,Kolář,Ondrej,Kolár,Male,O. Kolář,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1994-10-17,Liberec,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,81.0,right,1.0,2018-01-22Z,active,yes,NaN,NaN,NaN,NaN
1zrqqif7sapaypdyrau1mauei,Tomáš,Vlček,Tomás,Vlcek,Male,T. Vlček,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-02-28,Kladno,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,73.0,right,27.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
2i0rftuxy21pk2tmjuknz2wyy,Conrad,Wallem,Conrad,Wallem,Male,C. Wallem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-06-09,Tønsberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,73.0,right,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
330k0yqjq1ubnkfpfshp2h6qy,Jakub,Markovič,Jakub,Markovic,Male,J. Markovič,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2001-07-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,78.0,NaN,35.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
3x89gzv0j50gqd044j62yxous,Šimon,Slončík,Simon,Sloncík,Male,Š. Slončík,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2007-05-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,14.0,2024-10-02Z,active,yes,NaN,NaN,NaN,NaN
46qb4onowewc5f2euc159lz6y,Lukáš,Vorlický,Lukas,Vorlicky,Male,L. Vorlický,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-01-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,NaN,right,22.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
480r1871kvo9vv3oeo11eimtw,Divine Roosevelt,Teah,Divine,Teah,Male,D. Teah,Liberia,78fh41lat89a3xaqjqcdzb4ul,Midfielder,player,2006-04-19,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,179.0,NaN,left,29.0,2025-01-26Z,active,no,NaN,NaN,2025-09-08Z,NaN
4l09nrr75hpk80bq7himhav2t,Jindřich,Staněk,Jindrich,Stanek,Male,J. Staněk,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1996-04-27,Strakonice,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,84.0,right,36.0,2024-01-06Z,active,yes,NaN,NaN,NaN,NaN
4mpaydsy85orfjp4huen0ahd6,Ondřej,Zmrzlý,Ondrej,Zmrzly,Male,O. Zmrzlý,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-04-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,73.0,NaN,33.0,2024-01-26Z,active,yes,NaN,NaN,NaN,NaN
5lwvt18g3d2qpuce2nqul4cet,Lukáš,Provod,Lukás,Provod,Male,L. Provod,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1996-10-23,Plzeň,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,85.0,left,17.0,2020-01-01Z,active,yes,NaN,NaN,NaN,NaN
5r3h17uip2r1dlw1tde1e4hzo,Youssoupha,Sanyang,Youssoupha,Sanyang,Male,Y. Sanyang,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2005-08-31,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,NaN,11.0,2025-06-21Z,active,yes,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN
5sb5t3jwxztgdraprw4s0sx04,Zdeněk,Houštecký,Zdenek,Houstecky,Male,Z. Houštecký,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1971-11-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2018-01-01Z,active,yes,NaN,NaN,NaN,NaN
74yc9dl83jxyrhzti2qhv2w6i,Giannis,Botos,Giannis,Botos,Male,G. Botos,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,2000-12-20,Athens,Greece,6lpgd60z890no2v46zdecrcss,173.0,69.0,right,20.0,2025-01-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
76ho81gsz5jv1x5mq8wjtek2c,El Hadji Youssoupha,Mbodji,Youssoupha,Mbodji,Male,Y. Mbodji,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2004-01-09,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,12.0,2025-08-20Z,active,yes,NaN,NaN,NaN,NaN
7d2ayqm5jr5sveyl1zx9aiaqd,Jindřich,Trpišovský,Jindrich,Trpisovsky,Male,J. Trpišovský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1976-02-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2018-01-01Z,active,yes,NaN,NaN,NaN,NaN
7oz324ar8tp6nkd934y096q22,David,Zima,David,Zima,Male,D. Zima,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2000-11-08,Olomouc,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,80.0,right,4.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN
7yjjseoqj1xwuo7z4ydop4fvu,Muhamed,Tijani,Muhamed,Tijani,Male,M. Tijani,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-07-26,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,86.0,right,NaN,2025-07-01Z,active,no,NaN,NaN,2025-07-31Z,NaN
