id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,secondNationality,secondNationalityId,knownName
53eaqw92owl9t13fk884z7w15,Julian,Schwermann,Julian,Schwermann,Male,J. Schwermann,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-07-08,Sundern,Germany,36min0qztu8eydwvpv8t1is0m,183.0,79.0,both,17.0,active,yes,NaN,NaN,NaN
5q0labu5cb8eubo5d6pzkp1p1,Nils,Winter,Nils,Winter,Male,N. Winter,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1993-12-13,Wolfsburg,Germany,36min0qztu8eydwvpv8t1is0m,181.0,NaN,right,30.0,active,yes,NaN,NaN,NaN
5q60hhncrunqce3lrtwz82wpg,Faton,Ademi,Faton,Ademi,Male,F. Ademi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2006-05-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,36.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
622lqs1wsnic6babwktlzx68l,Florian,Heister,Florian,Heister,Male,F. Heister,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-03-02,Neuss,Germany,36min0qztu8eydwvpv8t1is0m,179.0,75.0,both,19.0,active,yes,NaN,NaN,NaN
6epv186xb9hojl0dfb66tn9qs,Leon,Rashica,Leon,Rashica,Male,L. Rashica,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,2006-12-04,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,37.0,active,yes,NaN,NaN,NaN
6jwclpwce1ty06acroa0do0d1,Sascha,Marquet,Sascha,Marquet,Male,S. Marquet,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1989-11-07,Leverkusen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,80.0,right,7.0,active,yes,NaN,NaN,NaN
7byw0l2yn7s5l8pgcp1vfp8iy,Jabez,Makanda Maleko,Jabez,Makanda,Male,Jabez Makanda,Angola,3k53bkrjx5zsxchc6e3mcd834,Midfielder,player,2001-08-08,Luanda,Angola,3k53bkrjx5zsxchc6e3mcd834,186.0,NaN,right,3.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,Jabez Makanda
7jqr2y5fwyfdw82bwkb2aa9uy,Ismail,Harnafi,Ismail,Harnafi,Male,I. Harnafi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-02-04,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,27.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
7quxn85bhfuadezwygn0ra1re,Felix Christian,Meyer,Felix,Meyer,Male,F. Meyer,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-07-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
8l9e09a4ph6si05qs90pdeok5,Saša,Strujić,Sasa,Strujic,Male,S. Strujić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1991-12-08,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,185.0,NaN,both,5.0,active,yes,NaN,NaN,NaN
8p1h9l8buit353lt2i3qwldrd,Ulrich,Bapoh Luic,Ulrich,Bapoh,Male,U. Bapoh,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-06-29,Edea,Cameroon,4eb9feio6u267dd1jcwaf38mt,180.0,82.0,right,16.0,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN
ajnl1o74oa75aqyzctlxw9h0q,Leroy,Zeller,Leroy,Zeller,Male,L. Zeller,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2000-11-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,33.0,active,yes,NaN,NaN,NaN
ajy78y3czm0zn7vkd2kw5eqxh,Heinrich Bentley,Baxter Bahn,Bentley,Baxter Bahn,Male,B. Baxter,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1992-08-28,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,right,9.0,active,yes,NaN,NaN,NaN
ap7zh598i1thevp3uj056e42c,Luca Samir,Schmidt,Luca,Schmidt,Male,L. Schmidt,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2005-11-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
boa49w2wcus0elqel65syhn1l,Kevin,Goden,Kevin,Goden,Male,K. Goden,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-02-22,Bonn,Germany,36min0qztu8eydwvpv8t1is0m,183.0,80.0,right,11.0,active,yes,NaN,NaN,NaN
bqznonl6rzzpua9mtgdfbluj9,Leandro,Putaro,Leandro,Putaro,Male,L. Putaro,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-01-07,Göttingen,Germany,36min0qztu8eydwvpv8t1is0m,187.0,77.0,left,14.0,active,yes,NaN,NaN,NaN
c58rsju56ocm6ysvsdgm2gzc9,Vincent Dominic,Schaub,Vincent,Schaub,Male,V. Schaub,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-02-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,NaN,both,NaN,active,yes,NaN,NaN,NaN
cipmd3k2nfv0ddic0l8go14gl,Charlison Girigorio,Benschop,Charlison,Benschop,Male,C. Benschop,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,1989-08-21,Willemstad,Curaçao,5im58ram567ao2fbnz39sm8vk,191.0,91.0,right,35.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
d35vh4l85jkt9212b7y9834d1,Lukas,Scepanik,Lukas,Scepanik,Male,L. Scepanik,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1994-04-11,Köln,Germany,36min0qztu8eydwvpv8t1is0m,176.0,74.0,left,8.0,active,yes,NaN,NaN,NaN
db4ogm7vcqbz3iyu0x77xuuvp,Gianluca,Gaudino,Gianluca,Gaudino,Male,G. Gaudino,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-11-11,Hanau,Germany,36min0qztu8eydwvpv8t1is0m,179.0,74.0,right,46.0,active,yes,NaN,NaN,NaN
gq32xcukeqbh8qaeej55eyuh,Lars,Oeßwein,Lars,Oeßwein,Male,L. Oeßwein,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-03-13,Kandel,Germany,36min0qztu8eydwvpv8t1is0m,174.0,NaN,left,NaN,active,yes,NaN,NaN,NaN
gtdsp6aw1dehgx0tcek2c48a,Aldin,Dervisevic,Aldin,Dervisevic,Male,A. Dervisevic,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-06-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,20.0,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
irfnxzs057no2u8w7wwpnhex,Thilo,Töpken,Thilo,Töpken,Male,T. Töpken,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-02-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,24.0,active,yes,NaN,NaN,NaN
jj58a3j8uwy3cvqgovg34wve,Anton,Heinz,Anton,Heinz,Male,A. Heinz,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-01-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,21.0,active,yes,NaN,NaN,NaN
w83pbf7srb9c2wkqn01a75lg,Soufian,El-Faouzi,Soufian,El-Faouzi,Male,S. El-Faouzi,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-07-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
wohb29hxncfvsaqdw9keg02y,Frederic Rolf,Baum,Frederic,Baum,Male,F. Baum,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-08-01,Mechernich,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,left,6.0,active,yes,NaN,NaN,NaN
13za9epvzsczbjs3jtqgf4il0,Samuele,Di Benedetto,Samuele,Di Benedetto,Male,S. Di Benedetto,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-07-16,Schwäbisch Gmünd,Germany,36min0qztu8eydwvpv8t1is0m,172.0,68.0,left,8.0,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
197yxbh57dy3c21kpm8q02z2s,Tom,Barth,Tom,Barth,Male,T. Barth,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-05-11,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,32.0,active,yes,NaN,NaN,NaN
2rp5e7rwix7x5t378tbvtdogk,Markus,Fiedler,Markus,Fiedler,Male,M. Fiedler,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1986-02-06,Leonberg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
33ip2uuer1wyekh5m1d4lnspg,Tino Kurt,Kaufmann,Tino,Kaufmann,Male,T. Kaufmann,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-06-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,74.0,right,36.0,active,yes,NaN,NaN,NaN
35mw7r8f2471bkw9z2ouuj8,Christopher Charl,Olivier,Christopher,Olivier,Male,C. Olivier,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,2006-01-31,NaN,Austria,hcs1bd49qliqqity6o268jyt,187.0,81.0,NaN,24.0,active,yes,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN
36445lq6wu8ufgq7i8me621ka,Leon,Reichardt,Leon,Reichardt,Male,L. Reichardt,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-06-28,Böblingen,Germany,36min0qztu8eydwvpv8t1is0m,190.0,68.0,left,20.0,active,yes,NaN,NaN,NaN
3wbn0odp4zckfgbmia70nh3e2,Frederik,Schumann,Frederik,Schumann,Male,F. Schumann,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-11-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,84.0,left,3.0,active,yes,NaN,NaN,NaN
481prfor35quh29n0g79k9ka,Jakov,Šuver,Jakov,Suver,Male,J. Šuver,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-01-22,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,190.0,81.0,NaN,19.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
5vopoo47l7azjo42l6i6nqgpg,Maurice Osei,Boakye,Maurice Osei,Boakye,Male,M. Boakye,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-09-01,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,17.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,Maurice Boakye
6qa55wxawnkqclu7npnzgg0h6,David,Tritschler,David,Tritschler,Male,D. Tritschler,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-02-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
6ua9raishkitoh2lg8ttk2j9w,Luan,Simnica,Luan,Simnica,Male,L. Simnica,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2004-01-22,Troisdorf,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,left,15.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
762ewwjz8735hlyud60cvidxw,Anrie,Chase,Anrie,Chase,Male,A. Chase,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,2004-03-24,Yokosuka,Japan,lxyibh89lpdc0bfian1nx0xq,188.0,81.0,right,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
76k3wc16igmnatgsxtm7l4utw,Semih,Kara,Semih,Kara,Male,S. Kara,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2005-05-05,Göppingen,Germany,36min0qztu8eydwvpv8t1is0m,167.0,65.0,NaN,14.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
79kam57lxqdt5ac17wgrmsvl5,Alexander,Groiß,Alexander,Groiß,Male,A. Groiß,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-07-01,Aalen,Germany,36min0qztu8eydwvpv8t1is0m,190.0,86.0,right,6.0,active,yes,NaN,NaN,NaN
7abvso6syr9dv9krn9arhtdec,Elijah,Scott,Elijah,Scott,Male,E. Scott,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-02-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
7bqajkmno3ox004kdbusxv9ey,Raul Carlos,Vasko Caldaroska Paula,Raul,Paula,Male,R. Paula,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-01-25,Böblingen,Germany,36min0qztu8eydwvpv8t1is0m,177.0,79.0,right,10.0,active,no,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN
7wjpl1k2hb8x71cdkof4jspud,Nicolás Marcel,Sessa,Nicolás,Sessa,Male,N. Sessa,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-03-23,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,172.0,67.0,left,30.0,active,yes,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN
87tgi6pou86agl9zoezdfhb84,Alexandre,Nogueira Azevedo,Alexandre,Azevedo,Male,A. Azevedo,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-03-25,Nürtingen,Germany,36min0qztu8eydwvpv8t1is0m,173.0,67.0,left,39.0,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN
8f0z2v8rl8c1g68snwj6bf7dg,Paulo,Fritschi,Paulo,Fritschi,Male,P. Fritschi,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-05-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
8piprkveufst43e3d354e1vys,Maximilian Tobias,Herwerth,Maximilian,Herwerth,Male,M. Herwerth,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-02-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,191.0,NaN,NaN,37.0,active,yes,NaN,NaN,NaN
9acznrpww7ch2gqxvcst5d2c4,Moussa,Cissé,Moussa,Cissé,Male,M. Cissé,France,7gww28djs405rfga69smki84o,Defender,player,2003-04-29,NaN,France,7gww28djs405rfga69smki84o,177.0,72.0,left,21.0,active,yes,Mali,d0v29nncgikdswlxpdq553zz,NaN
9diqegpezvk9zo4ws18v1tysq,Leonhard Luis,Münst,Leonhard,Münst,Male,L. Münst,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-01-22,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,183.0,76.0,right,13.0,active,yes,NaN,NaN,NaN
9ljh9tv00pi2g3y4ucy0gkhlg,Elton,Krasniqi,Elton,Krasniqi,Male,E. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,2005-02-27,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,23.0,active,yes,NaN,NaN,NaN
a6ez4busstxq5vwgkxy9jnfo4,Dennis,Seimen,Dennis,Seimen,Male,D. Seimen,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2005-12-01,Heilbronn,Germany,36min0qztu8eydwvpv8t1is0m,190.0,89.0,both,NaN,active,yes,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN
a6l6ri2ql9ve1zydlf366uxd6,Finn Andreas,Böhmker,Finn,Böhmker,Male,F. Böhmker,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2004-05-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,76.0,NaN,33.0,active,yes,NaN,NaN,NaN
a9d2l7z7thwnocettv9hl6aqd,Dominik,Nothnagel,Dominik,Nothnagel,Male,D. Nothnagel,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1994-12-28,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,184.0,78.0,both,29.0,active,yes,NaN,NaN,NaN
aj0mbthxoca6iu0uevcj8v02c,Benjamin,Bediako Boakye,Benjamin,Boakye,Male,B. Boakye,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-03-07,Pforzheim,Germany,36min0qztu8eydwvpv8t1is0m,180.0,78.0,NaN,11.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,Benjamin Boakye
b2uznyb9b8fxsy57450mbmwru,Mohamed Ortaim,Sankoh,Mohamed,Sankoh,Male,M. Sankoh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-10-16,Rotifunk,Sierra Leone,7kilikg56sxc0dsd6168dr57b,183.0,77.0,right,NaN,active,yes,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN
b4p54gi5jusi3svtbrqwp79qs,Peter Wolfgang,Reinhardt,Peter,Reinhardt,Male,P. Reinhardt,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-01-23,Fürth,Germany,36min0qztu8eydwvpv8t1is0m,186.0,80.0,right,40.0,active,yes,NaN,NaN,NaN
b5mpbec03n9qatneviazigfvu,Thomas,Kastanaras,Thomas,Kastanaras,Male,T. Kastanaras,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-01-09,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,186.0,74.0,NaN,NaN,active,yes,Greece,6lpgd60z890no2v46zdecrcss,NaN
cw0k999uz5q2kidhmt05k6ntg,Rinto,Hanashiro,Rinto,Hanashiro,Male,R. Hanashiro,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2005-09-12,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,170.0,71.0,NaN,42.0,active,yes,NaN,NaN,NaN
d3kwgupacdpkuwsqy88k5pg16,Lukas,Laupheimer,Lukas,Laupheimer,Male,L. Laupheimer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-04-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
ds39fvtytdyud9w216nhj1kgl,Dominik,Draband,Dominik,Draband,Male,D. Draband,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1996-03-07,Heilbronn,Germany,36min0qztu8eydwvpv8t1is0m,183.0,78.0,right,28.0,active,yes,NaN,NaN,NaN
dyoztuwrih4r4fl97gpat3bl6,Kaden Nana Kwaku,Attakora Amaniampong,Kaden,Amaniampong,Male,K. Amaniampong,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-05-26,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,82.0,NaN,2.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
esedgb7dixcwiy4es77g744d0,Jarzinho Ataide Adriano,de Nascimento Malanga,Jarzinho,Malanga,Male,J. Malanga,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2006-07-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,179.0,80.0,right,27.0,active,yes,NaN,NaN,NaN
pog1knb9q97lvutnwyarmuc4,Michael Harald,Glück,Michael,Glück,Male,M. Glück,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,2003-06-13,Salzburg,Austria,hcs1bd49qliqqity6o268jyt,183.0,84.0,right,4.0,active,yes,NaN,NaN,NaN
tsg7mwbrca08rika47ii37fu,Jordan,Meyer,Jordan,Meyer,Male,J. Meyer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-03-26,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,181.0,73.0,right,16.0,active,yes,NaN,NaN,NaN
10j2hx1vzdt9qfyez48406c16,Brian,Beyer,Brian,Beyer,Male,B. Beyer,France,7gww28djs405rfga69smki84o,Attacker,player,1996-10-15,NaN,France,7gww28djs405rfga69smki84o,184.0,80.0,right,15.0,active,yes,NaN,NaN,NaN
14w2xsmskpmvnp8xvr8qjjpw5,Robert,Tesche,Robert,Tesche,Male,R. Tesche,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1987-05-27,Wismar,Germany,36min0qztu8eydwvpv8t1is0m,182.0,78.0,right,8.0,active,yes,NaN,NaN,NaN
1s5pzvw1u9ssdfmgre567exnt,Erik,Engelhardt,Erik,Engelhardt,Male,E. Engelhardt,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1998-04-18,Kulmbach,Germany,36min0qztu8eydwvpv8t1is0m,179.0,78.0,left,9.0,active,yes,NaN,NaN,NaN
25uikh12frf2jkl2eg09u1hih,Bastien,Conus,Bastien,Conus,Male,B. Conus,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1998-02-09,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,173.0,69.0,right,3.0,active,yes,NaN,NaN,NaN
2b3alni8a4lby042h7pzrs6c4,Mats Jakob,Remberg,Mats,Remberg,Male,M. Remberg,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2006-01-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,35.0,active,yes,NaN,NaN,NaN
2pa1s92ul9hkoqdudw5htwhnu,David,Richter,David,Richter,Male,D. Richter,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-03-17,NaN,Germany,36min0qztu8eydwvpv8t1is0m,196.0,NaN,NaN,1.0,active,yes,NaN,NaN,NaN
4g8bd8amb9dfgjp7fghs8ufah,Dave,Gnaase,Dave,Gnaase,Male,D. Gnaase,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-12-14,Schwäbisch Gmünd,Germany,36min0qztu8eydwvpv8t1is0m,179.0,76.0,both,26.0,active,yes,NaN,NaN,NaN
4tuubw2ne8qlx4d2sd5xnhpg4,Kofi Jeremy,Amoako,Kofi,Amoako,Male,K. Amoako,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-05-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,NaN,NaN,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
4v54aynat2hve60co2pst4ys4,Felix,Langhammer,Felix,Langhammer,Male,F. Langhammer,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-01-04,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,34.0,active,yes,NaN,NaN,NaN
5l4fkm9a0pvfi9qiy6gipf71m,Joël,Zwarts,Joël,Zwarts,Male,J. Zwarts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-04-26,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,left,11.0,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN
64e2mr93bbi0m2lro5ey4imzt,Liridon,Mulaj,Liridon,Mulaj,Male,L. Mulaj,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,1999-01-04,Biel-Bienne,Switzerland,3bh70jgvc5mn58x0byjkuda17,175.0,65.0,right,14.0,active,yes,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN
6fqnff2jnjxnsmf6t9o0wc7sa,Marcus,Müller,Marcus,Müller,Male,M. Müller,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-08-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,NaN,NaN,NaN,active,yes,NaN,NaN,Marcus Müller
6s1as3jlv3ho6veougdpwx6cq,Bryang William,Kayo,Bryang,Kayo,Male,B. Kayo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-07-27,Montgomery,USA,7hr2f89v44y65dyu9k92vprwn,185.0,66.0,NaN,NaN,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN
72fhrpkimw608bwlcb96tmq22,Jannes,Wulff,Jannes,Wulff,Male,J. Wulff,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-09-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,NaN,right,10.0,active,yes,NaN,NaN,NaN
7ljltttfi77o87y9e8me9vzf8,Kevin,Wiethaup,Kevin,Wiethaup,Male,K. Wiethaup,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-08-06,Bocholt,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,38.0,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
7llha5t07wule8lukrckf6s16,Lion,Semić,Lion,Semic,Male,L. Semić,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-09-13,Fritzlar,Germany,36min0qztu8eydwvpv8t1is0m,169.0,68.0,both,17.0,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
85okfxp22zm29ctku12xaoyga,Noel,Niemann,Noel,Niemann,Male,N. Niemann,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-11-14,München,Germany,36min0qztu8eydwvpv8t1is0m,171.0,61.0,right,7.0,active,no,Afghanistan,6xne7xe59eujck02uovziom7p,NaN
8gyh6g3o9koqcimjpbm5ohiol,Chance Ba-Muaka,Simakala,Ba-Muaka,Simakala,Male,B. Simakala,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-01-28,Eschweiler,Germany,36min0qztu8eydwvpv8t1is0m,180.0,79.0,both,NaN,active,yes,NaN,NaN,NaN
8ulvxwuqi2bzxxarn6hyzk93o,Niklas,Niehoff,Niklas,Niehoff,Male,N. Niehoff,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-08-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,right,29.0,active,yes,NaN,NaN,NaN
99ipj6q4cdsm9hw4g1jc1mo5x,Tim,Danneberg,Tim,Danneberg,Male,T. Danneberg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1986-04-23,Minden,Germany,36min0qztu8eydwvpv8t1is0m,185.0,73.0,right,NaN,active,yes,NaN,NaN,NaN
a8h2ayg1m8s28djapo4qg5ihh,Uwe,Koschinat,Uwe,Koschinat,Male,U. Koschinat,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1971-09-01,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
ayb90lqv48ocodasevzeg81d5,Niklas,Wiemann,Niklas,Wiemann,Male,N. Wiemann,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-02-23,Detmold,Germany,36min0qztu8eydwvpv8t1is0m,190.0,84.0,left,25.0,active,yes,NaN,NaN,NaN
blqjukprqefki02p4jj02r7u2,Aday,Ercan,Aday,Ercan,Male,A. Ercan,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-08-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,191.0,79.0,NaN,23.0,active,yes,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
