id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,shortFirstName,shortLastName,foot,height,weight,placeOfBirth,secondNationality,secondNationalityId,knownName
92mkxnojgwhsx4wrgw5ypxnh0,Mads Peter,Sørensen,Male,M. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2005-08-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92y6cik3xtfmbr0l30237d3is,Louis,Addo Gangelhoff,Male,L. Gangelhoff,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9kva55j2k1h8yhznvb9owys16,Frederik,Kruchov Hummelgaard,Male,F. Hummelgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-07-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9kvcvir99zuuh6rvzzlqd2n10,Tobias,Bøgebjerg Holt,Male,T. Holt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a5i8wcoukifosqtmkd5tzu356,Victor Vobbe,Larsen,Male,V. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,1995-06-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bt4i2p11vips7nkaf319f12j8,Christoffer,Stryhn,Male,C. Stryhn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2001-09-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cjo98ntex3hubaelwm1lz6o0k,Nicklas,Stokholm Jensen,Male,N. Stokholm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1993-08-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d0bix4c79m3l51dje00026cd0,Benjamin,Kok Lassen,Male,B. Lassen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-04-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d7qnhi0df2e5n0wcyg88owduc,Troels,Skræp,Male,T. Skræp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,1998-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dc1pxhvl7ah9gbkgly8pnbndg,Andreas,Krogh Carlsen,Male,A. Carlsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-01-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dl8mi83pqkwff2st89jqyfv9w,Robbi Jr.,Tewelda,Male,R. Tewelda,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dpqijum5dehf58wntajk9nc44,Benjamin,Yildirim Aarenstrup,Male,B. Aarenstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ew1eay4q002qr9ihm4843yl4a,Kristoffer,Fuglsang Madsen,Male,K. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,2000-06-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48ct0v9yfc4c60cjtokuicmc4,Shawn Sebastian,Højgaard,Male,S. Højgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5dhu3j5yarpsv3qcs9autbuvo,Markus,Falch,Male,M. Falch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5s67fog98yfbgafk4epp39kb8,Joachim,Gram,Male,J. Gram,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5y4gynhu3eed2dtiswhh0nml0,Lukas,Toft Hagstrøm,Male,L. Toft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6fwtg1b56w8njh5p3fxf9j8d0,Jeremias,Friis,Male,J. Friis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6n4btienm9kp1vwqcf7gle87o,Filip,Vukadin Scekic,Male,F. Vukadin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6wvs7ayd6zgxek54u7ksky2ok,Silas,Falch,Male,S. Falch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2004-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71zxy7ni0bhr567e1axopcsus,Patrick,Kirkegaard,Male,P. Kirkegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8iu02cq4k0wbgaoc9cgkuwftg,Samuel Daniel,Leinum,Male,S. Leinum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ankjfsixi82tvl013kwxvph5g,Martin,Hansen Carl,Male,M. Hansen Carl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ayev7e3hn35wenm4b38szc1lg,Tobias,Have Thorngreen,Male,T. Have Thorngreen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
blv0e4sxj574jx7dp31j85a1g,Samuel,Kjøller-Hansen,Male,S. Kjøller-Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1991-01-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bzbqjiiola9u41ss9lultqmms,Kristian,Gredal,Male,K. Gredal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c3f66boslviue38gbagxgjris,Rasmus,Thomsen,Male,R. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
chwapkwdwg32p3r40w7oa0xzo,Jonas,Nouri Kristensen,Male,J. Nouri,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d4kkrxgwlnovzgyreussbq80k,Jonathan Daniel,Leinum,Male,J. Leinum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dhlb3th52e187l2lqm663qxas,Jonas Nicolai,Sloth Neimenas,Male,J. Sloth,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dnxdmqqsz8p1vljw025z9kwes,Jacob,Ullemose Pedersen,Male,J. Ullemose Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dxp7ng9ezuwr1ljanbzwi71n8,Silas Daniel,Leinum,Male,S. Leinum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2002-09-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
esxoh3xti94u16yljpx6mg9ka,Sebastian,Blomqvist Johansen,Male,S. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1996-08-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ev1ds1fogczuqckxkqp4svnro,Frederik,Stølen,Male,F. Stølen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f24d9zrgzt4h7vgr0h30jlm38,Daniel,Skov,Male,D. Skov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1998-03-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f41cjxwxr7su6961zn1wi309g,Mads Emil,Fredensborg Bernhard,Male,M. Bernhard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
hf5xw9dc8pijtucbku4rabys,Mads,Kragh,Male,M. Kragh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,1995-05-30,NaN,NaN,right,185.0,NaN,NaN,NaN,NaN,NaN
qhnu923i6il1sgi3v58rc36c,Gustav Kaas,Kofoed,Male,G. Kofoed,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2il3e76bk2e6mro0yrbzsa9ec,Kim,Engstrøm,Male,K. Engstrøm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1979-10-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2k5289tevc2gxo04i83io5a3u,Emil,Rosberg Møller,Male,E. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2004-05-31,Emil,Møller,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2uellcocrvapu7o70g5zdcmad,Jacob,Egeris Pedersen,Male,J. Egeris,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,5.0,1990-05-19,NaN,NaN,right,188.0,83.0,Ixtlan,NaN,NaN,NaN
38shfw53eg5qtvem3d3ou04r8,Ruben,Stabell Minerba,Male,R. Minerba,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,2005-05-02,NaN,NaN,right,187.0,NaN,NaN,NaN,NaN,NaN
3ngygpwrrb9ghyph2nmr8hb10,Karl,Noppen Bertelsen,Male,K. Noppen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2007-02-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4a0jmv6qmwn01iuqp1mhnyzth,Nicolaj,Thomsen,Male,N. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,27.0,1993-05-08,Nicolaj,Thomsen,right,180.0,75.0,Skagen,NaN,NaN,NaN
5mmgppapbchmcj9zdtyw0w5xw,Julius,Voldby Rosenberg Hansen,Male,J. Voldby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-06-09,Julius,Voldby,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5u9zrgsm6wycfcbk04m64wd1w,Niels Henrik,Melsæther Morberg,Male,N. Morberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,2001-02-20,NaN,NaN,NaN,NaN,NaN,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
6dki65mdd3letfjjj51i0w3c9,Andreas,Heimer Hansen,Male,A. Heimer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,1997-12-10,Andreas,Heimer Hansen,NaN,183.0,75.0,København,NaN,NaN,NaN
6g671k5lvgoo2bgub2516q1w4,Ludvig,Fagersted Henriksen,Male,L. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2001-11-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6otr0cifkk9jbmxc2ew2spka,Ahmed,Daghim,Male,Ahmed Daghim,Palestine,1iq272xbm8xx01hiu7thq4tgt,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,2001-04-07,Ahmed,Daghim,right,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
7k2c7wgoywy7boesjer5578q1,Frederik,Ibsen,Male,F. Ibsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1997-03-28,Frederik,Ibsen,right,186.0,80.0,NaN,NaN,NaN,NaN
7kpojg6qp0943wdweelu6w9hw,Dino,Alijagic,Male,D. Alijagic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2007-03-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86mx27krl6c613x6e3t9g3cic,Fisnik,Isaki,Male,F. Isaki,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2003-04-27,Fisnik,Isaki,left,178.0,68.0,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
8i0o1b8rjsab9se3v6vteqmfo,Chukwuemeka Paul,Nnamani,Male,E. Nnamani,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,2001-11-04,Chukwuemeka,Nnamani,both,183.0,NaN,Rødovre,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Emeka
8xe0fufxfgf5cuwgysz3r2j85,Emil,Nørmark Christensen,Male,E. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,1997-07-10,NaN,NaN,NaN,190.0,83.0,NaN,NaN,NaN,NaN
8xfqengyrwgxhhi86ok88vf2s,Magnus,Bøttker,Male,M. Bøttker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,2004-08-11,Magnus,Bøttker,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9213debwtuph6cjborx73sx78,Osvald Gabriel,Søe,Male,O. Søe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2005-11-05,NaN,NaN,NaN,187.0,NaN,NaN,NaN,NaN,NaN
9y3vs6l0mjj38z0kw062jlh3p,Aris Nikolaos,Halling Vaporakis,Male,A. Vaporakis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1995-01-06,Aris,Vaporakis,NaN,184.0,77.0,NaN,NaN,NaN,NaN
a0i74nqik3lbi02ngno0m0ys4,Abdullah,Iqbal,Male,Abdullah Iqbal,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,4.0,2002-07-27,Abdullah,Iqbal,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Abdullah Iqbal
ab3nxxoj7bxlnhot9htoex1xw,Gustav,Højbjerg,Male,G. Højbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,2003-12-03,NaN,NaN,left,187.0,NaN,NaN,NaN,NaN,NaN
as7qhgi67gngq0nb3zmwg8jro,Sebastian,Senna Clemmensen,Male,S. Clemmensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,10.0,2003-09-01,Sebastian,Clemmensen,left,179.0,70.0,NaN,Togo,3jiuckrqd0zejkm452st5dyq7,NaN
b2gkyjq8emj9pywryc3rycogl,Michael Aksel,Bataican Falkesgaard,Male,M. Falkesgaard,Philippines,2bn52u7dpgfatwqumx224cczx,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,1991-04-09,Michael,Falkesgaard,right,191.0,81.0,NaN,NaN,NaN,NaN
ct7z1lwc3kc5oblzcewgipzl6,Andreas,Pedersen Bredahl,Male,A. Bredahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-03-13,Andreas,Bredahl,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dja68kdmhtsm9x5zqzgtpqas4,Tobias,Vedel Blidegn,Male,T. Blidegn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2005-03-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dme4jqo3w3abg6z0vt1gnkpp0,Danis,Faljic,Male,D. Faljic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,2007-04-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e8vt8711wb40afht2v13omket,Mikkel,Wohlgemuth,Male,M. Wohlgemuth,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1995-06-04,Mikkel,Wohlgemuth,right,179.0,75.0,NaN,NaN,NaN,NaN
egnjbmbxkceiygmp2jty4b47o,Ole,Jakobsen,Male,O. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-05-29,NaN,NaN,both,170.0,NaN,NaN,NaN,NaN,NaN
erb2xg622lfmo3jp5lgwcsrh0,Elias Buch,Idrissi,Male,E. Idrissi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eyvv6b94feknnp1uew6n0ytat,Nicklas Mouritz,Mouritsen,Male,N. Mouritsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1995-03-15,Nicklas,Mouritsen,left,180.0,73.0,København,NaN,NaN,NaN
ezbixgm2km8iapnsl57bn4wkp,Mikkel,Mouritz Jensen,Male,M. Mouritz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1997-01-22,NaN,NaN,NaN,176.0,NaN,NaN,NaN,NaN,NaN
kqj7nh6pqmqbt0abyyu0fcpg,Osman Abdulkadir,Addo,Male,O. Addo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2004-03-31,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
zpl7lyln792rt0b2oedamvbo,Jonathan,Mathys,Male,J. Mathys,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,2004-01-08,NaN,NaN,right,185.0,NaN,NaN,NaN,NaN,NaN
160q8kmt2nsidfvhbd592th7u,Tom,Søjberg,Male,T. Søjberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1968-11-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1bpbqsnsuyqlxit0b094mnm6s,Christoffer,Maul Petersen,Male,C. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1997-10-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1ws48etekr9yqi7q2b5xvv09g,Rasmus,Dahl Nielsen,Male,R. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ce6wewldnjigtrc9dnvo5t04,Henrik,Foged Borup,Male,H. Borup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,1995-12-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2l9hwyu9dccdktdbtgff3vdp0,Jeppe,Dybdahl Maltesen,Male,J. Dybdahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,2004-12-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2r709apron85222quktl95el0,Mathias,Ørnskov,Male,M. Ørnskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,2000-08-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35imzl448hh7rgo8s7pzixbf8,Simon,Søgaard Vesterbæk,Male,S. Vesterbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-11-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3e9mswcec66olfkpm0zo7umtw,Elias,Essadik,Male,E. Essadik,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
3hl6wamhxe7absx9zp8i7fkt0,Mathias,Laursen Christensen,Male,M. Laursen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,1998-03-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3si2ymqo3r1kfxudgrxh1ivpw,Markus,Bay Jensen,Male,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1996-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3z8kkcfcipdqt1de7c6uqjb3d,Alexander,Løntoft Baun,Male,A. Baun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-11-18,Alexander,Baun,NaN,193.0,85.0,NaN,NaN,NaN,NaN
4jeb4dd7ywagyt8c5q1jk0nbo,Tobias,Wedel Friis,Male,T. Friis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,2001-07-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5qngjkz9mrb0il145ncp3d5w4,Magnus,Poulsen,Male,M. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-02-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66sw5l1ml7b29axbsuq586784,Simon,Schouby,Male,S. Schouby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2001-05-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
