id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,shirtNumber,placeOfBirth,height,weight,foot,secondNationality,secondNationalityId,knownName
b4umzvvvblfn8649ra8g36ihg,Veljko,Jocić,Veljko,Jocic,Male,V. Jocić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-07-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,NaN,active,yes,7.0,Niš,NaN,NaN,NaN,NaN,NaN,NaN
bbiub8w0a20moc93d2s1au1re,Nemanja,Krsmanović,Nemanja,Krsmanovic,Male,N. Krsmanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-05-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-09Z,NaN,active,yes,49.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bjvkd0byxc7uvnw8ji13zxzhl,Dejan,Kerkez,Dejan,Kerkez,Male,D. Kerkez,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-01-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-29Z,2025-01-23Z,active,no,5.0,Novi Sad,190.0,84.0,right,NaN,NaN,NaN
blskfg2ckohp9s8zjb6zt5rrp,Nenad,Lukić,Nenad,Lukic,Male,N. Lukić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1992-09-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-18Z,2025-05-29Z,active,no,92.0,Sremska Mitrovica,185.0,96.0,left,NaN,NaN,NaN
bqeiky0gc2wzu4vdrk1zhbskq,Vladimir,Prijović,Vladimir,Prijovic,Male,V. Prijović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-06-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-31Z,2025-08-11Z,active,no,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bxf5swu6gw8z2m5202u4gyytx,Vladimir,Torbica,NaN,NaN,Male,V. Torbica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1980-09-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-05Z,2025-02-12Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cx9fn6ye6rgny8yz7bz0l3eqy,Aleksandar,Vulić,Aleksandar,Vulic,Male,A. Vulić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2001-06-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-29Z,NaN,active,yes,1.0,Čačak,203.0,NaN,right,NaN,NaN,NaN
d7z2k8pxqc12xcrk96pvl0sfd,Yohan,Bilingi,Yohan,Bilingi,Male,Y. Bilingi,France,7gww28djs405rfga69smki84o,Defender,player,1999-02-01,France,7gww28djs405rfga69smki84o,2025-01-25Z,NaN,active,yes,28.0,Alfortville,182.0,80.0,right,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
d90vxgn1oxlwnbratiw57otg4,Ezekiel Ojochenemi,Ruben,NaN,NaN,Male,E. Ruben,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2006-06-24,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-02-14Z,NaN,active,yes,66.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e7qfoz2w1b5kh3aba9zy6q3je,Jovan,Lukić,Jovan,Lukic,Male,J. Lukić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-01-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-16Z,2025-02-05Z,active,no,22.0,Valjevo,180.0,73.0,left,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
ec2gfd03whuk5j7b9ffhkzp7u,Luka,Subotić,Luka,Subotic,Male,L. Subotić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-01-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-25Z,NaN,active,yes,15.0,NaN,190.0,83.0,NaN,NaN,NaN,Luka Subotic
egzqdi4zkc5epcupwku8mbbh1,Muhamed,Bešić,Muhamed,Besic,Male,M. Bešić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1992-09-10,Germany,36min0qztu8eydwvpv8t1is0m,2025-01-18Z,NaN,active,yes,19.0,Berlin,180.0,80.0,right,Germany,36min0qztu8eydwvpv8t1is0m,NaN
eia09bre4ikicioto17v55qfo,Vladimir,Vitorović,NaN,NaN,Male,V. Vitorović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-10-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-01Z,NaN,active,yes,3.0,Novi Pazar,182.0,NaN,left,NaN,NaN,NaN
eiultjtr5sxtnrmviyrc3mnrp,Vladimir,Gaćinović,Vladimir,Gacinovic,Male,V. Gaćinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1966-01-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-10-28Z,2025-02-04Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
el5gmjt8rjdrujg5qh0fgb11w,Milan,Desnica,NaN,NaN,Male,M. Desnica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-02-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-10-25Z,2024-08-15Z,active,no,NaN,Subotica,NaN,NaN,NaN,NaN,NaN,NaN
eq4e5oyqax6luvutlw18b3qxg,Danijel,Kolarić,NaN,NaN,Male,D. Kolarić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-02-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-04-20Z,NaN,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
iax337lluzn7aprfcrzm9b3e,Ilija,Babić,Ilija,Babic,Male,I. Babić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2002-08-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-20Z,NaN,active,yes,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1eku5fcy7kfm148bmi69xad5g,Matija,Popović,Matija,Popovic,Male,M. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-01-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-10Z,2025-06-30Z,active,no,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1ufyxk18ioo6s1hnt1bcmobh0,Miloš,Jovičić,Milos,Jovicic,Male,M. Jovičić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-01-23,Croatia,37hlakrwxyuzovaeoo4sezusp,2025-02-01Z,2025-08-28Z,active,no,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28i8olljbhsvtwfqsv7gb0ay2,Ifet,Đakovac,Ifet,Dakovac,Male,I. Đakovac,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1997-12-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-01-18Z,2025-01-23Z,active,no,35.0,Sjenica,180.0,NaN,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
2j0lnpe1h52na0zrlknt9pl91,Luka,Capan,Luka,Capan,Male,L. Capan,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1995-04-06,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-06-27Z,NaN,active,yes,31.0,Zagreb,184.0,76.0,right,NaN,NaN,NaN
3dmexh5yu699a95kdln8frbah,Jovan,Vlalukin,Jovan,Vlalukin,Male,J. Vlalukin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-05-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-22Z,2024-12-31Z,active,no,77.0,Novi Sad,176.0,NaN,NaN,NaN,NaN,NaN
3kon76veee48zwrbvawyb9ej9,Macky Frank,Bagnack Mouegni,Macky,Bagnack,Male,M. Bagnack,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,1995-06-07,Cameroon,4eb9feio6u267dd1jcwaf38mt,2024-04-04Z,2024-12-31Z,active,no,3.0,Tobagné,187.0,75.0,both,NaN,NaN,NaN
3s2rrmuhn616jg5uauxah76l0,Đorđe,Gordić,Dordje,Gordic,Male,Đ. Gordić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-11-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-01-15Z,active,no,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3zf7im2za5qi8cm97hssexn1l,Slavko,Matić,Slavko,Matic,Male,S. Matić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1976-07-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-01Z,2025-06-05Z,active,no,NaN,Obrenovac,178.0,NaN,NaN,NaN,NaN,NaN
49ptsh7pyea4s71vw7f9pzo8a,Vukašin,Krstić,Vukasin,Krstic,Male,V. Krstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-04-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-07-01Z,NaN,active,yes,4.0,Novi Sad,184.0,NaN,right,NaN,NaN,NaN
4ct6jvw44jp7ad952efqy8ufo,Mihajlo,Milosavić,Mihajlo,Milosavic,Male,M. Milosavić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-07-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-08-10Z,active,no,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4u1sgaf2cmjx1uiv5h6villh,Miloš,Degenek,Milos,Degenek,Male,M. Degenek,Australia,u5ieemi69z72c3bgczyy68lo,Defender,player,1994-04-28,Croatia,37hlakrwxyuzovaeoo4sezusp,2025-01-27Z,NaN,active,yes,32.0,Knin,185.0,83.0,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
4ybbktuumaf9bd7y88qtl4lwp,Andrej,Todoroski,Andrej,Todoroski,Male,A. Todoroski,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,1999-04-19,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2025-02-14Z,NaN,active,yes,10.0,Prilep,174.0,67.0,left,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN
54r2nep64r0nrlhpjco561je2,Viktor,Radojević,Viktor,Radojevic,Male,V. Radojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-07-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-31Z,2025-08-21Z,active,no,60.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55caohxihdcnsocbedie4rz10,Veljko,Ilić,Veljko,Ilic,Male,V. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2003-07-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-07-01Z,2025-09-02Z,active,no,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5grsqly6c3wurwy4xclradvdg,Luka,Pavlovic,Luka,Pavlovic,Male,L. Pavlovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1991-06-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-12-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5ktbdhppsztymyvvd6o4toyne,Aleksa,Pejić,Aleksa,Pejic,Male,A. Pejić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-07-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-08Z,2025-07-17Z,active,no,6.0,Beograd,190.0,78.0,right,NaN,NaN,NaN
6dn08w1t5ihd1mpq0fbeaz85w,Mateja,Đorđević,Mateja,Djordevic,Male,M. Đorđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-01-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-31Z,2025-07-24Z,active,no,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6oyh0c8s2zw50u0ejvpecujje,Nikola,Kuveljić,Nikola,Kuveljic,Male,N. Kuveljić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-04-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-12Z,2024-12-31Z,active,no,21.0,Beograd,194.0,85.0,right,NaN,NaN,NaN
70847l0k04al2d9ekrdw2r1ii,Vieljeux Prestige,Mboungou,Prestige,Mboungou,Male,P. Mboungou,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,2000-07-10,Congo,1s2y6o0lwj69dj5ib5pid8f6r,2024-06-27Z,NaN,active,yes,29.0,NaN,170.0,70.0,NaN,NaN,NaN,NaN
7bq6rhei98i1rooot1ucsla3u,Dragoljub,Savič,Dragoljub,Savic,Male,D. Savič,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-04-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-05Z,NaN,active,yes,21.0,Novi Sad,173.0,69.0,right,NaN,NaN,NaN
7ztxvczygv1so9tyu0gc8b755,Dušan,Stevanović,Dusan,Stevanovic,Male,D. Stevanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-06-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-06-30Z,active,no,5.0,Niš,186.0,NaN,left,NaN,NaN,NaN
94ppgk2sdgjkkom0zcd6x93v9,Nemanja,Jorgić,Nemanja,Jorgic,Male,N. Jorgić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1988-04-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2017-07-01Z,NaN,active,yes,23.0,Virovitica,NaN,NaN,NaN,NaN,NaN,NaN
99fxorys4ihpn714fc73tnucq,Miloš,Pantović,Milos,Pantovic,Male,M. Pantović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-08-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-27Z,2025-08-31Z,active,no,27.0,Novi Sad,185.0,NaN,right,NaN,NaN,NaN
9emfjsbm69e9ygr43r1v5tfro,Aleksandar,Stančić,Aleksandar,Stancic,Male,A. Stančić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-09-23,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-12-08Z,NaN,active,yes,16.0,Zaječar,NaN,NaN,right,NaN,NaN,NaN
9gffxjgnw99vy2i6ahpg3xckp,Nikola,Simić,Nikola,Simic,Male,N. Simić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1996-12-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-20Z,NaN,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a3are1p47x5rdiwrtczx9fpx,Jovan,Damjanović,Jovan,Damjanovic,Male,J. Damjanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1982-10-04,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-08-30Z,2025-02-28Z,active,no,NaN,Knin,192.0,82.0,NaN,NaN,NaN,NaN
a93360ofsbx25x20jvso9zg9g,Ilja,Pantelin,Ilja,Pantelin,Male,I. Pantelin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-10-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aivz1vwpcyfxtay9dmlttz7c9,Stefan,Jovanović,Stefan,Jovanovic,Male,Stefan Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-04-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,22.0,Kraljevo,178.0,NaN,NaN,NaN,NaN,Stefan Jovanovic
b0vrtr2ie4fyllp34g9zq1qi2,Marko,Lazetić,Marko,Lazetic,Male,M. Lazetić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-01-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-06-30Z,active,no,9.0,Beograd,190.0,80.0,right,NaN,NaN,NaN
bbfd5dgxcs2d4q8ionuuxqtih,Mihajlo,Banjac,Mihajlo,Banjac,Male,M. Banjac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-11-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-03Z,2025-06-30Z,active,no,18.0,Novi Sad,186.0,76.0,left,NaN,NaN,NaN
c10ewwsfv925u0rv2eflj5ixg,Petar,Stanić,Petar,Stanic,Male,P. Stanić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2001-08-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-27Z,2025-07-18Z,active,no,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c16ilr6kby6mb14j44tsl5j2t,Miloš,Vulić,Milos,Vulic,Male,M. Vulić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1996-08-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-11Z,2025-06-30Z,active,no,37.0,Kruševac,183.0,74.0,right,NaN,NaN,NaN
c4vb7fh9gontn0rxugcgirhsl,Bence,Sós,Bence,Sós,Male,B. Sós,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Attacker,player,1994-05-10,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,2023-07-05Z,2025-06-23Z,active,no,88.0,Hódmezővásárhely,178.0,67.0,NaN,NaN,NaN,NaN
c7leh71wxrrye7ihkao91brpw,Miroslav,Vasić,Miroslav,Vasic,Male,M. Vasić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1982-12-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
chk3drr4sw0rwbso9jzxrxb84,Aleksa,Preradov,Aleksa,Preradov,Male,A. Preradov,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-07-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-19Z,2025-01-19Z,active,no,NaN,Novi Sad,180.0,NaN,right,NaN,NaN,NaN
cly7no3y2n1mdg2sivml9k4tm,Ivan,Milosavljević,Ivan,Milosavljevic,Male,I. Milosavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-03-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-08-04Z,2025-06-30Z,active,no,11.0,Kragujevac,180.0,NaN,left,NaN,NaN,NaN
d16nan8oc0uzkb2bdskpegftg,Stefan,Tomović,Stefan,Tomovic,Male,S. Tomović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2008-08-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-01Z,NaN,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d27cnq0k3yvcnwrp9fuk3j26t,Dean,Klafurić,Dean,Klafuric,Male,D. Klafurić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1972-07-26,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-07-01Z,2024-08-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d7grsv344n40g9p82yoapvt3o,Stefan,Mladenović,Stefan,Mladenovic,Male,S. Mladenović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-09-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-01Z,NaN,active,yes,15.0,NaN,180.0,NaN,right,NaN,NaN,NaN
dlilocxpk77wqsjp0d6da54np,Milán,Rádin,Milan,Radin,Male,M. Rádin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-06-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-01-01Z,NaN,active,yes,7.0,Novi Sad,173.0,66.0,both,NaN,NaN,NaN
eimnduir95e8qtcwitn6cyuvp,Nemanja,Petrović,Nemanja,Petrovic,Male,N. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1992-04-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2020-07-16Z,NaN,active,yes,30.0,Beograd,176.0,71.0,left,NaN,NaN,NaN
ewggu3shnhxkfzeblxttk6ket,Saša,Jovanović,Sasa,Jovanovic,Male,Saša Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1991-12-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-01Z,NaN,active,yes,8.0,Lazarevac,176.0,75.0,both,NaN,NaN,Sasa Jovanovic
h3c13tqjfik5rdxq3k5bhrtg,David,Trajkovic,David,Trajkovic,Male,D. Trajkovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-06-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-01Z,NaN,active,yes,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
z72ggw8vorkdknp2jt6dthey,Aleksandar,Ćirković,Aleksandar,Cirkovic,Male,A. Ćirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-09-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-01-22Z,active,no,10.0,Smederevska Palanka,180.0,78.0,right,NaN,NaN,NaN
1bsvc2gi4od13i0q4ywvn2gdm,Jovan,Dašić,Jovan,Dasic,Male,J. Dašić,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,2003-03-29,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-07-11Z,2025-06-30Z,active,no,18.0,Podgorica,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
1iy2yltjeemyht60t9ret82qd,Branimir,Jočić,Branimir,Jocic,Male,B. Jočić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-11-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-15Z,2024-12-31Z,active,no,20.0,Sombor,185.0,85.0,right,NaN,NaN,NaN
1o6lsiw827b67ye9qq42x8kwl,Nikola,Ninković,Nikola,Ninkovic,Male,N. Ninković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1994-12-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-28Z,2025-07-27Z,active,no,44.0,Bogatić,182.0,69.0,right,NaN,NaN,NaN
21mjw9o9sbhqgf6fcqtskxmvo,Ismael Alves Gaetan,Maiga,NaN,NaN,Male,I. Maiga,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2003-11-23,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2025-01-31Z,2025-06-30Z,active,no,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2cowr21ks2lhbwdlzptqhzml0,Petar,Barać,NaN,NaN,Male,P. Barać,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2005-04-28,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-10-24Z,2025-07-31Z,active,no,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2rvmzpsl70d0kl4a998pjzrp,Bojan,Brać,Bojan,Brac,Male,B. Brać,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1989-02-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-01-21Z,2025-06-30Z,active,no,12.0,Vrbas,191.0,87.0,NaN,NaN,NaN,NaN
2vsuib7za0bztqwr5xngykavo,Mustapha,Abiodun,NaN,NaN,Male,M. Abiodun,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-03-13,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-02-06Z,2026-06-30Z,active,yes,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2x7bvqk8p7a66zvswop52f3mc,Veljko,Dimković,Veljko,Dimkovic,Male,V. Dimković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-02-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-01Z,2025-07-27Z,active,no,21.0,Karavukovo,NaN,NaN,NaN,NaN,NaN,NaN
31120b7q6ykdi95xo5nfhev6y,Aleksandar,Popović,Aleksandar,Popovic,Male,Aleksandar Popović I,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1998-02-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-03Z,NaN,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31o258roxlbf6r33w3ow1ip61,Milan,Marčić,Milan,Marcic,Male,M. Marčić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1996-03-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-11Z,2024-12-31Z,active,no,7.0,Zemun,185.0,81.0,NaN,NaN,NaN,NaN
393m2pkn230v4049m3k30m9lg,Nikola,Skrobonja,Nikola,Skrobonja,Male,N. Skrobonja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-08-16,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-15Z,2025-06-30Z,active,no,24.0,NaN,NaN,NaN,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN
3mz1olxovlokmzczrnsv6djis,Milan,Đaković,NaN,NaN,Male,M. Đaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-03-23,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-06Z,NaN,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3v91lpca0ecdskjjc1tka29ec,Nikolaj,Ostojić,NaN,NaN,Male,N. Ostojić,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,2006-10-24,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,2025-01-31Z,2025-07-27Z,active,no,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3zf7im2za5qi8cm97hssexn1l,Slavko,Matić,Slavko,Matic,Male,S. Matić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1976-07-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-13Z,2025-03-01Z,active,no,NaN,Obrenovac,178.0,NaN,NaN,NaN,NaN,NaN
43dny20exdtlz24xkrkaga9ec,Stefan,Šavija,Stefan,Savija,Male,S. Šavija,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2001-02-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-05-03Z,NaN,active,yes,8.0,Novi Sad,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
4m0h7t66mpxyupx2woypoq1hw,Prince Lucky,Ukachukwu,Prince Lucky,Ukachukwu,Male,P. Ukachukwu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2003-05-27,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-06-27Z,2024-12-31Z,active,no,9.0,NaN,186.0,78.0,NaN,NaN,NaN,NaN
