id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,shirtNumber,status,active,placeOfBirth,knownName,secondNationality,secondNationalityId,weight,foot
5rzmu6szitr1b7mbp815hqfis,Gabriel Eugen,David,Gabriel,David,G. David,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-02-11,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,33.0,active,yes,Botoșani,NaN,NaN,NaN,NaN,NaN
5uburo0lmjpv3xljrej1ej1m1,Andrei Gabriel,Ureche,Andrei,Ureche,A. Ureche,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1998-09-27,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,82.0,active,yes,Paşcani,NaN,NaN,NaN,NaN,NaN
5y2pzl020ybuk7ae5wteidr6d,Mihai Alexandru,Roman II,Mihai,Roman II,M. Roman,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1992-05-31,Romania,17oj2qrzqlkhdjvazum10sx2i,190.0,10.0,active,no,Craiova,NaN,NaN,NaN,80.0,right
62kuc93kkx23pme7481jkm4x6,Enzo Adrián,López,Enzo,López,E. López,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,1998-03-10,Argentina,2vovxa97k7v7ofa85dah2xktb,181.0,27.0,active,yes,Paraná,Enzo López,NaN,NaN,74.0,right
74yhcgmul19at95twfbmw5s7o,Zoran,Mitrov,Zoran,Mitrov,Z. Mitrov,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-01-29,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,93.0,active,yes,Timișoara,NaN,NaN,NaN,NaN,NaN
7j3iii3ymt36kf9hy0tmncx9m,Victor Robert,Dican,Victor,Dican,V. Dican,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2000-10-11,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,6.0,active,yes,Râmnicu Vâlcea,NaN,NaN,NaN,NaN,NaN
8cfmw4e35om3402l5tjhdlm8l,Eduard Marian,Florescu,Eduard,Florescu,E. Florescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1997-06-27,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,8.0,active,yes,Piteşti,NaN,NaN,NaN,NaN,left
8dygt2gr4sy437876sncv8cx6,Alexandru,Piftor,Alexandru,Piftor,A. Piftor,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1999-05-09,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,NaN,active,yes,Botoșani,NaN,NaN,NaN,66.0,right
8von3jt7e8vcpjiz1qsd9lzo5,Răzvan Cătălin,Began,Razvan,Began,R. Began,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1996-08-12,Romania,17oj2qrzqlkhdjvazum10sx2i,193.0,NaN,active,no,Sighetu Marmaţiei,NaN,NaN,NaN,NaN,NaN
8zfk08r7jf5esl9ethe2hqehh,Romario,Sandu Benzar,Romario,Benzar,R. Benzar,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1992-03-26,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,20.0,active,yes,Timișoara,NaN,NaN,NaN,79.0,right
92tbqo50d66js1i6siz84980l,Júnior Udeme,Pius,Júnior,Pius,J. Pius,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,1995-12-20,Nigeria,63pvdwrsiq5b07mzi8igqei9p,193.0,40.0,active,no,Eman,NaN,NaN,NaN,74.0,right
96by80ybl789qzad9x7csxez8,George Andrei,Gligor,George,Gligor,G. Gligor,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2004-12-13,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,70.0,active,yes,Cluj-Napoca,NaN,NaN,NaN,NaN,NaN
9aa8860gae7blevmdun2ut87p,Ioan Constantin,Filip,Ioan,Filip,I. Filip,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1989-05-20,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,16.0,active,yes,Criştioru de Jos,NaN,NaN,NaN,79.0,right
9atu0taf4r5uw7bm299en2bbp,George Andrei,Miron,Andrei,Miron,A. Miron,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1994-05-28,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,4.0,active,yes,Galaţi,NaN,NaN,NaN,80.0,right
a8ev6es41p4c3e58dix8033kl,Francesco,Margiotta,Francesco,Margiotta,F. Margiotta,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1993-07-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,177.0,19.0,active,yes,Turin,NaN,NaN,NaN,70.0,right
aa1kkc88o8aqfia7o7xy8va39,Robert Ioan,Căruţă,Robert,Caruta,R. Căruţă,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1996-01-24,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,NaN,active,no,Moineşti,NaN,NaN,NaN,NaN,NaN
ac6m6n25sypqyx68t1urqifh1,Alin Ioan,Şeroni,Alin,Seroni,A. Şeroni,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1987-03-26,Romania,17oj2qrzqlkhdjvazum10sx2i,193.0,32.0,active,yes,Lugoj,NaN,NaN,NaN,90.0,left
aycfoc0hvmhbprdlpumjz9ln9,Fabrice,Olinga Essono,Fabrice,Olinga,F. Olinga,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1996-05-12,Cameroon,4eb9feio6u267dd1jcwaf38mt,176.0,45.0,active,yes,Douala,NaN,NaN,NaN,66.0,right
ayd9fi9c163ubap387nn6tryt,Alexandru,Țigănașu,Alexandru,Tiganasu,A. Țigănașu,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1990-06-12,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,30.0,active,yes,Săveni,NaN,NaN,NaN,74.0,left
bf0demlkj2zg0kv6drlxc1lud,Reagy,Baah Ofosu,Reagy,Ofosu,R. Ofosu,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1991-09-20,Germany,36min0qztu8eydwvpv8t1is0m,179.0,NaN,active,yes,Hamburg,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,76.0,both
bplo4giinn7s95b56jj4chvkk,Răzvan,Bogdan Creţ,Razvan,Cret,R. Creţ,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2006-05-29,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,26.0,active,yes,Oradea,NaN,NaN,NaN,NaN,NaN
cbd2w3cjlliiiy0q6andm936y,George Ionuț,Dragomir,George,Dragomir,G. Dragomir,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-08-06,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,9.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cjdky12bdldps4x90yq8dzhm1,Daniel Marinel,Celea,Daniel,Celea,D. Celea,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1995-07-06,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,5.0,active,yes,Braloştiţa,NaN,NaN,NaN,NaN,right
ck7u05n7y3lpmph0zbcnt1tsk,Adrian Gabriel,Răuțu,Adrian,Rautu,A. Răuțu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2004-09-21,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,22.0,active,yes,Botoșani,NaN,NaN,NaN,NaN,NaN
cy183zefrmrxqnzwl1pwijqw9,Marius Iulian,Cioiu,Marius,Cioiu,M. Cioiu,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1999-11-01,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,24.0,active,no,Târgu Jiu,NaN,NaN,NaN,NaN,NaN
cybyovn4dy1kl3ijuhn1qecid,Carlo Roberto,Casap,Carlo,Casap,C. Casap,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1998-12-29,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,98.0,active,no,Timişoara,NaN,NaN,NaN,71.0,right
cyjkq5z6ckywhr7cs7c41qiqy,David Teklo,Tweh,David,Tweh,D. Tweh,Liberia,78fh41lat89a3xaqjqcdzb4ul,Midfielder,player,1998-12-25,Liberia,78fh41lat89a3xaqjqcdzb4ul,172.0,NaN,active,no,Monrovia,NaN,NaN,NaN,NaN,right
daal3n4qoyo0enbdgt6d4zpp1,Kablan Davy,N'Goma,Kablan,N'Goma,K. N'Goma,France,7gww28djs405rfga69smki84o,Attacker,player,1995-10-13,France,7gww28djs405rfga69smki84o,172.0,10.0,active,no,NaN,NaN,Congo,1s2y6o0lwj69dj5ib5pid8f6r,60.0,NaN
dklj80wget5dxl7y8rwyv6ju1,Rijad,Sadiku,Rijad,Sadiku,R. Sadiku,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2000-01-18,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,187.0,44.0,active,yes,Sarajevo,NaN,NaN,NaN,NaN,right
eb1x7wtrnyftaizia2izfcrqi,Adi Marian,Chică-Roșă,Adi,Chica-Rosa,A. Chică-Roșă,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1998-09-08,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,9.0,active,no,Botoșani,NaN,NaN,NaN,NaN,NaN
efx2gevkytg1b98fsais3d9lh,Bogdan Ioan,Andone,Bogdan Ioan,Andone,B. Andone,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1975-01-07,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,Aiud,NaN,NaN,NaN,NaN,NaN
eoi80wfaq823i3vc16vd5nu1,Jean-Armel,Drolé Boza,Jean-Armel,Drolé,J. Drolé,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1997-08-18,Côte d'Ivoire,tin6kf561ywonqan0mettr98,185.0,11.0,active,yes,Abidjan,NaN,NaN,NaN,71.0,right
f1nbziacbsmayhocvedq4n1sl,Juan Cruz,Kaprof,Juan,Kaprof,J. Kaprof,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,1995-03-12,Argentina,2vovxa97k7v7ofa85dah2xktb,169.0,10.0,active,yes,Buenos Aires,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,71.0,right
f4m4arf3drdgp851d3gyoy385,Andrei Alexandru,Patache,Andrei,Patache,A. Patache,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,assistant coach,1987-10-29,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,NaN,active,yes,Botoșani,NaN,NaN,NaN,69.0,right
t9bxa1fqxutt5i2y2i4ekxjp,Mihai,Ciobanu,Mihai,Ciobanu,M. Ciobanu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1960-05-27,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,no,Galați,NaN,NaN,NaN,NaN,NaN
wj54e5ep8ylepjkbwhpsnvu1,Lóránd Levente,Fülöp,Lóránd Levente,Fülöp,L. Fülöp,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1997-07-24,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,88.0,active,yes,Târgu Mureş,NaN,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,both
ykoj7nsf803rlmwjv1myc34l,Gabriel Donatien,Mutombo Kupa,Gabriel,Mutombo,G. Mutombo,France,7gww28djs405rfga69smki84o,Defender,player,1996-01-19,France,7gww28djs405rfga69smki84o,191.0,3.0,active,no,Villeurbanne,NaN,NaN,NaN,75.0,right
1788amerrk9fg3f9qddyxz8x5,Dennis-Dorian,Politic,Dennis-Dorian,Politic,D. Politic,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2000-03-05,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,17.0,active,yes,Braşov,NaN,NaN,NaN,78.0,right
1fgcv5bhulocvs7jc5pmalvro,Andrei Alexandru,Florescu,Andrei,Florescu,A. Florescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-05-30,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,NaN,active,no,București,NaN,NaN,NaN,60.0,NaN
23jxec7xkak2fhs9psh81njai,Petru,Neagu,Petru,Neagu,P. Neagu,Moldova,389mdnq78a55g2gr040a3mmtj,Attacker,player,1999-08-13,Moldova,389mdnq78a55g2gr040a3mmtj,NaN,21.0,active,yes,NaN,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN
2hiyhf4glh8unh2tsbb1fjx0p,Hakim Djamel,Abdallah,Hakim,Abdallah,H. Abdallah,Madagascar,4pidpq12frm06h0wij6mzhhdz,Attacker,player,1998-01-09,France,7gww28djs405rfga69smki84o,NaN,19.0,active,yes,NaN,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN
2me603wvyaf0mcg87czoze7l5,Gorka,Larrucea Arrien,Gorka,Larrucea,Gorka Larrucea,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1993-02-24,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,8.0,active,no,Barakaldo,NaN,NaN,NaN,NaN,NaN
37zxg1o30qvt83lzw0a9eyivo,David Mario,Irimia,David,Irimia,D. Irimia,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2006-05-12,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,15.0,active,yes,București,David Irimia,NaN,NaN,NaN,NaN
3aap8yfzwzrhd8db7s7zp7glx,Christian,Ilić,Christian,Ilic,C. Ilić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1996-07-22,Austria,hcs1bd49qliqqity6o268jyt,185.0,16.0,active,yes,Friesach,NaN,Austria,hcs1bd49qliqqity6o268jyt,84.0,left
3eu0seknc3m9opmwj17fmawgl,Gabriel,Rodrigues de Moura,Gabriel,Rodrigues de Moura,Gabriel Moura,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1988-06-18,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,2.0,active,yes,NaN,Gabriel Moura,Portugal,1nbm5i9a0403zzvltn17lxinc,65.0,right
3fxtcvdd8914zroniks2i3kk5,Daniel,Iglesias Gago,Dani,Iglesias,Dani Iglesias,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1995-07-17,Spain,49ih1pwv3ahshdf8uzrimi54c,173.0,10.0,active,yes,Santiago de Compostela,NaN,NaN,NaN,NaN,both
3hzw7c4kkol5okl9imvc70ij9,Lucas,Alves de Araújo,Lucas,Alves de Araújo,Lucas,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1992-07-22,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,196.0,5.0,active,no,Osasco,Lucas,NaN,NaN,91.0,right
4jhy4byn1mp1bmndvvycblnf9,Iulian,Roșu,Iulian,Rosu,I. Roșu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1994-05-30,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,6.0,active,no,Ploieşti,Iulian Rosu,NaN,NaN,75.0,right
4w9ebmnjgxg2pjr7pdmrph7f9,Dorian,Railean,Dorian,Railean,D. Railean,Moldova,389mdnq78a55g2gr040a3mmtj,Goalkeeper,player,1993-10-13,Moldova,389mdnq78a55g2gr040a3mmtj,183.0,39.0,active,yes,Chișinău,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,70.0,NaN
5sdp0dekxh3yk27g7u8n6blzo,Denis,Oncescu,Denis,Oncescu,D. Oncescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,2004-06-29,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,12.0,active,no,București,NaN,NaN,NaN,NaN,NaN
5vgw9xmb67nij9tbqa6e52od1,Edgar,Miguel Ié,Edgar Miguel,Ié,Edgar Ié,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Defender,player,1994-05-01,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,182.0,37.0,active,yes,Bissau,Edgar Ié,Portugal,1nbm5i9a0403zzvltn17lxinc,66.0,right
5zcsish6ekifzgfdjduhjp0k4,Dragoș Alexandru,Irimia,Alexandru,Irimia,A. Irimia,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2006-05-12,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,29.0,active,yes,București,Dragos Irimia,NaN,NaN,NaN,NaN
61vazuq6eeaciayw367yoqswl,Vhakka Eddy Stelh,Gnahoré,Eddy,Gnahoré,E. Gnahoré,France,7gww28djs405rfga69smki84o,Midfielder,player,1993-11-14,France,7gww28djs405rfga69smki84o,188.0,8.0,active,yes,Villeneuve-la-Garenne,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,85.0,right
66aa1c75106po2dpmsv6k7lsk,Costin Ionuț,Amzăr,Costin,Amzar,C. Amzăr,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2003-07-11,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,31.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
6896gzawcgntkcfq8us6levo5,Neluț Stelian,Roșu,Nelut,Rosu,N. Roșu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1993-07-05,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,30.0,active,yes,Cluj-Napoca,NaN,NaN,NaN,69.0,left
6j20yhx7sa30z6p3uoe1owf6x,Cristian Ionuț,Costin,Cristian,Costin,C. Costin,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1998-06-17,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,98.0,active,yes,Beclean,NaN,NaN,NaN,NaN,NaN
6rp6net33441vot1u4xh3xsd1,Adnan,Golubović,Adnan,Golubovic,A. Golubović,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,1995-07-22,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,186.0,1.0,active,yes,Ljubljana,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,86.0,NaN
6s4z0j1kuv2xa96urfntvzjvu,Geani Mihai,Crețu,Geani,Cretu,G. Crețu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2000-01-12,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,no,Piatra Neamț,NaN,NaN,NaN,NaN,NaN
7g1w8k9tdur51i1zrx4t8f5cl,Georgi,Ventsislavov Milanov,Georgi,Milanov,G. Milanov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Midfielder,player,1992-02-19,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,183.0,77.0,active,yes,Levski,NaN,NaN,NaN,70.0,left
8gbjidy62678bwjpg4l3q38ph,Alexandru Darius,Pop,Alexandru,Pop,A. Pop,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1993-06-21,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,93.0,active,no,Cluj-Napoca,NaN,NaN,NaN,NaN,NaN
8j64s5gyqv5pzazq9596vx6hg,Cristian Mihail,Licsandru,NaN,NaN,C. Licsandru,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2003-03-27,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,active,yes,Ploiești,NaN,NaN,NaN,NaN,NaN
8von3jt7e8vcpjiz1qsd9lzo5,Răzvan Cătălin,Began,Razvan,Began,R. Began,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1996-08-12,Romania,17oj2qrzqlkhdjvazum10sx2i,193.0,73.0,active,yes,Sighetu Marmaţiei,NaN,NaN,NaN,NaN,NaN
8wywu6xmsplzhkzw5fwhxh9t5,Filip,Dujmović,Filip,Dujmovic,F. Dujmović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,1999-03-12,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,91.0,active,no,NaN,NaN,NaN,NaN,NaN,NaN
92pqeimoc3gxnb3pjfpzwbaad,Željko,Kopić,Zeljko,Kopic,Ž. Kopić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1977-09-10,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9hmxwx4fc20vj4nfv6n7351at,Astrit,Selmani,Astrit,Selmani,A. Selmani,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1997-05-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,9.0,active,yes,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,82.0,NaN
9kb1qr75s98lbyezn3bej96mt,Gonçalo,de Almeida Gregório,Gonçalo,de Almeida Gregório,Gonçalo Gregório,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,1995-06-14,Portugal,1nbm5i9a0403zzvltn17lxinc,184.0,7.0,active,yes,Lisboa,Gonçalo Gregório,NaN,NaN,77.0,right
9p1b5iftds5x02tx2eyseaklx,Darko,Velkovski,Darko,Velkovski,D. Velkovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,1995-06-21,North Macedonia,1lesyxylc5eza0a4z87t9azcc,185.0,24.0,active,yes,Skopje,NaN,NaN,NaN,87.0,both
axnbgo7m5vyhpjn5kln3n9es4,Cristian Stefan Ionuț,Ionescu,Cristian,Ionescu,C. Ionescu,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,2003-10-05,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,70.0,active,no,NaN,NaN,NaN,NaN,NaN,NaN
ayrarzjtao55pzedxwe2w3dux,Ricardo Florin,Grigore,Ricardo,Grigore,R. Grigore,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1999-04-07,Romania,17oj2qrzqlkhdjvazum10sx2i,191.0,27.0,active,yes,Bucureşti,NaN,NaN,NaN,NaN,NaN
bl2w398e384ovlnndd34ef4h6,Valentin Ioan,Borcea,Valentin,Borcea,V. Borcea,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-07-06,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,18.0,active,no,NaN,NaN,NaN,NaN,NaN,right
c3hxhw9dtzulihkrrpzyi647p,Răzvan Bogdan,Patriche Nichita,Razvan,Patriche,R. Patriche,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1986-04-29,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,23.0,active,yes,Bucureşti,NaN,NaN,NaN,75.0,NaN
d1t4p0w9yq0hlbgcb6csk8lw5,Cătălin Ștefan,Țîră,Catalin,Tîra,C. Țîră,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1994-06-18,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,9.0,active,no,București,NaN,NaN,NaN,79.0,NaN
dp197lwt1msuufi5ge4qu6bkk,Antonio Alexandru,Borduşanu,Antonio,Bordusanu,A. Borduşanu,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2004-08-10,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,20.0,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
e1cvbgyezrb7g5ulpupspm9gq,Andrei Ahmed,Bani Mustafa,Ahmed,Bani,A. Bani,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,2002-08-22,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,22.0,active,yes,NaN,NaN,Jordan,5067agkwm6luzilwyfwth1dic,58.0,NaN
eh5meu1ebldn10s0u0lohyfo5,Ovidiu Nicuşor,Burcă,Ovidiu,Burca,O. Burcă,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1980-03-16,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,NaN,active,no,Slatina,NaN,NaN,NaN,77.0,left
ehj7oti18zqjimsnyiz1smevp,Domagoj,Pavičić,Domagoj,Pavicic,D. Pavičić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1994-03-09,Croatia,37hlakrwxyuzovaeoo4sezusp,179.0,18.0,active,yes,Zagreb,NaN,NaN,NaN,76.0,right
eodvtmi0aoliottsoxy21k8h5,Quentin Alexandre Julien,Bena,Quentin,Bena,Q. Bena,France,7gww28djs405rfga69smki84o,Defender,player,1998-05-11,France,7gww28djs405rfga69smki84o,185.0,4.0,active,yes,Poitiers,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,79.0,right
f2aff4t1n30yju454e7ltphjo,Deniz,Giafer,Deniz,Giafer,D. Giafer,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2001-05-11,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,24.0,active,no,Constanța,NaN,NaN,NaN,NaN,NaN
mehkp85ud0odoo4ni3qa2w2x,Josué,Homawoo,Josué,Homawoo,J. Homawoo,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,1997-11-12,Togo,3jiuckrqd0zejkm452st5dyq7,191.0,28.0,active,yes,Lomé,NaN,France,7gww28djs405rfga69smki84o,NaN,left
mnk5k2dwqsm4btenlggwpdk9,Lamine,Ghezali,Lamine,Ghezali,L. Ghezali,France,7gww28djs405rfga69smki84o,Attacker,player,1999-07-06,France,7gww28djs405rfga69smki84o,175.0,99.0,active,no,Lagny-sur-Marne,NaN,NaN,NaN,60.0,right
ybglaa5fqm2xpubff28qra50,Kevin Andrei,Ciubotaru,Kevin,Ciubotaru,K. Ciubotaru,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2004-02-02,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,active,no,Roma,NaN,NaN,NaN,NaN,NaN
10qubwsj42gsljm175qlsl0b9,Borja,Valle Balonga,Borja,Valle,Borja Valle,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1992-07-09,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,11.0,active,no,Ponferrada,NaN,NaN,NaN,74.0,right
281ieftii7id7an6dm505owrt,Xian Ghislaine,Emmers,Xian,Emmers,X. Emmers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1999-07-20,Switzerland,3bh70jgvc5mn58x0byjkuda17,178.0,25.0,active,yes,Lugano,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,73.0,both
3i0e86stnf9ar5f4xvgbr1kgl,Valentin Ionuț,Costache,Valentin,Costache,V. Costache,Romania,17oj2qrzqlkhdjvazum10sx2i,Attacker,player,1998-08-02,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,18.0,active,no,Videle,NaN,NaN,NaN,72.0,right
3j5ed5ix7ucen94pelio3g7p,Alexandru Cornel,Ioniță,Alexandru,Ionita,A. Ioniță,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,player,1994-12-14,Romania,17oj2qrzqlkhdjvazum10sx2i,173.0,10.0,active,no,București,NaN,NaN,NaN,67.0,left
3kfeazpv3d1wy6e333pudwkid,Damjan,Đoković,Damjan,Djokovic,D. Đoković,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1990-04-18,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,88.0,active,yes,Zagreb,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,74.0,left
