id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
dh4byuuh5mlyp147iq8cyunkl,Ivo Tiago,dos Santos Rodrigues,Ivo Tiago,dos Santos Rodrigues,Male,Ivo Rodrigues,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1995-03-30,Porto,Portugal,1nbm5i9a0403zzvltn17lxinc,180.0,75.0,right,7.0,2025-07-10Z,active,yes,NaN,NaN,Ivo Rodrigues,NaN
dj03f3spn2987er0c71ojhr10,Christopher Serge,Simon,Christopher,Simon,Male,C. Simon,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,1999-12-06,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,185.0,77.0,left,22.0,2024-07-10Z,active,no,NaN,NaN,NaN,2025-08-21Z
djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,da Costa Conceição,Fábio Ronaldo,da Costa Conceição,Male,Fábio Ronaldo,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2001-04-28,Vila Nova de Gaia,Portugal,1nbm5i9a0403zzvltn17lxinc,178.0,65.0,right,NaN,2025-09-08Z,active,yes,NaN,NaN,Fábio Ronaldo,NaN
dt2c9yjedvsjli6lcv34amgb8,Bright,Ede,Bright,Ede,Male,B. Ede,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2007-02-18,Warsaw,Poland,27baqb7359ywdvsxxklx1kn11,193.0,85.0,left,42.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
e9bypm54tmvpcibew7rgn25t5,Jakub Jan,Łabojko,Jakub,Labojko,Male,J. Łabojko,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1997-10-03,Tarnowskie Góry,Poland,27baqb7359ywdvsxxklx1kn11,179.0,78.0,right,21.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
eafpiahnn6fcu8qzq8e09mt5g,Przemyslaw,Jasiński,Przemyslaw,Jasinski,Male,P. Jasiński,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1996-08-10,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2025-05-23Z,active,yes,NaN,NaN,NaN,NaN
edaq7kajsurzufi6v0c0hvjdh,Ivan,Brkić,Ivan,Brkic,Male,I. Brkić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1995-06-29,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,194.0,90.0,right,1.0,2024-07-09Z,active,yes,NaN,NaN,NaN,NaN
et9osg9be5jg8h7i0org6cqac,Mbaye Jacques,N'Diaye,Mbaye,N'Diaye,Male,M. N'Diaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2003-10-10,Rufisque,Senegal,6hhqyhr5cwq2pfprlazyposyk,178.0,65.0,left,30.0,2024-01-30Z,active,yes,NaN,NaN,NaN,NaN
f1as17wqpj44gihtvw936lofd,Bradly,van Hoeven,Bradly,van Hoeven,Male,B. van Hoeven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2000-04-17,Maassluis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,69.0,left,19.0,2024-09-24Z,active,yes,NaN,NaN,NaN,NaN
1jwaoymqmjnpfyeys36kj1exh,Mateusz,Cichocki,Mateusz,Cichocki,Male,M. Cichocki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1992-01-31,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,187.0,79.0,right,16.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN
1m1bdj5ay3tkqkkjsqz2n4t0,Mikołaj,Molendowski,Mikolaj,Molendowski,Male,M. Molendowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-02-19,NaN,Poland,27baqb7359ywdvsxxklx1kn11,191.0,73.0,right,37.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
2hn3cv3biamhmhealozgk6olw,Michał,Jerke,Michal,Jerke,Male,M. Jerke,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2006-01-13,Warsaw,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,75.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
2jm1yhf7rmceuzk1eqf01g5t6,Michał,Kaput,Michal,Kaput,Male,M. Kaput,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1998-02-18,Wyszków,Poland,27baqb7359ywdvsxxklx1kn11,185.0,82.0,both,28.0,2024-08-21Z,active,yes,NaN,NaN,NaN,NaN
3ipuhxkk8mzeqby4zusv54xzo,Guilherme,da Gama Zimovski,Guilherme,da Gama Zimovski,Male,Guilherme Zimovski,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2004-12-03,Brasília,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,177.0,72.0,right,99.0,2024-02-01Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Guilherme,NaN
3sxd2j3a9d2bukfeu5y9824tl,Romário Manuel,Silva Baró,Romário Manuel,Silva Baró,Male,Romário Baró,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2000-01-25,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,181.0,72.0,right,6.0,2025-08-22Z,active,yes,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Romário Baró,NaN
48dypea8ci2ql7jxkrhlvcdii,Filip,Majchrowicz,Filip,Majchrowicz,Male,F. Majchrowicz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2000-02-09,Olsztyn,Poland,27baqb7359ywdvsxxklx1kn11,194.0,99.0,right,1.0,2025-06-23Z,active,yes,NaN,NaN,NaN,NaN
50f9m14boo2540l3srtfq5oq2,Jérémy Damien,Blasco,Jérémy,Blasco,Male,J. Blasco,France,7gww28djs405rfga69smki84o,Defender,player,1999-02-12,Bayonne,France,7gww28djs405rfga69smki84o,185.0,79.0,right,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
5st753i9xx8uonrygce7mad0q,Osvaldo Pedro,Capemba,Osvaldo Pedro,Capemba,Male,Capita,Angola,3k53bkrjx5zsxchc6e3mcd834,Midfielder,player,2002-01-10,Luanda,Angola,3k53bkrjx5zsxchc6e3mcd834,171.0,58.0,left,11.0,2024-08-02Z,active,yes,NaN,NaN,Capita,NaN
5tlzhf7kxw0ybm9pgqnrqfvth,Rafał,Wolski,Rafal,Wolski,Male,R. Wolski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1992-11-10,Kozienice,Poland,27baqb7359ywdvsxxklx1kn11,180.0,70.0,right,27.0,2023-06-30Z,active,yes,NaN,NaN,NaN,NaN
6kikq3a8f7aa10gmcn3uucahg,Wiktor,Koptas,Wiktor,Koptas,Male,W. Koptas,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-10-20,Radom,Poland,27baqb7359ywdvsxxklx1kn11,188.0,75.0,right,44.0,2020-07-02Z,active,yes,NaN,NaN,NaN,NaN
6l5ef9zgre8t4g6340rw0f1ed,Jan,Grzesik,Jan,Grzesik,Male,J. Grzesik,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1994-10-21,Olesno,Poland,27baqb7359ywdvsxxklx1kn11,178.0,70.0,right,13.0,2022-06-02Z,active,yes,NaN,NaN,NaN,NaN
6lirq9qox19niiwppngrt7pjo,Jakub,Snopczyński,Jakub,Snopczynski,Male,J. Snopczyński,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-07-05,Radom,Poland,27baqb7359ywdvsxxklx1kn11,174.0,65.0,both,21.0,2021-11-25Z,active,no,NaN,NaN,NaN,2025-07-25Z
6r7t75gar41lc6sbqgswjvpjo,Alex,Niziołek,Alex,Niziolek,Male,A. Niziołek,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2006-06-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,17.0,2025-07-01Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
6rwaydgc5rfvcc0v093qdvlzo,Laurindo Dilson,Maria Aurélio,Laurindo Dilson,Maria Aurélio,Male,Depú,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,2000-01-08,Lobito,Angola,3k53bkrjx5zsxchc6e3mcd834,187.0,83.0,right,29.0,2025-06-30Z,active,yes,NaN,NaN,Depú,NaN
6w3iuh0f11tbwr037i7qb031m,Ibrahima,Camará,Ibrahima,Camará,Male,I. Camará,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,1999-01-25,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,190.0,78.0,right,2.0,2025-07-13Z,active,yes,NaN,NaN,NaN,NaN
73obf401m6a7x0xaq8lyv1txx,Leândro,Rossi Pereira,Leândro,Rossi Pereira,Male,Leândro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1988-11-26,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,74.0,left,9.0,2012-08-01Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Leândro,NaN
73ybeyo39mgld4i6ode7uhud,Roberto Emanuel,Oliveira Alves,Roberto,Alves,Male,R. Alves,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,1997-06-08,Wetzikon ZH,Switzerland,3bh70jgvc5mn58x0byjkuda17,180.0,72.0,left,10.0,2022-06-21Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN
8472de2nxpceez5q9fj52k2qx,Adrián,Diéguez Grande,Adrián,Diéguez,Male,Adrián Diéguez,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1996-02-04,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,69.0,left,26.0,2025-08-07Z,active,yes,NaN,NaN,NaN,NaN
8enjo5khcs6y5hiwdskl43l78,Cezary,Wołowiec,Cezary,Wolowiec,Male,C. Wołowiec,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2008-05-26,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,31.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
8g7247j50m7qog4ndpjhnxuqd,Christos,Donis,Christos,Donis,Male,C. Donis,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,1994-10-09,Athína,Greece,6lpgd60z890no2v46zdecrcss,184.0,75.0,right,77.0,2023-01-23Z,active,yes,NaN,NaN,NaN,NaN
8z9b1qk5hyi2t8qhr3avjelbe,Abdoul Fessal,Tapsoba,Abdoul,Tapsoba,Male,A. Tapsoba,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2001-08-23,Bobo-Dioulasso,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,177.0,70.0,right,15.0,2025-01-29Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN
9kn7hs1nbc0rcismky05z6zmx,Bruno André,Cavaco Jordão,Bruno André,Cavaco Jordão,Male,Bruno Jordão,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1998-10-12,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,180.0,73.0,right,6.0,2024-02-08Z,active,no,NaN,NaN,Bruno Jordão,2025-08-15Z
9y2e2aiziqtezbza9n0nk57o4,Szymon,Kilianek,Szymon,Kilianek,Male,S. Kilianek,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2006-02-14,Radom,Poland,27baqb7359ywdvsxxklx1kn11,192.0,NaN,left,3.0,2025-03-11Z,active,no,NaN,NaN,NaN,2025-08-01Z
a3ftj8tf4b4xlkl994g41u22,Cezary,Romanowski,Cezary,Romanowski,Male,C. Romanowski,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,NaN,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2018-08-01Z,active,yes,NaN,NaN,NaN,NaN
a7zzb7rh8zqq7gzxjr11vly0a,Steve,Kingue,Steve,Kingue,Male,S. Kingue,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2000-01-23,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,185.0,77.0,right,74.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
amf54w4ikgkdomjhgs42jmlpm,Paulius,Golubickas,Paulius,Golubickas,Male,P. Golubickas,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,Midfielder,player,1999-08-19,Ignalina,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,173.0,NaN,both,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
bizt32yc3bs011hhdornygzbp,Maurides,Roque Junior,Maurides,Roque Junior,Male,Maurides,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1994-03-10,Colômbia,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,189.0,86.0,left,25.0,2025-07-15Z,active,yes,NaN,NaN,Maurides,NaN
d8fv3zb48n7l9ndlvlmbhzkrt,Elves Umar,Baldé,Elves Umar,Baldé,Male,Elves Baldé,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Attacker,player,1999-10-02,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,168.0,62.0,right,21.0,2025-08-12Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,Elves Baldé,NaN
db6kkpr65v0zlrlx1cr5almcq,Zié Mohamed,Ouattara,Zié,Ouattara,Male,Z. Ouattara,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2000-01-09,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,176.0,69.0,right,24.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
dkgv1asv2glgvoddpvxe56t5g,João Pedro,Reginaldo,João Pedro,Reginaldo,Male,João Pedro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2003-03-14,Indaiatuba,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,184.0,73.0,left,20.0,2025-07-05Z,active,yes,NaN,NaN,João Pedro,NaN
e5ts1c20eb6ck294zpec5xgd0,Krystian,Harciński,Krystian,Harcinski,Male,K. Harciński,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2007-03-19,Radom,Poland,27baqb7359ywdvsxxklx1kn11,186.0,NaN,NaN,12.0,2024-07-18Z,active,yes,NaN,NaN,NaN,NaN
eqmt0kp6pxs8l4q68d7aya4tl,João Alexandre,Oliveira Nunes Henriques,João Alexandre,Oliveira Nunes Henriques,Male,João Henriques,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,coach,1972-10-31,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,NaN,NaN,2025-01-08Z,active,yes,NaN,NaN,João Henriques,NaN
ewo1vqno04wfdwp01et4fr23u,Vasco Rafael,Fortes Lopes,Vasco Rafael,Fortes Lopes,Male,Vasco Lopes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Attacker,player,1999-09-02,Moita,Portugal,1nbm5i9a0403zzvltn17lxinc,185.0,77.0,left,7.0,2025-07-01Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,Vasco Lopes,NaN
w541dxowigldl3yvsp55arfu,Joshua Darius,Kamani Wilson-Esbrand,Josh,Wilson-Esbrand,Male,J. Wilson-Esbrand,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,2002-12-26,London,England,1fk5l4hkqk12i7zske6mcqju6,176.0,70.0,left,NaN,2025-09-08Z,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,2026-06-30Z
1hrgbh0om1xjj7wjjs2vibm22,Mariusz,Fornalczyk,Mariusz,Fornalczyk,Male,M. Fornalczyk,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-01-15,Bytom,Poland,27baqb7359ywdvsxxklx1kn11,175.0,72.0,right,7.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
233vl3xtuvy0n8rb6w4u6vtg5,Željko,Sopić,Zeljko,Sopic,Male,Ž. Sopić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1974-07-26,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,88.0,NaN,NaN,2025-03-17Z,active,no,NaN,NaN,NaN,2025-08-26Z
34mbqqlolqurj3ntqzauqnmz8,Nikodem,Stachowicz,Nikodem,Stachowicz,Male,N. Stachowicz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2006-03-05,Gniezno,Poland,27baqb7359ywdvsxxklx1kn11,175.0,70.0,right,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
3leszpgxgiq8157tjrvi4fe21,Peter,Nysted Therkildsen,Peter,Therkildsen,Male,P. Therkildsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-06-13,Solrød Strand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,87.0,right,16.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
4ao81gb9391cj85udgyfyg38q,Lindon,Selahi,Lindon,Selahi,Male,L. Selahi,Albania,17zsm8shejejls2on1ffil3op,Midfielder,player,1999-02-26,Namur,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,right,18.0,2025-07-01Z,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN
4ix24702sege4lf49wvq9hawa,Ángel,Baena Pérez,Ángel,Baena,Male,Ángel Baena,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2000-10-13,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,175.0,68.0,right,77.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
4l2r1zkhya54ga2kkazcj4q95,Francisco Javier,Álvarez Rodríguez,Fran,Álvarez,Male,Fran Álvarez,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1998-01-21,Socovos,Spain,49ih1pwv3ahshdf8uzrimi54c,178.0,77.0,right,10.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
55caohxihdcnsocbedie4rz10,Veljko,Ilić,Veljko,Ilic,Male,V. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2003-07-21,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
56778yiuv1zz1odnro6km2gic,Dion,Gallapeni,Dion,Gallapeni,Male,D. Gallapeni,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2004-12-22,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,13.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
5m9jdo0k0xfn8oug68icw9lp0,Kuba,Nawrocki,Kuba,Nawrocki,Male,K. Nawrocki,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-04-03,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,46.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
5mzbqt78up5b0zlsnob8661ud,Marek,Hanousek,Marek,Hanousek,Male,M. Hanousek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1991-08-06,Dolni Kralovice,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,78.0,right,25.0,2021-02-25Z,active,yes,NaN,NaN,NaN,NaN
61xxo4zsk6hby0swa756l3wlx,Rafał Tadeusz,Gikiewicz,Rafal,Gikiewicz,Male,R. Gikiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1987-10-26,Olsztyn,Poland,27baqb7359ywdvsxxklx1kn11,190.0,81.0,right,1.0,2024-02-13Z,active,yes,NaN,NaN,NaN,NaN
6fbdepf1pzv917m49hwy4jp7u,Jan,Krzywański,Jan,Krzywanski,Male,J. Krzywański,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-03-10,Warsaw,Poland,27baqb7359ywdvsxxklx1kn11,189.0,79.0,right,33.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
6w6n644baxsqk6zs4h5sed6nd,Samuel,Kozlovský,Samuel,Kozlovsky,Male,S. Kozlovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-11-19,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,76.0,left,3.0,2024-07-03Z,active,yes,NaN,NaN,NaN,NaN
7eojw7eoncu69ztjp57yi702c,Maciej,Kikolski,Maciej,Kikolski,Male,M. Kikolski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-02-23,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,193.0,84.0,right,98.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
7epvyrn6iowdu8b9osqp6fyfo,Patryk,Czubak,Patryk,Czubak,Male,P. Czubak,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1993-04-15,Swinoujście,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2025-08-26Z,active,yes,NaN,NaN,NaN,NaN
7t6z6w8e7psdoyn5wf45s3vje,Szymon,Czyż,Szymon,Czyz,Male,S. Czyż,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-07-08,Gdynia,Poland,27baqb7359ywdvsxxklx1kn11,184.0,70.0,right,55.0,2025-01-24Z,active,yes,NaN,NaN,NaN,NaN
7td836r43dv9gsxrjkxi9bund,Tonio,Teklić,Tonio,Teklic,Male,T. Teklić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1999-09-09,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,182.0,76.0,left,8.0,2025-07-22Z,active,yes,NaN,NaN,NaN,NaN
82l95d7jh9f8em7w6dn7smgpg,Polydefkis,Volanakis,Polydefkis,Volanakis,Male,P. Volanakis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2003-04-25,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,189.0,79.0,left,24.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
8pw2cuajsrh1v58xrm2kqulii,Pape,Meïssa Ba,Pape,Meïssa Ba,Male,P. Meïssa Ba,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1997-07-04,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,187.0,73.0,right,NaN,2025-09-05Z,active,yes,NaN,NaN,NaN,NaN
996vzaipn3fqzwg9v9uza8c9g,Antoni,Klukowski,Antoni,Klukowski,Male,A. Klukowski,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2007-04-02,Lille,France,7gww28djs405rfga69smki84o,185.0,72.0,left,20.0,2025-07-01Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
9h3g54t03k00858n1g7s2e8t0,Kamil,Cybulski,Kamil,Cybulski,Male,K. Cybulski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-12-02,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,174.0,63.0,right,78.0,2023-06-15Z,active,yes,NaN,NaN,NaN,NaN
a7rmp73hwbu2ajch5tlmvsull,Mateusz,Żyro,Mateusz,Zyro,Male,M. Żyro,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1998-10-28,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,188.0,85.0,right,4.0,2022-06-17Z,active,yes,NaN,NaN,NaN,NaN
ae26s08xs4l50sfm0r6jbsley,Stélios,Andreou,Stélios,Andreou,Male,S. Andreou,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Defender,player,2002-07-24,Nicosia,Cyprus,3om8cj5nhmq1rzzkykubm5icj,188.0,85.0,right,5.0,2025-08-12Z,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN
awe3km1oqe0ooqombcz6zj04q,Sebastian,Bergier,Sebastian,Bergier,Male,S. Bergier,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1999-12-20,Wrocław,Poland,27baqb7359ywdvsxxklx1kn11,183.0,75.0,right,99.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
bbcl9qb8eqr31ik5c8sqyjn6c,Leon,Madej,Leon,Madej,Male,L. Madej,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-12-21,NaN,Poland,27baqb7359ywdvsxxklx1kn11,181.0,75.0,right,43.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
cm8271cbpr8ympnunnpz9wu8k,Antoni,Błocki,Antoni,Blocki,Male,A. Błocki,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2008-01-30,NaN,Poland,27baqb7359ywdvsxxklx1kn11,187.0,80.0,NaN,41.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
cuqwo7lotq1bh3wx541zeu6fo,Marcel,Krajewski,Marcel,Krajewski,Male,M. Krajewski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2004-10-21,Brodnica,Poland,27baqb7359ywdvsxxklx1kn11,182.0,74.0,right,91.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
den32imqtand3adxbz56l69gq,Ricardo,Visus Contreras,Ricardo,Visus,Male,Visus,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2001-04-24,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,192.0,NaN,right,14.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
dok6g162h5wccc4bylmn5bm6s,Daniel,Gryzio,Daniel,Gryzio,Male,D. Gryzio,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2007-09-06,NaN,Poland,27baqb7359ywdvsxxklx1kn11,177.0,75.0,right,47.0,2024-12-06Z,active,yes,NaN,NaN,NaN,NaN
dzny5wfgbordyrpd9fcrhwphw,Samuel,Akere,Samuel,Akere,Male,S. Akere,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-02-16,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,57.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
e9htzhda65ir6s82x21bm62vo,Kamil,Andrzejkiewicz,Kamil,Andrzejkiewicz,Male,K. Andrzejkiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2005-07-31,Lublin,Poland,27baqb7359ywdvsxxklx1kn11,182.0,NaN,NaN,42.0,2025-07-14Z,active,yes,NaN,NaN,NaN,NaN
ej59k6e8e693x339j02jq2p9m,Juljan,Shehu,Juljan,Shehu,Male,J. Shehu,Albania,17zsm8shejejls2on1ffil3op,Midfielder,player,1998-09-06,Tiranë,Albania,17zsm8shejejls2on1ffil3op,183.0,76.0,right,6.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
euji9ivye2lbpmgo8nqbe3qvp,Bartłomiej Radosław,Pawłowski,Bartlomiej,Pawlowski,Male,B. Pawłowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1992-11-13,Zgierz,Poland,27baqb7359ywdvsxxklx1kn11,178.0,75.0,right,19.0,2022-02-01Z,active,yes,NaN,NaN,NaN,NaN
