id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
1iyhipdn84for8bbxb07kw4x5,Thomas Olivier,Amang A Kegueni,Thomas,Amang,Male,T. Amang,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-02-09,Cameroon,4eb9feio6u267dd1jcwaf38mt,173.0,82.0,23.0,2025-01-31Z,NaN,active,yes,Douala,NaN,NaN,NaN,NaN
1xb2wmuzlhgo6vt7f9yl2rnkk,Carlos,Moguel Jr.,Carlos,Moguel,Male,C. Moguel,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-06-21,USA,7hr2f89v44y65dyu9k92vprwn,170.0,70.0,14.0,2025-08-26Z,2026-06-30Z,active,yes,NaN,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
2o86bp6u8hbr8q43mea7srco9,William,Seymore,Will,Seymore,Male,W. Seymore,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-02-29,USA,7hr2f89v44y65dyu9k92vprwn,185.0,81.0,16.0,2022-03-01Z,NaN,active,yes,Colorado Springs,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN
2yabsbl3yiatag3ufybc35mvo,Derek,Lozano,Derek,Lozano,Male,D. Lozano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-07-06,USA,7hr2f89v44y65dyu9k92vprwn,173.0,72.0,54.0,2024-08-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
32fghx5a0volzlf34tov0fkdl,Djibril,Doumbia,Djibril,Doumbia,Male,D. Doumbia,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-10-05,USA,7hr2f89v44y65dyu9k92vprwn,188.0,95.0,99.0,2025-05-15Z,2025-05-31Z,active,no,NaN,NaN,NaN,NaN,NaN
3nvijn3ctkplajtt1dd23wycp,Orrin McKinze,Gaines II,McKinze,Gaines,Male,M. Gaines,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-03-02,USA,7hr2f89v44y65dyu9k92vprwn,183.0,72.0,10.0,2025-01-27Z,2025-07-25Z,active,no,Austin,right,NaN,NaN,NaN
3otdvwigq612wydhv0hhjhyp5,Dayonn,Harris,Dayonn,Harris,Male,D. Harris,Antigua and Barbuda,5ptslcq1vbobftatllej94tkr,Midfielder,player,1997-08-29,Canada,1iaoypzp6syf32cz9l15pzp7e,168.0,73.0,5.0,2024-01-05Z,NaN,active,yes,Milton,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN
440q4v39c5eysk75da049ny8k,Kyle,Hofmann,Kyle,Hofmann,Male,K. Hofmann,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-04-16,USA,7hr2f89v44y65dyu9k92vprwn,191.0,79.0,79.0,2025-04-24Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
4fbaxgikw7z9sfhuz6vvnfmxh,Gedion,Zelalem,Gedion,Zelalem,Male,G. Zelalem,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-01-26,Germany,36min0qztu8eydwvpv8t1is0m,180.0,74.0,6.0,2025-02-12Z,NaN,active,yes,Berlin,right,Germany,36min0qztu8eydwvpv8t1is0m,NaN
52rcg38mijjjusfwqxa2l7hex,Jaylin Chad,Lindsey,Jaylin,Lindsey,Male,J. Lindsey,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-03-27,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,24.0,2025-02-27Z,NaN,active,yes,Charlotte,right,NaN,NaN,NaN
5h73r4bv42whxsvnlq89b89re,Kipp Christian,Keller,Kipp,Keller,Male,K. Keller,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-07-14,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,4.0,2025-08-22Z,2025-12-31Z,active,yes,St. Louis,right,NaN,NaN,NaN
5i0d3n5jzz85wi8p2sfajdbf8,Ricks,Ford,Ricks,Ford,Male,R. Ford,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-12-16,USA,7hr2f89v44y65dyu9k92vprwn,178.0,79.0,18.0,2025-05-17Z,2025-09-05Z,active,no,NaN,NaN,NaN,NaN,NaN
7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,Nascimento,Luiz Fernando,Nascimento,Male,Luiz Fernando,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1997-06-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,70.0,9.0,2025-01-31Z,2025-08-20Z,active,no,São Paulo,NaN,NaN,NaN,Luiz Fernando
85k1701p1ihv5ty1q457tjaqc,Jace,Sais,Jace,Sais,Male,J. Sais,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-01-17,USA,7hr2f89v44y65dyu9k92vprwn,175.0,66.0,42.0,2024-03-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
92e2s4yfk06ym5ksu9p8lgc2c,Jackson,DuBois,Jackson,DuBois,Male,J. DuBois,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-02-22,USA,7hr2f89v44y65dyu9k92vprwn,183.0,70.0,47.0,2024-03-21Z,2025-07-02Z,active,no,Albuquerque,NaN,NaN,NaN,NaN
9imj5ig0i01uljnd3gd2cz1m,Jon-Talen,Maples,Talen,Maples,Male,T. Maples,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-11-20,USA,7hr2f89v44y65dyu9k92vprwn,183.0,88.0,12.0,2024-02-14Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9za3fwnri7qk1dutb4iwmh6g9,Christopher,Gloster,Christopher,Gloster,Male,C. Gloster,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-07-28,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,3.0,2024-01-16Z,NaN,active,yes,Montclair,left,NaN,NaN,NaN
akgtib8zyv5lrvh9mxunj2rdg,Tomas,Pondeca,Tomas,Pondeca,Male,T. Pondeca,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-10-10,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,27.0,2025-01-31Z,2025-12-31Z,active,yes,Tucson,right,NaN,NaN,NaN
bhzsz7pbe6pbwojtc1mi8m28l,Mukwelle,Madzey Akale,Mukwelle,Akale,Male,M. Akale,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-01-18,USA,7hr2f89v44y65dyu9k92vprwn,163.0,58.0,11.0,2024-01-03Z,NaN,active,yes,Minneapolis,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN
bosdsb16w79aihfktvp4cjvje,Sergio,Rivas,Sergio,Rivas,Male,S. Rivas,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-10-03,Mexico,5trdr3jf42i20zj1hnkvcytr6,180.0,79.0,7.0,2020-12-24Z,NaN,active,yes,Hidalgo del Parral,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
c5xcmwzyq3g1tvtyj8i5ud65m,Anthony Dwight,Herbert,Anthony,Herbert,Male,A. Herbert,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1998-04-18,USA,7hr2f89v44y65dyu9k92vprwn,193.0,84.0,4.0,2024-02-21Z,2025-07-24Z,active,no,New York,left,USA,7hr2f89v44y65dyu9k92vprwn,NaN
caxfn5xu1taewgtxil6ah2rjd,Zico Alika,Lefroy Locquiao Bailey,Zico,Bailey,Male,Z. Bailey,Philippines,2bn52u7dpgfatwqumx224cczx,Midfielder,player,2000-08-27,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,19.0,2023-08-22Z,NaN,active,yes,Henderson,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
cvdn34vl3zje5uq54nvg77sut,Kalen,Ryden,Kalen,Ryden,Male,K. Ryden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-04-12,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,22.0,2019-12-19Z,NaN,active,yes,Norman,left,NaN,NaN,NaN
djau5chcmoyiyq28jt9ypzh4a,Ousman Saikou,Jabang,Ousman,Jabang,Male,O. Jabang,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-03-24,USA,7hr2f89v44y65dyu9k92vprwn,191.0,81.0,15.0,2025-03-19Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
dxd6p1c8k96armsbg5isjbu95,Greg,Hurst,Greg,Hurst,Male,G. Hurst,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,1997-04-08,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,183.0,77.0,17.0,2023-03-09Z,NaN,active,yes,Stirling,NaN,NaN,NaN,NaN
e6gr1t1rp2x7waywgzlrj8yqx,Valentin,Noël,Valentin,Noël,Male,V. Noël,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-04-27,France,7gww28djs405rfga69smki84o,175.0,72.0,21.0,2025-07-24Z,NaN,active,yes,Niort,NaN,NaN,NaN,NaN
ew8oodr9hiuqve7xlz24xznfu,Marlon,Vargas,Marlon,Vargas,Male,M. Vargas,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,2001-01-12,USA,7hr2f89v44y65dyu9k92vprwn,168.0,63.0,8.0,2025-01-31Z,NaN,active,yes,Bakersfield,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
rykgvcch93zs7858967tzpqs,Dennis,Sanchez,Dennis,Sanchez,Male,D. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2024-12-24Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
zczt4alpawz5522hff8x39p1,Alexandros,Tambakis,Alexander,Tambakis,Male,A. Tambakis,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1992-12-08,Greece,6lpgd60z890no2v46zdecrcss,191.0,86.0,1.0,2021-03-11Z,NaN,active,yes,Athína,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
18g5ilv70mq7igiooy5yb8sno,Trevor,Mulqueen,Trevor,Mulqueen,Male,T. Mulqueen,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-02-12,USA,7hr2f89v44y65dyu9k92vprwn,183.0,84.0,24.0,2023-03-16Z,NaN,active,yes,Bradenton,NaN,NaN,NaN,NaN
1tsiml56f2xxym8h4tfjmho2c,Michael,Maldonado,Mikey,Maldonado,Male,M. Maldonado,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-07-02,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,15.0,2023-03-01Z,NaN,active,yes,San Antonio,NaN,NaN,NaN,NaN
25yiwywy8abvc42fz2h9p81ec,Jayson,Quintanilla,Jayson,Quintanilla,Male,J. Quintanilla,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-07-14,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,71.0,2025-03-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3cdxpd3xvrtshizo63empr5lg,Landon,Petz,Landon,Petz,Male,L. Petz,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-03-01,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,22.0,2025-05-30Z,2025-08-15Z,active,no,NaN,NaN,NaN,NaN,NaN
3cj2fww973bv21rfjlnu15yc4,Adam,Luckhurst,Adam,Luckhurst,Male,A. Luckhurst,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-06-27,USA,7hr2f89v44y65dyu9k92vprwn,182.0,77.0,26.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
411grh3cytippnnanb767qvsa,Rafael,Duizit Mentzingen,Rafael,Duizit Mentzingen,Male,Rafa Mentzingen,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1996-05-02,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,79.0,14.0,2023-03-01Z,NaN,active,yes,Rio de Janeiro,right,USA,7hr2f89v44y65dyu9k92vprwn,Rafa Mentzingen
48ldh0wlmcc1hot8z40swxb10,Raúl Steven,Ávalos Castillo,Raúl,Ávalos,Male,R. Ávalos,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,2007-02-13,USA,7hr2f89v44y65dyu9k92vprwn,165.0,68.0,30.0,2024-05-09Z,NaN,active,yes,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
4avmtni30rahy4h40ffg89q6t,Oalex Alex,Anderson Jr.,Oalex,Anderson,Male,O. Anderson,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,Attacker,player,1995-11-11,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,175.0,72.0,9.0,2022-03-18Z,NaN,active,yes,Barrouallie,NaN,NaN,NaN,NaN
4l0iztasx0cae3j4f15d8gd4a,Jaden Enrique,Servania,Jaden,Servania,Male,J. Servania,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Attacker,player,2001-07-16,USA,7hr2f89v44y65dyu9k92vprwn,191.0,75.0,10.0,2022-01-21Z,NaN,active,yes,Birmingham,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
4m3lluwxr5u6cneqaxi56tt2i,Charles Thomas,Roberts IV,Thomas,Roberts,Male,T. Roberts,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-05-11,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,6.0,2025-08-15Z,NaN,active,yes,Little Rock,left,NaN,NaN,NaN
4t3akio43zpg7pyr3dtmoipnu,Justin,Malou,Justin,Malou,Male,J. Malou,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,1998-06-01,Senegal,6hhqyhr5cwq2pfprlazyposyk,180.0,79.0,4.0,2024-03-07Z,NaN,active,yes,Kédougou,NaN,NaN,NaN,NaN
5jo2bkbs00nbvcoik2i3nvuuh,Ezra Hanani,Armstrong,Ezra,Armstrong,Male,E. Armstrong,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-12-15,USA,7hr2f89v44y65dyu9k92vprwn,175.0,77.0,42.0,2024-03-07Z,NaN,active,yes,Gastonia,left,NaN,NaN,NaN
68lho3sxw1cm1acgk4phg9wtm,Ahmad,Al-Qaq,Ahmad,Al-Qaq,Male,A. Al-Qaq,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-20,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,19.0,2025-02-18Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
69wq859yz6wzirpbvpnt3n8bt,Louis,Perez,Louis,Perez,Male,L. Perez,France,7gww28djs405rfga69smki84o,Attacker,player,1997-06-11,France,7gww28djs405rfga69smki84o,180.0,79.0,13.0,2023-01-24Z,NaN,active,yes,Saint-Mandé,left,NaN,NaN,NaN
6a6bagymcckyt43w6b31irsvd,Triston Isiah,Hodge,Triston,Hodge,Male,T. Hodge,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1994-10-09,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,180.0,76.0,55.0,2025-01-31Z,NaN,active,yes,Arima,left,NaN,NaN,NaN
6bg69aksa8wb6wmu7w81is8yy,Jahlane,Forbes,JahLane,Forbes,Male,J. Forbes,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-02-05,USA,7hr2f89v44y65dyu9k92vprwn,183.0,76.0,23.0,2025-08-22Z,2025-12-31Z,active,yes,Brooklyn,left,NaN,NaN,NaN
6jdsh8ubirqphhurw5rr7kz8q,Bryce,Washington,Bryce,Washington,Male,B. Washington,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-12,USA,7hr2f89v44y65dyu9k92vprwn,188.0,77.0,27.0,2024-03-07Z,NaN,active,yes,Atlanta,NaN,NaN,NaN,NaN
6u93ok0drr4byri2lu5g6rq0a,Evan,Conway,Evan,Conway,Male,E. Conway,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-11-07,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,7.0,2024-03-07Z,NaN,active,yes,Whitefish Bay,left,NaN,NaN,NaN
7ejohb009byubwiqv36vag5jo,Pedro,Becker Dolabella,Pedro,Becker Dolabella,Male,Pedro Dolabella,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1999-07-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,191.0,77.0,8.0,2025-02-03Z,NaN,active,yes,Brasilia,NaN,NaN,NaN,Pedro Dolabella
7i7ysz3j5bhwh0vzmijx1hgwl,Akira,Fitzgerald,Akira,Fitzgerald,Male,A. Fitzgerald,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,1987-07-17,Japan,lxyibh89lpdc0bfian1nx0xq,180.0,79.0,25.0,2024-03-07Z,NaN,active,yes,Chiba,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
8e6kj3506n4gum041dok8v1ex,Raheem,Somersall,Raheem,Somersall,Male,R. Sommersall,St. Kitts and Nevis,xwj3a17iorlybtjfqnwmhlwy,Midfielder,player,1997-07-05,St. Kitts and Nevis,xwj3a17iorlybtjfqnwmhlwy,180.0,77.0,44.0,2022-02-01Z,NaN,active,yes,Basseterre,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
9tknltys66s9j8ljchwu5efv9,Paco Gigi,Craig,Paco,Craig,Male,P. Craig,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1992-10-19,England,1fk5l4hkqk12i7zske6mcqju6,188.0,86.0,5.0,2024-03-07Z,NaN,active,yes,London,right,NaN,NaN,NaN
ac5zpx8c09rtmidm654e67xsl,Jacob,McGuire,Jake,McGuire,Male,J. McGuire,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-09-03,USA,7hr2f89v44y65dyu9k92vprwn,193.0,79.0,1.0,2024-03-07Z,NaN,active,yes,Chino Hills,NaN,NaN,NaN,NaN
bjdoqj8tsm1wlxiqaavduwo9h,Conor Andrew,Donovan,Conor,Donovan,Male,C. Donovan,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-01-08,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,20.0,2025-01-31Z,NaN,active,yes,Fuquay-Varina,right,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN
blkq1t8y0wnos6jxb0uwowwk5,Patrick Julien,Burner,Patrick,Burner,Male,P. Burner,Martinique,1eb70pvuqssbbg3yamdba5ie5,Defender,player,1996-04-11,Martinique,1eb70pvuqssbbg3yamdba5ie5,170.0,69.0,11.0,2025-04-18Z,NaN,active,yes,Fort-de-France,right,France,7gww28djs405rfga69smki84o,NaN
d8l129o64d6ty6eh5c5ggjvh0,Michael,McGinty,Mike,McGinty,Male,M. McGinty,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1971-08-17,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2021-05-06Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
djrmo58zkb80o9308k51oddnu,John,Bradford,John,Bradford,Male,J. Bradford,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1980-03-26,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,NaN,2021-05-06Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo,Bandeira da Costa,Rodrigo,Bandeira da Costa,Male,Rodrigo da Costa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1993-12-20,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,79.0,16.0,2024-03-07Z,NaN,active,yes,Rio de Janeiro,left,USA,7hr2f89v44y65dyu9k92vprwn,Rodrigo da Costa
ekq7nzrsi7yf4wqi91dkmeaxh,Oliver,Semmle,Oliver,Semmle,Male,O. Semmle,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1998-03-28,Germany,36min0qztu8eydwvpv8t1is0m,193.0,91.0,22.0,2025-08-18Z,2025-12-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
f21web74a70mly9i28jpa1yvp,Collin,Martin,Collin,Martin,Male,C. Martin,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-11-09,USA,7hr2f89v44y65dyu9k92vprwn,180.0,70.0,17.0,2024-03-07Z,NaN,active,yes,Chevy Chase,right,NaN,NaN,NaN
vg3ha8h2d35wgexer2i6ao0k,Aedon Orion,Sundstrom,Finn,Sundstrom,Male,F. Sundstrom,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-11-19,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,66.0,2024-05-06Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
19w44q1mdrksxjdmj76r1m32s,Alejandro,Caracheo Luna,Alejandro,Caracheo Luna,Male,A. Caracheo,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-06-04,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,57.0,2025-03-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
24r8fdf8ypk7ejch9t86zjwgk,Ilya,Alekseev,Ilya,Alekseev,Male,I. Alekseev,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-10-04,USA,7hr2f89v44y65dyu9k92vprwn,185.0,72.0,88.0,2024-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2j9i9ersvndkywcgqx9pzc9ka,Emmanuel,Johnson,Emmanuel,Johnson,Male,E. Johnson,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-05-11,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,22.0,2025-02-13Z,NaN,active,yes,Fairfield,right,NaN,NaN,NaN
2w7w1l7lwhu2u6nhvqg1bnd2h,Neveal Irwin,Hackshaw,Neveal,Hackshaw,Male,N. Hackshaw,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1995-09-21,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,185.0,79.0,15.0,2023-03-01Z,NaN,active,yes,La Horquetta,left,NaN,NaN,NaN
3apux7dih2628a7b7q0dt6bu2,Abdirizak Sheikuna,Mohamed,Abdi,Mohamed,Male,A. Mohamed,Somalia,5f1civs919ytka0t5h6fperc2,Defender,player,1996-10-25,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,183.0,72.0,26.0,2025-01-31Z,NaN,active,yes,Nairobi,right,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,NaN
3xd2kq7cxmvdbqsfzgi644c4q,Julian,Bravo,Julian,Bravo,Male,J. Bravo,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-09-30,USA,7hr2f89v44y65dyu9k92vprwn,188.0,75.0,3.0,2025-02-20Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
4e47ixpbc8x9qzn7l3aeej0tl,Kai,Greene,Kai,Greene,Male,K. Greene,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-07-07,USA,7hr2f89v44y65dyu9k92vprwn,183.0,78.0,33.0,2025-01-31Z,NaN,active,yes,Jersey City,NaN,NaN,NaN,NaN
4jq1xl8ott88bxfdo4bjm47hl,Tyler,Mullins Gibson,Tyler,Gibson,Male,T. Gibson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1991-01-12,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,12.0,2025-01-31Z,NaN,active,yes,Knoxville,NaN,NaN,NaN,NaN
629pbkngxk7ucy0qt9mngvkd1,Raphael Simon,Spiegel,Raphael,Spiegel,Male,R. Spiegel,Switzerland,3bh70jgvc5mn58x0byjkuda17,Goalkeeper,player,1992-12-19,Switzerland,3bh70jgvc5mn58x0byjkuda17,197.0,90.0,35.0,2025-03-11Z,NaN,active,yes,Rüttenen,right,NaN,NaN,NaN
653qyopyxl1qrfmul2n3m5g16,Morey,Doner,Morey,Doner,Male,M. Doner,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1994-03-25,Canada,1iaoypzp6syf32cz9l15pzp7e,173.0,70.0,30.0,2025-05-30Z,NaN,active,yes,Collingwood,right,NaN,NaN,NaN
69j92vzo1swgodk0g9g2ksqqy,Baboucarr,Njie,Baboucarr,Njie,Male,B. Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1995-06-05,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,75.0,2.0,2023-08-21Z,2025-07-12Z,active,no,Serrekunda,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
69sca67jomry9e2gn8cynhy50,Julio,Martinez,Julio,Martinez,Male,J. Martinez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-07-11,USA,7hr2f89v44y65dyu9k92vprwn,163.0,53.0,47.0,2024-05-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6g7v93m80xq6x38o9u3t8y3je,Wolfgang,Prentice,Wolfgang,Prentice,Male,W. Prentice,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-04-25,USA,7hr2f89v44y65dyu9k92vprwn,183.0,66.0,7.0,2024-12-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6j38lv6xa3gnzzsn5x2i35rdh,Kendall Isaiah,McIntosh,Kendall,McIntosh,Male,K. McIntosh,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-01-24,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,1.0,2025-01-31Z,NaN,active,yes,Santa Rosa,NaN,NaN,NaN,NaN
777irocsl9y6fja05sevniy95,Camden Sean,Riley,Camden,Riley,Male,C. Riley,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-08-20,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,5.0,2023-12-01Z,NaN,active,yes,Dallas,NaN,NaN,NaN,NaN
7drelguz6c1htw10sq7zyxh0q,Daniel,Trejo Del Río,Danny,Trejo,Male,D. Trejo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-04-29,Mexico,5trdr3jf42i20zj1hnkvcytr6,175.0,73.0,99.0,2025-08-12Z,NaN,active,yes,Morelia,right,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
97rzxcaw3u0qqov2uci1m4ges,Luis,Saldana,Luis,Saldana,Male,L. Saldana,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-03-09,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,48.0,2023-08-18Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
aa8wxd6orgx3wa187n63htjpw,Timothy,Syrel,Timothy,Syrel,Male,T. Syrel,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2003-11-18,USA,7hr2f89v44y65dyu9k92vprwn,196.0,86.0,60.0,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bogxgfao7j28diagxffy0z9ey,Daniel,Gomez,Daniel,Gomez,Male,D. Gomez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-05-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,6.0,2022-12-20Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
