id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,foot,shirtNumber,startDate,status,active,placeOfBirth,height,weight,endDate,knownName
61y9awl0aagb8pavsgixt0dn8,Ibrahim,Kanaté,Ibrahim,Kanaté,Male,I. Kanaté,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,Attacker,player,2006-10-23,Mali,d0v29nncgikdswlxpdq553zz,NaN,99.0,2025-01-16Z,active,yes,NaN,172.0,NaN,NaN,NaN
6kxcsg5ipbqdl97nfdoh335lg,Ismaël,Baouf,Ismaël,Baouf,Male,I. Baouf,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-09-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,51.0,2022-12-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
6q0sol36drf5yad7l6coc5250,Aboubacar,Conte,Aboubacar,Conte,Male,A. Conte,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-04-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,70.0,2024-01-09Z,active,no,NaN,175.0,NaN,2025-01-23Z,NaN
8f77xyqg4womglj1o8udq77qh,Majeed,Ashimeru,Majeed,Ashimeru,Male,M. Ashimeru,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1997-10-10,Ghana,2q2sw72utw5gu9t5y4knckwba,right,18.0,2023-10-18Z,active,yes,Accra,182.0,72.0,NaN,NaN
8uavb2mcry7i77nhrsq6rboyc,Nathan,De Cat,Nathan,De Cat,Male,N. De Cat,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2008-07-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,74.0,2024-01-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
924vqlm2m2iek0u2mjw5nmz2s,Thomas Joël,Kana-Katoto,Joël,Kana,Male,J. Kana,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-08-05,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,45.0,2024-11-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
93mfx60imfs1lx341b3ae7wgk,Keisuke,Goto,Keisuke,Goto,Male,K. Goto,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2005-06-03,Japan,lxyibh89lpdc0bfian1nx0xq,right,42.0,2025-02-14Z,active,yes,NaN,191.0,NaN,NaN,NaN
9gr9rdahnavv0irjauh5xim8k,Magnus,Munck Bjørnholm,Magnus,Munck,Male,M. Munck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2005-01-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,right,56.0,2024-08-02Z,active,no,NaN,173.0,65.0,2024-11-23Z,NaN
9mvwnz2zlvx54nggvvw3l9ega,Robert Philip,Ure,Robbie,Ure,Male,R. Ure,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,Attacker,player,2004-02-26,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,right,90.0,2023-09-06Z,active,no,Glasgow,189.0,NaN,2025-03-13Z,NaN
a4mdx2pfq2uig24b15hvjf2s,Thomas,Vervloet,Thomas,Vervloet,Male,T. Vervloet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2009-03-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,43.0,2025-03-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
ajky2anhlnsu8n957th4yak2c,Lars,Montegnies,Lars,Montegnies,Male,L. Montegnies,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-11-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,48.0,2023-08-26Z,active,no,NaN,NaN,NaN,2024-12-09Z,NaN
axhyg79pf6dwe5foj907uqxhw,Ali,Maamar,Ali,Maamar,Male,A. Maamar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-03-23,Morocco,2xdcc39z1k79pnjbtn9x31wdh,right,79.0,2022-12-01Z,active,yes,Brussels,185.0,75.0,NaN,NaN
b0e0ycu2ql8gi3miy4b416vis,Michiel,Haentjens,Michiel,Haentjens,Male,M. Haentjens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-03-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,66.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
brcncnxfdkcnqga5eaegi9las,Tudor,Olorunninbe Mendel-Idowu,Tudor,Mendel-Idowu,Male,T. Mendel-Idowu,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2005-01-15,England,1fk5l4hkqk12i7zske6mcqju6,left,77.0,2023-07-27Z,active,no,Slough,180.0,NaN,2024-08-30Z,NaN
bumz9m1bqilkl3w1yf7ybyyhg,Jelle,Coen,Jelle,Coen,Male,J. Coen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1983-08-05,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
c716rboejsazxhoosf6l0v6dw,Timon Maurice,Vanhoutte,Timon,Vanhoutte,Male,T. Vanhoutte,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2004-01-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,63.0,2022-06-15Z,active,yes,Kortrijk,189.0,80.0,NaN,NaN
cu3a4pb4a9g6d0qir3oakd46i,Marco,Kana,Marco,Kana,Male,M. Kana,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-08-08,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,right,55.0,2024-07-01Z,active,yes,Kinshasa,182.0,62.0,NaN,NaN
cxuqd5jlug75nm2blahmxek2c,Milan,Robberechts,Milan,Robberechts,Male,M. Robberechts,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-03-04,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,77.0,2024-09-05Z,active,yes,NaN,172.0,60.0,2025-06-30Z,NaN
d0lfji3l89s1vl27m3vcpotuc,Elyèss Houssa,Dao,Elyèss,Dao,Male,E. Dao,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2006-11-20,France,7gww28djs405rfga69smki84o,right,22.0,2025-02-28Z,active,yes,Toulouse,183.0,NaN,NaN,NaN
do8nqlhvf43wmla5rakw1chsk,Amando,Lapage,Amando,Lapage,Male,A. Lapage,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-11-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,73.0,2022-06-15Z,active,no,NaN,188.0,78.0,2025-02-03Z,NaN
dq3do1dxkbmugw1mbne15d5hw,Timo,Schlieck,Timo,Schlieck,Male,T. Schlieck,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2006-03-02,Germany,36min0qztu8eydwvpv8t1is0m,right,35.0,2024-06-21Z,active,yes,Oelde,193.0,82.0,2025-06-30Z,NaN
drjbms71w0kt1pidq8q17h05w,Nilson David,Angulo Ramírez,Nilson,Angulo,Male,N. Angulo,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Attacker,player,2003-06-19,Ecuador,6pyj2bytt2osbjk69owzfehcg,right,32.0,2022-08-13Z,active,yes,Quito,184.0,65.0,NaN,NaN
dvomh2gx3wd5x5v1dmlnkdpzp,Joren,Dom,Joren,Dom,Male,J. Dom,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1989-11-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,85.0,2024-09-03Z,active,yes,Antwerpen,178.0,63.0,NaN,NaN
dx5hyjyc0bfmffmim330o6ntg,Jayden,Onia-Seke,Jayden,Onia-Seke,Male,J. Onia-Seke,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2009-05-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,49.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
e0zmmj7tarcqezu8rfoaj8nx0,Amar,Milisic,Amar,Milisic,Male,A. Milisic,Belgium,4wbzjcclyefma1ourvjsu4q2j,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2007-01-30,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,44.0,2025-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
e6uhk3k2t0a3gapz4hc0pbf8,Amadou,Diallo,Amadou,Diallo,Male,A. Diallo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,2005-02-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,81.0,2022-10-15Z,active,no,NaN,NaN,NaN,2024-12-31Z,NaN
eczq8ch7a4ekvc3hub7sg7uhg,Ludovick,Wola-Wetshay,Ludovick,Wola-Wetshay,Male,l. Wola-Wetshay,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2006-09-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,65.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
ei4g8igatw2s48x7lvlue6l1w,Mattis,Seghers,Mattis,Seghers,Male,M. Seghers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2009-01-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,33.0,2025-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
eri7jiltmqmdd8gnmhwq3e0pg,Terry Chinecherem,Van De Ven,Terry,Van De Ven,Male,T. Van De Ven,Belgium,4wbzjcclyefma1ourvjsu4q2j,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2008-07-31,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,76.0,2024-11-22Z,active,yes,NaN,181.0,NaN,NaN,NaN
1peysurir1rnam43nj686vyfo,Djovkvar,Doudaev,Djovkvar,Doudaev,Male,D. Doudaev,Belgium,4wbzjcclyefma1ourvjsu4q2j,Russia,7kfg68kh6n16fs4ap3xjiudr,Defender,player,2003-11-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,4.0,2023-07-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
1t02yvbqtxoq0xlil3o88bgx6,Shuto,Abe,Shuto,Abe,Male,S. Abe,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,1997-12-05,Japan,lxyibh89lpdc0bfian1nx0xq,right,8.0,2023-07-19Z,active,yes,Tokyo,171.0,67.0,NaN,NaN
1z5c60gl26talvz1xbrz0cout,Gaëtan,Robail,Gaëtan,Robail,Male,G. Robail,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1994-01-09,France,7gww28djs405rfga69smki84o,right,10.0,2024-07-02Z,active,yes,Saint-Pol-sur-Ternoise,182.0,73.0,NaN,NaN
2qqd8cw5dbxr6byo69hjrip04,Alexandre,Petitjean,Alexandre,Petitjean,Male,A. Petitjean,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-09-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,65.0,2025-04-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
2y8kd78l3ce4c4iutnt02vyi2,Marcos Paulo,Costa do Nascimento,Marcos Paulo,Costa do Nascimento,Male,Marcos Paulo,Portugal,1nbm5i9a0403zzvltn17lxinc,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2001-02-01,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,32.0,2024-08-29Z,active,no,São Gonçalo,185.0,80.0,2024-11-07Z,Marcos Paulo
40g1jre7l8d2efvx9961kyqga,Mats Leentje,Lemmens,Mats,Lemmens,Male,M. Lemmens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2002-03-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,83.0,2025-02-03Z,active,yes,Genk,186.0,NaN,2025-06-30Z,NaN
46mfi0y61ql5tidmfbs588hec,Ibrahim Mouhaman,Halilou,Ibrahim,Halilou,Male,I. Halilou,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2005-02-24,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,3.0,2024-09-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
4cavndwf3rrc0bew1grhs51ck,Mohamed,Baghli,Mohamed,Baghli,Male,M. Baghli,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-07-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,30.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
4o8pw1qn0edeihbsiau2hsowk,Christ Melik,Makosso,Christ,Makosso,Male,C. Makosso,Congo,1s2y6o0lwj69dj5ib5pid8f6r,NaN,NaN,Defender,player,2004-05-09,Congo,1s2y6o0lwj69dj5ib5pid8f6r,right,34.0,2024-01-25Z,active,no,Brazzaville,192.0,85.0,2025-01-01Z,NaN
4qtz00vtfgkjti1r2tl3jr5zo,Abdul,Baaki Awudu,Abdul,Awudu,Male,A. Awudu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,2003-02-10,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,60.0,2024-10-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
4v5t4x6emwd5wl7cuxl02xd2i,David,Sousa Albino,David,Sousa Albino,Male,David Sousa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,2001-07-04,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,left,43.0,2024-01-15Z,active,yes,Rio de Janeiro,192.0,79.0,NaN,David Sousa
594fy1301qdxdc7bt8otg3v85,Igor Albert,Rinck de Diver Camargo,Igor,Camargo,Male,I. de Camargo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1983-05-12,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,NaN,2025-04-23Z,active,yes,Porto Velho,187.0,85.0,NaN,NaN
5egzwt11xlx1vz5dk9yu29q1g,Frederic Leroi,Soelle Soelle,Frederic,Soelle Soelle,Male,F. Soelle Soelle,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-12-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,22.0,2024-02-01Z,active,yes,NaN,190.0,79.0,NaN,NaN
5jfed3d00tsb77scsliwaf2l1,Gueïda,Fofana,Gueïda,Fofana,Male,G. Fofana,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1991-05-16,France,7gww28djs405rfga69smki84o,right,NaN,2025-04-23Z,active,no,Le Havre,182.0,74.0,2025-04-30Z,NaN
66wjz910gts0trgqbl9uana39,Yannick,Ferrera,Yannick,Ferrera,Male,Y. Ferrera,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1980-09-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-03-23Z,active,no,NaN,NaN,NaN,2025-04-19Z,NaN
6ghuupc5g2yap31ucicus7pt6,Romildo,Del Piage de Souza,Romildo,Del Piage de Souza,Male,Romildo Del Piage,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-04-12,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,right,23.0,2023-04-01Z,active,yes,São José dos Campos,183.0,74.0,NaN,Romildo Del Piage
6q2k8vf5j1lxcz83fituqb310,Ilyes,Ziani,Ilyes,Ziani,Male,I. Ziani,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-06-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,11.0,2024-08-13Z,active,yes,Brussel,173.0,NaN,NaN,NaN
741hq758322twhbq08rz6qj9w,Adnane,Messad-Kouchiche,Adnane,Messad-Kouchiche,Male,A. Messad-Kouchiche,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-11-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,53.0,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
7hn66gfq3xw08afo501l9x5as,Aïman,Maurer,Aiman,Maurer,Male,A. Maurer,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2004-09-25,France,7gww28djs405rfga69smki84o,right,29.0,2025-01-30Z,active,yes,Neuilly-sur-Seine,173.0,68.0,NaN,NaN
7ied0n6vz7y6owt4c96apsafp,Piotr,Parzyszek,Piotr,Parzyszek,Male,P. Parzyszek,Poland,27baqb7359ywdvsxxklx1kn11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-09-08,Poland,27baqb7359ywdvsxxklx1kn11,both,9.0,2024-07-03Z,active,yes,Toruń,191.0,80.0,NaN,NaN
8aeuvxvhn49cifs7vbeukabro,Andreas Ioannis,Simoens,Andreas,Simoens,Male,A. Simoens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2007-07-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-09-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
8o6a1vilvsy6vew5qpv7qavx0,Soufiane,Benjdida,Soufiane,Benjdida,Male,S. Benjdida,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Attacker,player,2001-09-05,Morocco,2xdcc39z1k79pnjbtn9x31wdh,right,99.0,2025-01-14Z,active,yes,Casablanca,178.0,NaN,2025-06-30Z,NaN
8r3r6z1khjq55pweqzfqezpm2,Bill,Lathouwers,Bill,Lathouwers,Male,B. Lathouwers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1999-09-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,1.0,2024-06-18Z,active,yes,NaN,191.0,83.0,NaN,NaN
8z7a2dla87dzul1md21so093o,Vitor Hugo,Morais de Oliveira,Vitor Hugo,Morais de Oliveira,Male,Sapata,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Attacker,player,2003-03-26,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,left,49.0,2024-09-06Z,active,yes,NaN,NaN,NaN,NaN,Sapata
99eumu17h5sxriw5vfczvdb6d,Guillaume Yvon,Hubert,Guillaume,Hubert,Male,G. Hubert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1994-01-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,28.0,2023-07-01Z,active,yes,Charleroi,198.0,88.0,NaN,NaN
9bnvh1i6mu45yvkz257c0x1at,Junior Marsoni Sambu,Mansoni,Junior Marsoni Sambu,Mansoni,Male,Marsoni  Sambu,Angola,3k53bkrjx5zsxchc6e3mcd834,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1996-06-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,21.0,2023-08-23Z,active,yes,Liège,185.0,78.0,NaN,Marsoni Sambu
a2yuysqk9ubovci8ynikwdpii,Mickaël Christophe,Biron,Mickaël,Biron,Male,M. Biron,Martinique,1eb70pvuqssbbg3yamdba5ie5,France,7gww28djs405rfga69smki84o,Attacker,player,1997-08-26,Martinique,1eb70pvuqssbbg3yamdba5ie5,right,77.0,2025-01-01Z,active,yes,Ducos,170.0,71.0,NaN,NaN
b0yxbu9af1b0jc1odpwzvd7je,Pjotr,Kestens,Pjotr,Kestens,Male,P. Kestens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2001-10-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,26.0,2024-06-22Z,active,yes,Gent,172.0,74.0,NaN,NaN
bfcmc411o5c473dkf6jtdwnop,Jacob Christian,Montes Hoff,Jacob,Montes,Male,J. Montes,Nicaragua,4of7fctqcqbj3rai95vd4jk26,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-10-20,USA,7hr2f89v44y65dyu9k92vprwn,NaN,7.0,2024-07-20Z,active,yes,Lake Worth,178.0,68.0,NaN,NaN
bm7md4xmtj59f3au70hf25kgl,Alexis François,De Sart,Alexis,De Sart,Male,A. De Sart,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-11-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,5.0,2022-09-01Z,active,yes,Waremme,180.0,66.0,NaN,NaN
bpwwcahacwfin6752ikr4y0b8,Mattéo,Nkurunziza,Mattéo,Nkurunziza,Male,M. Nkurunziza,Burundi,5d7e5052i0sb4wwloukhpafuu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-06-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,70.0,2021-09-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
c6o12uux66emma5v1v0qeluz8,Yacouba,Barry,Yacouba,Barry,Male,Y. Barry,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2002-11-25,France,7gww28djs405rfga69smki84o,right,17.0,2024-07-15Z,active,yes,Gonesse,188.0,68.0,NaN,NaN
ccezbk51pdo61agdtdcxrd9wq,Kwasi,Poku,Kwasi,Poku,Male,K. Poku,Canada,1iaoypzp6syf32cz9l15pzp7e,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2003-02-06,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,20.0,2024-08-22Z,active,yes,NaN,191.0,81.0,NaN,NaN
cioys21a6o09lb56tzi72w8ru,Mohamed,El Arouch,Mohamed,El Arouch,Male,M. El Arouch,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2004-04-06,France,7gww28djs405rfga69smki84o,right,84.0,2025-02-03Z,active,yes,Orange,166.0,56.0,NaN,NaN
d7x4vzfy95oek752czqqq661g,Mounir,Abattoui,Mounir,Abattoui,Male,M. Abattoui,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-01-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,66.0,2024-12-14Z,active,yes,NaN,188.0,NaN,NaN,NaN
dzufegni79dvu79fduuo8i904,Xavier,Preijs,Xavier,Preijs,Male,X. Preijs,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-10-04,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,51.0,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
ebpz8khdmrk33r88th290szdg,Matteo Wouter,Vandendaele,Matteo,Vandendaele,Male,M. Vandendaele,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-06-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,NaN,2025-01-07Z,active,no,NaN,186.0,81.0,2025-01-17Z,NaN
ed5wpe06u3l9zfbqc20ovaec4,Noah,Dodeigne,Noah,Dodeigne,Male,N. Dodeigne,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-01-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,31.0,2024-08-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
efcet0f817uwu00rtqge3r9xw,Achraf,Laâziri,Achraf,Laâziri,Male,A. Laâziri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Defender,player,2003-07-08,Morocco,2xdcc39z1k79pnjbtn9x31wdh,left,15.0,2024-07-10Z,active,yes,Rabat,177.0,NaN,2025-06-30Z,NaN
emofwj7qe308te2mvvlvq0pas,Islamdine,Halifa,Islamdine,Halifa,Male,I. Halifa,France,7gww28djs405rfga69smki84o,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Midfielder,player,2004-12-20,France,7gww28djs405rfga69smki84o,NaN,6.0,2024-07-08Z,active,yes,NaN,NaN,NaN,2025-06-30Z,NaN
16pwi03qk6lo51i1n5oh6ac5w,Mondy,Prunier,Mondy,Prunier,Male,M. Prunier,Haiti,5mp58o38d0mr5qt8g4o6l7efg,NaN,NaN,Attacker,player,1999-12-22,Haiti,5mp58o38d0mr5qt8g4o6l7efg,right,2.0,2024-08-01Z,active,yes,Port-au-Prince,188.0,80.0,2025-06-30Z,NaN
16yp4b9n9a7dq2bld6qyt3oyc,Yanis,Massolin,Yanis,Massolin,Male,Y. Massolin,France,7gww28djs405rfga69smki84o,Martinique,1eb70pvuqssbbg3yamdba5ie5,Midfielder,player,2002-09-20,France,7gww28djs405rfga69smki84o,NaN,10.0,2023-09-05Z,active,yes,NaN,197.0,NaN,NaN,NaN
1pj7smyhf736r5pf21m6mmulm,Mateo,Itrak,Mateo,Itrak,Male,M. Itrak,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,2000-05-15,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,8.0,2022-07-01Z,active,no,NaN,NaN,NaN,2025-03-11Z,NaN
1yvn8myyt84chm5yu6o3vvkk5,Sébastien,Grandjean,Sébastian,Grandjean,Male,S. Grandjean,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1970-06-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2023-11-26Z,active,no,NaN,NaN,NaN,2024-10-08Z,NaN
2fu36xraprz5in78x1zrf52c4,Adrian,Troć,Adrian,Troc,Male,A. Troć,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Midfielder,player,2003-04-25,Poland,27baqb7359ywdvsxxklx1kn11,NaN,21.0,2024-08-20Z,active,yes,NaN,184.0,65.0,NaN,NaN
2pat0xrv0cgnjfy895yky7b4k,Dalyan,Lamblin,Dalyan,Lamblin,Male,D. Lamblin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-02-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,26.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
302utkcz6ky4alxdstlx30fdh,Karim,Belhocine,Karim,Belhocine,Male,K. Belhocine,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1978-04-02,France,7gww28djs405rfga69smki84o,right,NaN,2024-11-11Z,active,yes,Vénissieux,188.0,79.0,NaN,NaN
30dhygdloxn7mbe429w31bd91,Corenthyn Laurent,Lavie,Corenthyn,Lavie,Male,C. Lavie,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1996-12-04,France,7gww28djs405rfga69smki84o,NaN,25.0,2022-09-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
