id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,status,active,weight,placeOfBirth,knownName
27w9691m35wlxy4ujti7sppn8,Kenan,Busuladžić,Kenan,Busuladzic,Male,K. Busuladžić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2007-02-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,right,41.0,active,yes,NaN,NaN,NaN
2e1hb1s2jhbpag0wk814qgqmt,Johan Helge,Dahlin,Johan,Dahlin,Male,J. Dahlin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1986-09-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,27.0,active,yes,94.0,Trollhättan,NaN
2e1l4p2kxtk1hd4yeuetyua51,Sergio Fernando,Peña Flores,Sergio,Peña,Male,S. Peña,Peru,2uib9hdovpcye4re2l3omr4dl,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1995-09-28,Peru,2uib9hdovpcye4re2l3omr4dl,178.0,right,8.0,active,yes,70.0,Lima,NaN
2k1v6526ielemu1w3rayxdkkq,Sebastian,Vinther Jørgensen,Sebastian,Jørgensen,Male,S. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2000-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,left,14.0,active,yes,68.0,Silkeborg,NaN
329r6jq5pn0m174v3berarh90,Daníel Tristan,Guðjohnsen,Daníel,Gudjohnsen,Male,D. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Attacker,player,2006-03-01,England,1fk5l4hkqk12i7zske6mcqju6,190.0,right,32.0,active,yes,NaN,London,NaN
39f0bq9uk4etkf75uzu6qyrmy,Abdul Malik,Abubakari,Malik,Abubakari,Male,M. Abubakari,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2000-05-10,Ghana,2q2sw72utw5gu9t5y4knckwba,185.0,right,NaN,active,no,78.0,Accra,NaN
47sr2j31nty2au85b5a0c1wd0,Joakim Oscar,Persson,Joakim,Persson,Male,J. Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2007-02-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,30.0,active,yes,NaN,NaN,NaN
4gucmltvhuvakf8mrheveqdt6,Mahamé,Siby,Mahamé,Siby,Male,M. Siby,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Midfielder,player,1996-07-07,France,7gww28djs405rfga69smki84o,191.0,right,NaN,active,no,84.0,Paris,NaN
4h6t59bj1n3ci5ti1g7tsimz9,Anton Lars,Tinnerholm,Anton,Tinnerholm,Male,A. Tinnerholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1991-02-26,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,3.0,active,yes,68.0,Linköping,NaN
4j6a6qec8m58zgojpbv8wxnf9,Pontus Sven Gustav,Jansson,Pontus,Jansson,Male,P. Jansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1991-02-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,18.0,active,yes,86.0,Arlöv,NaN
4yg4i2wvdz87rrxpn0rqn2xg5,Jens,Stryger Larsen,Jens,Stryger Larsen,Male,J. Stryger Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,1991-02-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,both,17.0,active,yes,81.0,Sakskøbing,NaN
53dvtfms2uxd500y87x5jf2eh,Erik,Botheim,Erik,Botheim,Male,E. Botheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,2000-01-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,right,20.0,active,yes,70.0,Oslo,NaN
5occq5bmrhcs8rtxwsdi18bf9,Moustafa,Zeidan Khalili,Moustafa,Zeidan Khalili,Male,Moustafa Zeidan,Palestine,1iq272xbm8xx01hiu7thq4tgt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1998-06-07,Sweden,1z6l2c33w2kyz9rdefs1d68nb,169.0,both,NaN,active,no,74.0,NaN,Moustafa Zeidan
5ocn8a1on2u9o9giyulgqtvxl,Lars Joseph,Ceesay,Joseph,Ceesay,Male,J. Ceesay,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-06-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,15.0,active,no,69.0,Stockholm,NaN
62w849kqrnjm00xr12suencgl,Anders,Bleg Christiansen,Anders,Christiansen,Male,A. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1990-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,right,10.0,active,yes,67.0,København,NaN
697f50qoetodmfe8ybcuey2ac,Elison,Makolli,Elison,Makolli,Male,E. Makolli,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2005-01-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,33.0,active,yes,90.0,NaN,NaN
6nxklu38ppq01l9dp66m3pc5x,Henrik Per-Erik,Rydström,Henrik,Rydström,Male,H. Rydström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1976-02-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,NaN,active,yes,71.0,Karlskrona,NaN
70uwtz6q782qjf2mqpdlqpbkl,Martin Tony,Waikwa Olsson,Martin,Olsson,Male,M. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1988-05-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,13.0,active,yes,78.0,Gävle,NaN
7hugqbtot3c8fmxtfqld9l15g,Axel Hugo,Bolin,Hugo,Bolin,Male,H. Bolin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-07-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,NaN,38.0,active,yes,64.0,Borås,NaN
7si8brq1p8o6fvw93hq9v9bmc,Nils Erik Ulf,Zätterström,Nils,Zätterström,Male,N. Zätterström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-03-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,left,35.0,active,yes,NaN,NaN,NaN
7ujr3n286xjhtwsrckvkbldxx,Derek Austin,Cornelius,Derek,Cornelius,Male,D. Cornelius,Canada,1iaoypzp6syf32cz9l15pzp7e,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,1997-11-25,Canada,1iaoypzp6syf32cz9l15pzp7e,188.0,both,19.0,active,no,86.0,Ajax,NaN
87xguznnuxuttmqvh94zimxre,Mubaarak,Mohamud Nuh,Mubaarak,Nuh,Male,M. Nuh,Somalia,5f1civs919ytka0t5h6fperc2,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-04-28,Somalia,5f1civs919ytka0t5h6fperc2,179.0,left,26.0,active,no,63.0,NaN,NaN
8ga4xjoeh5pbn094cz9ftyqqd,Niklas Kristian,Moisander,Niklas,Moisander,Male,N. Moisander,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Defender,player,1985-09-29,Finland,2u07e54v5dprsugdvddpq5ync,183.0,both,4.0,active,yes,77.0,Turku,NaN
8ydeghsg8bdyovqjnr56hz8x5,Sead,Hakšabanović,Sead,Haksabanovic,Male,S. Hakšabanović,Montenegro,1411jebgwo2ja1erogsq81lg9,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1999-05-04,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,right,29.0,active,yes,74.0,Hyltebruk,NaN
90eoelhr2oxpg3ejr2whwwu6t,Isaac,Kiese Thelin,Isaac,Kiese Thelin,Male,I. Kiese Thelin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1992-06-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,9.0,active,yes,83.0,Örebro,NaN
95t0lc2qqgzxp92n1pr62n816,David Mikael,Edvardsson,David,Edvardsson,Male,D. Edvardsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-03-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,no,NaN,NaN,NaN
a19tsu5agpdwugg5fsijzzxsl,Stefano Giuseppe Arne,Holmquist Vecchia,Stefano,Vecchia,Male,S. Vecchia,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1995-01-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,right,21.0,active,yes,78.0,NaN,NaN
aa6awfy4ioanjg9raw55t072t,Søren,Krucov Rieks,Søren,Rieks,Male,S. Rieks,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1987-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,right,5.0,active,yes,76.0,Esbjerg,NaN
as6coaak724tr7igyz1wwlfc9,Colin,Rösler,Colin,Rösler,Male,C. Rösler,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-04-22,Germany,36min0qztu8eydwvpv8t1is0m,186.0,right,19.0,active,yes,72.0,Berlin,NaN
azcjwvw9799e6bawnlcb0lt2i,Lasse,Berg Johnsen,Lasse,Johnsen,Male,L. Berg Johnsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1999-08-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,179.0,right,23.0,active,yes,73.0,Stavanger,NaN
b9tsqyrv0xp0tt5nzwrmy9gb9,Oliver,Berg,Oliver,Berg,Male,O. Berg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1993-08-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,right,16.0,active,yes,74.0,NaN,NaN
carpl05zgalgbsd6gnk3akc89,Gabriel,Dal Toé Busanello,Gabriel,Dal Toé Busanello,Male,Gabriel Busanello,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1998-10-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,179.0,left,25.0,active,yes,75.0,Frederico Westphalen,Gabriel Busanello
cj7aybqox4kzoicnzea7b64t1,Ricardo Henrique,Schuck Friedrich,Ricardo Henrique,Schuck Friedrich,Male,Ricardo Friedrich,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1993-02-18,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,188.0,right,1.0,active,yes,83.0,Candelaria,Ricardo Friedrich
d58ji96mcnebbci6skc46x9uc,Otto Eric,Rosengren,Otto,Rosengren,Male,O. Rosengren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-05-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,7.0,active,yes,67.0,NaN,NaN
d8b1lbi0r229uiylsfm2lo3ro,Zakaria,Loukili,Zakaria,Loukili,Male,Z. Loukili,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2006-01-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,34.0,active,yes,65.0,Malmö,NaN
duhvdeeqlyxgt2qve8fjgrpat,Carl Oscar Johan,Lewicki,Oscar,Lewicki,Male,O. Lewicki,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1992-07-14,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,both,6.0,active,yes,68.0,Malmö,NaN
dvi2tleym136aqpvwfi4lustm,Taha Abdi,Ali,Taha,Ali,Male,T. Ali,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Somalia,5f1civs919ytka0t5h6fperc2,Midfielder,player,1998-07-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,22.0,active,yes,63.0,NaN,NaN
15mg49mqn215ce4ojukev0o2x,Anders Jacob,Bergström,Jacob,Bergström,Male,J. Bergström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1995-04-26,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,right,18.0,active,yes,95.0,Karlskrona,NaN
23iwje6cgkgc05szzf2l5z97u,Herman Nils,Johansson,Herman,Johansson,Male,H. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1997-10-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,14.0,active,yes,84.0,NaN,Herman Johansson
4188mf909yftsfbvamx5f7joq,Christofer,Augustsson,Christoffer,Augustsson,Male,C. Augustsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1979-03-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
4cytj4f9uirlo8vb8mcsv6v6y,Noel Max Joachim,Törnqvist,Noel,Törnqvist,Male,N. Törnqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2002-02-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,left,1.0,active,yes,82.0,NaN,NaN
5bjycgpdp1w7wr01mgb4z3j10,Per Hugo,Fagerberg,Hugo,Fagerberg,Male,H. Fagerberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2004-05-04,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,30.0,active,yes,76.0,NaN,NaN
5h6xr50d54zcxnktz7q58oa1h,Tom Peder,Pettersson,Tom,Pettersson,Male,T. Pettersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1990-03-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,left,24.0,active,yes,83.0,Trollhättan,NaN
6ot87d5p3wkshgtp6n5saeq6s,Filip Joel,Åkesson Linderoth,Filip,Linderoth,Male,F. Linderoth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-02-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,23.0,active,yes,80.0,NaN,NaN
6vbkoe43g2c6a3805x3ku54wk,Nils Vilmer Erik,Lindberg,Vilmer,Lindberg,Male,V. Lindberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-06-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,26.0,active,yes,NaN,NaN,NaN
80115v2kkgjym3ubywmkz654a,Manasse,Kusu,Manasse,Kusu,Male,M. Kusu,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2001-12-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,8.0,active,yes,70.0,NaN,NaN
851b1m16nm8qnn2bctjc4bf9w,Tim Henrik Alexander,Malmström,Tim,Malmström,Male,T. Malmström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-08-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,204.0,NaN,28.0,active,yes,NaN,NaN,NaN
8dd9ied46z0ygg67pia9woxzo,Chibuike Silas,Nwankwo,Silas,Nwankwo,Male,S. Nwankwo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2003-12-12,Nigeria,63pvdwrsiq5b07mzi8igqei9p,183.0,right,31.0,active,yes,NaN,NaN,NaN
93qjy2eilbuufwu2kbwpfng7p,Karl Viktor,Gustafson,Viktor,Gustafson,Male,V. Gustafson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1995-03-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,7.0,active,yes,71.0,NaN,NaN
9dfl060r1skgp74piehh2uvhl,Timo,Stavitski,Timo,Stavitski,Male,T. Stavitski,Finland,2u07e54v5dprsugdvddpq5ync,Russia,7kfg68kh6n16fs4ap3xjiudr,Attacker,player,1999-07-17,Finland,2u07e54v5dprsugdvddpq5ync,180.0,right,11.0,active,yes,78.0,Kirkkonummi,NaN
9hg51o20uf6u2bjgshjax9soa,Elliot Karl,Stroud,Elliot,Stroud,Male,E. Stroud,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2002-06-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,17.0,active,yes,75.0,NaN,NaN
a0i74nqik3lbi02ngno0m0ys4,Abdullah,Iqbal,Abdullah,Iqbal,Male,Abdullah Iqbal,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-07-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,left,5.0,active,yes,NaN,NaN,Abdullah Iqbal
a4brp4rmr3dfpx1vx7ei0kj6c,Oskar Liam,Lennart Svensson,Liam,Svensson,Male,L. Svensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-03-07,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,15.0,active,yes,NaN,NaN,NaN
akuyf0uf6ev1es1zjhs9fss89,Per Arvid,Viking Brorsson,Arvid,Brorsson,Male,A. Brorsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1999-05-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,3.0,active,yes,81.0,Örebro,NaN
amgtzrnw9lmo9o506a0mhzip6,Rasmus Erik,Wikström,Rasmus,Wikström,Male,R. Wikström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2001-03-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,right,4.0,active,yes,73.0,Göteborg,NaN
as6coaak724tr7igyz1wwlfc9,Colin,Rösler,Colin,Rösler,Male,C. Rösler,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-04-22,Germany,36min0qztu8eydwvpv8t1is0m,186.0,right,5.0,active,no,72.0,Berlin,NaN
b7vlo6kz8t1h8bnsdh6kpvxlh,Anders,Torstensson,Anders,Torstensson,Male,A. Torstensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1966-02-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
bljhh87zr7t4t60qvqox0lyj8,Kimmen,Nennesson,Kimmen,Nennesson,Male,K. Nennesson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-02-02,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
bm0bafkutd9qb9qee06cys9re,Imam Seedy Muhammed Ali,Jagne,Imam,Jagne,Male,I. Jagne,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,2003-10-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,6.0,active,yes,76.0,NaN,NaN
bomd9wl2cnqwck46ctwjqju1h,Henric Alexander,Lundin,Alexander,Lundin,Male,A. Lundin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1992-10-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,35.0,active,yes,86.0,NaN,NaN
bv57jiquzqjnzuxzw5r663aad,Adam Mikael Sven,Ståhl,Adam,Ståhl,Male,A. Ståhl,Finland,2u07e54v5dprsugdvddpq5ync,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1994-10-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,11.0,active,no,75.0,Borås,NaN
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,Male,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,2000-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,left,13.0,active,yes,NaN,NaN,NaN
czfitwajt0sayki90i3fk5n85,Per Jesper,Gustavsson,Jesper,Gustavsson,Male,J. Gustavsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1994-10-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,22.0,active,yes,74.0,NaN,NaN
czrm813u95vcidw9k9ccixdsk,Karl Marius,Aksum,Karl Marius,Aksum,Male,K. Aksum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,assistant coach,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
d2xavf22f01267mugaa6dapsk,Johan Helge Glenn,Persson Åhstedt,Johan,Persson-Åhstedt,Male,J. Persson Åhstedt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2003-10-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,NaN,active,yes,NaN,NaN,NaN
d3e5mmelvqqt4y3bahvqvafx0,Isak,Andersen,Isak,Andersen,Male,I. Andersen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2007-05-14,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
dgxqp83lhb316dec1rpi5op62,Eric Alexander,Johansson,Alexander,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1995-10-30,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,left,16.0,active,yes,86.0,NaN,Alexander Johansson
drzdo6ouxi5n4jafhfajpor85,Nicklas,Røjkjær,Nicklas,Røjkjær,Male,N. Røjkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1998-07-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,right,10.0,active,yes,68.0,Silkeborg,NaN
eb0ovd9v1dlil87ty5ueboy6s,Ludvig,Tidstrand,Ludvig,Tidstrand,Male,L. Tidstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-08-02,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,left,27.0,active,yes,NaN,NaN,NaN
etnu42wmgsvz1kh2zs61tty0a,Anders Karl Adam,Petersson,Adam,Petersson,Male,A. Petersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2000-08-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,21.0,active,yes,80.0,NaN,NaN
eub2on9pt9h19v003hl3ex3o,Isac,Johnsson,Isac,Johnsson,Male,I. Johnsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-04-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,29.0,active,yes,NaN,NaN,NaN
f0iow2x82mfh6x1olrrjo5puc,Abdoulie,Manneh,Abdoulie,Manneh,Male,A. Manneh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Attacker,player,2004-09-29,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,168.0,right,19.0,active,yes,NaN,NaN,NaN
to4j02so007q7mkqpnrrumtw,Romeo Arrhenius,Leandersson,Romeo,Leandersson,Male,R. Leandersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2008-07-27,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
1aubf0oeiik9aip7q1lso093o,Jabir Abdihakim,Ali,Jabir,Ali,Male,J. Ali,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1999-02-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,9.0,active,no,NaN,NaN,NaN
1dvhwhz4n5f9cf4ts58rfu21,Nils Daniel Erik,Ask,Daniel,Ask,Male,D. Ask,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1998-12-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,10.0,active,yes,NaN,NaN,NaN
1fe3eufdkzpwvc0kn1ykp9n2s,Jens,Magnusson,Jens,Magnusson,Male,J. Magnusson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-12-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,19.0,active,yes,NaN,NaN,Jens Magnusson
1ffu63eao5gkcfj1668ql6m3u,Alexander,Rubin,NaN,NaN,Male,A. Rubin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
1j1fgb6yydw3ck6uaz42rohd5,Viktor Erik Vidar,Granath,Viktor,Granath,Male,V. Granath,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1994-04-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,left,14.0,active,yes,85.0,NaN,Viktor Granath
1olyaqfnnl0sb4vsfxyi7j2z9,Victor Christoffer,Wernersson,Victor,Wernersson,Male,V. Wernersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1995-07-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,21.0,active,yes,69.0,Malmö,NaN
1r40u1hhe1rgwpuxtgpp79jis,Leonardo Caspari,Bark,Leonardo,Bark,Male,L. Bark,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Unknown,player,2006-12-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,no,NaN,NaN,NaN
1w9x90api6wx9xxwryca1j45x,Frédéric,Nsabiyumva,Frédéric,Nsabiyumva,Male,F. Nsabiyumva,Burundi,5d7e5052i0sb4wwloukhpafuu,NaN,NaN,Defender,player,1995-04-26,Burundi,5d7e5052i0sb4wwloukhpafuu,190.0,right,18.0,active,yes,NaN,NaN,NaN
2gbfwdmpk5gfmcc979aqfkyxh,Gustav Frans Vallentin,Granath,Gustav,Granath,Male,G. Granath,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1997-02-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,3.0,active,yes,82.0,NaN,NaN
