id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,startDate,endDate,status,active,placeOfBirth,weight,knownName,shirtNumber
etpc8k38ycdxrq9pox7w6az2s,Julian,Geerts,Julian,Geerts,Male,J. Geerts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2006-03-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2022-08-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
tv8e6nxc7jl8wbzf6ojd6dw5,Doke,Schmidt,Doke,Schmidt,Male,D. Schmidt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1992-04-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,right,2023-08-08Z,2024-06-30Z,active,no,Heerenveen,73.0,NaN,15.0
zihddqvp0sjni8stcio8bgmh,Flor,Van Den Eynden,Flor,Van den Eynden,Male,F. Van Den Eynden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-07-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,right,2022-06-09Z,NaN,active,yes,Herentals,75.0,NaN,3.0
1b409f4dv852le376vbcjdmhg,Saul,Penders,Saul,Penders,Male,S. Penders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-03-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,2021-10-08Z,2025-06-30Z,active,no,Maastricht,74.0,NaN,14.0
1c2h09gjlaizrthivoq699c0k,Max,Sangen,Max,Sangen,Male,M. Sangen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2005-02-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,NaN,2024-03-28Z,2025-06-15Z,active,no,NaN,74.0,NaN,NaN
1dljhkcvmodqq9u1w8iv145m2,Dailon,Rocha Livramento do Rosario,Dailon,Rocha Livramento do Rosario,Male,Dailon Livramento,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-05-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2022-08-03Z,2024-07-24Z,active,no,Rotterdam,82.0,Dailon Livramento,22.0
1qqqigufis9zdf4mdqt6mgfl5,Özgür,Aktaş,Özgür,Aktas,Male,Ö. Aktaş,Türkiye,6kd6webenogylfgwt2aa9l6vx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-01-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2023-07-14Z,2025-02-11Z,active,no,Cuijk,83.0,NaN,3.0
1qxxbwzws9wathh5e2ogq79jo,Rayan,Buifrahi,Rayan,Buifrahi,Male,R. Buifrahi,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2005-03-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,left,2023-06-13Z,2025-06-16Z,active,no,Brussels,59.0,NaN,11.0
2072f0p9ful9u577gdvo89yw9,Koen,Kostons,Koen,Kostons,Male,K. Kostons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1999-09-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,right,2022-07-04Z,2024-01-09Z,active,no,Genk,76.0,NaN,10.0
36wgzvtefgo0ezdx7j4m7k1zo,James,Bartele,James,Bartele,Male,J. Bartele,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2005-03-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2023-12-07Z,2024-06-30Z,active,no,NaN,NaN,NaN,29.0
37yl0xzrlfbyp7x5dhcc89mju,Brent,Stevens,Brent,Stevens,Male,B. Stevens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2003-08-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,right,2023-07-21Z,2024-06-30Z,active,no,NaN,79.0,NaN,41.0
3iqieb9duoh7188tvz9skdyxg,Kanou Alassane,Sy,Kanou,Sy,Male,K. Sy,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-07-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,2023-06-23Z,NaN,active,yes,NaN,NaN,NaN,39.0
3lpt3fz7lrqy243ftejcmluz8,Andréa Giuseppe,Librici,Andréa,Librici,Male,A. Librici,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-12-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,right,2024-01-23Z,NaN,active,yes,Liège,70.0,NaN,16.0
3usiruyhxf6p9lkiz5qeytze2,Mart,Remans,Mart,Remans,Male,M. Remans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1998-06-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,right,2021-08-25Z,2024-06-26Z,active,no,Eygelshoven,73.0,NaN,9.0
3w80829m50d7psepqbeqs2n84,Niels,Martens,Niels,Martens,Male,N. Martens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2004-05-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,2023-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,40.0
4biadxqc1yft6wjxikhy56pzo,Justin,Tholens,Justin,Tholens,Male,J. Tholens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-07-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2023-07-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN
4kvaacli7e1nskotivqpjd91w,Nabil,Bouchentouf Idriss,Nabil,Bouchentouf,Male,N. Bouchentouf,Algeria,1ayprcriqhb8iv10ch70clppu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-05-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,2023-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,28.0
50ecz4x9j0zfudh34l7f2ecr8,Nabil,El Basri,Nabil,El Basri,Male,N. El Basri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-03-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,right,2022-07-01Z,NaN,active,yes,Liège,79.0,NaN,6.0
52ludocji0jek45wo7i1d4hxx,Bryan George Jeffrey,Smeets,Bryan,Smeets,Male,B. Smeets,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1992-11-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2023-07-01Z,NaN,active,yes,Maastricht,82.0,NaN,5.0
674rfkzl2j521hfmj48u8cob8,Camil,Mmaee Nwameben,Camil,Mmaee,Male,C. Mmaee,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-02-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,2024-01-30Z,NaN,active,yes,Tongeren,72.0,NaN,19.0
67aokt39tp8frdrklc8a88d79,Maurice,Verberne,Maurice,Verberne,Male,M. Verberne,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1971-06-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2022-03-30Z,2024-05-28Z,active,no,NaN,NaN,NaN,NaN
6u6n7c9ru7ittdmd6c4gplk6i,Wout,Coomans,Wout,Coomans,Male,W. Coomans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-12-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,left,2023-06-30Z,NaN,active,yes,Tessenderlo,77.0,NaN,4.0
806n59ufvih8sv9rhio9b1j4k,Joren,Op De Beeck,Joren,Op De Beeck,Male,J. Op De Beeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-09-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,2023-07-01Z,2025-06-30Z,active,no,NaN,80.0,NaN,23.0
88m6s6m8ep0p3fropim4ttcoa,Marko Servatius Ghislaine,Kleinen,Marko,Kleinen,Male,M. Kleinen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2001-07-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2019-10-10Z,NaN,active,yes,Maastricht,74.0,NaN,31.0
8x3xjedigqgtd3gxiq2ja0ys4,Keone Orsone,Leres Maho,Keone,Maho,Male,K. Maho,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2002-06-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2021-10-08Z,2024-07-24Z,active,no,Maastricht,NaN,NaN,17.0
aw0nqk3b199nacd29z28e5kpg,Djairo,Tehubijuluw,Djairo,Tehubijuluw,Male,D. Tehubijuluw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2005-05-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,2023-11-25Z,NaN,active,yes,NaN,NaN,NaN,25.0
bk7742h8fac9g6e6wh7nnugkq,Tim,Zeegers,Tim,Zeegers,Male,T. Zeegers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2000-03-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2018-11-29Z,2025-06-30Z,active,no,Geulle,69.0,NaN,32.0
c2azee6lr4aa5ja9mrxwisahg,Emre,Yetimoglu,Emre,Yetimoglu,Male,E. Yetimoglu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2003-04-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2023-07-01Z,2024-06-24Z,active,no,NaN,NaN,NaN,24.0
cpf23tzajwpmi442uzxm0jh90,Bryant,Nieling,Bryant,Nieling,Male,B. Nieling,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-10-31,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,left,2023-08-07Z,2024-06-24Z,active,no,Sittard,80.0,NaN,20.0
cpgm0q5osckih314bayxkvmc,Baud,Terwingen,Baud,Terwingen,Male,B. Terwingen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-01-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,right,2023-08-30Z,2024-01-24Z,active,no,NaN,82.0,NaN,27.0
d6ats7c9km72aoc0tund3apec,Milan,Hofland,Milan,Hofland,Male,M. Hofland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-12-17,Germany,36min0qztu8eydwvpv8t1is0m,183.0,right,2023-07-01Z,2025-06-30Z,active,no,Gifhorn,75.0,NaN,26.0
eke044f5xni8gdztggk6x4a1h,Leroy,Labylle,Leroy,Labylle,Male,L. Labylle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,1991-03-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,left,2021-08-01Z,2024-06-30Z,active,no,Liège,72.0,NaN,21.0
emrt1s5yfgtex867u98gbt0fe,Muhammet Tunahan,Taşçı,Tunahan,Tasci,Male,T. Taşçı,Türkiye,6kd6webenogylfgwt2aa9l6vx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-04-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,left,2023-08-17Z,2024-06-30Z,active,no,Nijmegen,70.0,NaN,7.0
eog43l8hrs7pbza9bmwu0p2sq,Thijs,Lambrix,Thijs,Lambrix,Male,T. Lambrix,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2001-07-27,France,7gww28djs405rfga69smki84o,189.0,NaN,2022-06-16Z,2025-06-30Z,active,no,Reims,78.0,NaN,1.0
epkss1rj7z6duqd3axbcm8l0q,Nicky Joël Jari,Souren,Nicky,Souren,Male,N. Souren,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1999-12-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,2021-08-25Z,2024-06-24Z,active,no,Rotterdam,72.0,NaN,8.0
gmu8p51rp6bjzs0bss5jupzo,Lars,Schenk,Lars,Schenk,Male,L. Schenk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-01-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,2022-01-28Z,NaN,active,yes,Maastricht,73.0,NaN,34.0
o4kr4okiukf3umpmnchnciz8,Ferre,Slegers,Ferre,Slegers,Male,F. Slegers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-12-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,left,2023-06-20Z,NaN,active,yes,NaN,65.0,NaN,18.0
rgspixypiwxuenf1yaukrrop,Romain,Matthys,Romain,Matthys,Male,R. Matthys,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1998-07-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,right,2022-07-01Z,2025-06-30Z,active,no,Seraing,80.0,NaN,12.0
124bbojic7k5medlvgvxmcm39,Manel,Royo Castell,Manel,Royo,Male,Manel Royo,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,1994-02-28,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,left,2024-01-24Z,2025-02-02Z,active,no,Alcanar,80.0,NaN,21.0
1meafg8cs0tnmmm6ep0563alm,Patriot,Sejdiu,Patriot,Sejdiu,Male,P. Sejdiu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-05-05,Kosovo,86u6edbqifdjsn49mbp2anw7p,182.0,left,2023-08-10Z,2024-06-30Z,active,no,Pristina,NaN,NaN,11.0
1olyaqfnnl0sb4vsfxyi7j2z9,Victor Christoffer,Wernersson,Victor,Wernersson,Male,V. Wernersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1995-07-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,2023-01-23Z,2024-07-24Z,active,no,Malmö,69.0,NaN,31.0
1q10sxo34napxjfoy044e311w,Kaj,van der Veldt,Kaj,van der Veldt,Male,K. van der Veldt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-02-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,left,2023-08-10Z,2024-06-30Z,active,no,NaN,NaN,NaN,24.0
200chcevwu3znwew6xjyaof6d,Fredrik,Oldrup Jensen,Fredrik,Oldrup Jensen,Male,F. Oldrup Jensen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1993-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,right,2024-01-16Z,NaN,active,yes,Skien,73.0,NaN,20.0
27q15z3xe6eyxyclzzesqnok4,Aïmane,Jaddi,Aïmane,Jaddi,Male,A. Jaddi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2004-02-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,164.0,right,2023-09-08Z,2025-06-30Z,active,no,Roosendaal,58.0,NaN,30.0
2ajvbnkl3znpich7x6k5a8w2y,Dominik,Janošek,Dominik,Janosek,Male,D. Janošek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1998-06-13,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,right,2023-06-22Z,2025-06-30Z,active,no,Brno,76.0,NaN,39.0
2an4s7uuqa9a6sl7vutznc7o5,Jort,van der Sande,Jort,van der Sande,Male,J. van der Sande,Bonaire,8775iogxt9cbmdo3aqgq41psl,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1996-01-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2022-07-01Z,2023-08-29Z,active,no,'s-Hertogenbosch,81.0,NaN,NaN
35aq5jmkry8lty15lgctgfpey,Aron,van Lare,Aron,van Lare,Male,A. van Lare,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2003-01-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,right,2022-06-23Z,2025-06-30Z,active,no,Terneuzen,75.0,NaN,37.0
37c696bwovmn1x8lc8z4wp53o,Cherrion,Valerius,Cherrion,Valerius,Male,C. Valerius,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-09-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,right,2024-01-12Z,NaN,active,yes,Rotterdam,78.0,NaN,NaN
3hmk32unu9uuo64cl9ehn1j6y,Mostapha,Rached,Mostapha,Rached,Male,M. Rached,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-03-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2023-08-24Z,2024-06-30Z,active,no,NaN,NaN,NaN,29.0
3xza88l7s8dlki9kleqwz2puy,Sabir,Agougil,Sabir,Agougil,Male,S. Agougil,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2002-01-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,both,2019-07-01Z,2024-06-30Z,active,no,Rotterdam,73.0,NaN,18.0
41es2x265ddlzqjqa6wb9vey2,Boris,van Schuppen,Boris,van Schuppen,Male,B. van Schuppen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2001-11-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2020-10-25Z,2024-06-30Z,active,no,Breda,70.0,NaN,35.0
4nkd85hpwiiqtieuslhcrc2ga,Casper,Staring,Casper,Staring,Male,C. Staring,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2001-02-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2023-01-05Z,NaN,active,yes,Barneveld,78.0,NaN,6.0
5fcaaack3wbn6nfdx1qoqoafp,Rhu-endly Aurelio Jean-Carlo,Martina,Cuco,Martina,Male,C. Martina,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-09-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2023-02-04Z,2024-06-30Z,active,no,Rotterdam,77.0,NaN,15.0
5gunbyh0bjzutryox97ihxot1,Javier,Vet,Javier,Vet,Male,J. Vet,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1993-09-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2022-08-12Z,2024-06-30Z,active,no,Amsterdam,85.0,NaN,16.0
6s56vlhefx7jyij1d39vna0wk,Lars,Mol,Lars,Mol,Male,L. Mol,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-09-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2023-08-17Z,NaN,active,yes,NaN,67.0,NaN,25.0
7axjsuhjx027j0qw89zv6vw2c,Adam Hamza Jihad Ahmad,Kaied,Adam Hamza Jihad Ahmad,Kaied,Male,Adam Kaied,Palestine,1iq272xbm8xx01hiu7thq4tgt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2002-03-02,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,right,2023-01-30Z,2025-06-30Z,active,no,NaN,NaN,Adam Kaied,14.0
7oo6h3pq8wv5rgp1dkaolrhg4,Stef,de Wijs,Stef,de Wijs,Male,S. de Wijs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-06-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2022-07-26Z,2024-06-30Z,active,no,NaN,NaN,NaN,28.0
89plvrt8pzppcclh4axvii0ru,Alex,Plat,Alex,Plat,Male,A. Plat,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1998-02-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2022-07-01Z,2023-08-31Z,active,no,Volendam,71.0,NaN,26.0
8gkh6rsfo2tsrsiirv05bm1yi,Pepijn,van de Merbel,Pepijn,van de Merbel,Male,P. van de Merbel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-03-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2020-11-05Z,2024-06-24Z,active,no,Oud Gastel,82.0,NaN,36.0
8jml2tgzk1am30cy4gkgx0wd1,Roy,Kortsmit,Roy,Kortsmit,Male,R. Kortsmit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1992-08-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2020-08-26Z,NaN,active,yes,Hoek van Holland,75.0,NaN,1.0
8z4wdv767cv7ddqgrkz5txsrt,Boy,Kemper,Boy,Kemper,Male,B. Kemper,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1999-06-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,left,2023-06-13Z,NaN,active,yes,Purmerend,74.0,NaN,4.0
961rxtkdbimo36qyjsjuwmj56,Tein Cornelis Johannes,Troost,Tein,Troost,Male,T. Troost,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-01-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,left,2023-06-13Z,2024-12-31Z,active,no,Breda,77.0,NaN,49.0
9urh0cy0a8ni61fuxmiqosnis,Rowan,Besselink,Rowan,Besselink,Male,R. Besselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-10-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,2022-07-26Z,2024-06-30Z,active,no,Rijswijk,79.0,NaN,23.0
a3m4r77behilkcznll07b7d1x,Clint,Leemans,Clint,Leemans,Male,C. Leemans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1995-09-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,left,2023-07-11Z,NaN,active,yes,Veldhoven,74.0,NaN,8.0
abnezz7yico2636ucafabz4t0,Roy,Kuijpers,Roy,Kuijpers,Male,R. Kuijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2000-01-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2023-08-15Z,2025-06-30Z,active,no,'s-Hertogenbosch,66.0,NaN,17.0
aj1002w37pqbj4sp5zutf1rkl,Peter,Hyballa,Peter,Hyballa,Male,P. Hyballa,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1975-12-05,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,2023-01-21Z,2023-09-13Z,active,no,Bocholt,NaN,NaN,NaN
b1h4yvtkjhvtkcgu3gtgiytx,Jan,Van den Bergh,Jan,Van den Bergh,Male,J. Van den Bergh,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-10-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,left,2023-07-04Z,2025-06-02Z,active,no,Bonheiden,80.0,NaN,5.0
bdb33nwcpd2jufn9ggtl7gvzd,Boyd,Lucassen,Boyd,Lucassen,Male,B. Lucassen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1998-07-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,2022-06-09Z,NaN,active,yes,Doetinchem,72.0,NaN,2.0
bi1jfgw18fu7pxn2t94w8qhud,Rogier,Molhoek,Rogier,Molhoek,Male,R. Molhoek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1981-07-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,NaN,2022-12-10Z,2024-06-29Z,active,no,Oud-Beijerland,85.0,NaN,NaN
bihamlyogjwptxcl9netbm5lh,Martin,Koscelník,Martin,Koscelník,Male,M. Koscelník,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Defender,player,1995-03-02,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,right,2023-08-29Z,2025-01-29Z,active,no,Vranove nad Topľou,74.0,NaN,3.0
bxea3tj0tpi7zmf6k5jtut889,Sigurd,Hauso Haugen,Sigurd,Haugen,Male,S. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,1997-07-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,right,2023-08-23Z,2024-06-30Z,active,no,Haugesund,77.0,NaN,9.0
c066582sb3qfs7c0472rw371m,Aimé,Ntsama Omgba,Aimé,Omgba,Male,A. Omgba,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2002-10-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2023-01-04Z,2024-09-04Z,active,no,Leiden,NaN,NaN,22.0
cgsirikez39wlx8lhu1uo00yd,Tom,Boere,Tom,Boere,Male,T. Boere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1992-11-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2023-01-26Z,2025-01-07Z,active,no,Breda,78.0,NaN,19.0
cjff8fu812lennnunqljgddnu,Matthew Jimmy David,Garbett,Matthew,Garbett,Male,M. Garbett,New Zealand,wcq2y28a27syx5do1k2i2nj8,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-04-13,England,1fk5l4hkqk12i7zske6mcqju6,182.0,right,2023-07-01Z,2025-06-30Z,active,no,London,69.0,NaN,7.0
f48jetdaq8dttcdo11mugaxnt,Thomas,Marijnissen,Thomas,Marijnissen,Male,T. Marijnissen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1998-12-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,NaN,2022-07-25Z,2024-06-30Z,active,no,Breda,70.0,NaN,27.0
qjxod508if7npu6yv1q3omvp,Ton,Lokhoff,Ton,Lokhoff,Male,T. Lokhoff,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1959-12-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-09-25Z,2024-06-17Z,active,no,Breda,NaN,NaN,NaN
