id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,knownName,dateOfDeath
eq4qhpv3pyi64x61sz8nysdpm,Filip Mihai,Ilie,Filip,Ilie,Male,Filip Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-07-15,Bucharest,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,2025-06-30Z,active,no,NaN,NaN,Attacker,9.0,NaN,NaN
f3ldi3r124497yfu3uppctpg4,Marius,Lupu,Marius,Lupu,Male,M. Lupu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-09-01,Vadu Moților,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-14Z,2025-08-09Z,active,no,NaN,NaN,Attacker,16.0,NaN,NaN
p8rl7k373q8lev45mcvziw6i,Ștefan Cristinel,Pacionel,Stefan,Pacionel,Male,Ș. Pacionel,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-02-16,Caracal,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-07-01Z,2025-06-19Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
q39apjpgpe7grpaswighypec,Viorel Ionuț,Gîrbăcea,Viorel,Gîrbacea,Male,V. Gîrbăcea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-03-18,Slobozia,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-01-01Z,2024-08-01Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
wm6efafddkieqc3taldkwjx1,Dmytro,Yusov,Dmytro,Yusov,Male,D. Yusov,Ukraine,315w6fk6umfzf4qvba3t55u61,player,1993-05-11,Melitopol,Ukraine,315w6fk6umfzf4qvba3t55u61,177.0,81.0,right,2024-09-12Z,2025-06-30Z,active,no,NaN,NaN,Attacker,18.0,NaN,NaN
1q7lbk9sp6pf5wu06oj1x4nh1,Artur,Miranyan,Artur,Miranyan,Male,A. Miranyan,Armenia,687vx665s4d88stgnq72a84k6,player,1995-12-27,Martuni,Armenia,687vx665s4d88stgnq72a84k6,179.0,75.0,NaN,2024-09-20Z,2025-06-30Z,active,no,Ukraine,315w6fk6umfzf4qvba3t55u61,Attacker,11.0,NaN,NaN
1wm0cwdynwo3y5m5kp2y1xv4l,Adel,Bettaieb,Adel,Bettaieb,Male,A. Bettaieb,Tunisia,2um1icx6ftp1auliaxyw0ou6y,player,1997-01-28,Villiers-le-Bel,France,7gww28djs405rfga69smki84o,184.0,NaN,right,2024-06-21Z,2025-07-13Z,active,no,France,7gww28djs405rfga69smki84o,Attacker,9.0,NaN,NaN
3xjw8mfh6acvfal7r9ajazqc4,Matei Leonard,Moraru,Matei,Moraru,Male,M. Moraru,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-07-31,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-09-07Z,active,no,NaN,NaN,Midfielder,19.0,NaN,NaN
4tgf1nbst8kizdv100ahyf9xw,Mario Cristian,Șfaiț,Mario,Sfait,Male,M. Șfaiț,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-01-11,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-25Z,2025-01-16Z,active,no,NaN,NaN,Midfielder,21.0,NaN,NaN
56bsesp7qter2xdjo8knrdy39,Mamadou Khady,Thiam,Mamadou,Thiam,Male,M. Thiam,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,1995-03-20,Aubervilliers,France,7gww28djs405rfga69smki84o,180.0,85.0,right,2024-06-18Z,2025-08-20Z,active,no,France,7gww28djs405rfga69smki84o,Attacker,93.0,NaN,NaN
62ey1w5mwivj8y07i2vbjbpqs,Ionel Alin,Techereș,Alin,Techeres,Male,A. Techereș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-01-05,Câmpia Turzii,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-08-01Z,2025-01-31Z,active,no,NaN,NaN,Defender,41.0,NaN,NaN
6jkvlv555elh6iz9opb67huqd,Răzvan Constantin,Oaidă,Razvan,Oaida,Male,R. Oaidă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-03-02,Petroșani,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,70.0,right,2024-09-19Z,NaN,active,yes,NaN,NaN,Midfielder,4.0,NaN,NaN
6wj1a1sj4icbn49wqil2d3eg9,Andrej,Fábry,Andrej,Fábry,Male,A. Fábry,Slovakia,7dybe8679n9bgyrcxi383pq3y,player,1997-03-01,Topoľčany,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,68.0,NaN,2025-02-10Z,NaN,active,yes,NaN,NaN,Midfielder,13.0,NaN,NaN
6y5pwrxzxh51cxbpam42ahnth,Bogdan Alexandru,Mitrea,Bogdan,Mitrea,Male,B. Mitrea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1987-09-29,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,79.0,left,2023-06-13Z,2025-06-30Z,active,no,NaN,NaN,Defender,3.0,NaN,NaN
6ywt9wenyv68t02vn9pp4dexh,Dan Nicolae,Nistor,Dan,Nistor,Male,D. Nistor,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1988-05-06,Rucăr,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,72.0,right,2023-02-13Z,NaN,active,yes,NaN,NaN,Midfielder,10.0,NaN,NaN
7d0i58g4ee6fd68ze419jg0l,Ioan Ovidiu,Sabău,Ioan,Sabau,Male,I. Sabău,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1968-02-12,Câmpia Turzii,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,NaN,NaN,2023-08-25Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7gpq6hfol261qlbstz1hqxhhx,Alexandru Mihăiță,Chipciu,Alexandru,Chipciu,Male,A. Chipciu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1989-05-18,Brăila,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,74.0,right,2022-07-01Z,NaN,active,yes,NaN,NaN,Midfielder,27.0,NaN,NaN
7qidy419tvf8rnh38vss3g91x,Iulian Lucian,Cristea,Iulian,Cristea,Male,I. Cristea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-07-17,Mediaş,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,77.0,right,2024-06-18Z,NaN,active,yes,NaN,NaN,Defender,6.0,NaN,NaN
84x61ds49vdw57433slys03kk,Ștefan Vasile,Opriș,Stefan,Opris,Male,S. Opriș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-01-06,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,66.0,NaN,NaN
8fepesxit7uwubd2uphw1iw9h,Andrei Viorel,Artean,Andrei,Artean,Male,A. Artean,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1993-08-14,Hunedoara,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,78.0,right,2025-01-16Z,NaN,active,yes,NaN,NaN,Midfielder,18.0,NaN,NaN
8g28nkvjz3sn2pz6c4u48zjmc,Alexandru Cristian,Bota,Alexandru,Bota,Male,A. Bota,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-03-31,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-05-25Z,NaN,active,yes,NaN,NaN,Midfielder,20.0,NaN,NaN
8mvqg59yze2ixlojan8w2j7xl,Gabriel Bogdan,Simion,Gabriel,Simion,Male,G. Simion,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-05-22,Călăraşi,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,71.0,NaN,2022-08-11Z,NaN,active,yes,NaN,NaN,Midfielder,98.0,NaN,NaN
8qb83xcypbudplqqesfp85bmc,Tudor Gabriel,Coşa,Tudor,Cosa,Male,T. Coşa,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2009-03-22,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-05-02Z,NaN,active,yes,NaN,NaN,Goalkeeper,99.0,NaN,NaN
93cyqtj96uj97ehnep6wqegpg,Denis Aurelian,Moldovan,Denis,Moldovan,Male,D. Moldovan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-10-27,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-08-07Z,NaN,active,yes,NaN,NaN,Goalkeeper,12.0,NaN,NaN
9qnv6dwroctj0mt4jv13x33e1,Roger Junio,Rodrigues Figueira,Roger Junio,Rodrigues Ferreira,Male,Roger Junio,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1996-03-01,Goiânia,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,74.0,left,2024-08-20Z,2024-08-22Z,active,no,NaN,NaN,Midfielder,NaN,Roger Junio,NaN
9tfhug8q4ydcd4j6bp7mcx3o5,Ovidiu Alexandru,Bic,Ovidiu,Bic,Male,O. Bic,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-02-23,Abrud,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,74.0,left,2022-06-15Z,NaN,active,yes,NaN,NaN,Midfielder,94.0,NaN,NaN
9w074kbnsf0pny09g1hbej015,Thalisson Kelven,da Silva,Thalisson Kelven,da Silva,Male,Thalisson,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1998-05-07,Ji-Paraná,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,189.0,79.0,right,2024-01-16Z,2024-07-17Z,active,no,NaN,NaN,Defender,2.0,Thalisson,NaN
a7cz6sldoxyf359lcy7fr64t1,Daniel,Lasure Briz,Daniel,Lasure,Male,Daniel Lasure,Spain,49ih1pwv3ahshdf8uzrimi54c,player,1994-02-27,Zaragoza,Spain,49ih1pwv3ahshdf8uzrimi54c,176.0,72.0,left,2024-07-30Z,2025-06-30Z,active,no,NaN,NaN,Defender,17.0,NaN,NaN
a93ob65i91gil00p1d83oxw45,Hildeberto José,Morgado Pereira,Hildeberto José,Morgado Pereira,Male,Berto,Cabo Verde,7235kgq23bu1v4qwk491u58h0,player,1996-03-02,Lisbon,Portugal,1nbm5i9a0403zzvltn17lxinc,177.0,80.0,right,2024-07-03Z,2024-12-31Z,active,no,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,99.0,Berto,NaN
aa723c1yqiz4y14ecdr4lcqhg,Darius Antonio,Suciu,Antonio,Suciu,Male,A. Suciu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-12-16,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-05-18Z,2024-07-25Z,active,no,NaN,NaN,Midfielder,11.0,NaN,NaN
ajopyzvn1l3jyoq7ktufu611x,Edvinas,Gertmonas,Edvinas,Gertmonas,Male,E. Gertmonas,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,player,1996-06-01,Silalé,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,192.0,92.0,right,2024-03-05Z,NaN,active,yes,NaN,NaN,Goalkeeper,30.0,NaN,NaN
b6i9y486a29s6r1vjmsiqdjis,Vladislav,Blănuță,Vladislav,Blanuta,Male,V. Blănuță,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-01-12,Hîncești,Romania,17oj2qrzqlkhdjvazum10sx2i,190.0,NaN,right,2024-07-12Z,2025-06-30Z,active,no,Moldova,389mdnq78a55g2gr040a3mmtj,Attacker,77.0,NaN,NaN
bknrovlwp8lnndznaurqox756,Dorinel Gabriel,Oancea,Dorinel,Oancea,Male,D. Oancea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-04-02,Câmpulung Muscel,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-01-03Z,2025-06-30Z,active,no,NaN,NaN,Defender,26.0,NaN,NaN
bp7v4n7jsoypi9cwyohnkjxwq,Andrei Cristian,Gorcea,Andrei,Gorcea,Male,A. Gorcea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-08-02,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2018-01-24Z,2025-01-05Z,active,no,NaN,NaN,Goalkeeper,33.0,NaN,NaN
bpbw7ql5u1afcoy90arbhdjsa,Dorin Marian,Codrea,Dorin,Codrea,Male,D. Codrea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-06-13,Timișoara,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Midfielder,8.0,NaN,NaN
c88bdd2gdtssuheujeir4eiok,Robert Mihai,Silaghi,Robert,Silaghi,Male,R. Silaghi,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-04-02,Gherla,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-09-06Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,7.0,NaN,NaN
ceat5wp5demb6cwj6ribrnkyx,Lucas Gabriel,Masoero Masi,Lucas,Masoero,Male,L. Masoero,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1995-02-01,Mendoza,Argentina,2vovxa97k7v7ofa85dah2xktb,188.0,84.0,right,2023-09-05Z,2025-06-30Z,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,5.0,NaN,NaN
cnblvdds21mqt0k5irjb5gixh,Vadim,Raţă,Vadim,Rata,Male,V. Raţă,Moldova,389mdnq78a55g2gr040a3mmtj,player,1993-05-05,Chişinău,Moldova,389mdnq78a55g2gr040a3mmtj,173.0,64.0,NaN,2024-06-18Z,2025-06-17Z,active,no,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,22.0,NaN,NaN
crirl1qof44pv0mkc1be8dj6y,Ştefan Daniel,Lefter,Stefan,Lefter,Male,Ş. Lefter,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-11-18,Iaşi,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,1.0,NaN,NaN
d9tkyrjcoavm5ldnt4ml2oufo,Patrik Vilmos,Kis,Patrik,Kis,Male,P. Kis,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-02-02,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-01-01Z,2024-08-19Z,active,no,NaN,NaN,Goalkeeper,1.0,NaN,NaN
deelmr3nbnvd4a9l5nvog6j2s,Franck,Tchassem,Franck,Tchassem,Male,F. Tchassem,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,1999-05-07,Mbanga,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,2024-07-12Z,2024-12-31Z,active,no,NaN,NaN,Midfielder,13.0,NaN,NaN
dt4oihzvzyxe3eurf8bfn2tqs,Luca,Podea-Oltean,Luca,Podea-Oltean,Male,L. Podea-Oltean,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-10-02,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-08-01Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
eia801xs2qudxqelmbumxlhqs,Alin,Baciu Emanuel,Alin,Baciu,Male,A. Baciu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-10-02,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-07-28Z,active,no,NaN,NaN,Attacker,97.0,NaN,NaN
eq802rt1v9w8kielxrsqptiol,Ovidiu Marian,Popescu,Ovidiu,Popescu,Male,O. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-02-24,Reşiţa,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,77.0,right,2024-06-18Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,23.0,NaN,NaN
es4ualuhvppis85cvpf8a1d2i,Issouf,Macalou,Issouf,Macalou,Male,I. Macalou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,1998-12-27,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,185.0,75.0,left,2025-01-21Z,NaN,active,yes,France,7gww28djs405rfga69smki84o,Attacker,19.0,NaN,NaN
exjs7eyullmjaglarsqmaami2,Jasper,van der Werff,Jasper,van der Werff,Male,J. van der Werff,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,1998-12-09,St. Gallen,Switzerland,3bh70jgvc5mn58x0byjkuda17,188.0,80.0,right,2024-08-06Z,NaN,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,16.0,NaN,NaN
f3w60xnrj16oezz0gn0l8j0no,Andrei Vlad,Ștefan,Vlad,Stefan,Male,A. Ștefan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-07-06,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-12Z,2025-02-13Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
u29zhixkawd2kd0ozuit8ueh,Radu Ștefăniță,Boboc,Radu,Boboc,Male,R. Boboc,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-04-24,Craiova,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,67.0,right,2024-06-18Z,2025-06-18Z,active,no,NaN,NaN,Defender,24.0,NaN,NaN
1b0vnu6n0gzc0ush9g3spcjdg,Alexandru Constantin,Stoian,Alexandru,Stoian,Male,A. Stoian,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-12-15,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,2022-10-27Z,2025-01-18Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,90.0,NaN,NaN
1ugtf09ku7rcwuu1mbpmrby6t,Rivaldo Vítor,Borba Ferreira Júnior,Rivaldo Vítor,Borba Ferreira Júnior,Male,Rivaldinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1995-04-29,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,191.0,80.0,both,2023-06-16Z,2025-02-09Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,9.0,Rivaldinho,NaN
1v7z1x52d0yxx55m6a13s9hw,Ianis Andrei,Avrămescu,Ianis,Avramescu,Male,I. Avrămescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-10-27,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,2025-08-01Z,active,no,NaN,NaN,Attacker,25.0,NaN,NaN
1zazcbrop1wz9al28nfnx7v2s,Luca Nicolae,Banu,Luca,Banu,Male,L. Banu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-01-31,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-10-01Z,NaN,active,yes,NaN,NaN,Midfielder,18.0,NaN,NaN
2d72eeqtrszbqux98a90wg9w4,Alin Ionut,Cocoş,Alin,Cocos,Male,A. Cocoş,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-08-05,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-11-01Z,2025-02-08Z,active,no,NaN,NaN,Attacker,97.0,NaN,NaN
2mzrxtds8g845f2o0sy05pzpw,Mario,Andrei Aioanei,Mario,Aioanei,Male,M. Aioanei,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-05-25,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-10-03Z,2025-02-12Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
2s2cng86esnfnjk4bvp9cfdka,Gabriel Leonard,Dănuleasă,Gabriel,Danuleasa,Male,G. Dănuleasă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-05-08,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2021-07-01Z,2025-02-08Z,active,no,NaN,NaN,Defender,15.0,NaN,NaN
3ec167nk25plixsuyf8l9r9jo,Luca Constantin,Băsceanu,Luca,Basceanu,Male,L. Băsceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-05-17,Cogealac,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-11-01Z,2025-07-01Z,active,no,NaN,NaN,Midfielder,98.0,NaN,NaN
3qj3vscshuk2ezfpoi0xqgjro,Gustavo Henrique,Marins Silva,Gustavo Henrique,Marins Silva,Male,Gustavo Marins,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,2002-02-11,Goiânia,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,76.0,NaN,2023-01-20Z,NaN,active,yes,NaN,NaN,Defender,4.0,Gustavo Marins,NaN
490ki6ot7sam0l1efyk6ogoyy,Robert Cristian,Mustacă,Robert,Mustaca,Male,R. Mustacă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-10-05,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-09-28Z,2025-02-13Z,active,no,NaN,NaN,Attacker,66.0,NaN,NaN
49i3xo3yqikkm9quwd0129h3p,Denis,Alibec,Denis,Alibec,Male,D. Alibec,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1991-01-05,Mangalia,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,83.0,left,2024-08-08Z,2025-06-30Z,active,no,NaN,NaN,Attacker,7.0,NaN,NaN
4ispm7hznpipy6d3j11zvvnys,João Vítor,Kaminski Borba Ferreira,João Vítor,Kaminski Borba Ferreira,Male,João Vítor,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,2005-08-05,Athens,Greece,6lpgd60z890no2v46zdecrcss,187.0,79.0,left,2025-02-04Z,2025-06-30Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,NaN,João Vítor,NaN
4mnmiseo5vsytudfrbx3knahh,Cristian George,Ganea,Cristian,Ganea,Male,C. Ganea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1992-05-24,Bistrița,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,72.0,left,2024-01-16Z,NaN,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,11.0,NaN,NaN
4xtzb2xky52bw0sv2655k9sve,Răzvan Cristian,Ducan,Razvan,Ducan,Male,R. Ducan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-02-09,Videle,Romania,17oj2qrzqlkhdjvazum10sx2i,192.0,82.0,NaN,2024-06-25Z,NaN,active,yes,NaN,NaN,Goalkeeper,68.0,NaN,NaN
4yaa4ay3u86woh8fvhww6br9x,Ionuț Daniel,Vînă,Ionut,Vîna,Male,I. Vînă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-02-20,Galaţi,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,73.0,left,2023-07-01Z,NaN,active,yes,NaN,NaN,Midfielder,8.0,NaN,NaN
4yfmzvrx21ycn54m2ky54qrbp,Bogdan Ionuț,Țîru,Bogdan,Tîru,Male,B. Țîru,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-03-15,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,80.0,both,2024-09-21Z,NaN,active,yes,NaN,NaN,Defender,5.0,NaN,NaN
4yo4mpxj9i0z3d8h65173jyl1,Andrei Virgil,Ciobanu,Andrei,Ciobanu,Male,A. Ciobanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-01-18,Bârlad,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,NaN,right,2024-06-19Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,77.0,NaN,NaN
5eobtwk0cv45sehtupzy8u8es,Daniel,Kiwinda Wangio,Daniel,Kiwinda,Male,D. Kiwinda,Ukraine,315w6fk6umfzf4qvba3t55u61,player,2004-08-31,Kharkiv,Ukraine,315w6fk6umfzf4qvba3t55u61,179.0,NaN,right,2025-03-03Z,2025-06-30Z,active,no,NaN,NaN,Attacker,97.0,NaN,NaN
5p4n25e1ilzx7leowgi41eot0,Rareș Gabriel,Munteanu,Rares,Munteanu,Male,R. Munteanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-07-07,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-11-28Z,2025-07-11Z,active,no,NaN,NaN,Defender,26.0,NaN,NaN
5wsqjufczsa2gu8evw3aq15w4,Răzvan Paul,Marincean,Razvan,Marincean,Male,R. Marincean,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2009-02-27,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-05-15Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,15.0,NaN,NaN
6c4unf35umqghkotau835m2ac,David John,Dumitra,John,Dumitra,Male,J. Dumitra,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-03-30,Los Angeles,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2024-07-01Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,Defender,95.0,NaN,NaN
6fg44qt2m141gxckmyrm2ib1m,Nicolas,Popescu,Nicolas,Popescu,Male,N. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-01-02,İstanbul,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,NaN,2023-01-03Z,NaN,active,yes,NaN,NaN,Midfielder,80.0,Nicolas Popescu,NaN
7j3iii3ymt36kf9hy0tmncx9m,Victor Robert,Dican,Victor,Dican,Male,V. Dican,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-10-11,Râmnicu Vâlcea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-11Z,NaN,active,yes,NaN,NaN,Midfielder,6.0,NaN,NaN
7ljtiazx4rfjedd2p3jed5as,Alexandru-Ștefan,Duțu,Alexandru-Stefan,Dutu,Male,Ș. Duțu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-02-16,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-07-29Z,active,no,NaN,NaN,Defender,45.0,NaN,NaN
7onyum5007rng6hgbd5bkngt1,Gheorghe,Hagi,Gheorghe,Hagi,Male,G. Hagi,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1965-02-05,Constanta,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2021-06-21Z,2025-06-02Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
7wec4ykr6g1l6rs6or7dphlw4,Costyn,Gheorghe,Costyn,Gheorghe,Male,C. Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-02-09,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-12-20Z,2025-06-30Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
