id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,position,shirtNumber,secondNationality,secondNationalityId,height,weight,foot,knownName,dateOfDeath
21kx918rf82xsvq8jf1ccn7my,Bujar,Pllana,Bujar,Pllana,Male,B. Pllana,Kosovo,86u6edbqifdjsn49mbp2anw7p,player,2001-10-29,Mitrovica,Kosovo,86u6edbqifdjsn49mbp2anw7p,2023-06-27Z,2024-08-09Z,active,no,Defender,5.0,NaN,NaN,190.0,73.0,right,NaN,NaN
2fg3nirn8jevg7d0942w1x7f9,Ivan,Radeljić,NaN,NaN,Male,I. Radeljić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,coach,1980-09-14,Imotski,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-04-09Z,2024-09-02Z,active,no,NaN,NaN,NaN,NaN,189.0,88.0,NaN,NaN,NaN
2yl9v5sa2ym64tlvz2yf58zdg,Zvonimir,Katalinić,Zvonimir,Katalinic,Male,Z. Katalinić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-04-15,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-24Z,2025-01-29Z,active,no,Defender,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3cib29fyaavdzkkuu7a9472ll,Antonio,Bosec,Antonio,Bosec,Male,A. Bosec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-08-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-01-26Z,2025-06-30Z,active,no,Defender,33.0,NaN,NaN,178.0,73.0,NaN,NaN,NaN
3eaqhkcm5om70ugd18y6smw9,Ivan,Sušak,Ivan,Susak,Male,I. Sušak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-10-06,Metković,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-14Z,2025-06-12Z,active,no,Goalkeeper,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3n4yq8b4q26vq3tbngtq46fze,Ante,Crnac,Ante,Crnac,Male,A. Crnac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-12-17,Kutina,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-01-25Z,2023-09-01Z,active,no,Attacker,11.0,NaN,NaN,189.0,83.0,left,NaN,NaN
3ru29ey8a6g2nosdtwafcl250,Teo,Kolar,Teo,Kolar,Male,T. Kolar,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-01-24,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-01Z,2024-12-31Z,active,no,Goalkeeper,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3ynj76lod24r597rmhshxczpx,Claudemir,Domingues de Souza,Claudemir,Domingues de Souza,Male,Claudemir,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1988-03-27,Bahia,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2023-08-30Z,2023-12-31Z,active,no,Midfielder,22.0,NaN,NaN,185.0,72.0,right,Claudemir,NaN
40io5yby15ew0xcozhdaif59m,Gabriel,Eskinja,Gabriel,Eskinja,Male,G. Eskinja,Austria,hcs1bd49qliqqity6o268jyt,player,2003-08-29,Graz,Austria,hcs1bd49qliqqity6o268jyt,2024-01-01Z,2024-01-18Z,active,no,Defender,2.0,NaN,NaN,191.0,NaN,right,NaN,NaN
43x41ddqi9iy0yp37ryhbl72s,Andro,Sokac,Andro,Sokac,Male,A. Sokac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-09-20,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-01Z,NaN,active,yes,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45x76hixcj55hqlwkc6rt2m8k,Hrvoje,Ivanda,NaN,NaN,Male,H. Ivanda,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-03-14,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-05-03Z,2024-06-25Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4an8xrcoiz0th7347aradjo5w,Ante,Šuto,NaN,NaN,Male,A. Šuto,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-06-19,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-29Z,NaN,active,yes,Attacker,22.0,NaN,NaN,185.0,NaN,left,NaN,NaN
4c6iau4xq4a06d086sox5jd62,Daniel,Štefulj,Daniel,Stefulj,Male,D. Štefulj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-11-08,Langenhagen,Germany,36min0qztu8eydwvpv8t1is0m,2023-08-02Z,2024-06-30Z,active,no,Defender,23.0,Germany,36min0qztu8eydwvpv8t1is0m,186.0,NaN,left,NaN,NaN
4ws81wv8sdepalorjf7u7faax,Ivan Borna,Jelić Balta,Ivan,Jelic Balta,Male,I. Jelić Balta,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-09-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-15Z,2025-01-21Z,active,no,Midfielder,88.0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,196.0,85.0,left,NaN,NaN
4ye96njeqqi0ij6xpd4wrw0lw,Fabijan,Šašek,NaN,NaN,Male,F. Šašek,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-09-17,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-25Z,2024-08-05Z,active,no,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
514pkj1ci9j0j0kkxqmv38iy1,Juan Bautista,Cascini,Bautista,Cascini,Male,B. Cascini,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1997-06-04,La Plata,Argentina,2vovxa97k7v7ofa85dah2xktb,2023-07-09Z,2024-01-16Z,active,no,Midfielder,8.0,Italy,25f2cmb2r8mk5rj92tzer6kvv,171.0,68.0,right,NaN,NaN
5vmzdzu9twyc71l0z7iyl2eei,Dilan Andrés,Ortíz Aragón,Dilan,Ortíz,Male,D. Ortíz,Colombia,6kby8rq1p01fg5ds38ckkrcs5,player,2000-03-15,Popayan,Colombia,6kby8rq1p01fg5ds38ckkrcs5,2023-07-07Z,2024-02-18Z,active,no,Attacker,99.0,NaN,NaN,191.0,NaN,right,NaN,NaN
5ypnhiwaxbuuapejyth2u0ftg,Frano,Vlašić,NaN,NaN,Male,F. Vlašić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-02-08,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-02-24Z,2024-06-25Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62hp7bk1fk5jlhlo3ipkzdlre,Michael,Agbekpornu,Michael,Agbekpornu,Male,M. Agbekpornu,Ghana,2q2sw72utw5gu9t5y4knckwba,player,1998-08-31,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,2023-07-17Z,NaN,active,yes,Midfielder,30.0,NaN,NaN,177.0,65.0,NaN,NaN,NaN
655mofxw27qgmjwcspe9xfill,Tomislav,Štrkalj,Tomislav,Strkalj,Male,T. Štrkalj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-08-02,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-07Z,2024-08-02Z,active,no,Attacker,19.0,NaN,NaN,184.0,75.0,right,NaN,NaN
68n321m0vy8vw52x917lmjjrp,Benedik,Mioč,Benedik,Mioc,Male,B. Mioč,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-10-06,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-09-29Z,2024-06-21Z,active,no,Midfielder,10.0,NaN,NaN,173.0,NaN,right,NaN,NaN
6b0p7ga9d0u7zeg5ybcck5ch6,Ivan,Lepinjica,Ivan,Lepinjica,Male,I. Lepinjica,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-07-09,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-08Z,2024-07-01Z,active,no,Midfielder,13.0,NaN,NaN,180.0,67.0,left,NaN,NaN
6ftiz4cm0gf65myazepnit0k4,Matej,Šakota,Matej,Sakota,Male,M. Šakota,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2004-08-16,Mostar,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-01Z,2025-07-23Z,active,no,Attacker,7.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,right,NaN,NaN
6ggbuzuqo67ypsg3x4l0dvh05,Mario,Marina,Mario,Marina,Male,M. Marina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1989-08-03,Bugojno,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2021-06-22Z,2023-09-04Z,active,no,Midfielder,4.0,Croatia,37hlakrwxyuzovaeoo4sezusp,184.0,NaN,right,NaN,NaN
71eiaf3c37jpcqmcds6kbg4q,Adrian,Liber,Adrian,Liber,Male,A. Liber,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-01-09,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-08Z,NaN,active,yes,Midfielder,14.0,NaN,NaN,171.0,70.0,NaN,NaN,NaN
7h86xjrkn4ohicw191no593vt,Vinko,Međimorec,Vinko,Medimorec,Male,V. Međimorec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-06-01,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2024-07-10Z,active,no,Defender,29.0,NaN,NaN,189.0,82.0,right,NaN,NaN
7kh299zeq72hrx2hptmgbb7kk,Uroš,Mrdaković,NaN,NaN,Male,U. Mrdaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,player,2004-09-11,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-03-30Z,2024-07-09Z,active,no,Attacker,45.0,NaN,NaN,189.0,75.0,right,NaN,NaN
8e0f4d0nke8zpryrnvlo93rbo,Adriano,Jagušić,Adriano,Jagusic,Male,A. Jagušić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-09-06,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-21Z,NaN,active,yes,Midfielder,NaN,NaN,NaN,174.0,NaN,left,NaN,NaN
8kg967y9gswvkn0dzrkb0auqc,Mihael,Letica,Mihael,Letica,Male,M. Letica,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-04-15,Bjelovar,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-02-10Z,2023-12-31Z,active,no,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8usoj500juhjeijoxqicqcyqd,Ivan,Čović,NaN,NaN,Male,I. Čović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1990-09-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2020-08-09Z,NaN,active,yes,Goalkeeper,32.0,NaN,NaN,194.0,89.0,right,NaN,NaN
8z7r3whz85ck1c357fbjw9lre,Marco,Boras,Marco,Boras,Male,M. Boras,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-09-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,2022-08-30Z,2025-06-16Z,active,no,Defender,55.0,Germany,36min0qztu8eydwvpv8t1is0m,199.0,90.0,NaN,NaN,NaN
9926j7qsql0s3anq7rowyhr84,Tomaž,Brdik,NaN,NaN,Male,T. Brdik,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,player,2006-08-28,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,2024-03-28Z,2025-06-25Z,active,no,Midfielder,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9zf4c9cmchggo5ogh82ecxwd0,Luka,Ćurković,NaN,NaN,Male,L. Ćurković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-08-26,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-30Z,NaN,active,yes,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a0dyuysg0p6ekvy4qkkfkwnvt,Luka,Račić,Luka,Racic,Male,L. Račić,Denmark,5adf60vwiw2f2mibyq1k4ex7i,player,1999-05-08,Greve,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2023-07-01Z,2024-01-09Z,active,no,Defender,15.0,Montenegro,1411jebgwo2ja1erogsq81lg9,187.0,74.0,right,NaN,NaN
a61p8dpdtu6k346jn7plwyo2y,Samuel,Bakia Nongoh,Samuel,Nongoh,Male,S. Nongoh,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2004-03-04,Douala,Cameroon,4eb9feio6u267dd1jcwaf38mt,2023-09-11Z,2024-06-30Z,active,no,Midfielder,11.0,NaN,NaN,170.0,68.0,left,NaN,NaN
aw3vuft1la8psn1nc2xut82z8,Patrik,Marić,Patrik,Maric,Male,P. Marić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-07-27,Bjelovar,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-14Z,2025-07-01Z,active,no,Attacker,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bn66yoz3271ykhht8vnb3lzis,Emanuel,Mađarić,NaN,NaN,Male,E. Mađarić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-02-26,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-06-20Z,2024-02-08Z,active,no,Midfielder,21.0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,NaN
bp23apnegi2ypci9rshsx8c89,Mihail Andrejevič,Caimacov,Mihail,Caimacov,Male,M. Caimacov,Moldova,389mdnq78a55g2gr040a3mmtj,player,1998-07-22,Tiraspol,Moldova,389mdnq78a55g2gr040a3mmtj,2023-07-01Z,NaN,active,yes,Midfielder,17.0,Russia,7kfg68kh6n16fs4ap3xjiudr,183.0,69.0,left,NaN,NaN
c3dsxjegtrmefwg3t87rc66zt,Florian,Kamberi,Florian,Kamberi,Male,F. Kamberi,Albania,17zsm8shejejls2on1ffil3op,player,1995-03-08,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,2023-10-19Z,2023-12-31Z,active,no,Attacker,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,189.0,89.0,right,NaN,NaN
cfce50c7ttr6atefhdnj09pn8,Erik,Riđan,NaN,NaN,Male,E. Riđan,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-10-24,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-10-28Z,2025-02-16Z,active,no,Defender,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cfcihgs89fkcvj1dppqbfx2ad,Roy,Ferenčina,NaN,NaN,Male,R. Ferenčina,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1970-06-04,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-05Z,2024-04-09Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ch0c8tvqno4y4k1vlw8uh2311,Robert,Murić,Robert,Muric,Male,R. Murić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-03-12,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-15Z,2025-02-15Z,active,no,Midfielder,9.0,NaN,NaN,180.0,76.0,left,NaN,NaN
ckq0dtia7jr348milai45n9hx,Antun,Marković,NaN,NaN,Male,A. Marković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-07-04,Gnjilane,Yugoslavia,4tbxaicghm9l9p07quja51vfu,2021-07-01Z,2024-01-30Z,active,no,Goalkeeper,12.0,NaN,NaN,193.0,84.0,right,NaN,NaN
cn7tmvfvncpptd4vacbouszu2,Matija,Jesenović,Matija,Jesenovic,Male,M. Jesenović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-12-19,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,NaN,active,yes,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cqgzc8e75ooufi98guzku1z4k,Karlo,Herceg,NaN,NaN,Male,K. Herceg,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-09-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-05-26Z,2023-12-31Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cqwcrwtwcbs9p0p85r7jmc7v9,Tomislav,Božić,NaN,NaN,Male,T. Božić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1987-11-01,Požega,Croatia,37hlakrwxyuzovaeoo4sezusp,2019-07-03Z,NaN,active,yes,Defender,6.0,NaN,NaN,184.0,77.0,right,NaN,NaN
dc8ijwgfbwjg7y85l94tbjcpg,Novak,Tepšić,Novak,Tepsic,Male,N. Tepšić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-03-16,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-02-05Z,2023-08-16Z,active,no,Defender,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,75.0,right,NaN,NaN
djdpiv6igyzhn5cyun0yeam6t,Ricardo,Moniz,Ricardo,Moniz,Male,R. Moniz,Netherlands,6hzi5pltnz67q4la8yli9qfv6,coach,1964-06-17,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2023-06-05Z,2023-09-04Z,active,no,NaN,NaN,NaN,NaN,167.0,68.0,NaN,NaN,NaN
ejq7ozd7son90026mslui87ah,Marko,Martinaga,NaN,NaN,Male,M. Martinaga,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-05-27,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2024-01-31Z,active,no,Defender,3.0,NaN,NaN,184.0,72.0,left,NaN,NaN
eux9nmhrmh8ws9nf825trwl7u,Arb,Manaj,Arb,Manaj,Male,A. Manaj,Kosovo,86u6edbqifdjsn49mbp2anw7p,player,1998-07-23,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,2022-08-14Z,2023-08-23Z,active,no,Attacker,NaN,Albania,17zsm8shejejls2on1ffil3op,188.0,NaN,right,NaN,NaN
f1wwsk64a72nbj4uygwrpoxsk,Filip,Krušelj,Filip,Kruselj,Male,F. Krušelj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-05-30,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-03-30Z,NaN,active,yes,Defender,18.0,NaN,NaN,178.0,NaN,right,NaN,NaN
f2wo2ju2b28i5wkysd1j8k104,Leon,Bošnjak,Leon,Bosnjak,Male,L. Bošnjak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-01-23,Virovitica,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-04-25Z,NaN,active,yes,Midfielder,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t9i6y783s3ttxdo26t4wvzmc,Marin,Mokrović Dajić,NaN,NaN,Male,M. Mokrović Dajić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-02-18,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-23Z,2024-02-21Z,active,no,Attacker,NaN,NaN,NaN,188.0,NaN,left,NaN,NaN
11b4b568ukvz1wv00vzafxf8q,Jurica,Poldrugač,Jurica,Poldrugac,Male,J. Poldrugač,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-08-10,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-25Z,2025-06-06Z,active,no,Attacker,7.0,NaN,NaN,NaN,NaN,left,NaN,NaN
161hof0maq9qtzukkgzz6n6xh,Karlo,Bručić,Karlo,Brucic,Male,K. Bručić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-04-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-13Z,2024-01-04Z,active,no,Defender,3.0,NaN,NaN,186.0,79.0,left,NaN,NaN
1o47wjociihmi2mepaw1mgacq,Luka,Jelenić,Luka,Jelenic,Male,L. Jelenić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-05-24,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-16Z,2024-06-30Z,active,no,Defender,26.0,NaN,NaN,187.0,NaN,right,NaN,NaN
2r9xfbq0sezukpemb5nu8f3s9,Marin,Pilj,Marin,Pilj,Male,M. Pilj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-12-03,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-09-02Z,2024-03-11Z,active,no,Midfielder,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2yygrlriw07gb0grwhoxasn6y,Luka,Škaričić,Luka,Skaricic,Male,L. Škaričić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-01-28,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-20Z,NaN,active,yes,Defender,28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35m7x2yqzn3nnahrytmp95zze,Rafael Reis,Pereira,Rafael Reis,Pereira,Male,Rafael Pereira,Portugal,1nbm5i9a0403zzvltn17lxinc,player,2001-05-26,Coimbra,Portugal,1nbm5i9a0403zzvltn17lxinc,2024-01-01Z,2024-03-28Z,active,no,Midfielder,NaN,NaN,NaN,176.0,NaN,NaN,Rafael Pereira,NaN
3bo4cppb0vaw27ibbnaqtsyxh,Ante,Vukušić,Ante,Vukusic,Male,A. Vukušić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1991-06-04,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-16Z,2024-07-04Z,active,no,Attacker,30.0,NaN,NaN,177.0,72.0,right,NaN,NaN
3hax3hy9n2wyp1ovvhd6zdk6i,David,Mistrafović,David,Mistrafovic,Male,D. Mistrafović,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,2001-05-25,Luzern,Switzerland,3bh70jgvc5mn58x0byjkuda17,2023-08-22Z,2025-08-06Z,active,no,Midfielder,20.0,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,78.0,left,NaN,NaN
3ljn7cu5epdmnxtterz14qeol,Domagoj,Drožđek,Domagoj,Drozdek,Male,D. Drožđek,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-03-20,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-02-13Z,2024-08-08Z,active,no,Attacker,9.0,NaN,NaN,180.0,NaN,right,NaN,NaN
3m25mpqilwg68cjejokc556ok,Mahmut,Afşar,Mahmut,Afsar,Male,M. Afşar,Türkiye,6kd6webenogylfgwt2aa9l6vx,player,2004-04-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,2024-02-10Z,2024-06-25Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
447rl50fu3zl5y0opdoh7x7u1,Lamine,Ba,Lamine,Ba,Male,L. Ba,Mauritania,fddgtcs6irg28x9oqietkb6x,player,1997-08-24,Villepinte,France,7gww28djs405rfga69smki84o,2022-07-20Z,NaN,active,yes,Defender,NaN,France,7gww28djs405rfga69smki84o,188.0,75.0,right,NaN,NaN
4a0qrukr4upvik8u3nye20tt5,Jorgo,Pëllumbi,Jorgo,Pëllumbi,Male,J. Pëllumbi,Albania,17zsm8shejejls2on1ffil3op,player,2000-07-15,Korçë,Albania,17zsm8shejejls2on1ffil3op,2022-07-01Z,2024-01-05Z,active,no,Defender,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57mo7ca6b4buo23ee57meeb6c,Filip,Kirić,NaN,NaN,Male,F. Kirić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-07-26,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-01Z,2024-08-11Z,active,no,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5cu1ao2p4b04sye8emmzrvllg,Vito,Težak,Vito,Tezak,Male,V. Težak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-03-31,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-03-03Z,2024-08-05Z,active,no,Defender,32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5o9nt5yvnq3gysawy4o1fvcnp,Oliver,Zelenika,Oliver,Zelenika,Male,O. Zelenika,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1993-05-14,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2020-02-04Z,NaN,active,yes,Goalkeeper,1.0,NaN,NaN,192.0,82.0,left,NaN,NaN
61rbyl4h758jvms6al5dujor8,Noa,Vugrinec,NaN,NaN,Male,N. Vugrinec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-08-13,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-01Z,2024-02-11Z,active,no,Attacker,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69h3ptp3ncyrhsgf5hsy935rd,Agon,Elezi,Agon,Elezi,Male,A. Elezi,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,2001-03-01,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2020-09-11Z,2024-01-31Z,active,no,Midfielder,22.0,Albania,17zsm8shejejls2on1ffil3op,181.0,71.0,right,NaN,NaN
6ggbuzuqo67ypsg3x4l0dvh05,Mario,Marina,Mario,Marina,Male,M. Marina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1989-08-03,Bugojno,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-09-06Z,NaN,active,yes,Midfielder,24.0,Croatia,37hlakrwxyuzovaeoo4sezusp,184.0,NaN,right,NaN,NaN
6is6mq27ny6cglz5rwt5swonp,Leonard,Vuk,NaN,NaN,Male,L. Vuk,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-05-23,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-01-01Z,2024-09-05Z,active,no,Midfielder,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6yq4l6wumd5las5068n6jc00k,Sven,Lesjak,Sven,Lesjak,Male,S. Lesjak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-08-23,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-24Z,2025-01-09Z,active,no,Defender,2.0,NaN,NaN,190.0,NaN,right,NaN,NaN
7vfhy7s40ldjo8tyzdgwons44,Niko,Domjanić,Niko,Domjanic,Male,N. Domjanić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-02-19,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-09-20Z,2025-02-22Z,active,no,Attacker,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8i2wrncbim4qz8cu0dopwch78,Tin,Levanić,Tin,Levanic,Male,T. Levanić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2005-05-05,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-01Z,2024-08-13Z,active,no,Midfielder,34.0,Croatia,37hlakrwxyuzovaeoo4sezusp,170.0,NaN,right,NaN,NaN
8io5efukjl6wx7315h3fuyx3o,Lovro,Banovec,NaN,NaN,Male,L. Banovec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-10-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-28Z,2024-01-25Z,active,no,Attacker,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
