id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,status,active,secondNationality,secondNationalityId,height,weight,shirtNumber,placeOfBirth,foot,knownName
bbyv14qwisul4jsmv1zmrlfro,Kyrome,Lumsden,Kyrome,Lumsden,NaN,K. Lumsden,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-06-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,173.0,69.0,48.0,NaN,right,NaN
c481wk3de3opu190d8z99w8yy,Nelson Wilfredo,Flores Blanco,Nelson,Flores,NaN,N. Flores,El Salvador,6jovhn8du7uhbedi92voitt3k,Defender,player,1999-08-17,El Salvador,6jovhn8du7uhbedi92voitt3k,active,no,USA,7hr2f89v44y65dyu9k92vprwn,170.0,71.0,3.0,San Miguel,left,NaN
cduorsfb026458cz2rudgf40k,Benjamin,Salter,Benjamin,Salter,NaN,B. Salter,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-06-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,70.0,NaN,NaN,NaN,NaN
d8l129o64d6ty6eh5c5ggjvh0,Michael,McGinty,Mike,McGinty,NaN,M. McGinty,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1971-08-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dforwtga5cjqwclmcle9jcjro,Julian,Placias,Julian,Placias,NaN,J. Placias,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-04-06,USA,7hr2f89v44y65dyu9k92vprwn,active,no,Argentina,2vovxa97k7v7ofa85dah2xktb,191.0,82.0,49.0,Rancho Santa Margarita,right,NaN
djrmo58zkb80o9308k51oddnu,John,Bradford,John,Bradford,NaN,J. Bradford,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1980-03-26,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,75.0,NaN,NaN,NaN,NaN
e9k3zqys07a14ywiy703t9iw9,Garrett,McLaughlin,Garrett,McLaughlin,NaN,G. McLaughlin,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-11-10,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,183.0,79.0,19.0,Oklahoma City,NaN,NaN
ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo,Bandeira da Costa,Rodrigo,Bandeira da Costa,NaN,Rodrigo da Costa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1993-12-20,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,16.0,Rio de Janeiro,left,Rodrigo da Costa
eqku7y3xs8dz4zxny6a47dlp0,Jacob,Whitfield,Jacob,Whitfield,NaN,J. Whitfield,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2007-01-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,93.0,77.0,NaN,NaN,NaN
f21web74a70mly9i28jpa1yvp,Collin,Martin,Collin,Martin,NaN,C. Martin,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-11-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,70.0,17.0,Chevy Chase,right,NaN
vg3ha8h2d35wgexer2i6ao0k,Finn,Sundstrom,Finn,Sundstrom,NaN,F. Sundstrom,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-11-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1jhs3g95t0ah1hx3fwlo14kmi,Guillermo Fernando,Diaz,Guillermo,Diaz,NaN,G. Diaz,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-10-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,170.0,70.0,23.0,Anthony,NaN,NaN
1tln4ic02q7gakyi104b0o9ka,Matteo Christopher,Carbone,Matteo,Carbone,NaN,M. Carbone,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-04-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,183.0,75.0,65.0,Mountain View,NaN,NaN
24r8fdf8ypk7ejch9t86zjwgk,Ilya,Alekseev,Ilya,Alekseev,NaN,I. Alekseev,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-10-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,40.0,NaN,NaN,NaN
2itjlhugbdj3tqkhtbk7myck4,Etsgar,Cruz,Etsgar,Cruz,NaN,E. Cruz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-08-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,165.0,65.0,38.0,Modesto,NaN,NaN
2w7w1l7lwhu2u6nhvqg1bnd2h,Neveal Irwin,Hackshaw,Neveal,Hackshaw,NaN,N. Hackshaw,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1995-09-21,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,active,yes,NaN,NaN,185.0,79.0,15.0,La Horquetta,left,NaN
2xf8cqkb5y85qe5tbfri7ipk9,Trayvone,Reid,Trayvone,Reid,NaN,T. Reid,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2000-05-02,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,active,yes,NaN,NaN,180.0,70.0,11.0,NaN,NaN,NaN
3ebdkaen0epb09q1cnx4za3ca,Niall,Logue,Niall,Logue,NaN,N. Logue,Northern Ireland,5euslv7jutsauoqt3o2lj9bvi,Defender,player,1995-08-07,Northern Ireland,5euslv7jutsauoqt3o2lj9bvi,active,yes,NaN,NaN,193.0,84.0,3.0,Derry,NaN,NaN
4e3ftvuylhjgw7bxo9dljlo7p,Dominic James,Dwyer,Dom,Dwyer,NaN,D. Dwyer,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-07-30,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,174.0,82.0,9.0,Cuckfield,left,NaN
65f7ohx8j62zwiozegpa5eove,Miche-Naider,Chéry,Miche-Naider,Chéry,NaN,M. Chéry,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,1997-11-13,Haiti,5mp58o38d0mr5qt8g4o6l7efg,active,yes,NaN,NaN,NaN,NaN,27.0,NaN,NaN,NaN
69j92vzo1swgodk0g9g2ksqqy,Baboucarr,Njie,Baboucarr,Njie,NaN,B. Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1995-06-05,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,2.0,Serrekunda,NaN,NaN
69sca67jomry9e2gn8cynhy50,Julio,Martinez,Julio,Martinez,NaN,J. Martinez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-07-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,47.0,NaN,NaN,NaN
6b3gpcxipjbkqpeiahugoplgp,Napo Davis,Matsoso,Napo,Matsoso,NaN,N. Matsoso,Lesotho,7bif2q3mk2x38qpil3e5ri2ef,Midfielder,player,1994-05-27,Lesotho,7bif2q3mk2x38qpil3e5ri2ef,active,yes,NaN,NaN,168.0,68.0,7.0,Maseru,NaN,NaN
6t28lx5fbqbtijteo119iacyc,Eli,Wachs,Eli,Wachs,NaN,E. Wachs,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-03-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,68.0,41.0,NaN,NaN,NaN
777irocsl9y6fja05sevniy95,Camden Sean,Riley,Camden,Riley,NaN,C. Riley,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-08-20,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,77.0,5.0,Dallas,NaN,NaN
7ywcp9nocoz0gvttgvlor649g,Edwin,Rodriguez,Edwin,Rodriguez,NaN,E. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-11-25,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,70.0,61.0,Pittsburg,NaN,Edwin Rodriguez
86sups6ctbbbds04t0df862hg,Kieran,Bracken Serra,Kieran,Bracken,NaN,K. Bracken,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-08-14,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,68.0,46.0,NaN,NaN,NaN
93o6uiunyviyp2wajs526a4bu,Irakoze,Donasiyano,Irakoze,Donasiyano,NaN,I. Donasiyano,Burundi,5d7e5052i0sb4wwloukhpafuu,Midfielder,player,1998-02-03,Tanzania,3rramsla3ovuhxks28wq1kirb,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,8.0,NaN,right,NaN
97rzxcaw3u0qqov2uci1m4ges,Luis,Saldana,Luis,Saldana,NaN,L. Saldana,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-03-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,48.0,NaN,NaN,NaN
9irc1xmfpa2395qef78rfyjje,Jeciel Jair,Cedeño Benavides,Jeciel,Cedeño,NaN,J. Cedeño,Ecuador,6pyj2bytt2osbjk69owzfehcg,Midfielder,player,2000-03-04,Ecuador,6pyj2bytt2osbjk69owzfehcg,active,no,USA,7hr2f89v44y65dyu9k92vprwn,173.0,64.0,22.0,NaN,NaN,NaN
9te5zso5mwqrhey6301k48ull,Paul Angelo,Blanchette,Paul,Blanchette,NaN,P. Blanchette,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-04-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,86.0,20.0,Palo Alto,NaN,NaN
aa7og4e6huuascsjoslqlauad,Bryan Alexander,Tamacas López,Bryan,Tamacas,NaN,B. Tamacas,El Salvador,6jovhn8du7uhbedi92voitt3k,Defender,player,1995-02-21,El Salvador,6jovhn8du7uhbedi92voitt3k,active,yes,NaN,NaN,175.0,70.0,21.0,San Salvador,right,NaN
aa8wxd6orgx3wa187n63htjpw,Timothy,Syrel,Timothy,Syrel,NaN,T. Syrel,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2003-11-18,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,196.0,86.0,60.0,NaN,NaN,NaN
am4kp4gaxt9d1vf4byaotl04p,Lindokuhle,Mfeka,Lindo,Mfeka,NaN,L. Mfeka,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Attacker,player,1994-03-30,South Africa,1kiwby3xmt97m3ejw76qs4i6k,active,yes,NaN,NaN,165.0,70.0,10.0,Durban,NaN,NaN
bero35hmc65pv1203sa8fxaz9,Noah William,Delgado,Noah,Delgado,NaN,N. Delgado,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1979-12-30,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,178.0,NaN,NaN,Fremont,NaN,NaN
bogxgfao7j28diagxffy0z9ey,Daniel,Gomez,Daniel,Gomez,NaN,D. Gomez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-05-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,70.0,6.0,NaN,NaN,NaN
cqhpjp9q1pl5gy4nfrpd7m3h0,Justin James,Rasmussen,Justin,Rasmussen,NaN,J. Rasmussen,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-12-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,79.0,14.0,NaN,NaN,NaN
d8dutfgbidfxtokbbsg4krqvp,Gavin,Glinton,Gavin,Glinton,NaN,G. Glinton,Turks and Caicos Islands,4jq1jx3l9sgm3impjcnkilqua,NaN,coach,1979-03-01,Turks and Caicos Islands,4jq1jx3l9sgm3impjcnkilqua,active,yes,NaN,NaN,NaN,NaN,NaN,Grand Turk,NaN,NaN
dcirx0bnhlf1ua9c3lltqpe96,Thomas,Camier,Thomas,Camier,NaN,T. Camier,France,7gww28djs405rfga69smki84o,Defender,player,2004-08-16,France,7gww28djs405rfga69smki84o,active,yes,NaN,NaN,185.0,77.0,50.0,NaN,NaN,NaN
desfp7kmytk18yxs7rhly4e1g,Juan,Sanchez,Juan,Sanchez,NaN,J. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-04-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,52.0,NaN,NaN,NaN
e0879u9ckqe6xv1h2j8bqto9g,Ali,Elmasnaouy,Ali,Elmasnaouy,NaN,A. Elmasnaouy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-05-05,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,77.0,45.0,NaN,NaN,NaN
ei30dsbb51ri88sr7aku2t13p,Gagi,Margvelashvili,Gagi,Margvelashvili,NaN,G. Margvelashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1996-10-30,Georgia,55mqz7j6585f2jhgfhn62lomr,active,yes,NaN,NaN,194.0,82.0,4.0,Kutaisi,right,NaN
er5nouftnajs03qapshaxdez8,Tomás,Caminos,Tomás,Caminos,NaN,T. Caminos,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-12-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,77.0,49.0,NaN,NaN,NaN
f2ljfc50gjews7cn3rdn9qfis,Javier,Bedolla-Vera,Javier,Bedolla-Vera,NaN,J. Bedolla-Vera,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-05-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,168.0,52.0,39.0,NaN,right,NaN
f3ftrudyp33naykboqmua0jro,Jonathan,Rodriguez,Jonathan,Rodriguez,NaN,J. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-06-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,77.0,17.0,Madera,NaN,Johnny Rodriguez
1e6izvlpdd72uwwcdn1k782l0,Benjamin,Norris,Benjamin,Norris,Male,B. Norris,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-08-21,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Canada,1iaoypzp6syf32cz9l15pzp7e,178.0,77.0,35.0,Poway,NaN,NaN
1hl7veuy8npulidzmc6pz4wk5,Morten,Karlsen,Morten,Karlsen,Male,M. Karlsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1979-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,174.0,70.0,NaN,NaN,NaN,NaN
1iyhipdn84for8bbxb07kw4x5,Thomas Olivier,Amang A Kegueni,Thomas,Amang,Male,T. Amang,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-02-09,Cameroon,4eb9feio6u267dd1jcwaf38mt,active,yes,NaN,NaN,174.0,84.0,21.0,Douala,NaN,NaN
2dli5kpfv5ekmn2tiqabd0ljo,Adoniayah,Aemiro,Adoniayah,Aemiro,Male,A. Aemiro,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-03-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,77.0,NaN,NaN,NaN,NaN
2k8pu7pegxmvh2fijy6r53622,Paul George,Hardyman,Paul,Hardyman,Male,P. Hardyman,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1964-05-11,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2m8m4aavjwesbh6oea1ta1vys,Ashton,Miles,Ashton,Miles,Male,A. Miles,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2004-10-21,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,82.0,33.0,NaN,NaN,NaN
2wm183ku9bk2vnwg65g080ep6,Sergio Jordan,Chavez,Jordan,Chavez,Male,S. Chavez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-02-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,86.0,NaN,San Diego,NaN,NaN
3461sfmst5pjeiaof78d0efo,Benjamin,Barjolo,Benjamin,Barjolo,Male,B. Barjolo,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-02-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Liberia,78fh41lat89a3xaqjqcdzb4ul,180.0,72.0,24.0,NaN,NaN,NaN
3aszpburdmdlgwvqpcz81xh5g,Joseph,Buckley,Joseph,Buckley,Male,J. Buckley,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-09-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,68.0,22.0,NaN,NaN,NaN
3gofrteqre0ms4u0uhw7v69k9,Seth Robert,Casiple,Seth,Casiple,Male,S. Casiple,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1993-08-23,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,79.0,8.0,San Diego,NaN,NaN
3sp46qr51lu5o2213enn5xtjp,Kyle Michael,Scott,Kyle,Scott,Male,K. Scott,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-12-22,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,175.0,75.0,26.0,Bath,right,NaN
427gutu4gr6yqt1s60w88ghjp,Dillon Thomas,Powers,Dillon,Powers,Male,D. Powers,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-02-14,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,82.0,5.0,Plano,right,NaN
457wpw6s1esrs616paqzo355,Carlos,Asensio,Charlie,Asensio,Male,C. Asensio,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-01-18,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Panama,5nhk7v9jq6dqmfbn4hiihhofv,175.0,70.0,3.0,NaN,NaN,NaN
4lwqlgncegxhwv85wgfwa4a38,Marcus,Lee,Marcus,Lee,Male,M. Lee,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-07-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,27.0,NaN,NaN,NaN
4yt1fm35fgy1ynk7ew59u5dlg,Duran Michael,Ferree,Duran,Ferree,Male,D. Ferree,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-09-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,75.0,20.0,NaN,NaN,NaN
510uf3z3i4uzywt2x5ydemuj8,Nicolas,Ruiz,Nico,Ruiz,Male,N. Ruiz,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-04-05,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,32.0,NaN,NaN,NaN
52qwgcxm3vpgabixc8c2i3aax,Ryan,Doghman,Ryan,Doghman,Male,R. Doghman,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-06-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,yes,NaN,NaN,178.0,75.0,23.0,NaN,NaN,NaN
5nv5d35t6x08kuujy5qptrlec,Bryce Everett,Jamison,Bryce,Jamison,Male,B. Jamison,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-01-06,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,77.0,11.0,NaN,NaN,NaN
5r8plrthoglaofkvf2930hujt,Markus,Lund Nakkim,Markus,Nakkim,Male,M. Nakkim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-07-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,yes,NaN,NaN,187.0,82.0,30.0,Oslo,NaN,NaN
6kp2pv58u27yf5tnclyhnuoh6,Cameron Gatlin,Dunbar,Cameron,Dunbar,Male,C. Dunbar,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-10-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,165.0,70.0,7.0,San Diego,both,NaN
7d1v02o7kk9guqpn77xzgtvu2,Christopher,Hegardt,Christopher,Hegardt,Male,C. Hegardt,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-01-06,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,65.0,NaN,San Diego,NaN,NaN
7im0ak1zd8rk6bmnnq41cgcbu,Ashish,Chattha,Ashish,Chattha,Male,A. Chattha,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-01-06,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,India,pu2isxryiewd7pvejah6oqex,178.0,72.0,15.0,NaN,NaN,NaN
968226shwwx93j4c1d1n7e7vu,Owen,Lambe,Owen,Lambe,Male,O. Lambe,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-08-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,178.0,77.0,2.0,NaN,NaN,NaN
98nd0smg3oywqv1kxcdfn6v4k,Ethan,Loomis,Ethan,Loomis,Male,E. Loomis,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-09-27,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,34.0,NaN,NaN,NaN
9zolq6c0x4ubmtfusbz2c3xwq,Colin,Shutler,Colin,Shutler,Male,C. Shutler,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-08-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,84.0,1.0,NaN,NaN,NaN
amv1k59v4y61ld157atwkk7bo,Ryan,Ayoub,Ryan,Ayoub,Male,R. Ayoub,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-06-14,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,77.0,25.0,NaN,NaN,NaN
bnkts5hlfs6lxlbx1g9mrqvpw,Juan,Santana,Juan,Santana,Male,J. Santana,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-04-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,82.0,NaN,NaN,NaN,NaN
cb8w2oi6yxlewjues8utj8u09,Andrew Thomas,Philip Fox,Andrew,Fox,Male,A. Fox,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1993-01-15,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,185.0,84.0,6.0,Huntingdon,left,NaN
d74g09o22jua08rgr8e71x4kq,Ryan,Flood,Ryan,Flood,Male,R. Flood,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-10-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,75.0,14.0,NaN,NaN,NaN
da2xipmbg3v2jwwe6twcs1fu2,Christian,Sorto,Christian,Sorto,Male,C. Sorto,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,2000-01-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,178.0,72.0,17.0,NaN,NaN,NaN
ersabc33m0ihy01uxccpnon4k,Pedro,Guimaraes,Pedro,Guimaraes,Male,P. Guimaraes,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-04-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,NaN,NaN,NaN
f1cs0m050shg8hpr611ev9zv9,Tomás,Gómez,Tomás,Gómez,Male,T. Gómez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-05-20,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,188.0,88.0,NaN,Montemorelos,NaN,Tomás Gómez
f1j8v0figkewc23fmaexubo4p,Kevin,Partida,Kevin,Partida,Male,K. Partida,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-03-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,75.0,19.0,Sparks,NaN,NaN
f3ylcm7gk6cjp65oz60rk4hnu,Brian Michael,Iloski,Brian,Iloski,Male,B. Iloski,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-09-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,North Macedonia,1lesyxylc5eza0a4z87t9azcc,173.0,70.0,10.0,Escondido,left,NaN
k3rif7polxoazy70fu2013op,Ethan,Zubak,Ethan,Zubak,Male,E. Zubak,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-04-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,84.0,9.0,Corona,NaN,NaN
khvgxqohya7mawca1qx5q590,Sofiane,Djeffal,Sofiane,Djeffal,Male,S. Djeffal,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-04-19,France,7gww28djs405rfga69smki84o,active,no,Algeria,1ayprcriqhb8iv10ch70clppu,180.0,79.0,4.0,NaN,NaN,NaN
18sn2mk4ni8af3xorw4jc6qz8,Cameron,Kobey,Cameron,Kobey,Male,C. Kobey,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-06-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,85.0,NaN,NaN,NaN
22m1gj2uslfp1ls58ljuknefp,José Andres,Hernández,José,Hernández,Male,J. Hernández,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1996-04-12,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,165.0,68.0,8.0,Ciudad de México,NaN,NaN
2p7o7pd4vfw3mvp5o8euss6xg,Mohamed Thiemokho,Traore,Mohamed,Traore,Male,M. Traore,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-08-15,Senegal,6hhqyhr5cwq2pfprlazyposyk,active,yes,NaN,NaN,188.0,76.0,5.0,Dakar,NaN,NaN
2wi0zqtz6ke3yueass4vy7l5h,Juan Carlos,Azócar Segura,Juan Carlos,Azócar,Male,J. Azócar,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,1995-10-01,Venezuela,1er0616j12s9yghuzvsx76d5v,active,yes,NaN,NaN,175.0,77.0,77.0,Maracay,right,NaN
2wufroeor0e7k6hvatj1ltwfe,Laurence,Wyke,Laurence,Wyke,Male,L. Wyke,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1996-09-20,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,185.0,82.0,27.0,Bolton,NaN,NaN
